Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
18,Mark Ingram II,26,85,3.3,11,0,1,0,1,0,0.0,0,0,1,14.5,14.5,0.1%,FA,1,2021
19,Nyheim Hines,9,34,3.8,8,0,0,6,8,48,8.0,0,0,1,14.2,14.2,0.3%,CLE,1,2021
20,Chris Carson,16,91,5.7,33,1,0,3,3,26,8.7,0,1,1,12.7,12.7,0.3%,FA,1,2021
21,Myles Gaskin,9,49,5.4,15,0,0,5,5,27,5.4,0,0,1,12.6,12.6,0.0%,MIN,1,2021
22,Kenneth Gainwell,9,37,4.1,8,0,1,2,3,6,3.0,0,0,1,12.3,12.3,3.0%,PHI,1,2021
23,James White,4,12,3.0,10,0,0,6,7,49,8.2,0,0,1,12.1,12.1,0.1%,FA,1,2021
24,Kenyan Drake,6,11,1.8,6,0,0,5,5,59,11.8,0,0,1,12.0,12.0,0.0%,FA,1,2021
25,David Johnson,3,10,3.3,5,0,0,3,4,18,6.0,1,0,1,11.8,11.8,0.0%,FA,1,2021
26,Antonio Gibson,20,90,4.5,27,1,0,3,5,18,6.0,0,1,1,11.8,11.8,34.1%,NE,1,2021
27,Austin Ekeler,15,57,3.8,14,0,1,0,0,0,0.0,0,0,1,11.7,11.7,87.4%,WAS,1,2021
28,Damien Harris,23,100,4.3,35,1,0,2,3,17,8.5,0,1,1,11.7,11.7,9.0%,FA,1,2021
29,Devin Singletary,11,72,6.5,25,1,0,3,5,8,2.7,0,0,1,11.0,11.0,87.8%,NYG,1,2021
30,Leonard Fournette,9,32,3.6,7,0,0,5,7,27,5.4,0,0,1,10.9,10.9,2.1%,FA,1,2021
31,Derrick Henry,17,58,3.4,19,0,0,3,4,19,6.3,0,0,1,10.7,10.7,99.9%,BAL,1,2021
32,Clyde Edwards-Helaire,14,43,3.1,9,0,0,3,3,29,9.7,0,0,1,10.2,10.2,7.3%,KC,1,2021
33,Mike Davis,15,49,3.3,12,0,0,3,6,23,7.7,0,0,1,10.2,10.2,1.0%,FA,1,2021
34,JaMycal Hasty,1,3,3.0,3,0,1,1,1,15,15.0,0,0,1,8.8,8.8,0.2%,NE,1,2021
35,Latavius Murray,10,28,2.8,8,0,1,0,0,0,0.0,0,0,1,8.8,8.8,0.0%,FA,1,2021
36,Cordarrelle Patterson,7,54,7.7,14,0,0,2,2,13,6.5,0,0,1,8.7,8.7,1.7%,PIT,1,2021
37,Phillip Lindsay,8,25,3.1,8,0,1,0,1,0,0.0,0,0,1,8.5,8.5,0.0%,FA,1,2021
38,James Robinson,5,25,5.0,7,0,0,3,6,29,9.7,0,0,1,8.4,8.4,0.0%,FA,1,2021
39,Tony Pollard,3,14,4.7,11,0,0,4,4,29,7.3,0,0,1,8.3,8.3,90.8%,TEN,1,2021
40,Damien Williams,6,12,2.0,6,0,0,4,5,28,7.0,0,0,1,8.0,8.0,0.0%,FA,1,2021
41,Carlos Hyde,9,44,4.9,13,0,0,2,2,14,7.0,0,0,1,7.8,7.8,0.0%,FA,1,2021
42,Jeremy McNichols,2,9,4.5,8,0,0,3,4,24,8.0,0,0,1,6.3,6.3,0.1%,WAS,1,2021
43,Tony Jones Jr.,11,50,4.5,9,0,0,1,1,3,3.0,0,0,1,6.3,6.3,0.0%,FA,1,2021
44,Alec Ingold,0,0,0.0,0,0,0,4,4,22,5.5,0,0,1,6.2,6.2,0.1%,MIA,1,2021
45,Keith Smith,2,13,6.5,8,0,0,3,3,18,6.0,0,0,1,6.1,6.1,0.0%,FA,1,2021
46,Najee Harris,16,45,2.8,18,0,0,1,3,4,4.0,0,0,1,5.9,5.9,93.3%,PIT,1,2021
47,Ezekiel Elliott,11,33,3.0,13,0,0,2,2,6,3.0,0,0,1,5.9,5.9,81.8%,DAL,1,2021
48,James Conner,16,53,3.3,8,0,0,0,0,0,0.0,0,0,1,5.3,5.3,94.4%,ARI,1,2021
49,Javonte Williams,14,45,3.2,12,0,0,1,1,-4,-4.0,0,0,1,5.1,5.1,90.5%,DEN,1,2021
50,Salvon Ahmed,3,4,1.3,8,0,0,2,3,24,12.0,0,0,1,4.8,4.8,0.0%,FA,1,2021
51,Aaron Jones,5,9,1.8,3,0,0,2,2,13,6.5,0,0,1,4.2,4.2,96.1%,MIN,1,2021
52,Ameer Abdullah,1,4,4.0,4,0,0,2,2,15,7.5,0,0,1,3.9,3.9,0.4%,LV,1,2021
53,Samaje Perine,5,22,4.4,13,0,0,1,1,7,7.0,0,0,1,3.9,3.9,2.1%,KC,1,2021
54,Saquon Barkley,10,26,2.6,5,0,0,1,3,1,1.0,0,0,1,3.7,3.7,100.0%,PHI,1,2021
55,AJ Dillon,4,19,4.8,6,0,0,1,2,7,7.0,0,0,1,3.6,3.6,1.9%,GB,1,2021
56,Ty Johnson,4,15,3.8,12,0,0,1,3,11,11.0,0,0,1,3.6,3.6,0.9%,BUF,1,2021
57,Patrick Ricard,0,0,0.0,0,0,0,2,3,15,7.5,0,0,1,3.5,3.5,0.1%,BAL,1,2021
58,Giovani Bernard,0,0,0.0,0,0,0,2,3,12,6.0,0,0,1,3.2,3.2,0.0%,FA,1,2021
59,Michael Carter,4,6,1.5,2,0,0,1,2,14,14.0,0,0,1,3.0,3.0,0.3%,ARI,1,2021
60,C.J. Ham,0,0,0.0,0,0,0,2,2,9,4.5,0,0,1,2.9,2.9,0.1%,MIN,1,2021
61,Larry Rountree III,8,27,3.4,13,0,0,0,0,0,0.0,0,0,1,2.7,2.7,0.0%,FA,1,2021
62,Tevin Coleman,9,24,2.7,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.0%,FA,1,2021
63,Chuba Hubbard,0,0,0.0,0,0,0,2,2,4,2.0,0,0,1,2.4,2.4,61.7%,CAR,1,2021
64,Devontae Booker,4,7,1.8,6,0,0,1,1,6,6.0,0,0,1,2.3,2.3,0.0%,FA,1,2021
65,Raheem Mostert,2,20,10.0,11,0,0,0,0,0,0.0,0,0,1,2.0,2.0,92.7%,MIA,1,2021
66,DeeJay Dallas,1,5,5.0,5,0,0,1,1,5,5.0,0,0,1,2.0,2.0,0.1%,ARI,1,2021
67,Justin Jackson,1,5,5.0,5,0,0,1,1,2,2.0,0,0,1,1.7,1.7,0.0%,FA,1,2021
68,Kyle Juszczyk,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.6%,SF,1,2021
69,Gary Brightwell,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.0%,CLE,1,2021
70,Malcolm Brown,5,16,3.2,5,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,1,2021
71,Rex Burkhead,0,0,0.0,0,0,0,1,2,6,6.0,0,0,1,1.6,1.6,10.0%,FA,1,2021
72,Alexander Mattison,1,2,2.0,2,0,0,1,1,4,4.0,0,0,1,1.6,1.6,7.9%,LV,1,2021
73,Ty Montgomery II,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,1,2021
74,Kylin Hill,5,14,2.8,8,0,0,0,0,0,0.0,0,0,1,1.4,1.4,0.0%,FA,1,2021
75,Jaret Patterson,2,9,4.5,5,0,0,0,1,0,0.0,0,0,1,0.9,0.9,0.0%,LAC,1,2021
76,Rashaad Penny,2,8,4.0,4,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,1,2021
77,J.D. McKissic,1,8,8.0,8,0,0,0,1,0,0.0,0,0,1,0.8,0.8,0.0%,FA,1,2021
78,Trenton Cannon,2,5,2.5,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,1,2021
79,Brandon Bolden,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,1,2021
80,Matt Breida,4,4,1.0,7,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,1,2021
81,Darrel Williams,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,1,2021
82,Mekhi Sargent,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,1,2021
83,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,DEN,1,2021
84,Sony Michel,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,1,2021
85,Gabe Nabers,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,FA,1,2021
86,Rhamondre Stevenson,1,2,2.0,2,0,0,1,1,9,9.0,0,1,1,0.1,0.1,95.2%,NE,1,2021
87,Sewo Olonilua,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
88,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,1,2021
89,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,1,2021
90,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
91,Benny Snell Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
92,Khalil Herbert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,26.2%,CHI,1,2021
93,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,1,2021
94,Spencer Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
95,Jake Funk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
96,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,1,2021
97,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,1,2021
98,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,1,2021
99,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
100,Tarik Cohen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
101,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
102,Elijhaa Penny,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
103,Jason Cabinda,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
104,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
105,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,1,2021
106,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
107,Andy Janovich,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,1,2021
108,Ronald Jones II,4,14,3.5,5,0,0,0,0,0,0.0,0,1,1,-0.6,-0.6,0.0%,FA,1,2021
