Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Austin Ekeler,16,64,4.0,14,0,1,5,12,35,7.0,1,0,1,28.9,28.9,87.4%,WAS,18,2021
2,James Conner,15,52,3.5,19,0,1,6,6,41,6.8,1,0,1,27.3,27.3,94.4%,ARI,18,2021
3,Devin Singletary,19,88,4.6,40,1,1,2,2,24,12.0,1,0,1,25.2,25.2,87.8%,NYG,18,2021
4,Rashaad Penny,23,190,8.3,62,3,1,0,0,0,0.0,0,0,1,25.0,25.0,0.0%,FA,18,2021
5,Josh Jacobs,26,132,5.1,28,1,1,2,2,12,6.0,0,0,1,22.4,22.4,99.4%,GB,18,2021
6,Antonio Gibson,21,146,7.0,27,1,1,1,3,5,5.0,0,0,1,22.1,22.1,34.1%,NE,18,2021
7,Latavius Murray,16,150,9.4,46,3,1,0,0,0,0.0,0,0,1,21.0,21.0,0.0%,FA,18,2021
8,Brandon Bolden,7,46,6.6,19,0,1,2,2,20,10.0,1,0,1,20.6,20.6,0.0%,FA,18,2021
9,D'Ernest Johnson,25,123,4.9,13,0,1,1,1,10,10.0,0,0,1,20.3,20.3,0.4%,JAC,18,2021
10,Duke Johnson Jr.,25,117,4.7,27,1,1,1,1,5,5.0,0,0,1,19.2,19.2,0.0%,FA,18,2021
11,Kenneth Gainwell,12,78,6.5,18,0,1,4,7,9,2.3,0,0,1,18.7,18.7,3.0%,PHI,18,2021
12,Alvin Kamara,30,146,4.9,27,1,0,2,2,16,8.0,0,0,1,18.2,18.2,98.5%,NO,18,2021
13,Corey Clement,7,58,8.3,38,1,0,4,4,22,5.5,1,0,1,18.0,18.0,0.0%,FA,18,2021
14,Damien Harris,11,37,3.4,7,0,1,4,4,36,9.0,0,0,1,17.3,17.3,9.0%,FA,18,2021
15,Ameer Abdullah,7,26,3.7,10,0,0,9,11,56,6.2,0,0,1,17.2,17.2,0.4%,LV,18,2021
16,Melvin Gordon III,12,110,9.2,47,2,1,1,2,6,6.0,0,1,1,16.6,16.6,0.0%,FA,18,2021
17,Chris Evans,7,35,5.0,12,0,0,4,5,24,6.0,1,0,1,15.9,15.9,0.0%,CIN,18,2021
18,D'Andre Swift,7,30,4.3,14,0,1,4,5,16,4.0,0,0,1,14.6,14.6,94.7%,CHI,18,2021
19,Jerick McKinnon,5,24,4.8,7,0,0,3,3,26,8.7,1,0,1,14.0,14.0,0.1%,FA,18,2021
20,Chuba Hubbard,9,48,5.3,19,0,0,2,2,8,4.0,1,0,1,13.6,13.6,61.7%,CAR,18,2021
21,Patrick Taylor Jr.,11,53,4.8,12,0,1,2,2,3,1.5,0,0,1,13.6,13.6,0.0%,SF,18,2021
22,Jonathan Taylor,15,77,5.1,23,1,0,3,4,18,6.0,0,0,1,12.5,12.5,99.9%,IND,18,2021
23,Damien Williams,0,0,0.0,0,0,0,3,5,33,11.0,1,0,1,12.3,12.3,0.0%,FA,18,2021
24,Ke'Shawn Vaughn,10,29,2.9,9,0,1,2,2,12,6.0,0,0,1,12.1,12.1,0.0%,SF,18,2021
25,Demetric Felton Jr.,1,6,6.0,6,0,0,2,2,18,9.0,1,0,1,10.4,10.4,0.0%,FA,18,2021
26,Ezekiel Elliott,18,87,4.8,26,1,0,1,3,3,3.0,0,0,1,10.0,10.0,81.8%,DAL,18,2021
27,David Montgomery,20,72,3.6,11,0,0,2,3,7,3.5,0,0,1,9.9,9.9,95.7%,DET,18,2021
28,Eno Benjamin,7,31,4.4,10,0,0,4,4,25,6.3,0,0,1,9.6,9.6,0.0%,FA,18,2021
29,Rex Burkhead,12,24,2.0,6,0,0,3,4,42,14.0,0,0,1,9.6,9.6,10.0%,FA,18,2021
30,Najee Harris,11,28,2.5,15,0,0,4,4,27,6.8,0,0,1,9.5,9.5,93.3%,PIT,18,2021
31,D'Onta Foreman,21,69,3.3,16,0,0,1,2,15,15.0,0,0,1,9.4,9.4,2.4%,CLE,18,2021
32,Dalvin Cook,14,79,5.6,29,2,0,1,1,3,3.0,0,0,1,9.2,9.2,12.7%,DAL,18,2021
33,JaQuan Hardy,3,26,8.7,22,1,1,0,0,0,0.0,0,0,1,8.6,8.6,0.0%,FA,18,2021
34,Elijah Mitchell,21,85,4.0,13,0,0,0,0,0,0.0,0,0,1,8.5,8.5,5.6%,SF,18,2021
