Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
60,Dare Ogunbowale,0,0,0.0,0,0,0,1,1,19,19.0,0,0,1,2.9,2.9,0.2%,HOU,5,2021
61,Travis Homer,1,5,5.0,5,0,0,1,1,13,13.0,0,0,1,2.8,2.8,0.0%,CHI,5,2021
62,C.J. Ham,1,1,1.0,1,0,0,1,1,14,14.0,0,0,1,2.5,2.5,0.1%,MIN,5,2021
63,Rhamondre Stevenson,11,23,2.1,9,0,0,0,0,0,0.0,0,0,1,2.3,2.3,95.2%,NE,5,2021
64,Benny Snell Jr.,5,20,4.0,9,0,0,0,1,0,0.0,0,0,1,2.0,2.0,0.0%,FA,5,2021
65,Phillip Lindsay,5,19,3.8,10,0,0,0,0,0,0.0,0,0,1,1.9,1.9,0.0%,FA,5,2021
66,Nyheim Hines,4,18,4.5,11,0,0,0,1,0,0.0,0,0,1,1.8,1.8,0.3%,CLE,5,2021
67,Royce Freeman,3,2,0.7,3,0,0,1,2,6,6.0,0,0,1,1.8,1.8,0.2%,FA,5,2021
68,Joshua Kelley,2,17,8.5,14,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.0%,FA,5,2021
69,J.D. McKissic,2,-1,-0.5,1,0,0,1,4,8,8.0,0,0,1,1.7,1.7,0.0%,FA,5,2021
70,Kylin Hill,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.0%,FA,5,2021
71,Jalen Richard,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,1.0%,FA,5,2021
72,Carlos Hyde,5,13,2.6,7,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,FA,5,2021
73,Jaret Patterson,4,13,3.3,9,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,LAC,5,2021
74,Kenyan Drake,2,11,5.5,8,0,0,0,1,0,0.0,0,0,1,1.1,1.1,0.0%,FA,5,2021
75,Tevin Coleman,3,11,3.7,5,0,0,0,1,0,0.0,0,0,1,1.1,1.1,0.0%,FA,5,2021
76,Saquon Barkley,2,9,4.5,5,0,0,0,1,0,0.0,0,0,1,0.9,0.9,100.0%,PHI,5,2021
77,Trey Sermon,1,7,7.0,7,0,0,0,0,0,0.0,0,0,1,0.7,0.7,1.0%,IND,5,2021
78,Elijhaa Penny,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,5,2021
79,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,DEN,5,2021
80,Wayne Gallman Jr.,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,5,2021
81,Ameer Abdullah,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.4%,LV,5,2021
82,Larry Rountree III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
83,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,5,2021
84,Eno Benjamin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
85,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,5,2021
86,Mekhi Sargent,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
87,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
88,Gerrid Doaks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
89,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
90,Kalen Ballage,4,0,0.0,3,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
91,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
92,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
93,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
94,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,5,2021
