Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
52,Tony Jones Jr.,2,12,6.0,7,0,0,2,2,10,5.0,0,0,1,4.2,4.2,0.0%,FA,3,2021
53,Devin Singletary,11,26,2.4,7,0,0,1,2,0,0.0,0,0,1,3.6,3.6,87.8%,NYG,3,2021
54,Royce Freeman,5,17,3.4,13,0,0,1,1,8,8.0,0,0,1,3.5,3.5,0.2%,FA,3,2021
55,Ty Johnson,3,17,5.7,13,0,0,1,5,6,6.0,0,0,1,3.3,3.3,0.9%,BUF,3,2021
56,Demetric Felton Jr.,0,0,0.0,0,0,0,2,3,13,6.5,0,0,1,3.3,3.3,0.0%,FA,3,2021
57,Gabe Nabers,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.1%,FA,3,2021
58,Damien Harris,6,14,2.3,7,0,0,2,2,-3,-1.5,0,0,1,3.1,3.1,9.0%,FA,3,2021
59,Mark Ingram II,6,21,3.5,6,0,0,1,1,-1,-1.0,0,0,1,3.0,3.0,0.1%,FA,3,2021
60,Latavius Murray,7,28,4.0,8,0,0,0,0,0,0.0,0,0,1,2.8,2.8,0.0%,FA,3,2021
61,Boston Scott,0,0,0.0,0,0,0,2,2,5,2.5,0,0,1,2.5,2.5,0.0%,PIT,3,2021
62,J.J. Taylor,1,2,2.0,2,0,0,2,2,3,1.5,0,0,1,2.5,2.5,0.1%,HOU,3,2021
63,Ameer Abdullah,5,24,4.8,9,0,0,0,0,0,0.0,0,0,1,2.4,2.4,0.4%,LV,3,2021
64,Ty'Son Williams,5,22,4.4,12,0,0,0,1,0,0.0,0,0,1,2.2,2.2,0.0%,FA,3,2021
65,Samaje Perine,1,-1,-1.0,0,0,0,1,1,8,8.0,0,0,1,1.7,1.7,2.1%,KC,3,2021
66,Rex Burkhead,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,10.0%,FA,3,2021
67,Derek Watt,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,3,2021
68,David Johnson,2,11,5.5,7,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,3,2021
69,Ronald Jones II,5,11,2.2,5,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,3,2021
70,D'Ernest Johnson,2,9,4.5,5,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.4%,JAC,3,2021
71,Devonta Freeman,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,3,2021
72,Alex Collins,2,8,4.0,6,0,0,0,0,0,0.0,0,0,1,0.8,0.8,19.0%,FA,3,2021
73,Damarea Crockett,3,7,2.3,6,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,3,2021
74,James White,1,6,6.0,6,0,0,0,1,0,0.0,0,0,1,0.6,0.6,0.1%,FA,3,2021
75,Elijhaa Penny,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2021
76,Jake Funk,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,3,2021
77,Phillip Lindsay,7,5,0.7,3,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,3,2021
78,Alex Armah Jr.,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,3,2021
79,Gary Brightwell,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,CLE,3,2021
80,Larry Rountree III,4,3,0.8,4,0,0,0,1,0,0.0,0,0,1,0.3,0.3,0.0%,FA,3,2021
81,C.J. Ham,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,MIN,3,2021
82,Mekhi Sargent,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,3,2021
83,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,3,2021
84,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
85,Kylin Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
86,Reggie Gilliam,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,3,2021
87,Khalil Herbert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,26.2%,CHI,3,2021
88,Nick Ralston,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
89,Tory Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
90,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,3,2021
91,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,3,2021
92,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,3,2021
93,Corey Clement,3,0,0.0,5,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
94,Justin Jackson,2,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
95,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
96,Jordan Wilkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
97,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
98,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
99,Damien Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
100,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,3,2021
