Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
26,Clyde Edwards-Helaire,9,27,3.0,7,0,1,1,1,4,4.0,0,0,1,10.1,10.1,7.3%,KC,16,2021
27,Devonta Freeman,6,17,2.8,8,0,1,2,2,3,1.5,0,0,1,10.0,10.0,0.0%,FA,16,2021
28,Javonte Williams,7,12,1.7,3,0,1,2,2,8,4.0,0,0,1,10.0,10.0,90.5%,DEN,16,2021
29,Khalil Herbert,2,21,10.5,20,1,1,1,1,7,7.0,0,0,1,9.8,9.8,26.2%,CHI,16,2021
30,Peyton Barber,5,22,4.4,8,0,1,1,1,0,0.0,0,0,1,9.2,9.2,1.0%,FA,16,2021
31,AJ Dillon,9,41,4.6,8,0,0,3,3,15,5.0,0,0,1,8.6,8.6,1.9%,GB,16,2021
32,Devontae Booker,6,27,4.5,10,0,0,4,4,19,4.8,0,0,1,8.6,8.6,0.0%,FA,16,2021
33,Cordarrelle Patterson,7,14,2.0,6,0,1,1,2,-1,-1.0,0,0,1,8.3,8.3,1.7%,PIT,16,2021
34,Craig Reynolds,11,29,2.6,5,0,0,3,4,22,7.3,0,0,1,8.1,8.1,0.3%,DET,16,2021
35,Alvin Kamara,13,52,4.0,19,0,0,2,4,7,3.5,0,0,1,7.9,7.9,98.5%,NO,16,2021
36,DeeJay Dallas,4,15,3.8,7,0,0,4,4,23,5.8,0,0,1,7.8,7.8,0.1%,ARI,16,2021
37,D'Onta Foreman,9,17,1.9,8,0,1,0,0,0,0.0,0,0,1,7.7,7.7,2.4%,CLE,16,2021
38,Jamaal Williams,19,77,4.1,14,0,0,0,0,0,0.0,0,0,1,7.7,7.7,5.0%,NO,16,2021
39,D'Ernest Johnson,4,58,14.5,30,1,0,1,2,8,8.0,0,0,1,7.6,7.6,0.4%,JAC,16,2021
40,Jordan Howard,9,37,4.1,6,0,0,2,4,19,9.5,0,0,1,7.6,7.6,0.0%,FA,16,2021
41,Kyle Juszczyk,0,0,0.0,0,0,0,3,5,45,15.0,0,0,1,7.5,7.5,0.6%,SF,16,2021
42,Tevin Coleman,14,57,4.1,12,0,0,1,1,4,4.0,0,0,1,7.1,7.1,0.0%,FA,16,2021
43,Tony Pollard,8,34,4.3,9,0,0,2,3,16,8.0,0,0,1,7.0,7.0,90.8%,TEN,16,2021
44,Elijhaa Penny,1,2,2.0,2,0,0,4,4,18,4.5,0,0,1,6.0,6.0,0.0%,FA,16,2021
45,JaMycal Hasty,1,3,3.0,3,0,0,3,3,26,8.7,0,0,1,5.9,5.9,0.2%,NE,16,2021
46,Miles Sanders,7,45,6.4,15,0,0,1,3,3,3.0,0,0,1,5.8,5.8,8.5%,CAR,16,2021
47,Mike Davis,7,28,4.0,9,0,0,1,1,7,7.0,0,0,1,4.5,4.5,1.0%,FA,16,2021
48,Brandon Bolden,2,4,2.0,3,0,0,2,5,20,10.0,0,0,1,4.4,4.4,0.0%,FA,16,2021
49,Duke Johnson Jr.,13,39,3.0,10,0,0,0,0,0,0.0,0,0,1,3.9,3.9,0.0%,FA,16,2021
50,Ameer Abdullah,2,1,0.5,3,0,0,3,6,8,2.7,0,0,1,3.9,3.9,0.4%,LV,16,2021
51,Saquon Barkley,15,32,2.1,7,0,0,1,1,-4,-4.0,0,0,1,3.8,3.8,100.0%,PHI,16,2021
52,Phillip Lindsay,13,36,2.8,6,0,0,0,0,0,0.0,0,0,1,3.6,3.6,0.0%,FA,16,2021
53,Benny Snell Jr.,5,20,4.0,8,0,0,1,1,6,6.0,0,0,1,3.6,3.6,0.0%,FA,16,2021
54,Reggie Bonnafon,1,4,4.0,4,0,0,2,2,12,6.0,0,0,1,3.6,3.6,0.0%,FA,16,2021
55,Zack Moss,3,12,4.0,6,0,0,1,1,13,13.0,0,0,1,3.5,3.5,85.3%,CIN,16,2021
56,Royce Freeman,12,34,2.8,13,0,0,0,0,0,0.0,0,0,1,3.4,3.4,0.2%,FA,16,2021
57,Latavius Murray,5,12,2.4,6,0,0,1,1,12,12.0,0,0,1,3.4,3.4,0.0%,FA,16,2021
58,Dontrell Hilliard,5,20,4.0,9,0,0,2,2,-6,-3.0,0,0,1,3.4,3.4,0.0%,FA,16,2021
59,Jaret Patterson,9,33,3.7,10,0,0,0,0,0,0.0,0,0,1,3.3,3.3,0.0%,LAC,16,2021
60,Kene Nwangwu,5,8,1.6,5,0,0,2,2,5,2.5,0,0,1,3.3,3.3,0.1%,FA,16,2021
61,C.J. Ham,0,0,0.0,0,0,0,2,2,13,6.5,0,0,1,3.3,3.3,0.1%,MIN,16,2021
62,Jeremy McNichols,7,31,4.4,10,0,0,0,1,0,0.0,0,0,1,3.1,3.1,0.1%,WAS,16,2021
63,Joshua Kelley,5,7,1.4,5,0,0,1,1,14,14.0,0,0,1,3.1,3.1,0.0%,FA,16,2021
64,Nyheim Hines,3,11,3.7,5,0,0,1,1,7,7.0,0,0,1,2.8,2.8,0.3%,CLE,16,2021
65,Samaje Perine,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,2.1%,KC,16,2021
66,Myles Gaskin,3,10,3.3,5,0,0,1,3,6,6.0,0,0,1,2.6,2.6,0.0%,MIN,16,2021
67,Andy Janovich,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,2.6,2.6,0.0%,FA,16,2021
68,Damien Williams,1,12,12.0,12,0,0,1,2,2,2.0,0,0,1,2.4,2.4,0.0%,FA,16,2021
69,Jonathan Williams,3,9,3.0,4,0,0,1,2,2,2.0,0,0,1,2.1,2.1,0.0%,FA,16,2021
70,Jakob Johnson,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.0%,FA,16,2021
71,Jalen Richard,1,4,4.0,4,0,0,1,1,5,5.0,0,0,1,1.9,1.9,1.0%,FA,16,2021
72,Reggie Gilliam,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,BUF,16,2021
73,Corey Clement,4,18,4.5,8,0,0,0,0,0,0.0,0,0,1,1.8,1.8,0.0%,FA,16,2021
74,Darrell Henderson Jr.,1,17,17.0,17,0,0,0,0,0,0.0,0,0,1,1.7,1.7,5.0%,FA,16,2021
75,Mark Ingram II,4,17,4.3,7,0,0,0,0,0,0.0,0,0,1,1.7,1.7,0.1%,FA,16,2021
76,Kenneth Gainwell,0,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,3.0%,PHI,16,2021
77,James Robinson,3,10,3.3,9,0,0,0,0,0,0.0,0,0,1,1.0,1.0,0.0%,FA,16,2021
78,Melvin Gordon III,7,-4,-0.6,4,0,0,1,1,4,4.0,0,0,1,1.0,1.0,0.0%,FA,16,2021
79,Chuba Hubbard,6,9,1.5,4,0,0,0,1,0,0.0,0,0,1,0.9,0.9,61.7%,CAR,16,2021
80,Khari Blasingame,0,0,0.0,0,0,0,1,1,-1,-1.0,0,0,1,0.9,0.9,0.0%,CHI,16,2021
81,Tony Jones Jr.,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,16,2021
82,Nathan Cottrell,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,16,2021
83,Jonathan Ward,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,PIT,16,2021
84,Michael Burton,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,DEN,16,2021
85,Adam Prentice,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,NO,16,2021
86,Chris Evans,1,1,1.0,1,0,0,0,1,0,0.0,0,0,1,0.1,0.1,0.0%,CIN,16,2021
87,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,16,2021
88,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,16,2021
89,Deon Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
90,Demetric Felton Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
91,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,16,2021
92,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,16,2021
93,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
94,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
95,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
96,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
97,Jaylen Samuels,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
98,Jason Cabinda,0,0,0.0,0,0,0,2,2,6,3.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
99,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
100,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,16,2021
101,Le'Veon Bell,2,-1,-0.5,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.2%,FA,16,2021
102,Jake Funk,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.0%,FA,16,2021
