Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
29,Giovani Bernard,2,30,15.0,24,1,0,1,1,7,7.0,1,0,1,10.7,10.7,0.0%,FA,8,2021
30,D'Ernest Johnson,4,22,5.5,11,0,1,1,3,7,7.0,0,0,1,9.9,9.9,0.4%,JAC,8,2021
31,Ameer Abdullah,8,31,3.9,9,0,0,3,5,35,11.7,0,0,1,9.6,9.6,0.4%,LV,8,2021
32,Khalil Herbert,23,72,3.1,22,1,0,2,2,-4,-2.0,0,0,1,8.8,8.8,26.2%,CHI,8,2021
33,Myles Gaskin,12,36,3.0,7,0,0,3,4,19,6.3,0,0,1,8.5,8.5,0.0%,MIN,8,2021
34,Antonio Gibson,8,34,4.3,12,0,0,3,3,20,6.7,0,0,1,8.4,8.4,34.1%,NE,8,2021
35,Travis Homer,4,9,2.3,7,0,0,1,1,3,3.0,0,0,1,8.2,8.2,0.0%,CHI,8,2021
36,D'Andre Swift,12,27,2.3,7,0,0,5,5,24,4.8,0,1,1,8.1,8.1,94.7%,CHI,8,2021
37,Nick Chubb,16,61,3.8,21,1,0,1,1,8,8.0,0,0,1,7.9,7.9,83.5%,CLE,8,2021
38,Justin Jackson,3,79,26.3,75,1,0,0,0,0,0.0,0,0,1,7.9,7.9,0.0%,FA,8,2021
39,Dalvin Cook,18,78,4.3,19,0,0,0,2,0,0.0,0,0,1,7.8,7.8,12.7%,DAL,8,2021
40,AJ Dillon,16,78,4.9,12,0,0,0,0,0,0.0,0,0,1,7.8,7.8,1.9%,GB,8,2021
41,Sony Michel,9,42,4.7,14,0,0,2,2,14,7.0,0,0,1,7.6,7.6,0.0%,FA,8,2021
42,Leonard Fournette,8,26,3.3,13,0,0,3,5,17,5.7,0,0,1,7.3,7.3,2.1%,FA,8,2021
43,Mark Ingram II,6,27,4.5,11,0,0,2,2,25,12.5,0,0,1,7.2,7.2,0.1%,FA,8,2021
44,Alex Armah Jr.,0,0,0.0,0,0,0,1,1,1,1.0,1,0,1,7.1,7.1,0.0%,FA,8,2021
45,Derrick Henry,28,68,2.4,9,0,0,0,0,0,0.0,0,0,1,6.8,6.8,99.9%,BAL,8,2021
46,Javonte Williams,9,35,3.9,14,0,0,2,4,13,6.5,0,0,1,6.8,6.8,90.5%,DEN,8,2021
47,Nyheim Hines,1,2,2.0,2,0,0,4,5,22,5.5,0,0,1,6.4,6.4,0.3%,CLE,8,2021
48,Jeremy McNichols,0,0,0.0,0,0,0,3,3,33,11.0,0,0,1,6.3,6.3,0.1%,WAS,8,2021
49,JaMycal Hasty,3,4,1.3,2,0,0,2,2,29,14.5,0,0,1,5.3,5.3,0.2%,NE,8,2021
50,James Robinson,4,22,5.5,14,0,0,1,2,17,17.0,0,0,1,4.9,4.9,0.0%,FA,8,2021
51,Jaret Patterson,11,46,4.2,13,0,0,0,1,0,0.0,0,0,1,4.6,4.6,0.0%,LAC,8,2021
52,Alex Collins,10,44,4.4,12,0,0,0,0,0,0.0,0,0,1,4.4,4.4,19.0%,FA,8,2021
53,Rhamondre Stevenson,8,26,3.3,8,0,0,1,2,5,5.0,0,0,1,4.1,4.1,95.2%,NE,8,2021
54,Scottie Phillips,5,11,2.2,4,0,0,2,3,9,4.5,0,0,1,4.0,4.0,0.0%,FA,8,2021
55,Devin Singletary,7,28,4.0,13,0,0,1,1,1,1.0,0,0,1,3.9,3.9,87.8%,NYG,8,2021
56,Salvon Ahmed,7,22,3.1,12,0,0,1,2,6,6.0,0,0,1,3.8,3.8,0.0%,FA,8,2021
57,Tony Pollard,7,26,3.7,7,0,0,1,1,1,1.0,0,0,1,3.7,3.7,90.8%,TEN,8,2021
58,Samaje Perine,0,0,0.0,0,0,0,2,2,16,8.0,0,0,1,3.6,3.6,2.1%,KC,8,2021
59,C.J. Ham,1,0,0.0,0,0,0,3,3,3,1.0,0,0,1,3.3,3.3,0.1%,MIN,8,2021
60,Ronald Jones II,3,13,4.3,9,0,0,1,1,6,6.0,0,0,1,2.9,2.9,0.0%,FA,8,2021
61,Dare Ogunbowale,2,9,4.5,5,0,0,1,1,9,9.0,0,0,1,2.8,2.8,0.2%,HOU,8,2021
62,Demetric Felton Jr.,1,3,3.0,3,0,0,1,1,14,14.0,0,0,1,2.7,2.7,0.0%,FA,8,2021
63,Kenneth Gainwell,13,27,2.1,8,0,0,0,0,0,0.0,0,0,1,2.7,2.7,3.0%,PHI,8,2021
64,Brandon Bolden,4,26,6.5,14,0,0,0,0,0,0.0,0,0,1,2.6,2.6,0.0%,FA,8,2021
65,Elijhaa Penny,0,0,0.0,0,0,0,1,1,16,16.0,0,0,1,2.6,2.6,0.0%,FA,8,2021
66,Royce Freeman,6,25,4.2,6,0,0,0,1,0,0.0,0,0,1,2.5,2.5,0.2%,FA,8,2021
67,Kyle Juszczyk,0,0,0.0,0,0,0,1,2,11,11.0,0,0,1,2.1,2.1,0.6%,SF,8,2021
68,Patrick Laird,0,0,0.0,0,0,0,1,1,10,10.0,0,0,1,2.0,2.0,0.0%,FA,8,2021
69,Alexander Mattison,2,5,2.5,4,0,0,2,2,-5,-2.5,0,0,1,2.0,2.0,7.9%,LV,8,2021
70,Benny Snell Jr.,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.0%,FA,8,2021
71,Ty Montgomery II,0,0,0.0,0,0,0,1,2,4,4.0,0,0,1,1.4,1.4,0.0%,FA,8,2021
72,David Johnson,2,4,2.0,4,0,0,1,1,-1,-1.0,0,0,1,1.3,1.3,0.0%,FA,8,2021
73,Jakob Johnson,0,0,0.0,0,0,0,1,2,2,2.0,0,0,1,1.2,1.2,0.0%,FA,8,2021
74,Larry Rountree III,4,11,2.8,4,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,8,2021
75,Buddy Howell,5,11,2.2,4,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,FA,8,2021
76,Phillip Lindsay,3,8,2.7,5,0,0,0,0,0,0.0,0,0,1,0.8,0.8,0.0%,FA,8,2021
77,Rashaad Penny,7,7,1.0,5,0,0,0,0,0,0.0,0,0,1,0.7,0.7,0.0%,FA,8,2021
78,DeeJay Dallas,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.1%,ARI,8,2021
79,Ryan Nall,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,FA,8,2021
80,La'Mical Perine,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,GB,8,2021
81,Anthony McFarland Jr.,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,8,2021
82,Kylin Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
83,Darwin Thompson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
84,Cam Akers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.5%,HOU,8,2021
85,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,8,2021
86,Tory Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
87,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,ATL,8,2021
88,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,8,2021
89,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
90,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
91,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
92,Marlon Mack,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
93,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
94,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
95,David Montgomery,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,95.7%,DET,8,2021
96,Godwin Igwebuike,3,18,6.0,9,0,0,3,3,40,13.3,0,0,1,0.0,0.0,0.0%,FA,8,2021
97,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,8,2021
98,Kalen Ballage,1,-3,-3.0,0,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,8,2021
99,Damien Williams,2,-3,-1.5,0,0,0,0,0,0,0.0,0,0,1,-0.3,-0.3,0.0%,FA,8,2021
