Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Leonard Fournette,17,100,5.9,28,1,3,7,8,31,4.4,1,0,1,44.1,44.1,2.1%,FA,12,2021
2,Joe Mixon,28,165,5.9,32,2,2,4,4,-2,-0.5,0,0,1,32.3,32.3,99.1%,HOU,12,2021
3,Elijah Mitchell,27,133,4.9,15,0,1,5,6,35,7.0,0,0,1,27.8,27.8,5.6%,SF,12,2021
4,Cordarrelle Patterson,16,108,6.8,27,1,2,2,3,27,13.5,0,0,1,27.5,27.5,1.7%,PIT,12,2021
5,Antonio Gibson,29,111,3.8,17,0,0,7,7,35,5.0,0,0,1,23.6,23.6,34.1%,NE,12,2021
6,J.D. McKissic,7,30,4.3,10,0,1,5,5,26,5.2,1,0,1,22.6,22.6,0.0%,FA,12,2021
7,Austin Ekeler,12,31,2.6,6,0,0,6,8,68,11.3,1,0,1,21.9,21.9,87.4%,WAS,12,2021
8,Javonte Williams,14,54,3.9,12,0,1,3,4,57,19.0,0,0,1,20.1,20.1,90.5%,DEN,12,2021
9,AJ Dillon,20,69,3.5,8,0,0,5,5,21,4.2,1,0,1,20.0,20.0,1.9%,GB,12,2021
10,Jonathan Taylor,16,83,5.2,15,0,1,4,5,14,3.5,0,0,1,19.7,19.7,99.9%,IND,12,2021
11,Josh Jacobs,22,87,4.0,21,1,1,2,4,25,12.5,0,0,1,19.2,19.2,99.4%,GB,12,2021
12,Myles Gaskin,16,49,3.1,8,0,2,2,2,3,1.5,0,0,1,19.2,19.2,0.0%,MIN,12,2021
13,Dontrell Hilliard,12,131,10.9,68,1,1,1,2,2,2.0,0,1,1,18.3,18.3,0.0%,FA,12,2021
14,Darrell Henderson Jr.,16,55,3.4,7,0,0,4,4,18,4.5,1,0,1,17.3,17.3,5.0%,FA,12,2021
15,Ezekiel Elliott,9,25,2.8,8,0,1,6,8,24,4.0,0,0,1,16.9,16.9,81.8%,DAL,12,2021
16,Tony Pollard,10,36,3.6,12,0,0,4,4,32,8.0,0,0,1,16.8,16.8,90.8%,TEN,12,2021
17,Dalvin Cook,10,39,3.9,30,1,0,6,7,64,10.7,0,1,1,14.3,14.3,12.7%,DAL,12,2021
18,Matt Breida,9,26,2.9,9,0,0,2,2,29,14.5,1,0,1,13.5,13.5,0.0%,FA,12,2021
19,Jamaal Williams,15,65,4.3,19,0,0,5,5,18,3.6,0,0,1,13.3,13.3,5.0%,NO,12,2021
20,Boston Scott,15,64,4.3,12,0,1,2,3,8,4.0,0,1,1,13.2,13.2,0.0%,PIT,12,2021
21,James Robinson,17,86,5.1,12,0,0,3,4,29,9.7,0,1,1,12.5,12.5,0.0%,FA,12,2021
