Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Zay Jones,6,8,109,18.2,59,1,3,0,0,0,0,1,34.9,34.9,1.3%,ARI,15,2022
2,K.J. Osborn,10,16,157,15.7,63,1,1,0,0,0,0,1,31.7,31.7,0.6%,NE,15,2022
3,Justin Jefferson,12,16,123,10.3,20,1,1,0,0,0,0,1,30.3,30.3,100.0%,MIN,15,2022
4,A.J. Brown,9,16,181,20.1,68,3,0,0,0,0,0,1,27.1,27.1,100.0%,PHI,15,2022
5,Russell Gage,8,12,59,7.4,14,0,2,0,0,0,0,1,25.9,25.9,0.0%,FA,15,2022
6,Noah Brown,6,9,49,8.2,14,0,2,0,0,0,0,1,22.9,22.9,0.7%,WAS,15,2022
7,Chris Godwin,8,8,83,10.4,18,0,1,0,0,0,0,1,22.3,22.3,92.8%,TB,15,2022
8,Tyreek Hill,9,13,69,7.7,20,1,1,0,0,0,0,1,21.9,21.9,100.0%,MIA,15,2022
9,Jahan Dotson,4,6,105,26.3,61,1,1,0,0,0,0,1,20.5,20.5,14.0%,PHI,15,2022
10,Jaylen Waddle,3,7,114,38.0,67,2,1,0,0,0,0,1,20.4,20.4,97.7%,MIA,15,2022
11,Diontae Johnson,10,10,98,9.8,19,0,0,1,2,0,0,1,20.0,20.0,90.7%,CAR,15,2022
12,CeeDee Lamb,7,7,126,18.0,39,3,0,1,1,0,0,1,19.7,19.7,100.0%,DAL,15,2022
13,Michael Pittman Jr.,10,14,60,6.0,15,0,0,2,30,0,0,1,19.0,19.0,98.6%,IND,15,2022
14,Ja'Marr Chase,7,13,60,8.6,15,0,1,0,0,0,0,1,19.0,19.0,100.0%,CIN,15,2022
15,Rashid Shaheed,3,4,95,31.7,68,1,1,0,0,0,0,1,18.5,18.5,49.9%,NO,15,2022
16,DJ Moore,5,6,73,14.6,26,1,1,0,0,0,0,1,18.3,18.3,98.5%,CHI,15,2022
17,DeVonta Smith,5,8,126,25.2,45,3,0,0,0,0,0,1,17.6,17.6,98.0%,PHI,15,2022
18,JuJu Smith-Schuster,10,10,88,8.8,19,0,0,0,0,0,1,1,16.8,16.8,1.7%,KC,15,2022
19,Keenan Allen,8,9,86,10.8,31,1,0,0,0,0,0,1,16.6,16.6,93.1%,CHI,15,2022
20,Kalif Raymond,5,6,53,10.6,18,0,0,0,0,0,0,1,16.3,16.3,0.7%,DET,15,2022
21,Tee Higgins,5,8,33,6.6,12,0,1,0,0,0,0,1,16.3,16.3,95.7%,CIN,15,2022
22,Amon-Ra St. Brown,7,10,76,10.9,14,0,0,1,6,0,0,1,15.2,15.2,100.0%,DET,15,2022
23,Christian Kirk,6,10,92,15.3,30,2,0,0,0,0,0,1,15.2,15.2,90.9%,JAC,15,2022
24,Jerry Jeudy,7,8,76,10.9,19,0,0,0,0,0,0,1,14.6,14.6,57.0%,CLE,15,2022
25,Tyler Boyd,5,5,35,7.0,13,0,1,0,0,0,0,1,14.5,14.5,5.3%,TEN,15,2022
26,Mack Hollins,4,8,40,10.0,13,0,1,0,0,0,0,1,14.0,14.0,0.1%,BUF,15,2022
27,Garrett Wilson,4,9,98,24.5,33,3,0,0,0,0,0,1,13.8,13.8,99.9%,NYJ,15,2022
28,Tyler Lockett,7,9,68,9.7,19,0,0,0,0,0,0,1,13.8,13.8,67.6%,SEA,15,2022
29,Mike Evans,5,9,83,16.6,24,2,0,0,0,0,0,1,13.3,13.3,99.7%,TB,15,2022
30,Adam Thielen,3,4,41,13.7,21,1,1,0,0,0,0,1,13.1,13.1,46.2%,CAR,15,2022
31,Donovan Peoples-Jones,4,4,31,7.8,14,0,1,0,0,0,0,1,13.1,13.1,0.1%,DET,15,2022
32,DeAndre Hopkins,7,11,60,8.6,18,0,0,0,0,0,0,1,13.0,13.0,80.6%,TEN,15,2022
33,Keelan Cole Sr.,2,2,50,25.0,30,2,1,0,0,0,0,1,13.0,13.0,0.0%,FA,15,2022
34,Terry McLaurin,6,6,70,11.7,20,1,0,0,0,0,0,1,13.0,13.0,93.6%,WAS,15,2022
35,DK Metcalf,7,9,55,7.9,13,0,0,0,0,0,0,1,12.5,12.5,99.1%,SEA,15,2022
36,Drake London,7,11,70,10.0,12,0,0,0,0,0,1,1,12.0,12.0,99.2%,ATL,15,2022
37,Byron Pringle,2,2,39,19.5,35,1,1,0,0,0,0,1,11.9,11.9,0.0%,WAS,15,2022
38,Jeff Smith,4,5,77,19.3,50,1,0,0,0,0,0,1,11.7,11.7,0.0%,FA,15,2022
39,Marquez Valdes-Scantling,3,5,26,8.7,15,0,1,0,0,0,0,1,11.6,11.6,0.2%,BUF,15,2022
40,Stefon Diggs,5,9,60,12.0,20,1,0,1,-3,0,0,1,10.7,10.7,98.6%,HOU,15,2022
41,Mike Williams,4,8,67,16.8,35,1,0,0,0,0,0,1,10.7,10.7,57.9%,NYJ,15,2022
42,Romeo Doubs,5,5,55,11.0,23,1,0,0,0,0,0,1,10.5,10.5,46.0%,GB,15,2022
43,Joshua Palmer,5,5,49,9.8,14,0,0,0,0,0,0,1,9.9,9.9,45.7%,LAC,15,2022
44,Amari Cooper,4,6,58,14.5,28,1,0,0,0,0,0,1,9.8,9.8,95.7%,CLE,15,2022
45,Marvin Jones Jr.,2,6,17,8.5,10,0,1,0,0,0,0,1,9.7,9.7,0.0%,FA,15,2022
46,Gabe Davis,4,6,56,14.0,21,1,0,0,0,0,0,1,9.6,9.6,42.9%,JAC,15,2022
47,Elijah Moore,4,7,51,12.8,21,2,0,1,3,0,0,1,9.4,9.4,1.4%,CLE,15,2022
48,Christian Watson,4,6,46,11.5,15,0,0,0,0,0,0,1,8.6,8.6,87.6%,GB,15,2022
49,Jamal Agnew,2,3,12,6.0,7,0,0,3,52,0,0,1,8.4,8.4,0.0%,FA,15,2022
50,Chris Olave,3,4,53,17.7,21,1,0,0,0,0,0,1,8.3,8.3,99.3%,NO,15,2022
51,Richie James Jr.,4,5,42,10.5,15,0,0,0,0,0,0,1,8.2,8.2,0.0%,FA,15,2022
52,Chris Moore,4,8,42,10.5,34,1,0,0,0,0,0,1,8.2,8.2,0.0%,ARI,15,2022
53,Terrace Marshall Jr.,3,3,51,17.0,40,1,0,0,0,0,0,1,8.1,8.1,0.0%,SF,15,2022
54,Isaiah Hodgins,4,4,37,9.3,19,0,0,0,0,0,0,1,7.7,7.7,0.0%,NYG,15,2022
55,Curtis Samuel,3,5,44,14.7,27,1,0,5,1,0,0,1,7.5,7.5,55.7%,BUF,15,2022
56,George Pickens,2,5,53,26.5,38,1,0,0,0,0,0,1,7.3,7.3,95.4%,PIT,15,2022
57,Darius Slayton,5,7,23,4.6,7,0,0,0,0,0,0,1,7.3,7.3,2.5%,NYG,15,2022
58,Demarcus Robinson,6,6,29,4.8,14,0,0,0,0,0,1,1,6.9,6.9,9.6%,LAR,15,2022
