Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Gabe Davis,3,6,171,57.0,98,2,2,0,0,0,0,1,32.1,32.1,42.9%,JAC,5,2022
2,Justin Jefferson,12,13,154,12.8,31,1,0,0,0,0,0,1,30.3,30.3,100.0%,MIN,5,2022
3,Davante Adams,3,7,124,41.3,58,2,2,0,0,0,0,1,27.4,27.4,99.8%,LV,5,2022
4,Tyler Lockett,5,6,104,20.8,40,2,2,0,0,0,0,1,27.4,27.4,67.6%,SEA,5,2022
5,Cooper Kupp,7,10,125,17.9,75,1,1,1,4,0,0,1,25.9,25.9,98.6%,LAR,5,2022
6,Dyami Brown,2,4,105,52.5,75,2,2,0,0,0,0,1,24.5,24.5,0.8%,WAS,5,2022
7,Stefon Diggs,8,11,102,12.8,41,1,1,0,0,0,0,1,24.2,24.2,98.6%,HOU,5,2022
8,Jakobi Meyers,7,8,111,15.9,24,2,1,0,0,0,0,1,24.1,24.1,61.4%,LV,5,2022
9,Mike Williams,10,13,134,13.4,38,2,0,0,0,0,0,1,23.4,23.4,57.9%,NYJ,5,2022
10,Marquise Brown,8,10,78,9.8,25,1,1,0,0,0,0,1,21.8,21.8,76.0%,KC,5,2022
11,Amari Cooper,7,12,76,10.9,20,1,1,0,0,0,0,1,20.6,20.6,95.7%,CLE,5,2022
12,DeVonta Smith,10,11,87,8.7,22,2,0,0,0,0,0,1,18.7,18.7,98.0%,PHI,5,2022
13,DK Metcalf,5,8,88,17.6,50,1,1,0,0,0,1,1,17.8,17.8,99.1%,SEA,5,2022
14,Marvin Jones Jr.,7,11,104,14.9,37,2,0,0,0,0,0,1,17.4,17.4,0.0%,FA,5,2022
15,Randall Cobb,7,13,99,14.1,35,2,0,0,0,0,0,1,16.9,16.9,0.0%,FA,5,2022
16,Khalil Shakir,3,5,75,25.0,31,3,1,0,0,0,0,1,16.5,16.5,52.0%,BUF,5,2022
17,Alec Pierce,8,9,81,10.1,17,0,0,0,0,0,0,1,16.1,16.1,0.7%,IND,5,2022
18,Chris Olave,4,6,54,13.5,18,0,1,0,0,0,0,1,15.4,15.4,99.3%,NO,5,2022
19,Josh Reynolds,6,10,92,15.3,31,2,0,0,0,0,0,1,15.2,15.2,1.2%,DEN,5,2022
20,Marquez Valdes-Scantling,6,8,90,15.0,23,1,0,0,0,0,0,1,15.0,15.0,0.2%,BUF,5,2022
21,George Pickens,6,8,83,13.8,29,1,0,0,0,0,0,1,14.3,14.3,95.4%,PIT,5,2022
22,Darius Slayton,6,7,79,13.2,26,1,0,0,0,0,0,1,13.9,13.9,2.5%,NYG,5,2022
23,Allen Lazard,4,8,35,8.8,17,0,1,0,0,0,0,1,13.5,13.5,0.8%,NYJ,5,2022
24,Rondale Moore,7,8,68,9.7,28,1,0,2,-7,0,0,1,13.1,13.1,0.2%,ATL,5,2022
25,Tyreek Hill,7,7,47,6.7,13,0,0,2,13,0,0,1,13.0,13.0,100.0%,MIA,5,2022
26,Devin Duvernay,5,7,54,10.8,21,1,0,3,24,0,0,1,12.8,12.8,0.1%,JAC,5,2022
27,Terry McLaurin,5,6,76,15.2,34,2,0,0,0,0,0,1,12.6,12.6,93.6%,WAS,5,2022
