Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ja'Marr Chase,8,11,130,16.3,41,2,2,0,0,0,0,1,33.0,33.0,100.0%,CIN,7,2022
2,Tyler Boyd,8,9,155,19.4,60,3,1,0,0,0,0,1,29.5,29.5,5.3%,TEN,7,2022
3,Mecole Hardman Jr.,4,4,32,8.0,18,0,1,2,28,2,0,1,28.0,28.0,0.2%,KC,7,2022
4,JuJu Smith-Schuster,7,8,124,17.7,45,2,1,0,0,0,0,1,25.4,25.4,1.7%,KC,7,2022
5,Parris Campbell,10,12,70,7.0,11,0,1,0,0,0,0,1,23.0,23.0,0.1%,PHI,7,2022
6,Marquise Goodwin,4,5,67,16.8,23,3,2,0,0,0,0,1,22.7,22.7,0.0%,FA,7,2022
7,Mike Williams,7,9,86,12.3,21,1,1,0,0,0,0,1,21.6,21.6,57.9%,NYJ,7,2022
8,DeAndre Hopkins,10,14,103,10.3,18,0,0,0,0,0,0,1,20.3,20.3,80.6%,TEN,7,2022
9,DJ Moore,7,10,69,9.9,21,2,1,1,-3,0,0,1,19.6,19.6,98.5%,CHI,7,2022
10,Mike Evans,9,15,96,10.7,20,1,0,0,0,0,0,1,18.6,18.6,99.7%,TB,7,2022
11,Terry McLaurin,5,8,73,14.6,37,1,1,0,0,0,0,1,18.3,18.3,93.6%,WAS,7,2022
12,George Pickens,6,6,61,10.2,30,1,1,0,0,0,0,1,18.1,18.1,95.4%,PIT,7,2022
13,Chris Olave,7,14,106,15.1,41,1,0,0,0,0,0,1,17.6,17.6,99.3%,NO,7,2022
14,Davante Adams,8,9,95,11.9,16,0,0,0,0,0,0,1,17.5,17.5,99.8%,LV,7,2022
15,Christian Kirk,7,10,96,13.7,34,1,0,1,5,0,0,1,17.1,17.1,90.9%,JAC,7,2022
16,Jerry Jeudy,7,11,96,13.7,45,1,0,0,0,0,0,1,16.6,16.6,57.0%,CLE,7,2022
17,Ray-Ray McCloud III,4,4,65,16.3,22,2,1,0,0,0,0,1,16.5,16.5,1.0%,ATL,7,2022
18,Brandon Aiyuk,7,11,82,11.7,21,1,0,0,0,0,0,1,15.2,15.2,99.4%,SF,7,2022
19,Darius Slayton,3,6,58,19.3,32,1,1,0,0,0,0,1,14.8,14.8,2.5%,NYG,7,2022
20,Damiere Byrd,1,1,75,75.0,75,1,1,0,0,0,0,1,14.5,14.5,0.0%,FA,7,2022
21,Kalif Raymond,5,6,75,15.0,20,1,0,2,20,0,0,1,14.5,14.5,0.7%,DET,7,2022
22,Tee Higgins,5,7,93,18.6,25,3,0,0,0,0,0,1,14.3,14.3,95.7%,CIN,7,2022
23,Tyreek Hill,7,13,72,10.3,21,1,0,0,0,0,0,1,14.2,14.2,100.0%,MIA,7,2022
24,Marquez Valdes-Scantling,3,4,111,37.0,57,2,0,0,0,0,0,1,14.1,14.1,0.2%,BUF,7,2022
25,Curtis Samuel,5,8,53,10.6,26,1,0,5,26,0,0,1,12.9,12.9,55.7%,BUF,7,2022
26,Jaylen Waddle,4,5,88,22.0,25,3,0,0,0,0,0,1,12.8,12.8,97.7%,MIA,7,2022
27,Phillip Dorsett II,2,3,45,22.5,25,2,1,0,0,0,0,1,12.5,12.5,0.0%,FA,7,2022
28,Mack Hollins,2,3,44,22.0,26,1,1,0,0,0,0,1,12.4,12.4,0.1%,BUF,7,2022
29,Rashid Shaheed,1,1,53,53.0,53,1,1,0,0,0,0,1,12.3,12.3,49.9%,NO,7,2022
30,Chris Godwin,7,13,43,6.1,10,0,0,1,2,0,0,1,11.5,11.5,92.8%,TB,7,2022
