Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stefon Diggs,12,15,148,12.3,46,1,3,0,0,0,0,1,44.8,44.8,98.6%,HOU,2,2022
2,Tyreek Hill,11,13,190,17.3,60,3,2,0,0,0,0,1,42.0,42.0,100.0%,MIA,2,2022
3,Jaylen Waddle,11,19,171,15.5,59,2,2,0,0,0,0,1,40.1,40.1,97.7%,MIA,2,2022
4,Amon-Ra St. Brown,9,12,116,12.9,49,1,2,2,68,0,0,1,39.4,39.4,100.0%,DET,2,2022
5,Cooper Kupp,11,14,108,9.8,20,1,2,0,0,0,1,1,31.8,31.8,98.6%,LAR,2,2022
6,Garrett Wilson,8,14,102,12.8,31,1,2,1,-2,0,0,1,30.0,30.0,99.9%,NYJ,2,2022
7,Christian Kirk,6,6,78,13.0,26,2,2,0,0,0,0,1,25.8,25.8,90.9%,JAC,2,2022
8,Mike Williams,8,10,113,14.1,39,1,1,0,0,0,0,1,25.3,25.3,57.9%,NYJ,2,2022
9,Amari Cooper,9,10,101,11.2,20,1,1,0,0,0,0,1,25.1,25.1,95.7%,CLE,2,2022
10,Drake London,8,12,86,10.8,22,1,1,0,0,0,0,1,24.6,24.6,99.2%,ATL,2,2022
11,Nelson Agholor,6,6,110,18.3,44,2,1,0,0,0,0,1,23.0,23.0,0.6%,BAL,2,2022
12,Curtis Samuel,7,9,78,11.1,27,1,1,1,21,0,0,1,22.9,22.9,55.7%,BUF,2,2022
13,Rashod Bateman,4,7,108,27.0,75,1,1,0,0,0,0,1,20.8,20.8,10.1%,BAL,2,2022
14,Noah Brown,5,5,91,18.2,28,2,1,0,0,0,0,1,20.1,20.1,0.7%,WAS,2,2022
15,Courtland Sutton,7,11,122,17.4,35,3,0,1,5,0,0,1,19.7,19.7,84.8%,DEN,2,2022
16,Tyler Lockett,9,11,107,11.9,27,1,0,0,0,0,0,1,19.7,19.7,67.6%,SEA,2,2022
17,Tee Higgins,6,10,71,11.8,19,0,1,0,0,0,0,1,19.1,19.1,95.7%,CIN,2,2022
18,Jakobi Meyers,9,13,95,10.6,24,1,0,0,0,0,0,1,18.5,18.5,61.4%,LV,2,2022
19,Michael Thomas,6,9,65,10.8,13,0,1,0,0,0,0,1,18.5,18.5,0.2%,FA,2,2022
20,Jahan Dotson,4,5,59,14.8,40,1,1,0,0,0,0,1,17.9,17.9,14.0%,PHI,2,2022
21,Corey Davis,2,4,83,41.5,66,1,1,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2022
22,Greg Dortch,4,4,55,13.8,29,1,1,0,0,0,0,1,15.5,15.5,2.6%,ARI,2,2022
23,Allen Robinson II,4,5,53,13.3,29,1,1,0,0,0,0,1,15.3,15.3,0.1%,DET,2,2022
24,CeeDee Lamb,7,11,75,10.7,24,1,0,1,6,0,0,1,15.1,15.1,100.0%,DAL,2,2022
25,DeVonta Smith,7,7,80,11.4,19,0,0,0,0,0,0,1,15.0,15.0,98.0%,PHI,2,2022
26,Quez Watkins,2,2,69,34.5,53,1,1,0,0,0,0,1,14.9,14.9,0.0%,PIT,2,2022
27,Deebo Samuel Sr.,5,6,44,8.8,15,0,0,4,53,0,0,1,14.7,14.7,99.5%,SF,2,2022
28,Diontae Johnson,6,10,57,9.5,17,0,0,0,0,0,0,1,13.7,13.7,90.7%,CAR,2,2022
29,Breshad Perriman,3,5,45,15.0,28,1,1,0,0,0,0,1,13.5,13.5,0.0%,FA,2,2022
30,DJ Moore,3,6,43,14.3,29,1,1,0,0,0,0,1,13.3,13.3,98.5%,CHI,2,2022
31,Ashton Dulin,5,7,79,15.8,39,1,0,1,3,0,0,1,13.2,13.2,0.0%,IND,2,2022
32,Joshua Palmer,4,8,30,7.5,10,0,1,0,0,0,0,1,13.0,13.0,45.7%,LAC,2,2022
33,Justin Watson,2,2,50,25.0,41,1,1,0,0,0,0,1,13.0,13.0,0.3%,KC,2,2022
34,Marquise Brown,6,11,68,11.3,24,1,0,0,0,0,0,1,12.8,12.8,76.0%,KC,2,2022
35,Josh Reynolds,3,3,38,12.7,23,1,1,0,0,0,0,1,12.8,12.8,1.2%,DEN,2,2022
36,Sammy Watkins,3,4,93,31.0,55,2,0,0,0,0,0,1,12.3,12.3,0.0%,FA,2,2022
