Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Davante Adams,8,12,177,22.1,45,3,2,0,0,0,0,1,37.7,37.7,99.8%,LV,13,2022
2,Amon-Ra St. Brown,11,12,114,10.4,15,0,2,1,2,0,0,1,34.6,34.6,100.0%,DET,13,2022
3,A.J. Brown,8,10,119,14.9,40,2,2,0,0,0,0,1,31.9,31.9,100.0%,PHI,13,2022
4,Tyreek Hill,9,14,146,16.2,45,1,1,0,0,0,0,1,29.6,29.6,100.0%,MIA,13,2022
5,Tyler Lockett,9,12,128,14.2,36,2,1,0,0,0,0,1,27.8,27.8,67.6%,SEA,13,2022
6,DK Metcalf,8,8,127,15.9,40,2,1,0,0,0,0,1,26.7,26.7,99.1%,SEA,13,2022
7,Terry McLaurin,8,12,105,13.1,20,1,1,0,0,0,0,1,24.5,24.5,93.6%,WAS,13,2022
8,Christian Watson,3,6,48,16.0,19,0,1,1,46,1,0,1,24.4,24.4,87.6%,GB,13,2022
9,Garrett Wilson,8,15,162,20.3,60,2,0,0,0,0,0,1,24.2,24.2,99.9%,NYJ,13,2022
10,Stefon Diggs,7,9,92,13.1,19,0,1,0,0,0,0,1,22.2,22.2,98.6%,HOU,13,2022
11,DeVonta Smith,5,8,102,20.4,34,3,1,0,0,0,0,1,21.2,21.2,98.0%,PHI,13,2022
12,Keenan Allen,6,14,88,14.7,35,1,1,0,0,0,0,1,20.8,20.8,93.1%,CHI,13,2022
13,CeeDee Lamb,5,7,71,14.2,22,2,1,2,23,0,0,1,20.4,20.4,100.0%,DAL,13,2022
14,Alec Pierce,4,8,86,21.5,45,1,1,0,0,0,0,1,18.6,18.6,0.7%,IND,13,2022
15,Justin Jefferson,7,11,45,6.4,10,0,1,2,11,0,0,1,18.6,18.6,100.0%,MIN,13,2022
16,Michael Gallup,4,7,23,5.8,13,0,2,0,0,0,0,1,18.3,18.3,0.1%,FA,13,2022
17,Ja'Marr Chase,7,8,97,13.9,40,2,0,0,0,0,0,1,16.7,16.7,100.0%,CIN,13,2022
18,Jahan Dotson,5,9,54,10.8,28,1,1,0,0,0,0,1,16.4,16.4,14.0%,PHI,13,2022
19,Christian Kirk,6,8,104,17.3,37,3,0,0,0,0,0,1,16.4,16.4,90.9%,JAC,13,2022
20,Drake London,6,12,95,15.8,37,1,0,0,0,0,0,1,15.5,15.5,99.2%,ATL,13,2022
21,Isaiah Hodgins,5,6,44,8.8,12,0,1,0,0,0,0,1,15.4,15.4,0.0%,NYG,13,2022
22,Darius Slayton,6,8,90,15.0,55,1,0,0,0,0,0,1,15.0,15.0,2.5%,NYG,13,2022
23,DJ Chark Jr.,5,6,98,19.6,41,2,0,0,0,0,0,1,14.8,14.8,3.6%,LAC,13,2022
24,Curtis Samuel,6,7,63,10.5,25,2,0,3,23,0,0,1,14.6,14.6,55.7%,BUF,13,2022
25,Trent Sherfield Sr.,1,3,75,75.0,75,1,1,0,0,0,0,1,14.5,14.5,0.0%,MIN,13,2022
26,Chris Godwin,8,13,63,7.9,14,0,0,0,0,0,0,1,14.3,14.3,92.8%,TB,13,2022
27,Corey Davis,5,10,85,17.0,31,2,0,0,0,0,0,1,13.5,13.5,0.0%,FA,13,2022
28,Donovan Peoples-Jones,3,3,44,14.7,27,1,0,0,0,0,0,1,13.4,13.4,0.1%,DET,13,2022
29,Joshua Palmer,7,11,60,8.6,15,0,0,0,0,0,0,1,13.0,13.0,45.7%,LAC,13,2022
30,Tee Higgins,3,5,35,11.7,14,0,1,0,0,0,0,1,12.5,12.5,95.7%,CIN,13,2022
31,Nico Collins,3,10,35,11.7,16,0,1,0,0,0,0,1,12.5,12.5,98.9%,HOU,13,2022
32,Brandon Powell,4,4,39,9.8,14,0,0,3,45,0,0,1,12.4,12.4,0.1%,MIN,13,2022
33,Deebo Samuel Sr.,6,10,58,9.7,12,0,0,4,5,0,0,1,12.3,12.3,99.5%,SF,13,2022
34,Allen Lazard,5,6,67,13.4,21,2,0,0,0,0,0,1,11.7,11.7,0.8%,NYJ,13,2022
35,Equanimeous St. Brown,3,4,85,28.3,56,2,0,1,1,0,0,1,11.6,11.6,0.1%,NO,13,2022
36,Rashid Shaheed,4,4,75,18.8,40,1,0,1,0,0,0,1,11.5,11.5,49.9%,NO,13,2022
37,Demarcus Robinson,7,8,41,5.9,10,0,0,0,0,0,0,1,11.1,11.1,9.6%,LAR,13,2022
38,Diontae Johnson,5,11,60,12.0,20,1,0,0,0,0,0,1,11.0,11.0,90.7%,CAR,13,2022
39,Jerry Jeudy,4,4,65,16.3,40,1,0,0,0,0,0,1,10.5,10.5,57.0%,CLE,13,2022
40,Chris Olave,4,6,65,16.3,26,2,0,0,0,0,0,1,10.5,10.5,99.3%,NO,13,2022
41,Devin Duvernay,6,6,34,5.7,13,0,0,2,9,0,0,1,10.3,10.3,0.1%,JAC,13,2022
42,Tyler Boyd,4,5,60,15.0,19,0,0,0,0,0,0,1,10.0,10.0,5.3%,TEN,13,2022
43,Mike Evans,4,4,59,14.8,22,1,0,0,0,0,0,1,9.9,9.9,99.7%,TB,13,2022
44,Brandon Aiyuk,5,9,46,9.2,23,1,0,0,0,0,0,1,9.6,9.6,99.4%,SF,13,2022
45,Treylon Burks,1,1,25,25.0,25,1,1,0,0,0,0,1,9.5,9.5,0.7%,TEN,13,2022
46,Gabe Davis,2,7,15,7.5,8,0,1,0,0,0,0,1,9.5,9.5,42.9%,JAC,13,2022
47,Isaiah McKenzie,5,5,44,8.8,17,0,0,0,0,0,0,1,9.4,9.4,0.0%,NYG,13,2022
48,Tutu Atwell,2,5,48,24.0,30,1,0,4,23,0,0,1,9.1,9.1,0.7%,LAR,13,2022
49,Marquez Valdes-Scantling,2,6,71,35.5,42,2,0,0,0,0,0,1,9.1,9.1,0.2%,BUF,13,2022
50,Quez Watkins,5,6,37,7.4,16,0,0,0,0,0,0,1,8.7,8.7,0.0%,PIT,13,2022
