Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Jefferson,9,11,139,15.4,37,3,1,0,0,0,0,1,29.3,29.3,100.0%,MIN,12,2022
2,Chris Godwin,12,13,110,9.2,23,2,1,0,0,0,0,1,29.0,29.0,92.8%,TB,12,2022
3,Amon-Ra St. Brown,9,10,122,13.6,26,1,1,1,7,0,0,1,27.9,27.9,100.0%,DET,12,2022
4,Zay Jones,11,14,145,13.2,29,3,0,0,0,0,0,1,27.5,27.5,1.3%,ARI,12,2022
5,Garrett Wilson,5,8,95,19.0,54,1,2,1,-1,0,0,1,26.4,26.4,99.9%,NYJ,12,2022
6,Tee Higgins,7,9,114,16.3,29,3,1,0,0,0,0,1,24.4,24.4,95.7%,CIN,12,2022
7,Isaiah McKenzie,6,10,96,16.0,30,2,1,2,7,0,0,1,22.3,22.3,0.0%,NYG,12,2022
8,Stefon Diggs,8,15,77,9.6,36,1,1,0,0,0,0,1,21.7,21.7,98.6%,HOU,12,2022
9,Adam Thielen,9,10,61,6.8,16,0,1,0,0,0,0,1,21.1,21.1,46.2%,CAR,12,2022
10,Christian Watson,4,6,110,27.5,63,2,1,0,0,0,0,1,21.0,21.0,87.6%,GB,12,2022
11,DJ Moore,4,6,103,25.8,52,3,1,0,0,0,0,1,20.3,20.3,98.5%,CHI,12,2022
12,DeAndre Carter,7,10,73,10.4,33,1,1,0,0,0,0,1,20.3,20.3,0.0%,CHI,12,2022
13,DK Metcalf,11,15,90,8.2,24,1,0,0,0,0,0,1,20.0,20.0,99.1%,SEA,12,2022
14,Michael Pittman Jr.,7,11,61,8.7,28,1,1,0,0,0,0,1,19.1,19.1,98.6%,IND,12,2022
15,DeAndre Hopkins,4,6,87,21.8,33,3,1,0,0,0,0,1,18.7,18.7,80.6%,TEN,12,2022
16,Nelson Agholor,6,8,65,10.8,34,1,1,0,0,0,0,1,18.5,18.5,0.6%,BAL,12,2022
17,CeeDee Lamb,6,11,106,17.7,25,3,0,2,11,0,0,1,17.7,17.7,100.0%,DAL,12,2022
18,Jauan Jennings,6,7,49,8.2,13,0,1,0,0,0,0,1,16.9,16.9,0.7%,SF,12,2022
19,Amari Cooper,7,12,94,13.4,45,1,0,0,0,0,0,1,16.4,16.4,95.7%,CLE,12,2022
20,Mack Hollins,4,5,63,15.8,36,2,1,0,0,0,0,1,16.3,16.3,0.1%,BUF,12,2022
21,Keenan Allen,5,7,49,9.8,16,0,1,0,0,0,0,1,15.9,15.9,93.1%,CHI,12,2022
22,Tyler Lockett,3,7,68,22.7,35,2,1,0,0,0,0,1,15.8,15.8,67.6%,SEA,12,2022
23,Richie James Jr.,5,6,41,8.2,16,0,1,0,0,0,0,1,15.1,15.1,0.0%,FA,12,2022
24,Tyreek Hill,6,9,85,14.2,29,1,0,1,5,0,0,1,15.0,15.0,100.0%,MIA,12,2022
25,Jamal Agnew,5,5,37,7.4,17,0,1,0,0,0,0,1,14.7,14.7,0.0%,FA,12,2022
