Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mark Andrews,9,11,104,11.6,25,1,1,1,3,0,0,1,25.7,25.7,99.8%,BAL,2,2022
2,Darren Waller,6,8,50,8.3,19,0,1,0,0,0,0,1,17.0,17.0,2.9%,FA,2,2022
3,Zach Ertz,8,11,75,9.4,16,0,0,0,0,0,0,1,15.5,15.5,3.1%,WAS,2,2022
4,Irv Smith Jr.,5,8,36,7.2,15,0,1,0,0,0,0,1,14.6,14.6,0.1%,FA,2,2022
5,Tyler Higbee,7,9,71,10.1,18,0,0,0,0,0,0,1,14.1,14.1,1.3%,LAR,2,2022
6,Mike Gesicki,4,4,41,10.3,14,0,1,0,0,0,0,1,14.1,14.1,3.0%,CIN,2,2022
7,Dallas Goedert,5,6,82,16.4,24,1,0,0,0,0,0,1,13.2,13.2,86.6%,PHI,2,2022
8,Gerald Everett,6,10,71,11.8,26,1,0,0,0,0,0,1,13.1,13.1,0.8%,CHI,2,2022
9,Logan Thomas,3,5,37,12.3,20,1,1,0,0,0,0,1,12.7,12.7,0.1%,FA,2,2022
10,Pat Freiermuth,4,7,22,5.5,8,0,1,0,0,0,0,1,12.2,12.2,72.9%,PIT,2,2022
11,Evan Engram,7,8,46,6.6,12,0,0,0,0,0,0,1,11.6,11.6,97.1%,JAC,2,2022
12,Ross Dwelley,1,1,38,38.0,38,1,1,0,0,0,0,1,10.8,10.8,0.0%,ATL,2,2022
13,Travis Kelce,5,7,51,10.2,19,0,0,0,0,0,0,1,10.1,10.1,100.0%,KC,2,2022
14,Tyler Conklin,6,9,40,6.7,13,0,0,0,0,0,0,1,10.0,10.0,29.0%,NYJ,2,2022
15,Eric Saubert,1,2,22,22.0,22,1,1,0,0,0,0,1,9.2,9.2,0.0%,SF,2,2022
16,Daniel Bellinger,1,1,16,16.0,16,0,1,0,0,0,0,1,8.6,8.6,0.3%,NYG,2,2022
17,Isaiah Likely,4,5,43,10.8,34,1,0,0,0,0,0,1,8.3,8.3,14.7%,BAL,2,2022
18,Dawson Knox,4,5,41,10.3,15,0,0,0,0,0,0,1,8.1,8.1,3.6%,BUF,2,2022
19,Juwan Johnson,4,7,40,10.0,22,1,0,0,0,0,0,1,8.0,8.0,7.8%,NO,2,2022
20,Harrison Bryant,3,4,45,15.0,30,1,0,0,0,0,0,1,7.5,7.5,0.0%,LV,2,2022
21,Hayden Hurst,5,7,24,4.8,8,0,0,0,0,0,0,1,7.4,7.4,2.2%,LAC,2,2022
22,David Njoku,3,5,32,10.7,15,0,0,0,0,0,0,1,6.2,6.2,93.2%,CLE,2,2022
23,Foster Moreau,3,4,30,10.0,19,0,0,0,0,0,0,1,6.0,6.0,0.0%,NO,2,2022
24,T.J. Hockenson,3,7,26,8.7,18,0,0,0,0,0,0,1,5.6,5.6,76.0%,MIN,2,2022
25,Pharaoh Brown,3,5,24,8.0,18,0,0,0,0,0,0,1,5.4,5.4,0.0%,SEA,2,2022
26,Johnny Mundt,2,3,28,14.0,17,0,0,0,0,0,0,1,4.8,4.8,3.5%,MIN,2,2022
27,Tanner Hudson,2,3,22,11.0,15,0,0,0,0,0,0,1,4.2,4.2,0.1%,CIN,2,2022
28,Kyle Pitts,2,3,19,9.5,13,0,0,0,0,0,0,1,3.9,3.9,97.2%,ATL,2,2022
29,John Bates,2,3,15,7.5,9,0,0,0,0,0,0,1,3.5,3.5,0.0%,WAS,2,2022
30,Brock Wright,1,1,25,25.0,25,1,0,0,0,0,0,1,3.5,3.5,0.1%,DET,2,2022
31,Kylen Granson,2,2,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,0.4%,IND,2,2022
32,Noah Gray,2,3,12,6.0,11,0,0,0,0,0,0,1,3.2,3.2,0.4%,KC,2,2022
33,Robert Tonyan,2,2,11,5.5,9,0,0,0,0,0,0,1,3.1,3.1,0.0%,MIN,2,2022
34,Noah Fant,2,2,11,5.5,7,0,0,0,0,0,0,1,3.1,3.1,19.4%,SEA,2,2022
35,Austin Hooper,1,5,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.2%,NE,2,2022
36,Ryan Griffin,1,1,18,18.0,18,0,0,0,0,0,0,1,2.8,2.8,0.0%,FA,2,2022
37,Giovanni Ricci,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,FA,2,2022
38,Ian Thomas,1,3,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,CAR,2,2022
39,Brevin Jordan,2,4,3,1.5,4,0,0,0,0,0,0,1,2.3,2.3,0.1%,HOU,2,2022
40,Stephen Sullivan,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,2,2022
41,Will Dissly,2,2,0,0.0,2,0,0,0,0,0,0,1,2.0,2.0,0.6%,LAC,2,2022
42,Mo Alie-Cox,1,3,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,IND,2,2022
43,Cameron Brate,1,2,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,2.0%,FA,2,2022
44,Dan Arnold,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,2,2022
45,Dalton Schultz,2,4,18,9.0,9,0,0,0,0,0,1,1,1.8,1.8,79.8%,HOU,2,2022
46,O.J. Howard,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,FA,2,2022
47,Quintin Morris,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,BUF,2,2022
48,Durham Smythe,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.1%,MIA,2,2022
49,Parker Hesse,1,1,5,5.0,5,0,0,0,0,0,0,1,1.5,1.5,0.0%,DET,2,2022
50,Taysom Hill,0,0,0,0.0,0,0,0,3,14,0,0,1,1.4,1.4,45.9%,NO,2,2022
51,Cade Otton,1,2,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,14.1%,TB,2,2022
52,Mitchell Wilcox,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,NE,2,2022
53,Stephen Anderson,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,2,2022
54,Drew Sample,1,1,-4,-4.0,0,0,0,0,0,0,0,1,0.6,0.6,0.1%,CIN,2,2022
55,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2022
56,Cole Kmet,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,56.2%,CHI,2,2022
57,Albert Okwuegbunam Jr.,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PHI,2,2022
58,Jody Fortson Jr.,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,2,2022
59,Tyler Davis,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,2,2022
60,Kenny Yeboah,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYJ,2,2022
61,Ko Kieft,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,2,2022
62,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,2,2022
63,Chigoziem Okonkwo,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,15.7%,TEN,2,2022
64,Jeremy Ruckert,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,NYJ,2,2022
65,Jonnu Smith,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,5.5%,MIA,2,2022
66,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,2,2022
67,Hunter Henry,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,19.0%,NE,2,2022
68,Andrew Beck,0,0,0,0.0,0,0,0,1,-1,0,0,1,-0.1,-0.1,0.0%,GB,2,2022
