Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
17,Cole Kmet,2,3,27,13.5,14,0,1,0,0,0,0,1,10.7,10.7,56.2%,CHI,17,2022
18,Gerald Everett,3,3,15,5.0,7,0,1,0,0,0,0,1,10.5,10.5,0.8%,CHI,17,2022
19,Hunter Henry,5,6,52,10.4,29,1,0,0,0,0,0,1,10.2,10.2,19.0%,NE,17,2022
20,Isaiah Likely,3,5,12,4.0,11,0,1,0,0,0,0,1,10.2,10.2,14.7%,BAL,17,2022
21,Mike Gesicki,2,4,18,9.0,14,0,1,0,0,0,0,1,9.8,9.8,3.0%,CIN,17,2022
22,MyCole Pruitt,4,4,49,12.3,25,1,0,0,0,0,0,1,8.9,8.9,0.0%,PIT,17,2022
23,Blake Bell,1,1,17,17.0,17,0,1,0,0,0,0,1,8.7,8.7,0.0%,FA,17,2022
24,Foster Moreau,3,3,55,18.3,21,2,0,0,0,0,0,1,8.5,8.5,0.0%,NO,17,2022
25,Tyler Mabry,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,SEA,17,2022
26,Dallas Goedert,3,6,45,15.0,18,0,0,0,0,0,0,1,7.5,7.5,86.6%,PHI,17,2022
27,Donald Parham Jr.,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,DEN,17,2022
28,Daniel Bellinger,3,3,42,14.0,24,1,0,0,0,0,0,1,7.2,7.2,0.3%,NYG,17,2022
29,Pat Freiermuth,3,6,36,12.0,20,1,0,0,0,0,0,1,6.6,6.6,72.9%,PIT,17,2022
30,Noah Fant,2,3,40,20.0,29,1,0,0,0,0,0,1,6.0,6.0,19.4%,SEA,17,2022
31,Eric Saubert,3,3,30,10.0,24,1,0,0,0,0,0,1,6.0,6.0,0.0%,SF,17,2022
32,Jordan Akins,2,3,38,19.0,29,1,0,0,0,0,0,1,5.8,5.8,0.1%,CLE,17,2022
33,Chigoziem Okonkwo,3,4,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,15.7%,TEN,17,2022
34,C.J. Uzomah,3,7,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,17,2022
35,Jelani Woods,3,4,19,6.3,11,0,0,0,0,0,0,1,4.9,4.9,0.7%,IND,17,2022
36,Hayden Hurst,2,2,25,12.5,21,1,0,0,0,0,0,1,4.5,4.5,2.2%,LAC,17,2022
37,Giovanni Ricci,1,1,32,32.0,32,1,0,0,0,0,0,1,4.2,4.2,0.0%,FA,17,2022
38,Tyler Higbee,3,4,11,3.7,7,0,0,0,0,0,0,1,4.1,4.1,1.3%,LAR,17,2022
39,Evan Engram,1,2,16,16.0,16,0,0,1,13,0,0,1,3.9,3.9,97.1%,JAC,17,2022
40,Harrison Bryant,2,3,19,9.5,12,0,0,0,0,0,0,1,3.9,3.9,0.0%,LV,17,2022
41,Cade Otton,2,6,17,8.5,12,0,0,0,0,0,0,1,3.7,3.7,14.1%,TB,17,2022
42,O.J. Howard,1,2,26,26.0,26,1,0,0,0,0,0,1,3.6,3.6,0.0%,FA,17,2022
43,David Njoku,1,3,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,93.2%,CLE,17,2022
44,Brycen Hopkins,1,1,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,0.0%,FA,17,2022
45,Andrew Beck,2,2,10,5.0,6,0,0,0,0,0,0,1,3.0,3.0,0.0%,GB,17,2022
46,Brevin Jordan,1,3,20,20.0,20,1,0,0,0,0,0,1,3.0,3.0,0.1%,HOU,17,2022
47,Adam Trautman,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.1%,DEN,17,2022
48,James Mitchell,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.0%,DET,17,2022
49,Noah Gray,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.4%,KC,17,2022
50,Ian Thomas,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.0%,CAR,17,2022
51,Durham Smythe,1,1,9,9.0,9,0,0,0,0,0,0,1,1.9,1.9,0.1%,MIA,17,2022
52,Shane Zylstra,1,2,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,0.0%,DET,17,2022
53,Jake Ferguson,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,93.8%,DAL,17,2022
54,Austin Hooper,1,6,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.2%,NE,17,2022
55,Josiah Deguara,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,JAC,17,2022
56,Geoff Swaim,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,17,2022
57,N'Keal Harry,1,1,16,16.0,16,0,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,17,2022
58,Josh Oliver,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,MIN,17,2022
59,Trevon Wesco,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2022
60,Tyler Davis,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,GB,17,2022
61,Stephen Sullivan,0,2,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2022
62,Tre' McKitty,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2022
63,Peyton Hendershot,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,17,2022
64,Ko Kieft,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TB,17,2022
65,Connor Heyward,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,PIT,17,2022
66,Nikola Kalinic,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,LAR,17,2022
67,Ryan Griffin,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2022
68,Mo Alie-Cox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.1%,IND,17,2022
69,Dan Arnold,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,17,2022
70,Patrick Scales,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CHI,17,2022
