Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,T.J. Hockenson,13,16,109,8.4,16,0,2,0,0,0,0,1,35.9,35.9,76.0%,MIN,16,2022
2,Tyler Higbee,9,11,94,10.4,21,1,2,0,0,0,0,1,30.4,30.4,1.3%,LAR,16,2022
3,George Kittle,6,8,120,20.0,34,3,2,0,0,0,0,1,30.0,30.0,99.1%,SF,16,2022
4,Shane Zylstra,5,6,26,5.2,10,0,3,0,0,0,0,1,25.6,25.6,0.0%,DET,16,2022
5,Evan Engram,7,8,113,16.1,36,3,0,0,0,0,0,1,18.3,18.3,97.1%,JAC,16,2022
6,Travis Kelce,6,8,113,18.8,52,3,0,0,0,0,0,1,17.3,17.3,100.0%,KC,16,2022
7,Greg Dulcich,4,8,39,9.8,11,0,1,0,0,0,0,1,13.9,13.9,1.6%,DEN,16,2022
8,Pat Freiermuth,7,8,66,9.4,17,0,0,0,0,0,0,1,13.6,13.6,72.9%,PIT,16,2022
9,Dawson Knox,3,5,38,12.7,24,1,1,0,0,0,0,1,12.8,12.8,3.6%,BUF,16,2022
10,Taysom Hill,0,0,0,0.0,0,0,0,9,56,1,0,1,11.6,11.6,45.9%,NO,16,2022
11,Marcedes Lewis,2,2,32,16.0,31,1,1,0,0,0,0,1,11.2,11.2,0.0%,CHI,16,2022
12,Darren Waller,4,5,58,14.5,34,1,0,0,0,0,0,1,9.8,9.8,2.9%,FA,16,2022
13,Dallas Goedert,3,3,67,22.3,25,3,0,0,0,0,0,1,9.7,9.7,86.6%,PHI,16,2022
14,Logan Thomas,6,8,35,5.8,15,0,0,0,0,0,0,1,9.5,9.5,0.1%,FA,16,2022
15,Mitchell Wilcox,6,6,35,5.8,10,0,0,0,0,0,0,1,9.5,9.5,0.0%,NE,16,2022
16,Noah Fant,2,3,12,6.0,6,0,1,0,0,0,0,1,9.2,9.2,19.4%,SEA,16,2022
17,Brycen Hopkins,3,3,57,19.0,22,1,0,0,0,0,0,1,8.7,8.7,0.0%,FA,16,2022
18,Cole Kmet,5,6,27,5.4,7,0,0,0,0,0,0,1,7.7,7.7,56.2%,CHI,16,2022
19,Colby Parkinson,3,4,45,15.0,39,1,0,0,0,0,0,1,7.5,7.5,3.1%,LAR,16,2022
20,Mark Andrews,3,5,45,15.0,36,1,0,0,0,0,0,1,7.5,7.5,99.8%,BAL,16,2022
21,Tyler Conklin,4,4,34,8.5,27,1,0,0,0,0,0,1,7.4,7.4,29.0%,NYJ,16,2022
22,Dalton Schultz,3,4,43,14.3,21,1,0,0,0,0,0,1,7.3,7.3,79.8%,HOU,16,2022
23,Jelani Woods,3,5,43,14.3,17,0,0,0,0,0,0,1,7.3,7.3,0.7%,IND,16,2022
24,Jordan Akins,3,3,39,13.0,30,1,0,0,0,0,0,1,6.9,6.9,0.1%,CLE,16,2022
25,Jonnu Smith,3,4,21,7.0,9,0,0,0,0,0,0,1,5.1,5.1,5.5%,MIA,16,2022
26,James Mitchell,2,2,31,15.5,22,1,0,0,0,0,0,1,5.1,5.1,0.0%,DET,16,2022
27,Trey McBride,3,4,17,5.7,7,0,0,0,0,0,0,1,4.7,4.7,98.8%,ARI,16,2022
28,Daniel Bellinger,2,2,27,13.5,15,0,0,0,0,0,1,1,4.7,4.7,0.3%,NYG,16,2022
29,Brevin Jordan,2,2,21,10.5,15,0,0,0,0,0,0,1,4.1,4.1,0.1%,HOU,16,2022
30,Austin Hooper,2,3,20,10.0,15,0,0,0,0,0,0,1,4.0,4.0,0.2%,NE,16,2022
31,C.J. Uzomah,1,1,30,30.0,30,1,0,0,0,0,0,1,4.0,4.0,0.0%,FA,16,2022
32,Foster Moreau,2,3,19,9.5,10,0,0,0,0,0,0,1,3.9,3.9,0.0%,NO,16,2022
33,Tommy Tremble,2,2,18,9.0,18,0,0,0,0,0,0,1,3.8,3.8,0.1%,CAR,16,2022
34,Mike Gesicki,1,2,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,3.0%,CIN,16,2022
35,David Njoku,2,5,14,7.0,8,0,0,0,0,0,0,1,3.4,3.4,93.2%,CLE,16,2022
36,Jake Ferguson,1,1,24,24.0,24,1,0,0,0,0,0,1,3.4,3.4,93.8%,DAL,16,2022
37,Cade Otton,2,7,12,6.0,7,0,0,0,0,0,0,1,3.2,3.2,14.1%,TB,16,2022
38,Anthony Firkser,2,3,10,5.0,5,0,0,0,0,0,0,1,3.0,3.0,0.0%,NYJ,16,2022
39,Will Dissly,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.6%,LAC,16,2022
40,Dan Arnold,1,1,17,17.0,17,0,0,0,0,0,0,1,2.7,2.7,0.0%,FA,16,2022
41,Johnny Mundt,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,3.5%,MIN,16,2022
42,Devin Asiasi,2,2,5,2.5,6,0,0,0,0,0,0,1,2.5,2.5,0.0%,FA,16,2022
43,Robert Tonyan,1,2,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,MIN,16,2022
