Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,6,10,115,19.2,34,3,3,0,0,0,0,1,35.5,35.5,100.0%,KC,11,2022
2,George Kittle,4,6,84,21.0,39,2,2,0,0,0,0,1,24.4,24.4,99.1%,SF,11,2022
3,Austin Hooper,4,4,36,9.0,16,0,2,0,0,0,0,1,19.6,19.6,0.2%,NE,11,2022
4,Pat Freiermuth,8,12,79,9.9,27,1,0,0,0,0,0,1,15.9,15.9,72.9%,PIT,11,2022
5,Dawson Knox,7,7,70,10.0,23,1,0,0,0,0,0,1,14.0,14.0,3.6%,BUF,11,2022
6,Juwan Johnson,3,4,47,15.7,26,1,1,0,0,0,0,1,13.7,13.7,7.8%,NO,11,2022
7,Mark Andrews,6,8,63,10.5,16,0,0,0,0,0,0,1,12.3,12.3,99.8%,BAL,11,2022
8,Logan Thomas,5,6,65,13.0,19,0,0,0,0,0,0,1,11.5,11.5,0.1%,FA,11,2022
9,Tyler Higbee,4,8,45,11.3,20,1,0,0,0,0,0,1,8.5,8.5,1.3%,LAR,11,2022
10,Jonnu Smith,4,4,40,10.0,26,1,0,1,5,0,0,1,8.5,8.5,5.5%,MIA,11,2022
11,T.J. Hockenson,5,9,34,6.8,11,0,0,0,0,0,0,1,8.4,8.4,76.0%,MIN,11,2022
12,Harrison Bryant,4,7,41,10.3,14,0,0,0,0,0,0,1,8.1,8.1,0.0%,LV,11,2022
13,Taysom Hill,1,1,8,8.0,8,0,0,9,52,0,0,1,7.6,7.6,45.9%,NO,11,2022
14,Kyle Pitts,3,5,43,14.3,18,0,0,0,0,0,0,1,7.3,7.3,97.2%,ATL,11,2022
15,Jody Fortson Jr.,2,2,51,25.5,40,1,0,0,0,0,0,1,7.1,7.1,0.0%,FA,11,2022
16,Greg Dulcich,4,5,30,7.5,15,0,0,0,0,0,0,1,7.0,7.0,1.6%,DEN,11,2022
