Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cole Kmet,4,7,74,18.5,50,1,2,0,0,0,0,1,23.4,23.4,56.2%,CHI,10,2022
2,Travis Kelce,6,7,81,13.5,46,1,1,0,0,0,0,1,20.1,20.1,100.0%,KC,10,2022
3,Dalton Schultz,6,8,54,9.0,16,0,1,0,0,0,0,1,17.4,17.4,79.8%,HOU,10,2022
4,Juwan Johnson,5,7,44,8.8,15,0,1,0,0,0,0,1,15.4,15.4,7.8%,NO,10,2022
5,Tyler Higbee,8,8,73,9.1,25,1,0,0,0,0,0,1,15.3,15.3,1.3%,LAR,10,2022
6,Foster Moreau,3,4,43,14.3,21,1,1,0,0,0,0,1,13.3,13.3,0.0%,NO,10,2022
7,T.J. Hockenson,7,10,45,6.4,16,0,0,0,0,0,0,1,11.5,11.5,76.0%,MIN,10,2022
8,Harrison Bryant,3,3,15,5.0,12,0,1,0,0,0,0,1,10.5,10.5,0.0%,LV,10,2022
9,Jordan Akins,3,3,72,24.0,46,1,0,0,0,0,0,1,10.2,10.2,0.1%,CLE,10,2022
10,Noah Gray,2,2,20,10.0,13,0,1,0,0,0,0,1,10.0,10.0,0.4%,KC,10,2022
11,Dawson Knox,4,6,57,14.3,22,1,0,0,0,0,0,1,9.7,9.7,3.6%,BUF,10,2022
12,Kylen Granson,4,4,57,14.3,32,1,0,0,0,0,0,1,9.7,9.7,0.4%,IND,10,2022
13,Dallas Goedert,3,3,23,7.7,15,0,1,0,0,0,1,1,9.3,9.3,86.6%,PHI,10,2022
14,Austin Hooper,5,7,41,8.2,17,0,0,0,0,0,0,1,9.1,9.1,0.2%,NE,10,2022
15,Pat Freiermuth,4,7,36,9.0,12,0,0,0,0,0,0,1,7.6,7.6,72.9%,PIT,10,2022
16,Brock Wright,1,1,2,2.0,2,0,1,0,0,0,0,1,7.2,7.2,0.1%,DET,10,2022
17,Cade Otton,3,3,35,11.7,25,1,0,0,0,0,0,1,6.5,6.5,14.1%,TB,10,2022
18,Noah Fant,3,4,34,11.3,15,0,0,0,0,0,0,1,6.4,6.4,19.4%,SEA,10,2022
19,Tanner Hudson,3,3,24,8.0,16,0,0,0,0,0,0,1,5.4,5.4,0.1%,CIN,10,2022
20,Tre' McKitty,3,6,21,7.0,9,0,0,0,0,0,0,1,5.1,5.1,0.0%,FA,10,2022
21,Mike Gesicki,2,3,31,15.5,16,0,0,0,0,0,0,1,5.1,5.1,3.0%,CIN,10,2022
22,Chigoziem Okonkwo,1,2,41,41.0,41,1,0,0,0,0,0,1,5.1,5.1,15.7%,TEN,10,2022
23,Will Dissly,2,2,28,14.0,15,0,0,0,0,0,0,1,4.8,4.8,0.6%,LAC,10,2022
24,Kyle Pitts,2,8,28,14.0,18,0,0,0,0,0,0,1,4.8,4.8,97.2%,ATL,10,2022
25,Evan Engram,3,4,14,4.7,7,0,0,0,0,0,0,1,4.4,4.4,97.1%,JAC,10,2022
26,Gerald Everett,2,2,23,11.5,17,0,0,0,0,0,0,1,4.3,4.3,0.8%,CHI,10,2022
27,Adam Trautman,2,3,22,11.0,18,0,0,0,0,0,0,1,4.2,4.2,0.1%,DEN,10,2022
28,Pharaoh Brown,2,5,13,6.5,8,0,0,0,0,0,0,1,3.3,3.3,0.0%,SEA,10,2022
29,Logan Thomas,2,4,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,0.1%,FA,10,2022
30,George Kittle,1,2,21,21.0,21,1,0,0,0,0,0,1,3.1,3.1,99.1%,SF,10,2022
31,Connor Heyward,2,2,9,4.5,8,0,0,0,0,0,0,1,2.9,2.9,0.1%,PIT,10,2022
32,Eric Saubert,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,SF,10,2022
33,Zach Ertz,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,3.1%,WAS,10,2022
34,Jack Stoll,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,PHI,10,2022
35,Brycen Hopkins,1,2,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,FA,10,2022
36,Greg Dulcich,1,4,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,1.6%,DEN,10,2022
37,Dan Arnold,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,10,2022
38,Cameron Brate,1,2,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,2.0%,FA,10,2022
39,Robert Tonyan,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,MIN,10,2022
40,Colby Parkinson,1,3,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,3.1%,LAR,10,2022
41,Trey McBride,1,1,7,7.0,7,0,0,0,0,0,0,1,1.7,1.7,98.8%,ARI,10,2022
42,MyCole Pruitt,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,PIT,10,2022
43,James Mitchell,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,DET,10,2022
44,Richard Rodgers,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,10,2022
45,Giovanni Ricci,1,1,2,2.0,2,0,0,0,0,0,0,1,1.2,1.2,0.0%,FA,10,2022
46,Sean McKeon,1,2,1,1.0,1,0,0,0,0,0,0,1,1.1,1.1,0.0%,IND,10,2022
