Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jordan Akins,4,8,70,17.5,28,1,2,0,0,0,0,1,25.0,25.0,0.1%,CLE,18,2022
2,George Kittle,4,6,29,7.3,15,0,2,0,0,0,0,1,18.9,18.9,99.1%,SF,18,2022
3,Isaiah Likely,8,13,103,12.9,28,2,0,0,0,0,0,1,18.3,18.3,14.7%,BAL,18,2022
4,Cole Kmet,4,5,57,14.3,17,0,1,0,0,0,0,1,15.7,15.7,56.2%,CHI,18,2022
5,David Njoku,4,5,42,10.5,18,0,1,0,0,0,0,1,14.2,14.2,93.2%,CLE,18,2022
6,Chigoziem Okonkwo,3,4,42,14.0,21,1,1,0,0,0,0,1,13.2,13.2,15.7%,TEN,18,2022
7,MyCole Pruitt,3,5,34,11.3,29,1,1,0,0,0,0,1,12.4,12.4,0.0%,PIT,18,2022
8,Teagan Quitoriano,3,4,83,27.7,52,2,0,0,0,0,0,1,11.3,11.3,0.0%,HOU,18,2022
9,Dallas Goedert,6,7,46,7.7,14,0,0,0,0,0,0,1,10.6,10.6,86.6%,PHI,18,2022
10,Hunter Henry,6,7,42,7.0,13,0,0,0,0,0,0,1,10.2,10.2,19.0%,NE,18,2022
11,Travis Kelce,6,7,38,6.3,15,0,0,0,0,0,0,1,9.8,9.8,100.0%,KC,18,2022
12,Gerald Everett,3,5,8,2.7,6,0,1,0,0,0,0,1,9.8,9.8,0.8%,CHI,18,2022
13,Dawson Knox,2,2,13,6.5,9,0,1,0,0,0,0,1,9.3,9.3,3.6%,BUF,18,2022
14,Charlie Kolar,4,6,49,12.3,15,0,0,0,0,0,0,1,8.9,8.9,0.0%,BAL,18,2022
15,Mike Gesicki,4,6,46,11.5,32,1,0,0,0,0,0,1,8.6,8.6,3.0%,CIN,18,2022
16,Connor Heyward,3,4,45,15.0,27,1,0,1,6,0,0,1,8.1,8.1,0.1%,PIT,18,2022
17,Austin Hooper,4,4,38,9.5,14,0,0,0,0,0,0,1,7.8,7.8,0.2%,NE,18,2022
18,Kyle Rudolph,1,1,8,8.0,8,0,1,0,0,0,0,1,7.8,7.8,0.0%,FA,18,2022
19,Mo Alie-Cox,1,1,4,4.0,4,0,1,0,0,0,0,1,7.4,7.4,0.1%,IND,18,2022
20,Eric Tomlinson,1,1,3,3.0,3,0,1,0,0,0,0,1,7.3,7.3,0.0%,LAC,18,2022
21,Dalton Schultz,4,9,33,8.3,12,0,0,0,0,0,0,1,7.3,7.3,79.8%,HOU,18,2022
