Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Travis Kelce,8,9,121,15.1,35,2,1,0,0,0,0,1,26.1,26.1,100.0%,KC,1,2022
2,O.J. Howard,2,2,38,19.0,22,1,2,0,0,0,0,1,17.8,17.8,0.0%,FA,1,2022
3,Taysom Hill,1,1,2,2.0,2,0,0,4,81,1,0,1,15.3,15.3,45.9%,NO,1,2022
4,Gerald Everett,3,4,54,18.0,25,1,1,0,0,0,0,1,14.4,14.4,0.8%,CHI,1,2022
5,Will Dissly,3,3,43,14.3,38,1,1,0,0,0,0,1,13.3,13.3,0.6%,LAC,1,2022
6,Dalton Schultz,7,9,62,8.9,14,0,0,0,0,0,0,1,13.2,13.2,79.8%,HOU,1,2022
7,Pat Freiermuth,5,10,75,15.0,31,2,0,0,0,0,0,1,12.5,12.5,72.9%,PIT,1,2022
8,Colby Parkinson,2,2,43,21.5,25,1,1,0,0,0,0,1,12.3,12.3,3.1%,LAR,1,2022
9,Darren Waller,4,6,79,19.8,31,2,0,0,0,0,0,1,11.9,11.9,2.9%,FA,1,2022
10,Tyler Conklin,4,7,16,4.0,6,0,1,0,0,0,0,1,11.6,11.6,29.0%,NYJ,1,2022
11,Zach Ertz,2,4,14,7.0,8,0,1,0,0,0,0,1,11.4,11.4,3.1%,WAS,1,2022
12,Mark Andrews,5,7,52,10.4,17,0,0,0,0,0,0,1,10.2,10.2,99.8%,BAL,1,2022
13,Hayden Hurst,5,8,46,9.2,20,1,0,0,0,0,0,1,9.6,9.6,2.2%,LAC,1,2022
14,Dallas Goedert,3,4,60,20.0,27,2,0,0,0,0,0,1,9.0,9.0,86.6%,PHI,1,2022
15,Tyler Higbee,5,11,39,7.8,11,0,0,0,0,0,0,1,8.9,8.9,1.3%,LAR,1,2022
16,Albert Okwuegbunam Jr.,5,6,33,6.6,12,0,0,0,0,0,0,1,8.3,8.3,0.1%,PHI,1,2022
17,T.J. Hockenson,4,7,38,9.5,16,0,0,0,0,0,0,1,7.8,7.8,76.0%,MIN,1,2022
18,Logan Thomas,3,6,45,15.0,27,1,0,0,0,0,0,1,7.5,7.5,0.1%,FA,1,2022
19,Ian Thomas,2,3,53,26.5,50,1,0,0,0,0,0,1,7.3,7.3,0.0%,CAR,1,2022
20,Andrew Beck,2,3,52,26.0,27,2,0,0,0,0,0,1,7.2,7.2,0.0%,GB,1,2022
21,Chris Myarick,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,1,2022
22,Jody Fortson Jr.,1,1,1,1.0,1,0,1,0,0,0,0,1,7.1,7.1,0.0%,FA,1,2022
23,Evan Engram,4,4,28,7.0,11,0,0,0,0,0,0,1,6.8,6.8,97.1%,JAC,1,2022
24,Robert Tonyan,3,5,36,12.0,23,1,0,0,0,0,0,1,6.6,6.6,0.0%,MIN,1,2022
25,Jonnu Smith,3,4,33,11.0,15,0,0,0,0,0,0,1,6.3,6.3,5.5%,MIA,1,2022
26,Juwan Johnson,2,5,43,21.5,26,1,0,0,0,0,0,1,6.3,6.3,7.8%,NO,1,2022
27,Zach Gentry,2,2,40,20.0,32,1,0,0,0,0,0,1,6.0,6.0,0.0%,FA,1,2022
28,Tre' McKitty,3,4,24,8.0,12,0,0,0,0,0,0,1,5.4,5.4,0.0%,FA,1,2022
29,Kylen Granson,3,7,22,7.3,12,0,0,0,0,0,0,1,5.2,5.2,0.4%,IND,1,2022
30,Geoff Swaim,3,4,19,6.3,9,0,0,0,0,0,0,1,4.9,4.9,0.0%,FA,1,2022
31,Josiah Deguara,2,2,28,14.0,15,0,0,0,0,0,0,1,4.8,4.8,0.0%,JAC,1,2022
32,Johnny Mundt,3,3,17,5.7,12,0,0,0,0,0,0,1,4.7,4.7,3.5%,MIN,1,2022
33,Mo Alie-Cox,2,2,26,13.0,13,0,0,0,0,0,0,1,4.6,4.6,0.1%,IND,1,2022
34,Noah Fant,3,4,16,5.3,13,0,0,0,0,0,0,1,4.6,4.6,19.4%,SEA,1,2022
35,Hunter Henry,2,3,20,10.0,11,0,0,0,0,0,0,1,4.0,4.0,19.0%,NE,1,2022
36,Kyle Pitts,2,7,19,9.5,11,0,0,0,0,0,0,1,3.9,3.9,97.2%,ATL,1,2022
37,Harrison Bryant,2,4,18,9.0,10,0,0,0,0,0,0,1,3.8,3.8,0.0%,LV,1,2022
38,Armani Rogers,1,1,23,23.0,23,1,0,0,0,0,0,1,3.3,3.3,0.0%,FA,1,2022
