Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cade Otton,6,10,28,4.7,10,0,1,0,0,0,0,1,14.8,14.8,14.1%,TB,13,2022
2,Greg Dulcich,6,8,85,14.2,30,2,0,0,0,0,0,1,14.5,14.5,1.6%,DEN,13,2022
3,Noah Fant,4,5,42,10.5,17,0,1,0,0,0,0,1,14.2,14.2,19.4%,SEA,13,2022
4,Evan Engram,5,7,30,6.0,7,0,1,0,0,0,0,1,14.0,14.0,97.1%,JAC,13,2022
5,Taysom Hill,2,3,35,17.5,30,1,1,3,10,0,0,1,13.3,13.3,45.9%,NO,13,2022
6,Cole Kmet,6,7,72,12.0,24,1,0,0,0,0,0,1,13.2,13.2,56.2%,CHI,13,2022
7,Gerald Everett,5,6,80,16.0,19,0,0,0,0,0,0,1,13.0,13.0,0.8%,CHI,13,2022
8,Chigoziem Okonkwo,4,5,68,17.0,41,1,0,0,0,0,0,1,10.8,10.8,15.7%,TEN,13,2022
9,Pat Freiermuth,3,5,76,25.3,57,1,0,0,0,0,0,1,10.6,10.6,72.9%,PIT,13,2022
10,Mark Andrews,4,7,53,13.3,22,1,0,1,1,0,0,1,9.4,9.4,99.8%,BAL,13,2022
11,Connor Heyward,1,1,17,17.0,17,0,1,0,0,0,0,1,8.7,8.7,0.1%,PIT,13,2022
12,Brevin Jordan,4,5,46,11.5,20,1,0,0,0,0,0,1,8.6,8.6,0.1%,HOU,13,2022
13,MyCole Pruitt,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,PIT,13,2022
14,Travis Kelce,4,6,56,14.0,19,0,0,0,0,0,1,1,7.6,7.6,100.0%,KC,13,2022
15,Daniel Bellinger,5,5,24,4.8,8,0,0,0,0,0,0,1,7.4,7.4,0.3%,NYG,13,2022
16,T.J. Hockenson,4,6,33,8.3,13,0,0,0,0,0,0,1,7.3,7.3,76.0%,MIN,13,2022
17,Jack Stoll,3,3,41,13.7,26,1,0,0,0,0,0,1,7.1,7.1,0.0%,PHI,13,2022
18,Isaiah Likely,4,4,30,7.5,12,0,0,0,0,0,0,1,7.0,7.0,14.7%,BAL,13,2022
19,Kylen Granson,4,6,19,4.8,9,0,0,0,0,0,0,1,5.9,5.9,0.4%,IND,13,2022
20,Dalton Schultz,2,6,33,16.5,22,1,0,0,0,0,0,1,5.3,5.3,79.8%,HOU,13,2022
21,Austin Hooper,3,5,22,7.3,9,0,0,0,0,0,0,1,5.2,5.2,0.2%,NE,13,2022
22,Jordan Akins,3,6,21,7.0,11,0,0,0,0,0,0,1,5.1,5.1,0.1%,CLE,13,2022
23,Logan Thomas,3,4,20,6.7,11,0,0,0,0,0,0,1,5.0,5.0,0.1%,FA,13,2022
24,Adam Trautman,2,3,28,14.0,20,1,0,0,0,0,0,1,4.8,4.8,0.1%,DEN,13,2022
25,Jelani Woods,2,4,28,14.0,27,1,0,0,0,0,0,1,4.8,4.8,0.7%,IND,13,2022
26,Brock Wright,2,2,25,12.5,14,0,0,0,0,0,0,1,4.5,4.5,0.1%,DET,13,2022
27,Anthony Firkser,2,2,24,12.0,15,0,0,0,0,0,0,1,4.4,4.4,0.0%,NYJ,13,2022
28,Foster Moreau,1,3,32,32.0,32,1,0,0,0,0,0,1,4.2,4.2,0.0%,NO,13,2022
29,Will Dissly,2,2,22,11.0,19,0,0,0,0,0,0,1,4.2,4.2,0.6%,LAC,13,2022
30,George Kittle,2,3,22,11.0,19,0,0,0,0,0,0,1,4.2,4.2,99.1%,SF,13,2022
31,C.J. Uzomah,1,1,31,31.0,31,1,0,0,0,0,0,1,4.1,4.1,0.0%,FA,13,2022
32,Durham Smythe,2,2,21,10.5,19,0,0,0,0,0,0,1,4.1,4.1,0.1%,MIA,13,2022
33,Tyler Higbee,2,5,14,7.0,9,0,0,0,0,0,0,1,3.4,3.4,1.3%,LAR,13,2022
34,Hunter Henry,2,5,13,6.5,9,0,0,0,0,0,0,1,3.3,3.3,19.0%,NE,13,2022
35,Hayden Hurst,2,3,12,6.0,9,0,0,0,0,0,0,1,3.2,3.2,2.2%,LAC,13,2022
36,Tyler Conklin,2,7,9,4.5,6,0,0,0,0,0,0,1,2.9,2.9,29.0%,NYJ,13,2022
37,Grant Calcaterra,1,1,19,19.0,19,0,0,0,0,0,0,1,2.9,2.9,0.1%,PHI,13,2022
38,Parker Hesse,1,1,16,16.0,16,0,0,0,0,0,0,1,2.6,2.6,0.0%,DET,13,2022
39,Jonnu Smith,2,2,6,3.0,6,0,0,0,0,0,0,1,2.6,2.6,5.5%,MIA,13,2022
40,Noah Gray,1,1,15,15.0,15,0,0,0,0,0,0,1,2.5,2.5,0.4%,KC,13,2022
41,Tyler Kroft,1,1,14,14.0,14,0,0,0,0,0,0,1,2.4,2.4,0.0%,FA,13,2022
42,Harrison Bryant,1,1,6,6.0,6,0,0,1,8,0,0,1,2.4,2.4,0.0%,LV,13,2022
43,Stone Smartt,2,3,3,1.5,5,0,0,0,0,0,0,1,2.3,2.3,0.0%,LAC,13,2022
44,Mitchell Wilcox,1,1,13,13.0,13,0,0,0,0,0,0,1,2.3,2.3,0.0%,NE,13,2022
45,Johnny Mundt,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,3.5%,MIN,13,2022
46,Ko Kieft,1,2,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,0.0%,TB,13,2022
47,Colby Parkinson,1,1,12,12.0,12,0,0,0,0,0,0,1,2.2,2.2,3.1%,LAR,13,2022
48,Pharaoh Brown,1,1,11,11.0,11,0,0,0,0,0,0,1,2.1,2.1,0.0%,SEA,13,2022
49,Marcedes Lewis,0,1,0,0.0,0,0,0,0,0,0,0,1,2.0,2.0,0.0%,CHI,13,2022
50,Robert Tonyan,1,2,10,10.0,10,0,0,0,0,0,0,1,2.0,2.0,0.0%,MIN,13,2022
51,Jake Ferguson,2,2,-1,-0.5,4,0,0,0,0,0,0,1,1.9,1.9,93.8%,DAL,13,2022
52,Zach Gentry,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,13,2022
53,Tre' McKitty,1,1,8,8.0,8,0,0,0,0,0,0,1,1.8,1.8,0.0%,FA,13,2022
54,Jody Fortson Jr.,1,1,6,6.0,6,0,0,0,0,0,0,1,1.6,1.6,0.0%,FA,13,2022
55,Geoff Swaim,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,FA,13,2022
56,Shane Zylstra,1,1,4,4.0,4,0,0,0,0,0,0,1,1.4,1.4,0.0%,DET,13,2022
57,Luke Farrell,1,1,3,3.0,3,0,0,0,0,0,0,1,1.3,1.3,0.0%,JAC,13,2022
58,Chris Myarick,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2022
59,N'Keal Harry,1,1,49,49.0,49,1,0,0,0,0,0,1,0.0,0.0,0.0%,MIN,13,2022
60,Tommy Sweeney,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2022
61,Dawson Knox,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.6%,BUF,13,2022
62,Josiah Deguara,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,JAC,13,2022
63,Feleipe Franks,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,CAR,13,2022
64,Sean McKeon,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,IND,13,2022
65,Peyton Hendershot,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,KC,13,2022
66,Teagan Quitoriano,0,3,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,HOU,13,2022
67,Cole Turner,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,WAS,13,2022
68,Eric Saubert,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,SF,13,2022
69,Zach Wood,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,13,2022
70,Kevin Rader,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NO,13,2022
71,Dan Arnold,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2022
72,Mike Gesicki,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,3.0%,CIN,13,2022
73,Nick Boyle,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,FA,13,2022
74,Chris Manhertz,0,1,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,NYG,13,2022
75,Beau Brinkley,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.2%,FA,13,2022
76,Nick Vannett,0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0%,TEN,13,2022
77,Mo Alie-Cox,1,1,6,6.0,6,0,0,0,0,0,1,1,-0.4,-0.4,0.1%,IND,13,2022
