Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Rayshawn Jenkins,9,9,0,2,2,0,0,1,1,39.3,39.3,6.4%,SEA,15,2022
2,John Johnson III,8,1,0,1,0,1,1,0,1,22.3,22.3,0.4%,LAR,15,2022
3,Kyle Hamilton,6,2,1,1,0,0,0,0,1,21.0,21.0,37.1%,BAL,15,2022
4,Tremon Smith,7,3,0,1,0,1,0,0,1,20.8,20.8,0.1%,DEN,15,2022
5,Jeremy Chinn,11,3,0,1,0,0,0,0,1,20.3,20.3,4.1%,WAS,15,2022
6,Carlton Davis III,6,0,0,4,1,0,0,0,1,20.0,20.0,1.1%,DET,15,2022
7,Bobby McCain,9,2,0,0,0,1,0,0,1,19.0,19.0,0.0%,MIN,15,2022
8,Jayron Kearse,6,1,0,1,0,1,0,0,1,17.8,17.8,0.1%,FA,15,2022
9,Grant Delpit,8,1,0,0,0,0,0,0,1,17.8,17.8,11.3%,CLE,15,2022
10,Justin Simmons,2,2,0,2,2,0,0,0,1,17.5,17.5,2.8%,ATL,15,2022
11,Julian Blackmon,2,2,0,1,1,0,0,1,1,17.0,17.0,6.1%,IND,15,2022
12,Budda Baker,5,2,0,2,1,0,0,0,1,17.0,17.0,20.2%,ARI,15,2022
13,Deommodore Lenoir,9,1,0,0,0,0,0,0,1,16.8,16.8,4.5%,SF,15,2022
14,Kyle Dugger,2,1,0,1,1,0,0,1,1,16.3,16.3,17.4%,NE,15,2022
15,Taylor Rapp,6,1,0,1,1,0,0,0,1,16.3,16.3,5.6%,BUF,15,2022
16,Tyrann Mathieu,6,0,1,2,0,0,0,0,1,16.0,16.0,3.1%,NO,15,2022
17,Charvarius Ward,6,0,0,2,0,0,1,0,1,16.0,16.0,15.4%,SF,15,2022
18,Kyler Gordon,3,1,0,1,1,0,1,0,1,15.8,15.8,2.3%,CHI,15,2022
19,Jalen Pitre,8,5,0,0,0,0,0,0,1,15.8,15.8,12.7%,HOU,15,2022
20,DaRon Bland,4,2,0,2,1,0,0,0,1,15.5,15.5,7.9%,DAL,15,2022
21,Rasul Douglas,6,0,0,1,1,0,0,0,1,15.5,15.5,2.9%,BUF,15,2022
22,Talanoa Hufanga,3,1,1,1,0,1,0,0,1,14.8,14.8,4.1%,SF,15,2022
23,Jalen Ramsey,3,3,0,0,0,1,1,0,1,14.8,14.8,4.2%,MIA,15,2022
24,Avonte Maddox,3,3,0,0,0,2,0,0,1,14.8,14.8,0.1%,PHI,15,2022
25,Stephon Gilmore,6,1,0,3,0,0,0,0,1,14.3,14.3,1.3%,MIN,15,2022
26,Danny Johnson,7,1,0,2,0,0,0,0,1,14.3,14.3,0.0%,FA,15,2022
27,DeAndre Houston-Carson,5,0,0,1,1,0,0,0,1,14.0,14.0,0.0%,FA,15,2022
28,Pat Surtain II,4,2,0,1,1,0,0,0,1,14.0,14.0,4.8%,DEN,15,2022
29,K'Von Wallace,7,1,0,0,0,0,0,0,1,13.8,13.8,0.2%,SEA,15,2022
30,Jason Pinnock,4,1,0,2,0,1,0,0,1,13.8,13.8,3.5%,NYG,15,2022
