Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Justin Simmons,4,1,0,2,2,1,0,0,1,26.3,26.3,2.8%,ATL,13,2022
2,Jalen Pitre,9,7,0,1,1,0,0,0,1,25.3,25.3,12.7%,HOU,13,2022
3,DaRon Bland,4,4,0,2,2,0,0,0,1,22.0,22.0,7.9%,DAL,13,2022
4,Jaire Alexander,6,1,0,1,1,0,0,0,1,21.3,21.3,2.9%,GB,13,2022
5,Harrison Smith,6,2,0,3,1,0,0,0,1,20.0,20.0,5.9%,MIN,13,2022
6,Bryce Callahan,4,2,0,1,1,0,0,1,1,20.0,20.0,0.0%,FA,13,2022
7,Julian Love,11,1,0,0,0,0,0,0,1,19.8,19.8,31.7%,SEA,13,2022
8,Malik Hooker,2,0,0,1,1,0,1,1,1,19.5,19.5,0.5%,DAL,13,2022
9,Riq Woolen,6,1,0,3,1,0,0,0,1,19.3,19.3,1.0%,SEA,13,2022
10,Danny Johnson,6,0,1,2,0,0,0,0,1,18.5,18.5,0.0%,FA,13,2022
11,Denzel Ward,3,3,0,1,0,0,1,1,1,18.3,18.3,1.3%,CLE,13,2022
12,Kamren Curl,9,3,0,0,0,0,0,0,1,18.3,18.3,13.3%,LAR,13,2022
13,Minkah Fitzpatrick,5,2,0,1,1,0,0,0,1,18.0,18.0,22.8%,PIT,13,2022
14,Camryn Bynum,6,1,0,2,1,0,0,0,1,17.8,17.8,48.3%,MIN,13,2022
15,Donovan Wilson,7,1,1,0,0,0,0,0,1,17.8,17.8,11.1%,DAL,13,2022
16,Jayron Kearse,7,0,0,1,0,0,0,0,1,17.0,17.0,0.1%,FA,13,2022
17,Stephon Gilmore,5,1,0,2,1,0,0,0,1,16.3,16.3,1.3%,MIN,13,2022
18,Nate Hobbs,8,0,0,0,0,0,1,0,1,16.0,16.0,18.6%,LV,13,2022
19,Jordan Whitehead,8,3,0,1,0,0,0,0,1,15.8,15.8,6.6%,TB,13,2022
20,Alontae Taylor,6,2,0,1,0,0,0,0,1,14.5,14.5,0.4%,NO,13,2022
21,Marcus Maye,8,3,0,0,0,0,0,0,1,14.3,14.3,0.2%,MIA,13,2022
22,Isaiah Pola-Mao,5,0,1,0,0,0,0,0,1,14.0,14.0,0.6%,LV,13,2022
23,Derion Kendrick,8,2,0,0,0,0,0,0,1,13.5,13.5,0.1%,LAR,13,2022
24,Nick McCloud,6,2,0,2,0,0,0,0,1,13.5,13.5,0.1%,NYG,13,2022
25,Jimmie Ward,4,1,0,1,1,0,0,0,1,13.3,13.3,1.6%,HOU,13,2022
26,Marlon Humphrey,5,2,1,0,0,0,0,0,1,13.0,13.0,1.2%,BAL,13,2022
27,Pat Surtain II,6,0,0,1,0,0,0,0,1,13.0,13.0,4.8%,DEN,13,2022
28,Tre Avery,6,1,0,2,0,0,0,0,1,12.8,12.8,0.1%,TEN,13,2022
29,Rasul Douglas,3,2,0,0,0,1,0,0,1,12.5,12.5,2.9%,BUF,13,2022
30,Xavien Howard,3,0,0,2,1,0,0,0,1,12.5,12.5,0.6%,FA,13,2022
31,Richie Grant,4,5,0,0,0,0,0,0,1,12.3,12.3,1.7%,ATL,13,2022
32,Rodney McLeod Jr.,5,1,0,1,0,0,0,0,1,12.3,12.3,0.6%,CLE,13,2022
33,Taylor Rapp,3,1,0,2,0,0,1,0,1,12.3,12.3,5.6%,BUF,13,2022
34,Juan Thornhill,6,4,0,0,0,0,0,0,1,12.0,12.0,0.8%,CLE,13,2022
35,Bradley Roby,6,2,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,13,2022
36,Andrew Wingard,7,2,0,0,0,0,0,0,1,12.0,12.0,0.1%,JAC,13,2022
37,Duron Harmon,4,2,0,0,0,1,0,0,1,11.5,11.5,0.0%,FA,13,2022
38,Nick Scott,5,3,0,1,0,0,0,0,1,11.3,11.3,0.1%,CAR,13,2022
39,Kerby Joseph,7,1,0,0,0,0,0,0,1,11.3,11.3,13.6%,DET,13,2022
40,Jack Jones,4,0,0,0,0,0,0,0,1,11.0,11.0,1.1%,LV,13,2022
41,DeShon Elliott,3,3,0,0,0,1,0,0,1,10.8,10.8,2.1%,PIT,13,2022
42,Tre'von Moehrig,4,1,0,1,0,0,0,0,1,10.8,10.8,1.1%,LV,13,2022
43,Jordan Poyer,4,1,0,1,0,0,0,0,1,10.8,10.8,3.1%,MIA,13,2022
44,Akayleb Evans,6,0,0,1,0,0,0,0,1,10.5,10.5,0.1%,MIN,13,2022
45,Kyle Dugger,5,0,0,2,0,0,0,0,1,10.5,10.5,17.4%,NE,13,2022
46,Jonathan Jones,6,2,0,0,0,0,0,0,1,10.5,10.5,0.2%,NE,13,2022
47,Jaylon Jones,6,2,0,0,0,0,0,0,1,10.5,10.5,0.0%,CHI,13,2022
48,Michael Carter II,4,0,0,1,0,0,0,0,1,10.0,10.0,0.0%,NYJ,13,2022
49,Joshua Williams,6,1,0,0,0,0,0,0,1,9.8,9.8,0.2%,KC,13,2022
50,Desmond King II,2,3,0,0,0,0,1,0,1,9.3,9.3,3.4%,FA,13,2022
51,Bobby McCain,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,MIN,13,2022
52,Damarri Mathis,6,0,0,0,0,0,0,0,1,9.0,9.0,0.1%,DEN,13,2022
53,Tyrann Mathieu,5,0,0,1,0,0,0,0,1,9.0,9.0,3.1%,NO,13,2022
54,Michael Davis,3,0,0,3,0,0,0,0,1,9.0,9.0,0.1%,WAS,13,2022
55,Vonn Bell,5,0,0,1,0,0,0,0,1,9.0,9.0,1.2%,CIN,13,2022
56,Keanu Neal,5,0,0,1,0,0,0,0,1,9.0,9.0,0.1%,FA,13,2022
57,Fabian Moreau,3,4,0,1,0,0,0,0,1,9.0,9.0,0.1%,MIN,13,2022
58,Jessie Bates III,4,4,0,0,0,0,0,0,1,9.0,9.0,67.6%,ATL,13,2022
59,Jevon Holland,5,2,0,0,0,0,0,0,1,9.0,9.0,9.3%,MIA,13,2022
60,DeAndre Houston-Carson,3,2,0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,13,2022
61,Ryan Neal,3,2,0,0,0,0,0,0,1,8.5,8.5,0.1%,FA,13,2022
62,Will Harris,4,1,0,1,0,0,0,0,1,8.3,8.3,0.0%,NO,13,2022
63,Zyon Gilbert,5,1,0,0,0,0,0,0,1,8.3,8.3,0.0%,PIT,13,2022
64,Coby Bryant,4,1,0,1,0,0,0,0,1,8.3,8.3,0.1%,SEA,13,2022
65,Kevin Byard III,4,3,0,0,0,0,0,0,1,8.3,8.3,20.7%,CHI,13,2022
66,Nasir Adderley,3,3,0,1,0,0,0,0,1,8.3,8.3,0.7%,FA,13,2022
67,Asante Samuel Jr.,4,1,0,1,0,0,0,0,1,8.3,8.3,1.0%,LAC,13,2022
68,D.J. Reed Jr.,4,1,0,1,0,0,0,0,1,8.3,8.3,3.4%,NYJ,13,2022
69,Taron Johnson,3,1,0,2,0,0,0,0,1,8.3,8.3,17.2%,BUF,13,2022
70,Deommodore Lenoir,1,0,0,1,1,0,0,0,1,8.0,8.0,4.5%,SF,13,2022
71,Chuck Clark,2,6,0,0,0,0,0,0,1,7.5,7.5,1.5%,NYJ,13,2022
72,Eric Rowe,3,2,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,13,2022
73,Darren Hall,3,4,0,0,0,0,0,0,1,7.5,7.5,0.0%,ARI,13,2022
74,Amik Robertson,3,2,0,1,0,0,0,0,1,7.5,7.5,0.1%,DET,13,2022
75,Tyson Campbell,4,0,0,1,0,0,0,0,1,7.5,7.5,8.1%,JAC,13,2022
76,Trent McDuffie,4,2,0,0,0,0,0,0,1,7.5,7.5,17.3%,KC,13,2022
77,Amani Hooker,4,2,0,0,0,0,0,0,1,7.5,7.5,19.7%,TEN,13,2022
78,Greg Newsome II,4,0,0,1,0,0,0,0,1,7.5,7.5,0.9%,CLE,13,2022
79,A.J. Terrell,3,0,0,2,0,0,0,0,1,7.5,7.5,0.9%,ATL,13,2022
80,John Johnson III,0,1,0,1,1,0,0,0,1,7.3,7.3,0.4%,LAR,13,2022
81,Keisean Nixon,0,1,0,1,1,0,0,0,1,7.3,7.3,23.9%,GB,13,2022
82,Adrian Amos,3,0,0,0,0,0,0,0,1,7.0,7.0,0.1%,FA,13,2022
83,Rudy Ford,2,0,0,0,0,0,1,0,1,7.0,7.0,0.1%,FA,13,2022
84,Tavierre Thomas,1,2,0,0,0,1,0,0,1,7.0,7.0,0.1%,TB,13,2022
85,Jabrill Peppers,2,2,0,0,0,0,0,0,1,7.0,7.0,4.0%,NE,13,2022
86,Duke Shelley,1,3,0,2,0,0,0,0,1,6.8,6.8,0.0%,NYG,13,2022
