Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jalen Pitre,11,2,0.0,1,1,0,0,0,1,24.5,24.5,12.7%,HOU,17,2022
2,Grant Delpit,4,3,0.0,2,2,0,0,0,1,23.8,23.8,11.3%,CLE,17,2022
3,Marshon Lattimore,6,0,0.0,2,1,0,0,1,1,23.0,23.0,1.4%,NO,17,2022
4,Desmond King II,6,2,0.0,1,1,0,0,0,1,22.0,22.0,3.4%,FA,17,2022
5,Adrian Amos,7,1,0.0,2,1,0,0,0,1,21.8,21.8,0.1%,FA,17,2022
6,Kevin Byard III,4,2,0.0,2,2,0,0,0,1,20.5,20.5,20.7%,CHI,17,2022
7,Kyle Dugger,3,2,0.0,2,1,0,0,1,1,20.0,20.0,17.4%,NE,17,2022
8,Isaiah Oliver,5,4,1.0,2,0,0,0,0,1,20.0,20.0,0.1%,NYJ,17,2022
9,Nahshon Wright,6,3,0.0,2,1,0,0,0,1,19.3,19.3,0.1%,MIN,17,2022
10,Landon Collins,1,3,0.0,1,1,0,0,1,1,16.3,16.3,0.0%,FA,17,2022
11,Minkah Fitzpatrick,4,5,0.0,1,1,0,0,0,1,16.3,16.3,22.8%,PIT,17,2022
12,Trent McDuffie,4,3,1.0,0,0,1,0,0,1,16.3,16.3,17.3%,KC,17,2022
13,Sean Murphy-Bunting,2,1,0.0,2,1,1,0,0,1,15.8,15.8,1.6%,ARI,17,2022
14,Jeremy Chinn,8,4,0.0,0,0,0,0,0,1,15.0,15.0,4.1%,WAS,17,2022
15,Chuck Clark,6,4,0.0,2,0,0,0,0,1,15.0,15.0,1.5%,NYJ,17,2022
16,Antoine Winfield Jr.,5,1,1.0,0,0,0,0,0,1,14.8,14.8,66.8%,TB,17,2022
17,Darnell Savage Jr.,1,1,0.0,1,1,0,0,1,1,14.8,14.8,0.9%,JAC,17,2022
18,Brandon Stephens,7,1,0.0,2,0,0,0,0,1,14.3,14.3,0.9%,BAL,17,2022
19,Tyson Campbell,2,1,0.0,0,0,0,1,1,1,13.8,13.8,8.1%,JAC,17,2022
20,Jalen Thompson,8,2,0.0,0,0,0,0,0,1,13.5,13.5,8.1%,ARI,17,2022
21,Jonathan Jones,3,1,0.0,2,1,0,0,0,1,13.3,13.3,0.2%,NE,17,2022
22,Duron Harmon,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,17,2022
23,Tre Avery,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.1%,TEN,17,2022
24,Taylor Rapp,8,1,0.0,0,0,0,0,0,1,12.8,12.8,5.6%,BUF,17,2022
25,John Johnson III,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.4%,LAR,17,2022
26,Marcus Williams,5,4,0.0,1,0,0,0,0,1,12.0,12.0,2.8%,BAL,17,2022
27,Nate Hobbs,6,2,0.0,1,0,0,0,0,1,12.0,12.0,18.6%,LV,17,2022
28,Josiah Scott,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.1%,FA,17,2022
29,Michael Jackson Sr.,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.1%,CAR,17,2022
30,Ezekiel Turner,4,1,0.0,0,0,0,0,0,1,11.8,11.8,20.0%,HOU,17,2022
31,Xavier Woods,3,4,0.0,0,0,0,1,0,1,11.5,11.5,1.6%,CAR,17,2022
32,Marcus Epps,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.8%,LV,17,2022
33,Jevon Holland,7,1,0.0,0,0,0,0,0,1,11.3,11.3,9.3%,MIA,17,2022
34,Sauce Gardner,3,1,0.0,4,0,0,0,0,1,11.3,11.3,8.9%,NYJ,17,2022
35,Tashaun Gipson Sr.,2,2,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,JAC,17,2022
36,Jaquan Brisker,6,2,0.0,0,0,0,0,0,1,10.5,10.5,25.3%,CHI,17,2022
37,Paulson Adebo,6,0,0.0,1,0,0,0,0,1,10.5,10.5,10.7%,NO,17,2022
38,Myles Bryant,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.7%,HOU,17,2022
39,Rodney McLeod Jr.,2,1,0.0,0,0,0,1,0,1,10.3,10.3,0.6%,CLE,17,2022
40,L'Jarius Sneed,2,1,0.0,1,1,0,0,0,1,10.3,10.3,14.1%,TEN,17,2022
41,Jace Whittaker,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,17,2022
42,Xavier McKinney,4,3,0.0,1,0,0,0,0,1,9.8,9.8,39.0%,GB,17,2022
43,Kyler Gordon,6,1,0.0,0,0,0,0,0,1,9.8,9.8,2.3%,CHI,17,2022
44,Kareem Jackson,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.1%,BUF,17,2022
45,Camryn Bynum,4,5,0.0,0,0,0,0,0,1,9.8,9.8,48.3%,MIN,17,2022
46,Reed Blankenship,5,3,0.0,0,0,0,0,0,1,9.8,9.8,27.8%,PHI,17,2022
47,Talanoa Hufanga,4,5,0.0,0,0,0,0,0,1,9.8,9.8,4.1%,SF,17,2022
48,Riq Woolen,4,3,0.0,1,0,0,0,0,1,9.8,9.8,1.0%,SEA,17,2022
49,Deommodore Lenoir,4,3,0.0,1,0,0,0,0,1,9.8,9.8,4.5%,SF,17,2022
50,Jaylen Watson,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.4%,KC,17,2022
51,Jimmie Ward,6,1,0.0,0,0,0,0,0,1,9.8,9.8,1.6%,HOU,17,2022
52,Richie Grant,4,5,0.0,0,0,0,0,0,1,9.8,9.8,1.7%,ATL,17,2022
53,Ifeatu Melifonwu,2,2,0.5,2,0,0,0,0,1,9.5,9.5,0.9%,DET,17,2022
54,Amik Robertson,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.1%,DET,17,2022
