Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,C.J. Gardner-Johnson,7,1,1.0,1,1,0,0,0,1,24.3,24.3,7.9%,PHI,8,2022
2,Avonte Maddox,6,0,0.0,1,0,1,1,0,1,21.0,21.0,0.1%,PHI,8,2022
3,Eddie Jackson,7,4,0.0,1,1,0,0,0,1,20.0,20.0,0.4%,BAL,8,2022
4,Devin McCourty,3,3,0.0,2,2,0,0,0,1,19.8,19.8,4.4%,FA,8,2022
5,Michael Carter II,7,0,0.0,1,1,0,0,0,1,19.5,19.5,0.0%,NYJ,8,2022
6,Jayron Kearse,6,2,1.0,0,0,0,0,0,1,19.5,19.5,0.1%,FA,8,2022
7,Jaquan Brisker,7,2,1.0,0,0,0,0,0,1,18.5,18.5,25.3%,CHI,8,2022
8,Rasul Douglas,5,0,1.0,1,1,0,0,0,1,18.0,18.0,2.9%,BUF,8,2022
9,Jevon Holland,10,2,0.0,1,0,0,0,0,1,18.0,18.0,9.3%,MIA,8,2022
10,Adoree' Jackson,5,1,0.0,1,0,1,1,0,1,17.8,17.8,0.3%,NYG,8,2022
11,JuJu Hughes,5,1,1.0,0,0,0,0,0,1,17.3,17.3,0.0%,FA,8,2022
12,Harrison Smith,6,0,0.0,1,1,0,0,0,1,15.5,15.5,5.9%,MIN,8,2022
13,Michael Jackson Sr.,7,0,0.0,3,0,0,0,0,1,15.0,15.0,0.1%,CAR,8,2022
14,Budda Baker,8,2,0.0,1,0,0,0,0,1,15.0,15.0,20.2%,ARI,8,2022
15,Bobby McCain,6,2,0.0,1,0,0,0,0,1,14.5,14.5,0.0%,MIN,8,2022
16,Paulson Adebo,6,2,0.0,1,0,0,0,0,1,14.5,14.5,10.7%,NO,8,2022
17,Kristian Fulton,2,1,0.0,2,1,0,0,0,1,14.3,14.3,0.2%,LAC,8,2022
18,Mike Edwards,8,3,0.0,0,0,0,0,0,1,14.3,14.3,0.3%,BUF,8,2022
19,Martin Emerson Jr.,6,3,0.0,2,0,0,0,0,1,14.3,14.3,0.6%,CLE,8,2022
20,Ryan Neal,6,0,0.0,0,0,0,0,0,1,14.0,14.0,0.1%,FA,8,2022
21,Vonn Bell,3,1,0.5,1,1,0,0,0,1,13.8,13.8,1.2%,CIN,8,2022
22,Donovan Wilson,7,1,0.0,0,0,0,0,0,1,13.8,13.8,11.1%,DAL,8,2022
23,Kenny Moore II,6,3,0.0,0,0,0,0,0,1,13.8,13.8,15.8%,IND,8,2022
24,Cameron Dantzler Sr.,9,0,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,8,2022
25,Jalen Pitre,5,1,0.0,0,0,0,0,0,1,13.3,13.3,12.7%,HOU,8,2022
26,Tyrann Mathieu,3,1,0.0,2,1,0,0,0,1,13.3,13.3,3.1%,NO,8,2022
27,Justin Simmons,3,2,0.0,1,1,0,0,0,1,12.5,12.5,2.8%,ATL,8,2022
28,Tyson Campbell,3,2,0.0,1,1,0,0,0,1,12.5,12.5,8.1%,JAC,8,2022
29,Myles Hartsfield,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,8,2022
30,Kerby Joseph,5,1,0.0,0,0,1,0,0,1,12.3,12.3,13.6%,DET,8,2022
31,Jalen Ramsey,1,5,0.0,2,0,1,0,0,1,12.3,12.3,4.2%,MIA,8,2022
32,Taron Johnson,6,1,0.0,0,0,0,0,0,1,12.3,12.3,17.2%,BUF,8,2022
33,Trevon Diggs,6,2,0.0,1,0,0,0,0,1,12.0,12.0,11.9%,DAL,8,2022
34,Jaire Alexander,0,1,0.0,4,1,0,0,0,1,11.8,11.8,2.9%,GB,8,2022
35,Donte Jackson,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.3%,PIT,8,2022
36,Jabrill Peppers,5,2,0.0,0,0,0,0,0,1,11.5,11.5,4.0%,NE,8,2022
37,Anthony Averett,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,PIT,8,2022
38,D.J. Reed Jr.,5,3,0.0,1,0,0,0,0,1,11.3,11.3,3.4%,NYJ,8,2022
39,Kader Kohou,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.6%,MIA,8,2022
40,Will Harris,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,NO,8,2022
41,Jessie Bates III,4,6,0.0,0,0,0,0,0,1,10.5,10.5,67.6%,ATL,8,2022
42,Talanoa Hufanga,6,2,0.0,0,0,0,0,0,1,10.5,10.5,4.1%,SF,8,2022
43,Geno Stone,6,0,0.0,1,0,0,0,0,1,10.5,10.5,1.5%,CIN,8,2022
44,Kareem Jackson,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,BUF,8,2022
45,Amani Oruwariye,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,DAL,8,2022
46,Patrick Peterson,4,0,0.0,3,0,0,0,0,1,10.5,10.5,0.6%,FA,8,2022
47,Damar Hamlin,4,6,0.0,0,0,0,0,0,1,10.5,10.5,0.2%,BUF,8,2022
48,Sauce Gardner,3,1,0.0,0,0,0,0,0,1,10.3,10.3,8.9%,NYJ,8,2022
49,Coby Bryant,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,SEA,8,2022
50,Fabian Moreau,4,1,0.0,2,0,0,0,0,1,9.8,9.8,0.1%,MIN,8,2022
51,Rock Ya-Sin,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.1%,SF,8,2022
52,Minkah Fitzpatrick,5,1,0.0,1,0,0,0,0,1,9.8,9.8,22.8%,PIT,8,2022
53,Benjamin St-Juste,6,1,0.0,0,0,0,0,0,1,9.8,9.8,3.0%,WAS,8,2022
54,Xavier McKinney,2,0,1.0,0,0,0,0,0,1,9.5,9.5,39.0%,GB,8,2022
55,Camryn Bynum,2,0,0.0,1,1,0,0,0,1,9.5,9.5,48.3%,MIN,8,2022
56,K'Waun Williams,1,0,0.0,2,1,0,0,0,1,9.5,9.5,0.0%,FA,8,2022
57,Steven Nelson,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.2%,FA,8,2022
58,Julian Love,5,2,0.0,0,0,0,0,0,1,9.0,9.0,31.7%,SEA,8,2022
59,Cameron Sutton,4,0,0.0,2,0,0,0,0,1,9.0,9.0,0.0%,PIT,8,2022
