Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jalen Pitre,5,3,1.0,2,2,0,0,0,1,31.8,31.8,12.7%,HOU,3,2022
2,Jevon Holland,9,1,1.5,2,0,1,0,0,1,27.3,27.3,9.3%,MIA,3,2022
3,Donovan Wilson,9,2,1.0,1,0,0,0,0,1,23.0,23.0,11.1%,DAL,3,2022
4,Joshua Metellus,9,2,0.0,2,1,0,0,0,1,23.0,23.0,38.3%,MIN,3,2022
5,L'Jarius Sneed,5,2,1.0,0,0,1,1,0,1,21.0,21.0,14.1%,TEN,3,2022
6,Denzel Ward,5,0,0.0,2,0,0,1,1,1,20.5,20.5,1.3%,CLE,3,2022
7,Eddie Jackson,5,3,0.0,1,1,1,0,0,1,20.3,20.3,0.4%,BAL,3,2022
8,Jeremy Chinn,6,2,1.0,2,0,0,0,0,1,20.0,20.0,4.1%,WAS,3,2022
9,Jalen Ramsey,8,0,0.0,2,0,0,0,0,1,20.0,20.0,4.2%,MIA,3,2022
10,Mike Edwards,9,4,0.0,0,0,0,0,0,1,19.0,19.0,0.3%,BUF,3,2022
11,Richie Grant,6,1,0.0,2,1,0,0,0,1,17.8,17.8,1.7%,ATL,3,2022
12,Vonn Bell,8,0,0.0,0,0,0,0,0,1,17.0,17.0,1.2%,CIN,3,2022
13,Charvarius Ward,3,5,0.0,1,0,1,0,0,1,16.3,16.3,15.4%,SF,3,2022
14,Mike Hilton,5,3,0.0,1,0,0,0,0,1,16.3,16.3,4.2%,CIN,3,2022
15,Marcus Peters,1,0,0.0,1,1,1,1,0,1,16.0,16.0,2.0%,FA,3,2022
16,Jonathan Jones,3,1,0.0,1,1,1,0,0,1,15.8,15.8,0.2%,NE,3,2022
17,Roger McCreary,9,1,0.0,1,0,0,0,0,1,15.8,15.8,4.4%,TEN,3,2022
18,Rasul Douglas,8,0,0.0,2,0,0,0,0,1,15.0,15.0,2.9%,BUF,3,2022
19,Derion Kendrick,9,0,0.0,1,0,0,0,0,1,15.0,15.0,0.1%,LAR,3,2022
20,Amani Oruwariye,7,2,0.0,0,0,0,0,0,1,14.5,14.5,0.0%,DAL,3,2022
21,Carlton Davis III,4,2,0.0,0,0,1,0,0,1,14.0,14.0,1.1%,DET,3,2022
22,Budda Baker,5,3,0.0,0,0,1,0,0,1,13.8,13.8,20.2%,ARI,3,2022
23,Jaylen Watson,6,1,0.0,1,0,0,0,0,1,13.8,13.8,0.4%,KC,3,2022
24,Terrance Mitchell,7,1,0.0,0,0,0,0,0,1,13.8,13.8,0.0%,FA,3,2022
25,Julian Love,4,10,0.0,0,0,0,0,0,1,13.5,13.5,31.7%,SEA,3,2022
26,Michael Davis,8,2,0.0,0,0,0,0,0,1,13.5,13.5,0.1%,WAS,3,2022
27,A.J. Terrell,6,0,0.0,3,0,0,0,0,1,13.5,13.5,0.9%,ATL,3,2022
28,Kristian Fulton,3,3,0.0,1,0,0,0,0,1,13.3,13.3,0.2%,LAC,3,2022
29,John Johnson III,5,0,0.0,1,0,1,0,0,1,13.0,13.0,0.4%,LAR,3,2022
30,Jalen Thompson,5,2,0.0,0,0,0,1,0,1,13.0,13.0,8.1%,ARI,3,2022
31,Jonathan Owens,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.7%,CHI,3,2022
32,Brandon Jones,6,3,0.0,1,0,0,0,0,1,12.8,12.8,9.2%,DEN,3,2022
33,Marlon Humphrey,4,0,0.0,1,1,0,0,0,1,12.5,12.5,1.2%,BAL,3,2022
34,Rodney McLeod Jr.,2,2,0.0,2,1,0,0,0,1,12.5,12.5,0.6%,CLE,3,2022
35,Kamren Curl,5,3,0.0,0,0,0,0,0,1,12.3,12.3,13.3%,LAR,3,2022
36,Jabrill Peppers,5,1,0.0,0,0,0,1,0,1,12.3,12.3,4.0%,NE,3,2022
37,Amani Hooker,5,1,0.0,0,0,1,0,0,1,12.3,12.3,19.7%,TEN,3,2022
38,Xavier McKinney,5,1,0.0,1,0,0,0,0,1,12.3,12.3,39.0%,GB,3,2022
39,Keisean Nixon,5,1,0.0,0,0,1,0,0,1,12.3,12.3,23.9%,GB,3,2022
40,Desmond King II,7,0,0.0,1,0,0,0,0,1,12.0,12.0,3.4%,FA,3,2022
41,Chidobe Awuzie,5,0,0.0,3,0,0,0,0,1,12.0,12.0,0.4%,TEN,3,2022
42,Anthony Brown,7,0,0.0,1,0,0,0,0,1,12.0,12.0,0.1%,CAR,3,2022
