Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jalen Ramsey,5,0,0.0,3,2,0,0,0,1,22.0,22.0,4.2%,MIA,18,2022
2,Rodney McLeod Jr.,4,4,0.0,1,1,0,0,1,1,21.5,21.5,0.6%,CLE,18,2022
3,Justin Simmons,7,3,0.0,0,0,2,0,0,1,20.8,20.8,2.8%,ATL,18,2022
4,Tyrann Mathieu,4,4,0.0,1,1,1,0,0,1,19.5,19.5,3.1%,NO,18,2022
5,Darnell Savage Jr.,7,4,0.0,2,0,0,0,0,1,19.0,19.0,0.9%,JAC,18,2022
6,Jessie Bates III,3,5,0.0,1,1,1,0,0,1,18.8,18.8,67.6%,ATL,18,2022
7,Devin McCourty,3,2,0.0,2,1,0,1,0,1,18.0,18.0,4.4%,FA,18,2022
8,Rayshawn Jenkins,4,3,1.0,1,0,1,0,0,1,17.8,17.8,6.4%,SEA,18,2022
9,Justin Reid,5,1,1.0,2,0,0,0,0,1,17.8,17.8,32.1%,KC,18,2022
10,Harrison Hand,9,0,0.0,0,0,1,0,0,1,17.5,17.5,0.1%,ATL,18,2022
11,Juan Thornhill,4,3,0.0,1,1,0,0,0,1,17.3,17.3,0.8%,CLE,18,2022
12,Antoine Winfield Jr.,10,3,0.0,0,0,0,0,0,1,17.3,17.3,66.8%,TB,18,2022
13,Julian Blackmon,6,2,0.0,0,0,0,1,0,1,17.0,17.0,6.1%,IND,18,2022
14,Quentin Lake,5,2,1.0,1,0,0,0,0,1,17.0,17.0,1.2%,LAR,18,2022
15,Elijah Hicks,6,5,0.0,0,0,1,0,0,1,16.8,16.8,0.1%,CHI,18,2022
16,Richie Grant,4,3,0.0,0,0,1,1,0,1,16.3,16.3,1.7%,ATL,18,2022
17,Nick McCloud,3,2,1.5,1,0,0,0,0,1,16.0,16.0,0.1%,NYG,18,2022
18,Jordan Poyer,7,2,0.0,0,0,1,0,0,1,16.0,16.0,3.1%,MIA,18,2022
19,Greg Stroman Jr.,4,4,0.0,1,1,0,0,0,1,15.5,15.5,1.6%,FA,18,2022
20,Kerby Joseph,5,0,0.0,2,1,0,0,0,1,15.5,15.5,13.6%,DET,18,2022
21,Tashaun Gipson Sr.,1,1,0.0,2,2,0,0,0,1,15.3,15.3,0.0%,JAC,18,2022
22,Rodarius Williams,10,0,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,18,2022
23,Dane Belton,5,1,0.0,1,1,0,0,0,1,14.8,14.8,0.1%,NYG,18,2022
24,Kendall Fuller,0,1,0.0,2,1,0,0,1,1,14.8,14.8,2.0%,MIA,18,2022
25,Taron Johnson,6,2,0.0,1,0,0,0,0,1,14.5,14.5,17.2%,BUF,18,2022
26,Terrell Edmunds,3,2,1.0,1,0,0,0,0,1,14.0,14.0,0.6%,JAC,18,2022
27,Taylor Rapp,5,0,0.0,1,0,0,0,0,1,14.0,14.0,5.6%,BUF,18,2022
28,Coby Bryant,3,3,1.0,0,0,0,0,0,1,13.3,13.3,0.1%,SEA,18,2022
29,Cam Taylor-Britt,3,6,0.0,1,0,0,0,0,1,13.0,13.0,6.3%,CIN,18,2022
30,Dee Delaney,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,BUF,18,2022
