Rank,Player,FG,FGA,PCT,LG,1-19,20-29,30-39,40-49,50+,XPT,XPA,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Stephen Gostkowski,6,6,100.0,55,0,0,3,0,3,1,1,1,25.0,25.0,0.1%,FA,3,2020
2,Mason Crosby,3,3,100.0,52,0,0,1,1,1,4,4,1,16.0,16.0,0.1%,FA,3,2020
3,Joey Slye,5,5,100.0,31,0,3,2,0,0,0,1,1,15.0,15.0,0.2%,NE,3,2020
4,Matt Prater,4,4,100.0,39,0,1,3,0,0,2,2,1,14.0,14.0,3.7%,ARI,3,2020
5,Jake Elliott,3,3,100.0,54,0,1,0,1,1,2,2,1,14.0,14.0,95.3%,PHI,3,2020
6,Robbie Gould,3,4,75.0,52,0,1,1,0,1,3,3,1,14.0,14.0,0.1%,FA,3,2020
7,Wil Lutz,3,3,100.0,45,0,0,2,1,0,3,3,1,13.0,13.0,1.5%,DEN,3,2020
8,Graham Gano,3,3,100.0,52,0,0,0,2,1,0,0,1,13.0,13.0,1.0%,NYG,3,2020
9,Nick Folk,3,3,100.0,33,0,1,2,0,0,3,4,1,12.0,12.0,2.5%,TEN,3,2020
10,Randy Bullock,3,3,100.0,48,0,1,1,1,0,2,2,1,12.0,12.0,0.0%,FA,3,2020
11,Rodrigo Blankenship,2,3,66.7,42,0,0,0,2,0,4,4,1,12.0,12.0,0.1%,FA,3,2020
12,Cody Parkey,2,2,100.0,42,0,0,1,1,0,4,4,1,11.0,11.0,0.1%,FA,3,2020
13,Ryan Succop,2,2,100.0,43,0,0,1,1,0,2,3,1,9.0,9.0,0.0%,FA,3,2020
14,Greg Zuerlein,2,2,100.0,43,0,0,0,2,0,1,3,1,9.0,9.0,52.1%,NYJ,3,2020
15,Justin Tucker,2,2,100.0,42,0,1,0,1,0,2,2,1,9.0,9.0,99.8%,BAL,3,2020
16,Chris Boswell,2,2,100.0,33,0,1,1,0,0,2,2,1,8.0,8.0,4.4%,PIT,3,2020
17,Daniel Carlson,2,3,66.7,29,0,2,0,0,0,2,2,1,8.0,8.0,9.8%,LV,3,2020
18,Younghoe Koo,2,3,66.7,36,0,1,1,0,0,2,3,1,8.0,8.0,79.8%,ATL,3,2020
19,Jason Sanders,1,1,100.0,30,0,0,1,0,0,4,4,1,7.0,7.0,49.7%,MIA,3,2020
20,Dan Bailey,1,2,50.0,41,0,0,0,1,0,3,3,1,7.0,7.0,0.0%,FA,3,2020
21,Zane Gonzalez,1,1,100.0,54,0,0,0,0,1,2,3,1,7.0,7.0,0.1%,FA,3,2020
22,Brandon McManus,1,1,100.0,56,0,0,0,0,1,1,1,1,6.0,6.0,0.1%,FA,3,2020
23,Cairo Santos,1,2,50.0,35,0,0,1,0,0,3,3,1,6.0,6.0,28.4%,CHI,3,2020
24,Sam Sloman,1,2,50.0,30,0,0,1,0,0,3,3,1,6.0,6.0,0.0%,FA,3,2020
25,Tyler Bass,0,0,0.0,0,0,0,0,0,0,5,5,1,5.0,5.0,40.1%,BUF,3,2020
26,Michael Badgley,1,1,100.0,41,0,0,0,1,0,1,1,1,5.0,5.0,1.1%,DET,3,2020
27,Jason Myers,0,0,0.0,0,0,0,0,0,0,4,4,1,4.0,4.0,8.8%,SEA,3,2020
28,Harrison Butker,0,1,0.0,0,0,0,0,0,0,4,5,1,4.0,4.0,98.8%,KC,3,2020
29,Ka'imi Fairbairn,0,0,0.0,0,0,0,0,0,0,3,3,1,3.0,3.0,89.8%,HOU,3,2020
30,Dustin Hopkins,0,0,0.0,0,0,0,0,0,0,2,3,1,2.0,2.0,20.7%,CLE,3,2020
31,Brandon Wright,0,0,0.0,0,0,0,0,0,0,1,2,1,1.0,1.0,0.0%,FA,3,2020
32,Sam Ficken,0,0,0.0,0,0,0,0,0,0,1,1,1,1.0,1.0,0.0%,FA,3,2020
33,Ty Long,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.7%,FA,3,2020
