Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Frankie Luvu,7,5,1.0,2,0,0,0,0,1,26.3,26.3,21.0%,WAS,8,2023
2,T.J. Edwards,9,4,0.0,0,0,0,1,0,1,25.5,25.5,81.1%,CHI,8,2023
3,Alex Anzalone,5,2,2.0,0,0,0,0,0,1,24.5,24.5,24.8%,DET,8,2023
4,Drue Tranquill,7,4,1.0,0,0,1,0,0,1,24.0,24.0,7.7%,KC,8,2023
5,Baron Browning,4,0,2.0,0,0,1,0,0,1,23.0,23.0,0.9%,DEN,8,2023
6,Logan Wilson,9,2,0.0,2,1,0,0,0,1,23.0,23.0,29.1%,CIN,8,2023
7,Nakobe Dean,11,2,0.0,0,0,0,0,0,1,23.0,23.0,1.7%,PHI,8,2023
8,Preston Smith,2,3,2.0,1,0,1,0,0,1,21.3,21.3,1.4%,GB,8,2023
9,Quincy Williams,8,3,0.0,1,0,0,0,0,1,20.8,20.8,41.0%,NYJ,8,2023
10,Harold Landry III,5,0,2.0,0,0,0,0,0,1,20.5,20.5,12.1%,TEN,8,2023
11,Azeez Al-Shaair,7,4,0.0,0,0,0,1,0,1,20.0,20.0,40.2%,HOU,8,2023
12,Bobby Okereke,7,2,0.0,0,0,0,0,0,1,19.5,19.5,86.0%,NYG,8,2023
13,Foyesade Oluokun,9,2,0.0,0,0,1,0,0,1,19.0,19.0,93.6%,JAC,8,2023
14,Jordyn Brooks,4,6,1.0,0,0,1,0,0,1,18.5,18.5,10.8%,MIA,8,2023
15,Leo Chenal,4,4,1.0,0,0,0,0,0,1,18.0,18.0,0.9%,KC,8,2023
16,De'Vondre Campbell Sr.,10,4,0.0,0,0,0,0,0,1,18.0,18.0,2.1%,SF,8,2023
17,C.J. Mosley,7,5,0.5,1,0,0,0,0,1,17.8,17.8,42.0%,NYJ,8,2023
18,Patrick Queen,9,2,0.0,0,0,0,0,0,1,17.5,17.5,36.8%,PIT,8,2023
19,Lavonte David,6,8,0.0,0,0,0,0,0,1,17.5,17.5,54.3%,TB,8,2023
20,Fred Warner,4,6,0.0,0,0,1,0,0,1,17.0,17.0,85.1%,SF,8,2023
21,Zaire Franklin,6,8,0.0,1,0,0,0,0,1,16.5,16.5,93.6%,IND,8,2023
22,Cole Holcomb,6,4,0.0,0,0,0,1,0,1,16.0,16.0,1.7%,PIT,8,2023
23,Bobby Wagner,3,10,0.0,1,0,0,0,0,1,16.0,16.0,61.2%,WAS,8,2023
24,Eric Kendricks,9,1,0.0,1,0,0,0,0,1,15.8,15.8,11.7%,DAL,8,2023
25,Blake Cashman,4,1,1.0,0,0,0,0,0,1,15.8,15.8,5.1%,MIN,8,2023
26,Demario Davis,6,7,0.0,1,0,0,0,0,1,15.8,15.8,10.9%,NO,8,2023
27,Denzel Perryman,6,3,0.5,0,0,0,0,0,1,15.8,15.8,3.9%,LAC,8,2023
28,Elandon Roberts,4,1,1.5,0,0,0,0,0,1,15.3,15.3,1.2%,PIT,8,2023
