Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Terrel Bernard,5,2,2.0,1,1,0,1,0,1,32.5,32.5,51.1%,BUF,3,2023
2,Zaire Franklin,11,4,1.0,0,0,0,0,0,1,26.0,26.0,93.6%,IND,3,2023
3,Kyzir White,8,6,0.0,1,1,0,0,0,1,25.5,25.5,18.1%,ARI,3,2023
4,Micah McFadden,9,1,0.0,0,0,0,0,0,1,24.3,24.3,2.5%,NYG,3,2023
5,Rashan Gary,3,0,3.0,0,0,0,0,0,1,24.0,24.0,4.5%,GB,3,2023
6,Lavonte David,9,4,1.0,0,0,0,0,0,1,23.0,23.0,54.3%,TB,3,2023
7,Kenneth Murray Jr.,8,1,0.0,1,1,0,0,0,1,21.8,21.8,6.0%,TEN,3,2023
8,T.J. Edwards,6,10,0.0,0,0,0,0,0,1,21.5,21.5,81.1%,CHI,3,2023
9,Samson Ebukam,4,1,1.0,0,0,1,0,0,1,19.8,19.8,0.7%,IND,3,2023
10,Logan Wilson,3,1,0.0,2,2,0,0,0,1,18.3,18.3,29.1%,CIN,3,2023
11,Matt Judon,2,3,2.0,0,0,0,0,0,1,18.3,18.3,12.1%,ATL,3,2023
12,Blake Cashman,3,2,0.0,2,1,0,1,0,1,18.0,18.0,5.1%,MIN,3,2023
13,Azeez Al-Shaair,3,6,1.0,0,0,0,0,0,1,18.0,18.0,40.2%,HOU,3,2023
14,Leonard Floyd,2,1,2.0,0,0,0,0,0,1,16.8,16.8,2.1%,SF,3,2023
15,Foyesade Oluokun,8,6,0.0,0,0,0,0,0,1,16.5,16.5,93.6%,JAC,3,2023
16,Jordan Hicks,5,1,0.0,0,0,1,1,0,1,16.3,16.3,9.4%,CLE,3,2023
17,T.J. Watt,2,0,2.0,0,0,0,0,0,1,16.0,16.0,77.7%,PIT,3,2023
18,Ernest Jones IV,7,2,0.0,1,0,0,0,0,1,16.0,16.0,63.1%,TEN,3,2023
19,Devin White,5,2,0.0,1,1,0,0,0,1,15.5,15.5,7.4%,PHI,3,2023
20,Roquan Smith,4,8,0.5,1,0,0,0,0,1,15.5,15.5,88.7%,BAL,3,2023
21,Alex Singleton,7,3,0.0,0,0,0,0,0,1,15.3,15.3,72.8%,DEN,3,2023
22,Cody Barton,7,6,0.0,0,0,0,0,0,1,15.0,15.0,2.8%,DEN,3,2023
23,Quincy Williams,7,2,0.0,0,0,0,0,0,1,14.5,14.5,41.0%,NYJ,3,2023
24,Patrick Queen,7,5,0.0,0,0,0,0,0,1,14.3,14.3,36.8%,PIT,3,2023
25,Jamin Davis,6,5,0.0,1,0,0,0,0,1,14.3,14.3,1.1%,WAS,3,2023
26,Kaden Elliss,5,5,0.0,0,0,0,0,0,1,13.8,13.8,6.0%,ATL,3,2023
27,Henry To'oTo'o,6,4,0.0,1,0,0,0,0,1,13.5,13.5,1.2%,HOU,3,2023
28,Pete Werner,7,4,0.0,0,0,0,0,0,1,13.5,13.5,1.5%,NO,3,2023
29,Krys Barnes,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.6%,ARI,3,2023
30,C.J. Mosley,7,3,0.0,0,0,0,0,0,1,12.8,12.8,42.0%,NYJ,3,2023
31,Kamu Grugier-Hill,7,3,0.0,0,0,0,0,0,1,12.8,12.8,11.7%,MIN,3,2023
32,Jordyn Brooks,5,3,0.0,0,0,0,0,0,1,12.3,12.3,10.8%,MIA,3,2023
33,Oren Burks,4,1,0.0,0,0,0,0,0,1,11.8,11.8,0.1%,PHI,3,2023
34,Jack Campbell,2,3,1.0,0,0,0,0,0,1,11.8,11.8,9.8%,DET,3,2023
35,Deion Jones,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.1%,FA,3,2023
36,Micah Parsons,2,3,1.0,0,0,0,0,0,1,11.8,11.8,73.0%,DAL,3,2023
37,Cole Holcomb,5,0,0.0,1,0,0,0,0,1,11.5,11.5,1.7%,PIT,3,2023
38,Nick Niemann,5,3,0.0,1,0,0,0,0,1,11.3,11.3,0.2%,LAC,3,2023
