Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Ivan Pace Jr.,7,6,1.0,1,1,0,0,0,1,28.0,28.0,20.2%,MIN,14,2023
2,Harold Landry III,4,1,3.0,0,0,0,0,0,1,26.3,26.3,12.1%,TEN,14,2023
3,Alex Singleton,10,4,1.0,1,0,0,0,0,1,26.0,26.0,72.8%,DEN,14,2023
4,Robert Spillane,7,3,1.0,0,0,0,0,0,1,21.8,21.8,23.7%,LV,14,2023
5,Josey Jewell,4,5,1.0,1,0,0,1,0,1,21.8,21.8,4.9%,CAR,14,2023
6,Demario Davis,5,4,1.5,1,0,0,0,0,1,20.5,20.5,10.9%,NO,14,2023
7,Kenneth Murray Jr.,9,3,1.0,0,0,0,0,0,1,19.8,19.8,6.0%,TEN,14,2023
8,Ernest Jones IV,6,4,1.0,1,0,0,0,0,1,17.5,17.5,63.1%,TEN,14,2023
9,Zaire Franklin,6,8,0.0,0,0,0,0,0,1,17.5,17.5,93.6%,IND,14,2023
10,Jeremiah Owusu-Koramoah,8,0,0.0,0,0,0,0,0,1,17.0,17.0,15.8%,CLE,14,2023
11,Christian Harris,7,3,0.0,0,0,1,0,0,1,16.8,16.8,2.7%,HOU,14,2023
12,Tremaine Edmunds,4,2,0.0,1,1,0,0,0,1,16.5,16.5,17.8%,CHI,14,2023
13,Jahlani Tavai,8,6,0.0,0,0,0,0,0,1,16.5,16.5,3.4%,NE,14,2023
14,Roquan Smith,5,5,0.0,0,0,0,0,0,1,16.3,16.3,88.7%,BAL,14,2023
15,Fred Warner,4,4,0.0,1,1,0,0,0,1,15.5,15.5,85.1%,SF,14,2023
16,Devin Lloyd,4,7,0.0,0,0,0,1,0,1,15.3,15.3,18.6%,JAC,14,2023
17,Germaine Pratt,4,6,0.5,0,0,0,0,0,1,15.0,15.0,5.1%,CIN,14,2023
18,David Long Jr.,5,3,0.0,0,0,0,0,0,1,14.8,14.8,1.6%,MIA,14,2023
19,Elandon Roberts,2,4,1.0,1,0,0,0,0,1,14.0,14.0,1.2%,PIT,14,2023
20,Anthony Walker Jr.,3,2,0.0,0,0,1,1,0,1,14.0,14.0,0.4%,MIA,14,2023
21,Andre Smith Jr.,5,3,0.0,0,0,1,0,0,1,13.8,13.8,0.0%,FA,14,2023
22,Nick Bolton,5,3,0.0,1,0,0,0,0,1,13.8,13.8,45.7%,KC,14,2023
23,Anfernee Jennings,4,0,0.0,0,0,0,0,0,1,13.5,13.5,3.7%,NE,14,2023
24,T.J. Edwards,3,1,0.0,1,0,0,1,0,1,13.3,13.3,81.1%,CHI,14,2023
25,Tyrel Dodson,6,2,0.0,0,0,0,0,0,1,13.0,13.0,16.3%,SEA,14,2023
26,Azeez Al-Shaair,7,3,0.0,0,0,0,0,0,1,12.8,12.8,40.2%,HOU,14,2023
27,Kaden Elliss,7,3,0.0,0,0,0,0,0,1,12.8,12.8,6.0%,ATL,14,2023
28,Bobby Wagner,5,0,0.0,0,0,0,0,0,1,12.5,12.5,61.2%,WAS,14,2023
29,Eric Kendricks,3,2,1.0,0,0,0,0,0,1,12.5,12.5,11.7%,DAL,14,2023
30,Logan Wilson,4,6,0.0,1,0,0,0,0,1,12.0,12.0,29.1%,CIN,14,2023
31,Mack Wilson Sr.,2,1,1.0,1,0,0,0,0,1,11.8,11.8,3.3%,ARI,14,2023
32,Kyle Van Noy,3,1,0.0,1,0,0,0,0,1,11.8,11.8,2.9%,BAL,14,2023
33,Foyesade Oluokun,5,2,0.0,0,0,0,0,0,1,11.5,11.5,93.6%,JAC,14,2023
34,Isaiah McDuffie,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.8%,GB,14,2023
35,Jack Campbell,6,3,0.0,0,0,0,0,0,1,11.3,11.3,9.8%,DET,14,2023
36,Frankie Luvu,2,2,1.0,0,0,0,0,0,1,11.0,11.0,21.0%,WAS,14,2023
37,Bradley Chubb,2,3,0.0,1,0,0,1,0,1,10.8,10.8,3.8%,MIA,14,2023
38,K.J. Britt,4,4,0.0,1,0,0,0,0,1,10.5,10.5,1.5%,TB,14,2023
39,Zach Cunningham,5,4,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,FA,14,2023
40,Nicholas Morrow,4,2,0.0,2,0,0,0,0,1,10.5,10.5,4.0%,BUF,14,2023
41,Alex Anzalone,5,4,0.0,0,0,0,0,0,1,10.5,10.5,24.8%,DET,14,2023
42,D'Marco Jackson,0,0,0.0,0,0,0,1,1,1,10.0,10.0,0.1%,NO,14,2023
43,Damone Clark,2,2,0.0,1,0,0,1,0,1,10.0,10.0,1.6%,DAL,14,2023
44,Baron Browning,4,0,0.0,1,0,0,0,0,1,10.0,10.0,0.9%,DEN,14,2023
