Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Elijah Moore,7,8,84,12.0,26,1,2,0,0,0,0,1,27.4,27.4,1.4%,CLE,9,2021
2,DeVonta Smith,5,6,116,23.2,28,3,1,0,0,0,0,1,22.6,22.6,98.0%,PHI,9,2021
3,Keenan Allen,12,13,104,8.7,18,0,0,0,0,0,0,1,22.4,22.4,93.1%,CHI,9,2021
4,Olamide Zaccheaus,3,3,58,19.3,49,1,2,0,0,0,0,1,20.8,20.8,0.1%,WAS,9,2021
5,Marquise Brown,9,12,116,12.9,22,3,0,0,0,0,0,1,20.6,20.6,76.0%,KC,9,2021
6,Darnell Mooney,3,6,41,13.7,20,1,1,1,15,1,0,1,20.6,20.6,40.2%,ATL,9,2021
7,Cooper Kupp,11,13,95,8.6,17,0,0,0,0,0,0,1,20.5,20.5,98.6%,LAR,9,2021
8,Malik Turner,5,7,33,6.6,11,0,2,0,0,0,0,1,20.3,20.3,0.0%,SF,9,2021
9,Brandon Aiyuk,6,8,89,14.8,22,1,1,1,-2,0,1,1,18.7,18.7,99.4%,SF,9,2021
10,Tim Patrick,4,5,85,21.3,44,1,1,0,0,0,0,1,18.5,18.5,0.9%,DET,9,2021
11,Hunter Renfrow,7,9,49,7.0,20,1,1,0,0,0,0,1,17.9,17.9,0.1%,FA,9,2021
12,Michael Pittman Jr.,5,6,64,12.8,19,0,1,0,0,0,0,1,17.4,17.4,98.6%,IND,9,2021
13,Robert Woods,7,10,98,14.0,22,1,0,1,6,0,0,1,17.4,17.4,0.1%,HOU,9,2021
14,Justin Jefferson,3,5,69,23.0,50,1,1,1,11,0,0,1,17.0,17.0,100.0%,MIN,9,2021
15,Donovan Peoples-Jones,2,3,86,43.0,60,2,1,0,0,0,0,1,16.6,16.6,0.1%,DET,9,2021
16,Christian Kirk,6,6,91,15.2,50,1,0,0,0,0,0,1,16.4,16.4,90.9%,JAC,9,2021
17,Jaylen Waddle,8,10,83,10.4,17,0,0,0,0,0,0,1,16.3,16.3,97.7%,MIA,9,2021
18,Stefon Diggs,6,8,85,14.2,28,1,0,0,0,0,0,1,14.5,14.5,98.6%,HOU,9,2021
19,Tee Higgins,6,8,78,13.0,20,1,0,0,0,0,0,1,13.8,13.8,95.7%,CIN,9,2021
20,Russell Gage,7,8,64,9.1,20,1,0,0,0,0,0,1,13.4,13.4,0.0%,FA,9,2021
21,Jerry Jeudy,6,8,69,11.5,25,2,0,0,0,0,0,1,12.9,12.9,57.0%,CLE,9,2021
22,Diontae Johnson,5,6,56,11.2,22,1,0,2,11,0,0,1,11.7,11.7,90.7%,CAR,9,2021
23,Keelan Cole Sr.,5,8,66,13.2,18,0,0,0,0,0,0,1,11.6,11.6,0.0%,FA,9,2021
24,Brandin Cooks,6,14,56,9.3,10,0,0,0,0,0,0,1,11.6,11.6,30.9%,DAL,9,2021
25,Marquez Callaway,3,6,25,8.3,15,0,1,0,0,0,0,1,11.5,11.5,0.0%,FA,9,2021
26,Deebo Samuel Sr.,5,9,63,12.6,32,1,0,0,0,0,0,1,11.3,11.3,99.5%,SF,9,2021
27,Cole Beasley,8,11,33,4.1,9,0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,9,2021
28,Deonte Harty,6,8,52,8.7,19,0,0,0,0,0,0,1,11.2,11.2,0.1%,BAL,9,2021
29,Mack Hollins,3,6,22,7.3,10,0,1,0,0,0,0,1,11.2,11.2,0.1%,BUF,9,2021
30,Kenny Stills,2,5,30,15.0,22,1,1,0,0,0,0,1,11.0,11.0,0.0%,FA,9,2021
31,Allen Robinson II,4,6,68,17.0,39,1,0,0,0,0,0,1,10.8,10.8,0.1%,DET,9,2021
32,Emmanuel Sanders,4,8,65,16.3,22,1,0,0,0,0,0,1,10.5,10.5,0.0%,FA,9,2021
33,Davante Adams,6,14,42,7.0,14,0,0,0,0,0,0,1,10.2,10.2,99.8%,LV,9,2021
34,Rashod Bateman,5,8,52,10.4,15,0,0,0,0,0,0,1,10.2,10.2,10.1%,BAL,9,2021
35,Zach Pascal,4,7,58,14.5,31,1,0,0,0,0,0,1,9.8,9.8,0.0%,ARI,9,2021
36,Antoine Wesley,3,3,62,20.7,33,2,0,0,0,0,0,1,9.2,9.2,0.0%,FA,9,2021
37,A.J. Brown,5,11,42,8.4,16,0,0,0,0,0,0,1,9.2,9.2,100.0%,PHI,9,2021
38,Allen Lazard,1,1,20,20.0,20,1,1,0,0,0,0,1,9.0,9.0,0.8%,NYJ,9,2021
39,Ja'Marr Chase,6,13,49,8.2,15,0,0,2,0,0,1,1,8.9,8.9,100.0%,CIN,9,2021
40,Jamison Crowder,5,7,38,7.6,12,0,0,0,0,0,0,1,8.8,8.8,0.1%,WAS,9,2021
41,Devin Duvernay,2,2,8,4.0,5,0,1,0,0,0,0,1,8.8,8.8,0.1%,JAC,9,2021
42,Adam Thielen,2,7,6,3.0,5,0,1,0,0,0,0,1,8.6,8.6,46.2%,CAR,9,2021
43,Tre'Quan Smith,3,4,53,17.7,20,1,0,0,0,0,0,1,8.3,8.3,0.1%,DET,9,2021
44,Randall Cobb,3,5,50,16.7,35,1,0,0,0,0,0,1,8.0,8.0,0.0%,FA,9,2021
45,Danny Amendola,3,7,49,16.3,39,1,0,0,0,0,0,1,7.9,7.9,0.0%,FA,9,2021
46,Mike Williams,2,5,58,29.0,49,1,0,0,0,0,0,1,7.8,7.8,57.9%,NYJ,9,2021
47,DJ Moore,3,7,32,10.7,13,0,0,2,14,0,0,1,7.6,7.6,98.5%,CHI,9,2021
48,Julio Jones,4,4,35,8.8,13,0,0,0,0,0,0,1,7.5,7.5,0.1%,FA,9,2021
49,Rondale Moore,5,5,25,5.0,9,0,0,0,0,0,0,1,7.5,7.5,0.2%,ATL,9,2021
50,Tyreek Hill,4,11,37,9.3,13,0,0,1,-4,0,0,1,7.3,7.3,100.0%,MIA,9,2021
51,Chase Claypool,3,5,30,10.0,26,1,0,2,13,0,0,1,7.3,7.3,0.1%,FA,9,2021
52,Van Jefferson,3,7,41,13.7,20,1,0,0,0,0,0,1,7.1,7.1,0.9%,PIT,9,2021
53,Jeff Smith,3,4,40,13.3,14,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,9,2021
54,Jamal Agnew,3,5,27,9.0,23,1,0,1,11,0,0,1,6.8,6.8,0.0%,FA,9,2021
