Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,A.J. Brown,10,11,155,15.5,57,1,1,0,0,0,0,1,31.5,31.5,100.0%,PHI,8,2021
2,Michael Pittman Jr.,10,15,86,8.6,38,1,2,0,0,0,0,1,30.6,30.6,98.6%,IND,8,2021
3,Chris Godwin,8,12,140,17.5,44,3,1,0,0,0,0,1,28.0,28.0,92.8%,TB,8,2021
4,Tyreek Hill,12,18,94,7.8,15,0,1,0,0,0,0,1,27.4,27.4,100.0%,MIA,8,2021
5,Amari Cooper,8,13,122,15.3,33,2,1,0,0,0,0,1,26.2,26.2,95.7%,CLE,8,2021
6,Tyler Lockett,12,13,142,11.8,28,3,0,0,0,0,0,1,26.2,26.2,67.6%,SEA,8,2021
7,Cooper Kupp,7,9,115,16.4,52,1,1,0,0,0,0,1,24.5,24.5,98.6%,LAR,8,2021
8,Deebo Samuel Sr.,6,9,171,28.5,83,3,0,0,0,0,0,1,23.1,23.1,99.5%,SF,8,2021
9,DK Metcalf,6,6,43,7.2,16,0,2,0,0,0,0,1,22.3,22.3,99.1%,SEA,8,2021
10,Cole Beasley,10,13,110,11.0,20,2,0,0,0,0,0,1,21.0,21.0,0.0%,FA,8,2021
11,Robert Woods,3,9,35,11.7,28,1,1,3,22,1,0,1,20.7,20.7,0.1%,HOU,8,2021
12,Brandin Cooks,6,6,83,13.8,45,1,1,0,0,0,0,1,20.3,20.3,30.9%,DAL,8,2021
13,Adam Thielen,6,9,78,13.0,32,2,1,0,0,0,0,1,19.8,19.8,46.2%,CAR,8,2021
14,Tyler Boyd,5,8,69,13.8,21,1,1,0,0,0,0,1,19.7,19.7,5.3%,TEN,8,2021
15,Keenan Allen,6,11,77,12.8,41,1,1,0,0,0,0,1,19.7,19.7,93.1%,CHI,8,2021
16,Cedrick Wilson Jr.,3,3,84,28.0,73,1,1,0,0,0,0,1,18.8,18.8,0.1%,NO,8,2021
17,CeeDee Lamb,6,8,112,18.7,35,2,0,0,0,0,0,1,17.2,17.2,100.0%,DAL,8,2021
18,DeVante Parker,8,11,85,10.6,23,1,0,0,0,0,0,1,16.5,16.5,0.1%,FA,8,2021
19,Randall Cobb,3,5,15,5.0,7,0,2,0,0,0,0,1,16.5,16.5,0.0%,FA,8,2021
20,Jamison Crowder,8,9,84,10.5,26,1,0,0,0,0,1,1,16.4,16.4,0.1%,WAS,8,2021
21,Jamal Agnew,6,12,38,6.3,9,0,1,0,0,0,0,1,15.8,15.8,0.0%,FA,8,2021
22,Diontae Johnson,6,13,98,16.3,50,1,0,0,0,0,0,1,15.8,15.8,90.7%,CAR,8,2021
23,Stefon Diggs,5,7,40,8.0,19,0,1,0,0,0,0,1,15.0,15.0,98.6%,HOU,8,2021
24,DeAndre Carter,3,6,51,17.0,20,1,1,0,0,0,0,1,14.1,14.1,0.0%,CHI,8,2021
25,Tee Higgins,4,6,97,24.3,54,2,0,0,0,0,0,1,13.7,13.7,95.7%,CIN,8,2021
26,Elijah Moore,6,6,67,11.2,24,1,0,1,4,0,0,1,13.1,13.1,1.4%,CLE,8,2021
27,Ja'Marr Chase,3,9,32,10.7,21,1,1,1,9,0,0,1,13.1,13.1,100.0%,CIN,8,2021
28,Gabe Davis,4,5,29,7.3,11,0,1,0,0,0,0,1,12.9,12.9,42.9%,JAC,8,2021
29,Mike Evans,2,4,48,24.0,41,1,1,0,0,0,0,1,12.8,12.8,99.7%,TB,8,2021
30,Darnell Mooney,6,9,64,10.7,20,1,0,0,0,0,0,1,12.4,12.4,40.2%,ATL,8,2021
31,Tre'Quan Smith,3,3,33,11.0,16,0,1,0,0,0,0,1,12.3,12.3,0.1%,DET,8,2021
32,Cyril Grayson Jr.,1,1,50,50.0,50,1,1,0,0,0,0,1,12.0,12.0,0.0%,FA,8,2021
33,Van Jefferson,3,6,88,29.3,68,1,0,0,0,0,0,1,11.8,11.8,0.9%,PIT,8,2021
34,Tyler Johnson,5,6,65,13.0,31,1,0,0,0,0,0,1,11.5,11.5,0.0%,LAR,8,2021
35,Mecole Hardman Jr.,5,7,63,12.6,24,1,0,0,0,0,0,1,11.3,11.3,0.2%,KC,8,2021
36,Tajae Sharpe,5,6,58,11.6,17,0,0,0,0,0,0,1,10.8,10.8,0.0%,FA,8,2021
