Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Amari Cooper,13,17,139,10.7,28,2,2,0,0,0,0,1,38.9,38.9,95.7%,CLE,1,2021
2,Tyreek Hill,11,15,197,17.9,75,4,1,1,4,0,0,1,37.1,37.1,100.0%,MIA,1,2021
3,Deebo Samuel Sr.,9,12,189,21.0,79,3,1,0,0,0,1,1,31.9,31.9,99.5%,SF,1,2021
4,Adam Thielen,9,10,92,10.2,24,2,2,0,0,0,0,1,30.2,30.2,46.2%,CAR,1,2021
5,Corey Davis,5,7,97,19.4,35,3,2,0,0,0,0,1,26.7,26.7,0.0%,FA,1,2021
6,DeAndre Hopkins,6,8,83,13.8,38,1,2,0,0,0,0,1,26.3,26.3,80.6%,TEN,1,2021
7,Tyler Lockett,4,5,100,25.0,69,2,2,0,0,0,0,1,26.0,26.0,67.6%,SEA,1,2021
8,Sterling Shepard,7,9,113,16.1,37,2,1,0,0,0,0,1,24.3,24.3,0.0%,TB,1,2021
9,Christian Kirk,5,5,70,14.0,26,2,2,0,0,0,0,1,24.0,24.0,90.9%,JAC,1,2021
10,Cooper Kupp,7,10,108,15.4,56,1,1,0,0,0,0,1,23.8,23.8,98.6%,LAR,1,2021
11,Antonio Brown,5,7,121,24.2,47,3,1,1,6,0,0,1,23.7,23.7,0.8%,FA,1,2021
12,Chris Godwin,9,13,105,11.7,24,1,1,0,0,0,1,1,23.5,23.5,92.8%,TB,1,2021
13,CeeDee Lamb,7,15,104,14.9,31,3,1,0,0,0,0,1,23.4,23.4,100.0%,DAL,1,2021
14,Mike Williams,8,12,82,10.3,20,1,1,0,0,0,0,1,22.2,22.2,57.9%,NYJ,1,2021
15,Ja'Marr Chase,5,7,101,20.2,50,1,1,1,-2,0,0,1,20.9,20.9,100.0%,CIN,1,2021
16,Zach Pascal,4,5,43,10.8,16,0,2,0,0,0,0,1,20.3,20.3,0.0%,ARI,1,2021
17,Jarvis Landry,5,5,71,14.2,32,1,0,2,13,1,0,1,19.4,19.4,14.0%,FA,1,2021
18,Marquise Brown,6,6,69,11.5,29,1,1,1,5,0,0,1,19.4,19.4,76.0%,KC,1,2021
19,DeVonta Smith,6,8,71,11.8,19,0,1,0,0,0,0,1,19.1,19.1,98.0%,PHI,1,2021
20,Keenan Allen,9,13,100,11.1,17,0,0,0,0,0,0,1,19.0,19.0,93.1%,CHI,1,2021
21,Marvin Jones Jr.,5,9,77,15.4,33,1,1,0,0,0,0,1,18.7,18.7,0.0%,FA,1,2021
22,Nelson Agholor,5,7,72,14.4,25,2,1,0,0,0,0,1,18.2,18.2,0.6%,BAL,1,2021
23,Brandin Cooks,5,7,132,26.4,52,3,0,0,0,0,0,1,18.2,18.2,30.9%,DAL,1,2021
24,DJ Chark Jr.,3,12,86,28.7,41,2,1,0,0,0,0,1,17.6,17.6,3.6%,LAC,1,2021
25,Jalen Reagor,6,6,49,8.2,23,1,1,0,0,0,0,1,16.9,16.9,0.0%,NE,1,2021
26,Jaylen Waddle,4,5,61,15.3,36,1,1,0,0,0,0,1,16.1,16.1,97.7%,MIA,1,2021
27,DK Metcalf,4,5,60,15.0,30,1,1,0,0,0,0,1,16.0,16.0,99.1%,SEA,1,2021
28,Van Jefferson,2,3,80,40.0,67,1,1,0,0,0,0,1,16.0,16.0,0.9%,PIT,1,2021
29,Stefon Diggs,9,13,69,7.7,13,0,0,0,0,0,0,1,15.9,15.9,98.6%,HOU,1,2021
30,Tee Higgins,4,5,58,14.5,28,1,1,0,0,0,0,1,15.8,15.8,95.7%,CIN,1,2021
31,DJ Moore,6,8,80,13.3,27,2,0,1,14,0,0,1,15.4,15.4,98.5%,CHI,1,2021
32,Deonte Harty,2,2,72,36.0,55,1,1,0,0,0,0,1,15.2,15.2,0.1%,BAL,1,2021
33,A.J. Brown,4,8,49,12.3,19,0,1,0,0,0,0,1,14.9,14.9,100.0%,PHI,1,2021
34,Diontae Johnson,5,10,36,7.2,14,0,1,0,0,0,0,1,14.6,14.6,90.7%,CAR,1,2021
35,K.J. Osborn,7,9,76,10.9,25,1,0,0,0,0,0,1,14.6,14.6,0.6%,NE,1,2021
36,Danny Amendola,5,5,34,6.8,8,0,1,0,0,0,0,1,14.4,14.4,0.0%,FA,1,2021
37,Cole Beasley,8,13,60,7.5,12,0,0,0,0,0,0,1,14.0,14.0,0.0%,FA,1,2021
38,Tim Patrick,4,4,39,9.8,16,0,1,0,0,0,0,1,13.9,13.9,0.9%,DET,1,2021
39,Sammy Watkins,4,8,96,24.0,49,2,0,0,0,0,0,1,13.6,13.6,0.0%,FA,1,2021
40,Jerry Jeudy,6,7,72,12.0,20,1,0,0,0,0,0,1,13.2,13.2,57.0%,CLE,1,2021
41,Hunter Renfrow,6,9,70,11.7,27,1,0,0,0,0,0,1,13.0,13.0,0.1%,FA,1,2021
42,Laviska Shenault Jr.,7,10,50,7.1,14,0,0,1,9,0,0,1,12.9,12.9,0.1%,SEA,1,2021
43,Robbie Chosen,1,3,57,57.0,57,1,1,0,0,0,0,1,12.7,12.7,0.0%,MIA,1,2021
44,Zay Jones,2,2,46,23.0,31,1,1,0,0,0,0,1,12.6,12.6,1.3%,ARI,1,2021
45,Justin Jefferson,5,9,71,14.2,34,1,0,0,0,0,0,1,12.5,12.5,100.0%,MIN,1,2021
46,Robert Woods,3,4,27,9.0,19,0,1,1,7,0,0,1,12.4,12.4,0.1%,HOU,1,2021
47,Quintez Cephus,3,6,12,4.0,7,0,1,0,0,0,0,1,12.2,12.2,0.0%,FA,1,2021
48,Bryan Edwards,4,5,81,20.3,32,2,0,0,0,0,0,1,12.1,12.1,0.0%,FA,1,2021
49,DeVante Parker,4,7,81,20.3,30,2,0,0,0,0,0,1,12.1,12.1,0.1%,FA,1,2021
50,Gabe Davis,2,5,40,20.0,37,1,1,0,0,0,0,1,12.0,12.0,42.9%,JAC,1,2021
51,Anthony Schwartz,3,5,69,23.0,44,1,0,1,17,0,0,1,11.6,11.6,0.0%,MIA,1,2021
52,Rondale Moore,4,5,68,17.0,29,1,0,0,0,0,0,1,10.8,10.8,0.2%,ATL,1,2021
53,Davante Adams,5,7,56,11.2,31,1,0,0,0,0,0,1,10.6,10.6,99.8%,LV,1,2021
54,Jakobi Meyers,6,9,44,7.3,22,1,0,0,0,0,0,1,10.4,10.4,61.4%,LV,1,2021
55,Kenny Golladay,4,6,64,16.0,17,0,0,0,0,0,0,1,10.4,10.4,4.0%,FA,1,2021
56,Trent Sherfield Sr.,2,3,23,11.5,18,0,1,0,0,0,0,1,10.3,10.3,0.0%,MIN,1,2021
57,Terry McLaurin,4,4,62,15.5,34,1,0,0,0,0,0,1,10.2,10.2,93.6%,WAS,1,2021
