Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cooper Kupp,9,11,163,18.1,44,2,2,1,-5,0,0,1,36.8,36.8,98.6%,LAR,2,2021
2,Tyler Lockett,8,11,178,22.3,63,3,1,0,0,0,0,1,31.8,31.8,67.6%,SEA,2,2021
3,Terry McLaurin,11,14,107,9.7,18,0,1,0,0,0,0,1,27.7,27.7,93.6%,WAS,2,2021
4,Courtland Sutton,9,12,159,17.7,55,2,0,0,0,0,0,1,24.9,24.9,84.8%,DEN,2,2021
5,Mike Evans,5,9,75,15.0,26,3,2,0,0,0,0,1,24.5,24.5,99.7%,TB,2,2021
6,Rondale Moore,7,8,114,16.3,77,1,1,0,0,0,0,1,24.4,24.4,0.2%,ATL,2,2021
7,Marquise Brown,6,10,113,18.8,42,3,1,0,0,0,0,1,23.3,23.3,76.0%,KC,2,2021
8,Brandin Cooks,9,14,78,8.7,22,1,1,0,0,0,0,1,22.8,22.8,30.9%,DAL,2,2021
9,Henry Ruggs III,5,7,113,22.6,61,2,1,1,2,0,0,1,22.5,22.5,10.9%,FA,2,2021
10,Mike Williams,7,10,91,13.0,27,1,1,0,0,0,0,1,22.1,22.1,57.9%,NYJ,2,2021
11,DJ Moore,8,11,79,9.9,20,1,1,0,0,0,0,1,21.9,21.9,98.5%,CHI,2,2021
12,Freddie Swain,5,5,95,19.0,68,1,1,1,5,0,0,1,21.0,21.0,0.0%,FA,2,2021
13,Michael Pittman Jr.,8,12,123,15.4,42,2,0,0,0,0,0,1,20.3,20.3,98.6%,IND,2,2021
14,Davante Adams,8,9,121,15.1,50,2,0,0,0,0,0,1,20.1,20.1,99.8%,LV,2,2021
15,K.J. Osborn,5,6,91,18.2,64,1,1,0,0,0,0,1,20.1,20.1,0.6%,NE,2,2021
16,Diontae Johnson,9,12,105,11.7,41,1,0,0,0,0,0,1,19.5,19.5,90.7%,CAR,2,2021
17,Calvin Ridley,7,10,63,9.0,22,1,1,0,0,0,0,1,19.3,19.3,94.1%,TEN,2,2021
18,Julio Jones,6,8,128,21.3,51,1,0,0,0,0,0,1,18.8,18.8,0.1%,FA,2,2021
19,Justin Jefferson,6,10,65,10.8,14,0,1,0,0,0,0,1,18.5,18.5,100.0%,MIN,2,2021
20,Sterling Shepard,9,10,94,10.4,21,1,0,1,-9,0,0,1,17.5,17.5,0.0%,TB,2,2021
21,Marvin Jones Jr.,6,11,55,9.2,25,1,1,0,0,0,0,1,17.5,17.5,0.0%,FA,2,2021
22,CeeDee Lamb,8,9,81,10.1,34,1,0,1,13,0,0,1,17.4,17.4,100.0%,DAL,2,2021
23,JuJu Smith-Schuster,6,7,41,6.8,17,0,0,1,3,1,0,1,16.4,16.4,1.7%,KC,2,2021
24,Quintez Cephus,4,7,63,15.8,46,1,1,0,0,0,0,1,16.3,16.3,0.0%,FA,2,2021
25,Chris Godwin,4,5,62,15.5,26,1,1,0,0,0,0,1,16.2,16.2,92.8%,TB,2,2021
26,Deebo Samuel Sr.,6,8,93,15.5,40,1,0,2,8,0,0,1,16.1,16.1,99.5%,SF,2,2021
27,Tee Higgins,6,10,60,10.0,14,0,1,0,0,0,1,1,16.0,16.0,95.7%,CIN,2,2021
28,Stefon Diggs,4,8,60,15.0,41,1,1,0,0,0,0,1,16.0,16.0,98.6%,HOU,2,2021
29,Adam Thielen,6,7,39,6.5,15,0,1,0,0,0,0,1,15.9,15.9,46.2%,CAR,2,2021
