Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Danny Amendola,7,9,113,16.1,37,3,2,0,0,0,0,1,32.3,32.3,0.0%,FA,18,2021
2,Deebo Samuel Sr.,4,6,95,23.8,43,2,0,8,45,1,0,1,29.0,29.0,99.5%,SF,18,2021
3,Cedrick Wilson Jr.,5,6,119,23.8,37,3,2,0,0,0,0,1,28.9,28.9,0.1%,NO,18,2021
4,Russell Gage,9,13,126,14.0,26,2,1,0,0,0,0,1,27.6,27.6,0.0%,FA,18,2021
5,Jauan Jennings,6,7,94,15.7,34,2,2,0,0,0,0,1,27.4,27.4,0.7%,SF,18,2021
6,Tyler Lockett,5,5,98,19.6,43,2,2,1,2,0,0,1,27.0,27.0,67.6%,SEA,18,2021
7,Mike Evans,6,7,89,14.8,37,2,2,0,0,0,0,1,26.9,26.9,99.7%,TB,18,2021
8,Mike Williams,9,17,119,13.2,47,1,1,0,0,0,0,1,26.9,26.9,57.9%,NYJ,18,2021
9,Cooper Kupp,7,7,118,16.9,46,2,1,1,18,0,0,1,26.6,26.6,98.6%,LAR,18,2021
10,Amon-Ra St. Brown,8,10,109,13.6,28,2,1,1,12,0,0,1,26.1,26.1,100.0%,DET,18,2021
11,Darnell Mooney,12,16,126,10.5,19,0,0,0,0,0,0,1,24.6,24.6,40.2%,ATL,18,2021
12,Allen Lazard,5,6,75,15.0,29,2,2,0,0,0,0,1,24.5,24.5,0.8%,NYJ,18,2021
13,Stefon Diggs,9,14,81,9.0,17,0,1,0,0,0,0,1,23.1,23.1,98.6%,HOU,18,2021
14,Justin Jefferson,5,7,107,21.4,45,3,1,1,4,0,0,1,22.1,22.1,100.0%,MIN,18,2021
15,Marvin Jones Jr.,7,8,88,12.6,29,1,1,0,0,0,0,1,21.8,21.8,0.0%,FA,18,2021
16,Kalif Raymond,4,5,101,25.3,75,1,1,1,13,0,0,1,21.4,21.4,0.7%,DET,18,2021
17,Michael Pittman Jr.,6,7,64,10.7,21,1,1,0,0,0,0,1,20.4,20.4,98.6%,IND,18,2021
18,Jarvis Landry,6,8,75,12.5,26,2,1,0,0,0,0,1,19.5,19.5,14.0%,FA,18,2021
19,Quez Watkins,5,7,84,16.8,36,2,1,0,0,0,0,1,19.4,19.4,0.0%,PIT,18,2021
