Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,CeeDee Lamb,9,11,149,16.6,35,3,2,1,2,0,0,1,36.1,36.1,100.0%,DAL,6,2021
2,Cooper Kupp,9,12,130,14.4,30,3,2,0,0,0,0,1,34.0,34.0,98.6%,LAR,6,2021
3,Adam Thielen,11,13,126,11.5,35,3,1,1,2,0,0,1,29.8,29.8,46.2%,CAR,6,2021
4,Jaylen Waddle,10,13,70,7.0,14,0,2,0,0,0,0,1,29.0,29.0,97.7%,MIA,6,2021
5,Donovan Peoples-Jones,4,5,101,25.3,57,2,2,0,0,0,0,1,26.1,26.1,0.1%,DET,6,2021
6,Antonio Brown,9,13,93,10.3,27,2,1,0,0,0,0,1,24.3,24.3,0.8%,FA,6,2021
7,Stefon Diggs,9,11,89,9.9,17,0,1,0,0,0,0,1,23.9,23.9,98.6%,HOU,6,2021
8,Courtland Sutton,8,14,94,11.8,18,0,1,0,0,0,0,1,23.4,23.4,84.8%,DEN,6,2021
9,Marvin Jones Jr.,7,10,100,14.3,28,3,1,0,0,0,0,1,23.0,23.0,0.0%,FA,6,2021
10,Tyreek Hill,9,12,76,8.4,19,0,1,0,0,0,0,1,22.6,22.6,100.0%,MIA,6,2021
11,Cole Beasley,7,9,88,12.6,29,1,1,0,0,0,0,1,21.8,21.8,0.0%,FA,6,2021
12,DeAndre Hopkins,3,4,55,18.3,33,1,2,0,0,0,0,1,20.5,20.5,80.6%,TEN,6,2021
13,K.J. Osborn,6,7,78,13.0,27,1,1,0,0,0,0,1,19.8,19.8,0.6%,NE,6,2021
14,A.J. Green,5,6,79,15.8,34,1,1,0,0,0,0,1,18.9,18.9,0.6%,FA,6,2021
15,Henry Ruggs III,3,4,97,32.3,48,2,1,0,0,0,0,1,18.7,18.7,10.9%,FA,6,2021
16,Diontae Johnson,9,13,71,7.9,23,1,0,1,25,0,0,1,18.6,18.6,90.7%,CAR,6,2021
17,Christian Kirk,5,8,75,15.0,21,2,1,0,0,0,0,1,18.5,18.5,90.9%,JAC,6,2021
18,Brandin Cooks,9,13,89,9.9,20,1,0,0,0,0,0,1,17.9,17.9,30.9%,DAL,6,2021
19,Sterling Shepard,10,14,76,7.6,14,0,0,0,0,0,0,1,17.6,17.6,0.0%,TB,6,2021
20,A.J. Brown,7,9,91,13.0,22,2,0,0,0,0,0,1,16.1,16.1,100.0%,PHI,6,2021
21,Darnell Mooney,5,8,45,9.0,15,0,1,0,0,0,0,1,15.5,15.5,40.2%,ATL,6,2021
22,Kendrick Bourne,1,2,75,75.0,75,1,1,0,0,0,0,1,14.5,14.5,4.6%,NE,6,2021
23,Emmanuel Sanders,5,8,91,18.2,31,2,0,0,0,0,0,1,14.1,14.1,0.0%,FA,6,2021
24,Justin Jefferson,8,14,80,10.0,26,1,0,0,0,0,1,1,14.0,14.0,100.0%,MIN,6,2021
25,Ja'Marr Chase,4,6,97,24.3,53,2,0,0,0,0,0,1,13.7,13.7,100.0%,CIN,6,2021
26,Demarcus Robinson,3,6,46,15.3,24,1,1,0,0,0,0,1,13.6,13.6,9.6%,LAR,6,2021
27,Tim Patrick,3,6,42,14.0,23,1,1,0,0,0,0,1,13.2,13.2,0.9%,DET,6,2021
28,Davante Adams,4,5,89,22.3,41,2,0,0,0,0,0,1,12.9,12.9,99.8%,LV,6,2021
29,Odell Beckham Jr.,5,8,79,15.8,25,2,0,0,0,0,0,1,12.9,12.9,4.8%,MIA,6,2021
30,Jamal Agnew,5,6,78,15.6,29,2,0,0,0,0,0,1,12.8,12.8,0.0%,FA,6,2021
31,Parris Campbell,1,1,51,51.0,51,1,1,0,0,0,0,1,12.1,12.1,0.1%,PHI,6,2021
32,T.Y. Hilton,4,4,80,20.0,52,1,0,0,0,0,0,1,12.0,12.0,3.0%,FA,6,2021
33,DK Metcalf,6,7,58,9.7,14,0,0,0,0,0,0,1,11.8,11.8,99.1%,SEA,6,2021
34,Allen Lazard,3,5,27,9.0,13,0,1,0,0,0,0,1,11.7,11.7,0.8%,NYJ,6,2021
35,Laviska Shenault Jr.,6,10,54,9.0,12,0,0,0,0,0,0,1,11.4,11.4,0.1%,SEA,6,2021
36,Jakobi Meyers,5,6,44,8.8,14,0,0,0,0,0,0,1,11.4,11.4,61.4%,LV,6,2021
37,Robert Woods,2,5,31,15.5,16,0,1,0,0,0,0,1,11.1,11.1,0.1%,HOU,6,2021
38,DJ Moore,5,13,73,14.6,25,1,0,1,6,0,1,1,10.9,10.9,98.5%,CHI,6,2021
39,Amari Cooper,5,8,55,11.0,17,0,0,0,0,0,0,1,10.5,10.5,95.7%,CLE,6,2021
40,Robbie Chosen,3,11,11,3.7,7,0,1,0,0,0,0,1,10.1,10.1,0.0%,MIA,6,2021
41,Mack Hollins,4,5,61,15.3,20,2,0,0,0,0,0,1,10.1,10.1,0.1%,BUF,6,2021
42,Keenan Allen,5,5,50,10.0,21,1,0,0,0,0,0,1,10.0,10.0,93.1%,CHI,6,2021
43,Dante Pettis,5,11,48,9.6,15,0,0,0,0,0,0,1,9.8,9.8,0.0%,CHI,6,2021
44,Kalif Raymond,6,7,37,6.2,10,0,0,0,0,0,0,1,9.7,9.7,0.7%,DET,6,2021
45,Amon-Ra St. Brown,5,7,26,5.2,9,0,0,0,0,0,0,1,9.6,9.6,100.0%,DET,6,2021
46,Quez Watkins,3,5,44,14.7,24,2,0,0,0,0,0,1,9.4,9.4,0.0%,PIT,6,2021
47,Chris Godwin,5,5,43,8.6,16,0,0,0,0,0,0,1,9.3,9.3,92.8%,TB,6,2021
48,Allen Robinson II,4,7,53,13.3,20,2,0,0,0,0,0,1,9.3,9.3,0.1%,DET,6,2021
49,Julio Jones,3,5,59,19.7,48,1,0,0,0,0,0,1,8.9,8.9,0.1%,FA,6,2021
50,Mecole Hardman Jr.,4,5,62,15.5,49,1,0,1,6,0,1,1,8.8,8.8,0.2%,KC,6,2021
51,Bryan Edwards,2,4,67,33.5,51,1,0,0,0,0,0,1,8.7,8.7,0.0%,FA,6,2021
52,Kendall Hinton,5,5,37,7.4,12,0,0,0,0,0,0,1,8.7,8.7,0.0%,FA,6,2021
53,Byron Pringle,3,3,55,18.3,27,2,0,0,0,0,0,1,8.5,8.5,0.0%,WAS,6,2021
54,Nico Collins,4,6,44,11.0,18,0,0,0,0,0,0,1,8.4,8.4,98.9%,HOU,6,2021
55,Cedrick Wilson Jr.,4,7,42,10.5,13,0,0,0,0,0,0,1,8.2,8.2,0.1%,NO,6,2021
56,Auden Tate,1,1,7,7.0,7,0,1,0,0,0,0,1,7.7,7.7,0.0%,FA,6,2021
57,Marquise Brown,4,5,35,8.8,20,1,0,0,0,0,0,1,7.5,7.5,76.0%,KC,6,2021
58,Tee Higgins,3,6,44,14.7,23,1,0,0,0,0,0,1,7.4,7.4,95.7%,CIN,6,2021
59,Rashod Bateman,4,6,29,7.3,11,0,0,0,0,0,0,1,6.9,6.9,10.1%,BAL,6,2021
60,Terry McLaurin,4,8,28,7.0,12,0,0,0,0,0,0,1,6.8,6.8,93.6%,WAS,6,2021
61,Noah Brown,2,2,47,23.5,27,2,0,0,0,0,0,1,6.7,6.7,0.7%,WAS,6,2021
62,Hunter Renfrow,3,5,36,12.0,25,1,0,0,0,0,0,1,6.6,6.6,0.1%,FA,6,2021
63,Kadarius Toney,3,3,36,12.0,17,0,0,0,0,0,0,1,6.6,6.6,0.3%,FA,6,2021
64,Brandon Zylstra,3,3,32,10.7,21,1,0,0,0,0,0,1,6.2,6.2,0.0%,FA,6,2021
