Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Davante Adams,11,16,206,18.7,59,5,1,0,0,0,0,1,37.6,37.6,99.8%,LV,5,2021
2,Mike Williams,8,16,165,20.6,72,2,2,0,0,0,0,1,36.5,36.5,57.9%,NYJ,5,2021
3,Marquise Brown,9,10,125,13.9,43,2,2,0,0,0,0,1,33.5,33.5,76.0%,KC,5,2021
4,Antonio Brown,7,8,124,17.7,62,2,2,0,0,0,0,1,31.4,31.4,0.8%,FA,5,2021
5,Kadarius Toney,10,13,189,18.9,38,4,0,1,7,0,0,1,29.6,29.6,0.3%,FA,5,2021
6,Mike Evans,6,8,113,18.8,34,3,2,0,0,0,0,1,29.3,29.3,99.7%,TB,5,2021
7,Ja'Marr Chase,6,10,159,26.5,70,3,1,0,0,0,0,1,27.9,27.9,100.0%,CIN,5,2021
8,Robert Woods,12,14,150,12.5,25,4,0,0,0,0,0,1,27.0,27.0,0.1%,HOU,5,2021
9,DK Metcalf,5,5,98,19.6,25,2,2,0,0,0,0,1,26.8,26.8,99.1%,SEA,5,2021
10,Courtland Sutton,7,11,120,17.1,39,2,1,0,0,0,0,1,25.0,25.0,84.8%,DEN,5,2021
11,Marquez Callaway,4,8,85,21.3,49,1,2,0,0,0,0,1,24.5,24.5,0.0%,FA,5,2021
12,Chase Claypool,5,6,130,26.0,59,2,1,0,0,0,0,1,24.0,24.0,0.1%,FA,5,2021
13,Chris Moore,5,5,109,21.8,67,2,1,0,0,0,0,1,21.9,21.9,0.0%,ARI,5,2021
14,Michael Pittman Jr.,6,7,89,14.8,42,2,1,0,0,0,0,1,20.9,20.9,98.6%,IND,5,2021
15,DeAndre Hopkins,6,9,87,14.5,30,2,1,0,0,0,0,1,20.7,20.7,80.6%,TEN,5,2021
16,Emmanuel Sanders,3,5,54,18.0,35,1,2,0,0,0,0,1,20.4,20.4,0.0%,FA,5,2021
17,Justin Jefferson,7,8,124,17.7,37,2,0,0,0,0,0,1,19.4,19.4,100.0%,MIN,5,2021
18,CeeDee Lamb,4,6,84,21.0,49,1,1,1,4,0,0,1,18.8,18.8,100.0%,DAL,5,2021
19,Mecole Hardman Jr.,9,12,76,8.4,26,1,0,0,0,0,0,1,16.6,16.6,0.2%,KC,5,2021
