Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Cooper Kupp,10,13,156,15.6,59,3,2,0,0,0,0,1,37.6,37.6,98.6%,LAR,7,2021
2,Ja'Marr Chase,8,10,201,25.1,82,4,1,0,0,0,0,1,34.1,34.1,100.0%,CIN,7,2021
3,Mike Evans,6,10,76,12.7,46,1,3,0,0,0,0,1,31.6,31.6,99.7%,TB,7,2021
4,A.J. Brown,8,9,133,16.6,46,3,1,0,0,0,0,1,27.3,27.3,100.0%,PHI,7,2021
5,Terry McLaurin,7,12,122,17.4,40,2,1,0,0,0,0,1,25.2,25.2,93.6%,WAS,7,2021
6,Chris Godwin,8,11,111,13.9,34,2,1,0,0,0,0,1,25.1,25.1,92.8%,TB,7,2021
7,Deebo Samuel Sr.,7,11,100,14.3,29,2,1,0,0,0,1,1,21.0,21.0,99.5%,SF,7,2021
8,Michael Pittman Jr.,4,4,105,26.3,57,2,1,0,0,0,0,1,20.5,20.5,98.6%,IND,7,2021
9,Davante Adams,6,7,76,12.7,26,1,1,0,0,0,0,1,19.6,19.6,99.8%,LV,7,2021
10,Marquise Brown,5,14,80,16.0,39,1,1,0,0,0,0,1,19.0,19.0,76.0%,KC,7,2021
11,DeAndre Hopkins,7,9,53,7.6,15,0,1,0,0,0,0,1,18.3,18.3,80.6%,TEN,7,2021
12,DK Metcalf,2,5,96,48.0,84,1,1,0,0,0,0,1,17.6,17.6,99.1%,SEA,7,2021
13,Kalif Raymond,6,8,115,19.2,37,2,0,1,1,0,0,1,17.6,17.6,0.7%,DET,7,2021
14,Allen Lazard,5,6,60,12.0,19,0,1,0,0,0,0,1,17.0,17.0,0.8%,NYJ,7,2021
15,Russell Gage,4,6,67,16.8,49,1,1,0,0,0,0,1,16.7,16.7,0.0%,FA,7,2021
16,Kendrick Bourne,4,4,68,17.0,46,1,0,0,0,0,0,1,15.8,15.8,4.6%,NE,7,2021
17,Dante Pettis,5,5,39,7.8,27,1,1,0,0,0,0,1,15.5,15.5,0.0%,CHI,7,2021
18,Jaylen Waddle,7,8,83,11.9,19,0,0,0,0,0,0,1,15.3,15.3,97.7%,MIA,7,2021
19,Christian Kirk,4,5,50,12.5,19,0,1,0,0,0,0,1,15.0,15.0,90.9%,JAC,7,2021
20,Robert Woods,6,6,70,11.7,22,1,0,0,0,0,0,1,15.0,15.0,0.1%,HOU,7,2021
21,Corey Davis,4,6,47,11.8,22,1,1,0,0,0,0,1,14.7,14.7,0.0%,FA,7,2021
22,Van Jefferson,4,7,43,10.8,22,1,1,0,0,0,0,1,14.3,14.3,0.9%,PIT,7,2021
23,Bryan Edwards,3,4,43,14.3,24,1,1,0,0,0,0,1,13.3,13.3,0.0%,FA,7,2021
24,DJ Moore,6,10,73,12.2,21,1,0,0,0,0,0,1,13.3,13.3,98.5%,CHI,7,2021
25,Tee Higgins,7,15,62,8.9,11,0,0,0,0,0,0,1,13.2,13.2,95.7%,CIN,7,2021
26,Nelson Agholor,2,5,51,25.5,26,2,1,0,0,0,0,1,13.1,13.1,0.6%,BAL,7,2021
27,Hunter Renfrow,7,8,58,8.3,16,0,0,0,0,0,0,1,12.8,12.8,0.1%,FA,7,2021
28,Tyreek Hill,6,9,49,8.2,17,0,0,1,18,0,0,1,12.7,12.7,100.0%,MIA,7,2021
29,Calvin Ridley,4,10,26,6.5,11,0,1,0,0,0,0,1,12.6,12.6,94.1%,TEN,7,2021
30,Byron Pringle,5,6,73,14.6,25,2,0,0,0,0,0,1,12.3,12.3,0.0%,WAS,7,2021
31,Courtland Sutton,5,5,68,13.6,31,1,0,0,0,0,0,1,11.8,11.8,84.8%,DEN,7,2021
32,Darius Slayton,5,9,63,12.6,16,0,0,0,0,0,0,1,11.3,11.3,2.5%,NYG,7,2021
33,DeVonta Smith,5,9,61,12.2,20,2,0,0,0,0,0,1,11.1,11.1,98.0%,PHI,7,2021
34,Rashod Bateman,3,6,80,26.7,35,3,0,0,0,0,0,1,11.0,11.0,10.1%,BAL,7,2021
35,Jalen Reagor,2,2,25,12.5,17,0,1,1,0,0,0,1,10.5,10.5,0.0%,NE,7,2021
36,Elijah Moore,1,6,13,13.0,13,0,0,1,19,1,0,1,10.2,10.2,1.4%,CLE,7,2021
37,A.J. Green,3,3,66,22.0,41,1,0,0,0,0,0,1,9.6,9.6,0.6%,FA,7,2021
38,Jakobi Meyers,5,7,44,8.8,19,0,0,0,0,0,0,1,9.4,9.4,61.4%,LV,7,2021
39,Mack Hollins,2,3,13,6.5,9,0,1,0,0,0,0,1,9.3,9.3,0.1%,BUF,7,2021
40,Freddie Swain,4,6,39,9.8,28,1,0,1,8,0,0,1,8.7,8.7,0.0%,FA,7,2021
41,Jarvis Landry,5,8,37,7.4,14,0,0,0,0,0,0,1,8.7,8.7,14.0%,FA,7,2021
42,Isaiah Ford,1,1,10,10.0,10,0,1,0,0,0,0,1,8.0,8.0,0.0%,FA,7,2021
43,Tyler Boyd,4,7,39,9.8,25,1,0,0,0,0,0,1,7.9,7.9,5.3%,TEN,7,2021
44,Jamison Crowder,4,6,34,8.5,21,1,0,0,0,0,0,1,7.4,7.4,0.1%,WAS,7,2021
45,Brandin Cooks,5,7,21,4.2,18,0,0,0,0,0,0,1,7.1,7.1,30.9%,DAL,7,2021
