Rank,Player,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS.1,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Mike Williams,7,9,122,17.4,43,3,2,0,0,0,0,1,33.2,33.2,57.9%,NYJ,3,2021
2,Davante Adams,12,18,132,11.0,25,1,1,0,0,0,0,1,31.2,31.2,99.8%,LV,3,2021
3,Cooper Kupp,9,12,96,10.7,22,2,2,0,0,0,0,1,30.6,30.6,98.6%,LAR,3,2021
4,Justin Jefferson,9,11,118,13.1,28,2,1,0,0,0,0,1,26.8,26.8,100.0%,MIN,3,2021
5,Emmanuel Sanders,5,6,94,18.8,41,2,2,0,0,0,0,1,26.4,26.4,0.0%,FA,3,2021
6,DK Metcalf,6,9,107,17.8,28,2,1,0,0,0,0,1,22.7,22.7,99.1%,SEA,3,2021
7,Ja'Marr Chase,4,5,65,16.3,34,1,2,0,0,0,0,1,22.5,22.5,100.0%,CIN,3,2021
8,Kendrick Bourne,6,8,96,16.0,31,2,1,0,0,0,0,1,21.6,21.6,4.6%,NE,3,2021
9,DeSean Jackson,3,5,120,40.0,75,2,1,0,0,0,0,1,21.0,21.0,0.6%,FA,3,2021
10,Cole Beasley,11,13,98,8.9,22,1,0,0,0,0,0,1,20.8,20.8,0.0%,FA,3,2021
11,Brandin Cooks,9,11,112,12.4,30,1,0,1,5,0,0,1,20.7,20.7,30.9%,DAL,3,2021
12,DJ Moore,8,12,126,15.8,29,3,0,1,-1,0,0,1,20.5,20.5,98.5%,CHI,3,2021
13,Chris Godwin,6,7,74,12.3,21,1,0,1,2,1,0,1,19.6,19.6,92.8%,TB,3,2021
14,Keenan Allen,8,12,50,6.3,15,0,1,0,0,0,0,1,19.0,19.0,93.1%,CHI,3,2021
15,Hunter Renfrow,5,6,77,15.4,25,2,1,0,0,0,0,1,18.7,18.7,0.1%,FA,3,2021
16,Mike Evans,8,10,106,13.3,20,1,0,0,0,0,0,1,18.6,18.6,99.7%,TB,3,2021
17,Chase Claypool,9,15,96,10.7,29,1,0,0,0,0,0,1,18.6,18.6,0.1%,FA,3,2021
18,Jakobi Meyers,9,14,94,10.4,27,1,0,0,0,0,0,1,18.4,18.4,61.4%,LV,3,2021
19,Jaylen Waddle,12,13,58,4.8,9,0,0,0,0,0,0,1,17.8,17.8,97.7%,MIA,3,2021
20,Christian Kirk,7,8,104,14.9,33,2,0,0,0,0,0,1,17.4,17.4,90.9%,JAC,3,2021
21,Adam Thielen,6,9,50,8.3,21,1,1,0,0,0,0,1,17.0,17.0,46.2%,CAR,3,2021
22,A.J. Green,5,6,112,22.4,36,2,0,0,0,0,0,1,16.2,16.2,0.6%,FA,3,2021
23,Marquez Valdes-Scantling,3,4,59,19.7,47,1,1,0,0,0,0,1,14.9,14.9,0.2%,BUF,3,2021
24,Tim Patrick,5,5,98,19.6,31,3,0,0,0,0,0,1,14.8,14.8,0.9%,DET,3,2021
25,Brandon Aiyuk,4,6,37,9.3,16,0,1,1,8,0,0,1,14.5,14.5,99.4%,SF,3,2021
26,Calvin Ridley,8,11,61,7.6,20,1,0,0,0,0,0,1,14.1,14.1,94.1%,TEN,3,2021
27,Marquez Callaway,4,5,41,10.3,13,0,1,0,0,0,0,1,14.1,14.1,0.0%,FA,3,2021
28,DJ Chark Jr.,3,6,49,16.3,25,1,1,0,0,0,0,1,13.9,13.9,3.6%,LAC,3,2021
29,Odell Beckham Jr.,5,9,77,15.4,26,1,0,1,10,0,0,1,13.7,13.7,4.8%,MIA,3,2021
30,Tyler Boyd,4,6,36,9.0,17,0,1,0,0,0,0,1,13.6,13.6,5.3%,TEN,3,2021
31,Nick Westbrook-Ikhine,4,4,53,13.3,18,0,1,0,0,0,1,1,13.3,13.3,0.1%,TEN,3,2021
32,Michael Pittman Jr.,6,12,68,11.3,18,0,0,1,5,0,0,1,13.3,13.3,98.6%,IND,3,2021
33,Kalif Raymond,6,10,68,11.3,22,1,0,0,0,0,0,1,12.8,12.8,0.7%,DET,3,2021
34,Mecole Hardman Jr.,3,4,33,11.0,15,0,1,1,2,0,0,1,12.5,12.5,0.2%,KC,3,2021
35,Henry Ruggs III,4,7,78,19.5,23,2,0,1,7,0,0,1,12.5,12.5,10.9%,FA,3,2021
36,Stefon Diggs,6,10,62,10.3,13,0,0,0,0,0,0,1,12.2,12.2,98.6%,HOU,3,2021
37,Marvin Jones Jr.,6,8,62,10.3,14,0,0,0,0,0,0,1,12.2,12.2,0.0%,FA,3,2021
38,Olamide Zaccheaus,3,6,32,10.7,14,0,1,0,0,0,0,1,12.2,12.2,0.1%,WAS,3,2021
39,Anthony Miller,4,6,20,5.0,10,0,1,0,0,0,0,1,12.0,12.0,0.0%,BAL,3,2021
40,Bryan Edwards,3,5,89,29.7,34,3,0,0,0,0,0,1,11.9,11.9,0.0%,FA,3,2021
41,Sammy Watkins,4,7,68,17.0,36,1,0,0,0,0,0,1,10.8,10.8,0.0%,FA,3,2021
42,Kenny Golladay,4,5,64,16.0,19,0,0,0,0,0,0,1,10.4,10.4,4.0%,FA,3,2021
43,Jalen Reagor,5,8,53,10.6,24,1,0,0,0,0,0,1,10.3,10.3,0.0%,NE,3,2021
44,Deebo Samuel Sr.,5,10,52,10.4,19,0,0,2,0,0,0,1,10.2,10.2,99.5%,SF,3,2021
45,Terry McLaurin,4,7,62,15.5,37,1,0,0,0,0,0,1,10.2,10.2,93.6%,WAS,3,2021
46,Devin Duvernay,2,3,22,11.0,19,0,1,0,0,0,0,1,10.2,10.2,0.1%,JAC,3,2021
47,Collin Johnson,5,7,51,10.2,16,0,0,0,0,0,0,1,10.1,10.1,0.0%,CHI,3,2021
48,Tyreek Hill,5,7,56,11.2,18,0,0,1,11,0,1,1,9.7,9.7,100.0%,MIA,3,2021
49,Cedrick Wilson Jr.,2,4,17,8.5,15,0,1,0,0,0,0,1,9.7,9.7,0.1%,NO,3,2021
50,CeeDee Lamb,3,3,66,22.0,44,1,0,1,-1,0,0,1,9.5,9.5,100.0%,DAL,3,2021
51,Tyler Johnson,3,6,63,21.0,31,2,0,0,0,0,0,1,9.3,9.3,0.0%,LAR,3,2021
52,Corey Davis,5,10,41,8.2,13,0,0,0,0,0,0,1,9.1,9.1,0.0%,FA,3,2021
53,Terrace Marshall Jr.,4,5,48,12.0,23,1,0,0,0,0,0,1,8.8,8.8,0.0%,SF,3,2021
54,Laviska Shenault Jr.,4,4,48,12.0,20,1,0,0,0,0,0,1,8.8,8.8,0.1%,SEA,3,2021
55,Courtland Sutton,5,5,37,7.4,14,0,0,0,0,0,0,1,8.7,8.7,84.8%,DEN,3,2021
56,Greg Ward,1,1,15,15.0,15,0,1,0,0,0,0,1,8.5,8.5,0.0%,FA,3,2021
57,Marquise Brown,3,7,53,17.7,37,1,0,0,0,0,0,1,8.3,8.3,76.0%,KC,3,2021
58,Van Jefferson,4,6,42,10.5,21,1,0,0,0,0,0,1,8.2,8.2,0.9%,PIT,3,2021
59,DeVante Parker,4,7,42,10.5,15,0,0,0,0,0,0,1,8.2,8.2,0.1%,FA,3,2021
60,Julio Jones,3,4,47,15.7,25,1,0,0,0,0,0,1,7.7,7.7,0.1%,FA,3,2021
61,Chester Rogers,1,2,6,6.0,6,0,1,0,0,0,0,1,7.6,7.6,0.0%,FA,3,2021
62,Tyler Lockett,4,4,31,7.8,15,0,0,0,0,0,0,1,7.1,7.1,67.6%,SEA,3,2021
63,William Fuller V,3,6,20,6.7,10,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,3,2021
64,Robert Woods,3,6,33,11.0,20,1,0,1,5,0,0,1,6.8,6.8,0.1%,HOU,3,2021
65,Mohamed Sanu Sr.,3,6,36,12.0,16,0,0,0,0,0,0,1,6.6,6.6,0.0%,FA,3,2021
66,Quez Watkins,2,2,46,23.0,41,1,0,0,0,0,0,1,6.6,6.6,0.0%,PIT,3,2021
67,Ray-Ray McCloud III,3,4,33,11.0,24,1,0,0,0,0,0,1,6.3,6.3,1.0%,ATL,3,2021
68,Deonte Harty,3,3,31,10.3,12,0,0,0,0,0,0,1,6.1,6.1,0.1%,BAL,3,2021
69,Donovan Peoples-Jones,2,2,39,19.5,21,1,0,0,0,0,0,1,5.9,5.9,0.1%,DET,3,2021
70,DeVonta Smith,3,6,28,9.3,19,0,0,0,0,0,0,1,5.8,5.8,98.0%,PHI,3,2021
71,Amari Cooper,3,4,26,8.7,13,0,0,0,0,0,0,1,5.6,5.6,95.7%,CLE,3,2021
72,JuJu Smith-Schuster,3,4,25,8.3,16,0,0,0,0,0,0,1,5.5,5.5,1.7%,KC,3,2021
73,Allen Lazard,1,1,42,42.0,42,1,0,0,0,0,0,1,5.2,5.2,0.8%,NYJ,3,2021
74,Elijah Moore,3,6,22,7.3,14,0,0,0,0,0,0,1,5.2,5.2,1.4%,CLE,3,2021
75,Zach Pascal,2,7,31,15.5,27,1,0,0,0,0,0,1,5.1,5.1,0.0%,ARI,3,2021
76,DeAndre Hopkins,3,6,21,7.0,8,0,0,0,0,0,0,1,5.1,5.1,80.6%,TEN,3,2021
77,Keelan Cole Sr.,2,2,30,15.0,23,1,0,0,0,0,0,1,5.0,5.0,0.0%,FA,3,2021
78,James Washington,3,5,20,6.7,8,0,0,0,0,0,0,1,5.0,5.0,0.0%,FA,3,2021
79,C.J. Board,1,2,38,38.0,38,1,0,0,0,0,0,1,4.8,4.8,0.0%,FA,3,2021
80,Allen Robinson II,2,6,27,13.5,18,0,0,0,0,0,0,1,4.7,4.7,0.1%,DET,3,2021
81,K.J. Osborn,2,2,26,13.0,15,0,0,0,0,0,0,1,4.6,4.6,0.6%,NE,3,2021
82,Braxton Berrios,2,3,26,13.0,22,1,0,0,0,0,0,1,4.6,4.6,0.4%,MIA,3,2021
83,Rashard Higgins,2,2,24,12.0,17,0,0,0,0,0,0,1,4.4,4.4,0.0%,FA,3,2021
84,James Proche II,1,1,29,29.0,29,1,0,0,0,0,0,1,3.9,3.9,0.0%,CLE,3,2021
