Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tre'Davious White,6,1,0.0,1,1,0,1,0,1,22.8,22.8,0.5%,LAR,9,2020
2,Kris Boyd,8,2,0.0,1,0,1,0,0,1,21.5,21.5,0.0%,HOU,9,2020
3,Jabrill Peppers,4,2,0.0,3,1,0,1,0,1,21.0,21.0,4.0%,NE,9,2020
4,Logan Ryan,5,1,0.0,2,1,1,0,0,1,20.3,20.3,0.5%,FA,9,2020
5,Minkah Fitzpatrick,5,1,0.0,2,1,0,1,0,1,20.3,20.3,22.8%,PIT,9,2020
6,Jordan Poyer,7,3,0.0,1,1,0,0,0,1,19.3,19.3,3.1%,MIA,9,2020
7,Kamren Curl,6,5,1.0,0,0,0,0,0,1,19.3,19.3,13.3%,LAR,9,2020
8,Harrison Smith,7,3,0.0,1,1,0,0,0,1,19.3,19.3,5.9%,MIN,9,2020
9,Jordan Whitehead,5,3,0.0,0,0,1,0,0,1,18.8,18.8,6.6%,TB,9,2020
10,Daniel Sorensen,8,2,0.0,0,0,1,0,0,1,17.5,17.5,0.0%,FA,9,2020
11,Marcus Peters,4,1,0.0,1,1,1,0,0,1,17.3,17.3,2.0%,FA,9,2020
12,Bless Austin,9,3,0.0,1,0,0,0,0,1,17.3,17.3,0.0%,FA,9,2020
13,Chuck Clark,3,0,0.0,1,0,0,1,1,1,16.0,16.0,1.5%,NYJ,9,2020
14,Desmond Trufant,4,2,1.0,1,0,0,0,0,1,15.5,15.5,0.0%,FA,9,2020
15,Jamal Adams,4,1,1.5,0,0,0,0,0,1,15.3,15.3,3.5%,TEN,9,2020
16,Tre Herndon,4,0,1.0,0,0,0,0,0,1,15.0,15.0,0.1%,FA,9,2020
17,Justin Simmons,4,1,0.0,2,1,0,0,0,1,14.8,14.8,2.8%,ATL,9,2020
18,Deshazor Everett,7,0,0.0,0,0,1,0,0,1,14.5,14.5,0.0%,FA,9,2020
19,Malcolm Jenkins,5,0,0.0,1,1,0,0,0,1,14.0,14.0,15.0%,FA,9,2020
20,Lamarcus Joyner,6,6,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,9,2020
21,Breon Borders,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,9,2020
22,Desmond King II,2,0,0.0,0,0,0,1,1,1,13.0,13.0,3.4%,FA,9,2020
23,Khari Willis,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.1%,FA,9,2020
24,Essang Bassey,4,0,0.0,1,0,0,0,0,1,12.5,12.5,0.0%,FA,9,2020
25,Jeff Gladney,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,9,2020
26,Lonnie Johnson Jr.,6,0,0.0,0,0,0,0,0,1,11.5,11.5,0.1%,CAR,9,2020
27,Adrian Phillips,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,9,2020
28,Tre Flowers,5,1,0.0,0,0,0,0,0,1,10.8,10.8,0.0%,JAC,9,2020
29,Johnathan Abram,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.1%,NO,9,2020
30,Trevon Diggs,7,0,0.0,0,0,0,0,0,1,10.5,10.5,11.9%,DAL,9,2020
31,Bashaud Breeland,7,0,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,FA,9,2020
32,Vernon Hargreaves III,2,1,0.0,1,1,0,0,0,1,10.3,10.3,0.0%,FA,9,2020
33,Eric Rowe,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,9,2020
34,Jimmy Smith,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,9,2020
35,Ronald Darby,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.4%,JAC,9,2020
36,Isaiah Johnson,3,3,0.0,2,0,0,0,0,1,9.8,9.8,0.0%,FA,9,2020
37,Isaac Yiadom,4,2,0.5,0,0,0,0,0,1,9.5,9.5,0.1%,SF,9,2020
38,J.C. Jackson,1,0,0.0,2,1,0,0,0,1,9.5,9.5,0.1%,FA,9,2020
39,Ricardo Allen,1,0,0.0,2,1,0,0,0,1,9.5,9.5,0.0%,FA,9,2020
40,Jaquiski Tartt,3,4,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,9,2020
41,Armani Watts,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,9,2020
42,Quinton Dunbar,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,9,2020
43,Patrick Peterson,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.6%,FA,9,2020
44,Kareem Jackson,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.1%,BUF,9,2020
45,Amani Hooker,5,2,0.0,0,0,0,0,0,1,9.0,9.0,19.7%,TEN,9,2020
46,Nasir Adderley,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.7%,FA,9,2020
47,Tyrann Mathieu,4,2,0.0,1,0,0,0,0,1,9.0,9.0,3.1%,NO,9,2020
48,D.J. Reed Jr.,6,0,0.0,0,0,0,0,0,1,9.0,9.0,3.4%,NYJ,9,2020
49,Cameron Sutton,3,0,0.0,0,0,1,0,0,1,8.5,8.5,0.0%,PIT,9,2020
50,Kendall Sheffield,3,0,0.0,0,0,1,0,0,1,8.5,8.5,0.0%,NYJ,9,2020
51,Corn Elder,3,0,0.0,0,0,1,0,0,1,8.5,8.5,0.0%,FA,9,2020
52,Jayron Kearse,3,5,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,FA,9,2020
53,Kevin Byard III,4,3,0.0,0,0,0,0,0,1,8.3,8.3,20.7%,CHI,9,2020
54,Micah Hyde,5,1,0.0,0,0,0,0,0,1,8.3,8.3,4.1%,FA,9,2020
55,Ashtyn Davis,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.1%,NYJ,9,2020
56,Charvarius Ward,4,1,0.0,1,0,0,0,0,1,8.3,8.3,15.4%,SF,9,2020
57,Justin Reid,5,1,0.0,0,0,0,0,0,1,8.3,8.3,32.1%,KC,9,2020
58,Kendall Fuller,5,1,0.0,0,0,0,0,0,1,8.3,8.3,2.0%,MIA,9,2020
59,Malcolm Butler,3,1,0.0,2,0,0,0,0,1,8.3,8.3,0.0%,FA,9,2020
60,Raven Greene,1,0,0.0,1,1,0,0,0,1,8.0,8.0,0.0%,FA,9,2020
61,Marcus Williams,1,0,0.0,1,1,0,0,0,1,8.0,8.0,2.8%,BAL,9,2020
