Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Jamal Adams,6,1,2.0,0,0,1,0,0,1,26.8,26.8,3.5%,TEN,10,2020
2,Taron Johnson,8,1,1.0,0,0,1,0,0,1,25.8,25.8,17.2%,BUF,10,2020
3,Sidney Jones IV,6,3,0.0,2,1,1,0,0,1,23.3,23.3,0.0%,FA,10,2020
4,D.J. Reed Jr.,10,0,0.0,0,0,0,1,0,1,21.5,21.5,3.4%,NYJ,10,2020
5,C.J. Gardner-Johnson,6,2,1.0,1,0,0,0,0,1,21.0,21.0,7.9%,PHI,10,2020
6,Kamren Curl,6,3,1.0,0,0,0,0,0,1,17.8,17.8,13.3%,LAR,10,2020
7,Tony Brown II,6,3,0.0,1,0,0,0,0,1,17.8,17.8,0.0%,CLE,10,2020
8,Jabrill Peppers,6,1,0.5,0,0,0,0,0,1,16.8,16.8,4.0%,NE,10,2020
9,Justin Coleman,8,2,0.0,0,0,0,0,0,1,16.0,16.0,0.0%,FA,10,2020
10,Dane Jackson,6,2,0.0,1,0,0,1,0,1,16.0,16.0,0.3%,CAR,10,2020
11,Darious Williams,1,0,0.0,3,2,0,0,0,1,16.0,16.0,2.2%,LAR,10,2020
12,Jessie Bates III,5,2,0.0,2,0,0,0,0,1,14.5,14.5,67.6%,ATL,10,2020
13,Jeff Heath,1,0,0.0,2,2,0,0,0,1,14.5,14.5,1.0%,FA,10,2020
14,Kyle Dugger,7,5,0.0,0,0,0,0,0,1,14.3,14.3,17.4%,NE,10,2020
15,Nik Needham,4,0,1.0,1,0,0,0,0,1,14.0,14.0,0.0%,MIA,10,2020
16,Eddie Jackson,6,1,0.0,0,0,1,0,0,1,13.8,13.8,0.4%,BAL,10,2020
17,Budda Baker,7,2,0.0,1,0,0,0,0,1,13.5,13.5,20.2%,ARI,10,2020
18,Jordan Poyer,3,1,0.0,2,1,0,0,0,1,13.3,13.3,3.1%,MIA,10,2020
19,Micah Hyde,5,2,0.0,1,0,0,0,0,1,13.0,13.0,4.1%,FA,10,2020
20,Michael Davis,5,0,0.0,2,0,0,0,0,1,13.0,13.0,0.1%,WAS,10,2020
21,Malcolm Jenkins,2,2,0.0,2,1,0,0,0,1,12.5,12.5,15.0%,FA,10,2020
22,Cameron Sutton,4,0,0.0,0,0,1,0,0,1,12.5,12.5,0.0%,PIT,10,2020
23,Nasir Adderley,8,0,0.0,0,0,0,0,0,1,12.0,12.0,0.7%,FA,10,2020
24,Kevin Byard III,6,4,0.0,0,0,0,0,0,1,12.0,12.0,20.7%,CHI,10,2020
25,John Johnson III,8,0,0.0,0,0,0,0,0,1,12.0,12.0,0.4%,LAR,10,2020
26,Tarvarius Moore,4,2,0.0,0,0,1,0,0,1,11.5,11.5,0.0%,CHI,10,2020
27,Jayron Kearse,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,10,2020
28,Marcus Williams,4,5,0.0,1,0,0,0,0,1,11.3,11.3,2.8%,BAL,10,2020
29,Jeff Gladney,4,0,0.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,10,2020
30,Nevin Lawson,1,0,0.0,1,0,1,1,0,1,11.0,11.0,0.0%,FA,10,2020
31,Xavien Howard,1,2,0.0,2,1,0,0,0,1,11.0,11.0,0.6%,FA,10,2020
32,Dre Kirkpatrick,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,10,2020
33,Patrick Peterson,2,0,0.0,2,1,0,0,0,1,11.0,11.0,0.6%,FA,10,2020
34,Malcolm Butler,5,2,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,10,2020
35,Kendall Fuller,6,2,0.0,0,0,0,0,0,1,10.5,10.5,2.0%,MIA,10,2020
36,Justin Simmons,5,4,0.0,0,0,0,0,0,1,10.5,10.5,2.8%,ATL,10,2020
37,Ronnie Harrison Jr.,6,0,0.0,1,0,0,0,0,1,10.5,10.5,3.1%,FA,10,2020
38,C.J. Henderson,3,0,0.0,1,0,1,0,0,1,10.0,10.0,0.1%,FA,10,2020
39,Vernon Hargreaves III,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,10,2020
40,Tre Herndon,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,FA,10,2020
41,Joe Haden,3,1,0.0,3,0,0,0,0,1,9.8,9.8,1.0%,FA,10,2020
42,Trayvon Mullen Jr.,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,BAL,10,2020
43,T.J. Carrie,0,1,0.0,2,0,0,0,0,1,9.8,9.8,1.0%,FA,10,2020
44,Jalen Thompson,6,1,0.0,0,0,0,0,0,1,9.8,9.8,8.1%,ARI,10,2020
45,Darnell Savage Jr.,4,1,0.0,2,0,0,0,0,1,9.8,9.8,0.9%,JAC,10,2020
46,Khari Willis,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.1%,FA,10,2020
47,Corn Elder,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,10,2020
48,Terrell Edmunds,5,3,0.0,0,0,0,0,0,1,9.8,9.8,0.6%,JAC,10,2020
49,Kenny Vaccaro,5,3,0.0,0,0,0,0,0,1,9.8,9.8,4.0%,FA,10,2020
50,Adrian Amos,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.1%,FA,10,2020
51,Tre Boston,2,3,0.0,0,0,0,1,0,1,9.3,9.3,1.0%,FA,10,2020
52,Rodney McLeod Jr.,3,3,0.0,0,0,0,0,0,1,9.3,9.3,0.6%,CLE,10,2020
53,Jaylon Johnson,5,0,0.0,1,0,0,0,0,1,9.0,9.0,1.8%,CHI,10,2020
54,Chandon Sullivan,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2020
55,James Bradberry IV,4,0,0.0,2,0,0,0,0,1,9.0,9.0,0.2%,PHI,10,2020
56,A.J. Bouye,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2020
57,Logan Ryan,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.5%,FA,10,2020
58,Troy Pride Jr.,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,10,2020
59,Minkah Fitzpatrick,6,0,0.0,0,0,0,0,0,1,9.0,9.0,22.8%,PIT,10,2020
60,Chuck Clark,5,2,0.0,0,0,0,0,0,1,9.0,9.0,1.5%,NYJ,10,2020
61,Steven Nelson,2,0,0.0,1,0,0,1,0,1,8.5,8.5,0.2%,FA,10,2020
62,William Jackson III,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,10,2020
63,Lamarcus Joyner,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,10,2020
64,Byron Murphy Jr.,5,1,0.0,0,0,0,0,0,1,8.3,8.3,2.8%,MIN,10,2020
65,Anthony Harris,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,10,2020
66,Avonte Maddox,4,3,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,PHI,10,2020
67,Tre Flowers,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,JAC,10,2020
68,Quandre Diggs,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.7%,TEN,10,2020
69,Patrick Robinson,0,0,0.0,2,1,0,0,0,1,8.0,8.0,0.0%,FA,10,2020
70,Harrison Smith,0,0,0.0,2,1,0,0,0,1,8.0,8.0,5.9%,MIN,10,2020
71,Marcell Harris,0,0,0.0,0,0,0,2,0,1,8.0,8.0,0.0%,FA,10,2020
72,Tashaun Gipson Sr.,2,1,0.0,0,0,0,1,0,1,7.8,7.8,0.0%,JAC,10,2020
73,Julian Blackmon,3,1,0.0,0,0,0,0,0,1,7.8,7.8,6.1%,IND,10,2020
74,Jimmie Ward,2,2,0.0,2,0,0,0,0,1,7.5,7.5,1.6%,HOU,10,2020
75,Ka'dar Hollman,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,BAL,10,2020
76,Desmond Trufant,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2020
77,Eric Rowe,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2020
78,Breon Borders,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2020
79,Denzel Ward,5,0,0.0,0,0,0,0,0,1,7.5,7.5,1.3%,CLE,10,2020
80,Jason McCourty,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,10,2020
81,DeShon Elliott,4,2,0.0,0,0,0,0,0,1,7.5,7.5,2.1%,PIT,10,2020
82,Marlon Humphrey,5,0,0.0,0,0,0,0,0,1,7.5,7.5,1.2%,BAL,10,2020
83,Jeff Okudah,3,0,0.0,0,0,0,0,0,1,7.0,7.0,0.6%,HOU,10,2020
