Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Malcolm Butler,7,0,0.0,2,2,0,0,0,1,26.0,26.0,0.0%,FA,5,2020
2,Steven Nelson,5,1,0.0,2,2,0,0,0,1,21.3,21.3,0.2%,FA,5,2020
3,Marcus Peters,4,0,1.0,1,1,1,0,0,1,20.5,20.5,2.0%,FA,5,2020
4,Budda Baker,8,2,1.0,0,0,0,0,0,1,20.0,20.0,20.2%,ARI,5,2020
5,Carlton Davis III,7,0,0.0,2,1,0,0,0,1,18.5,18.5,1.1%,DET,5,2020
6,Mike Hilton,8,0,1.0,0,0,0,0,0,1,18.5,18.5,4.2%,CIN,5,2020
7,Marlon Humphrey,4,1,1.0,0,0,1,0,0,1,17.3,17.3,1.2%,BAL,5,2020
8,Chuck Clark,5,4,1.0,0,0,0,0,0,1,17.0,17.0,1.5%,NYJ,5,2020
9,Ryan Neal,6,2,0.0,1,0,0,0,0,1,17.0,17.0,0.1%,FA,5,2020
10,Ronnie Harrison Jr.,1,1,0.0,2,1,0,0,1,1,16.3,16.3,3.1%,FA,5,2020
11,Pierre Desir,9,3,0.0,0,0,0,0,0,1,15.8,15.8,0.0%,FA,5,2020
12,Sidney Jones IV,3,0,0.0,4,1,0,0,0,1,15.5,15.5,0.0%,FA,5,2020
13,Darius Slay Jr.,7,1,0.0,1,0,0,0,0,1,15.3,15.3,2.7%,PHI,5,2020
14,Nevin Lawson,5,1,1.0,0,0,0,0,0,1,14.8,14.8,0.0%,FA,5,2020
15,Josh Norman,7,0,0.0,1,0,0,0,0,1,14.5,14.5,3.0%,FA,5,2020
16,Shaq Griffin,7,1,0.0,2,0,0,0,0,1,14.3,14.3,0.1%,MIN,5,2020
17,DeShon Elliott,2,3,1.0,0,0,0,0,0,1,14.3,14.3,2.1%,PIT,5,2020
18,Kendall Fuller,4,0,0.0,2,1,0,0,0,1,14.0,14.0,2.0%,MIA,5,2020
19,Rodney McLeod Jr.,4,3,0.0,2,0,0,0,0,1,13.8,13.8,0.6%,CLE,5,2020
20,Landon Collins,4,6,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,5,2020
21,Adrian Colbert,6,2,0.0,0,0,0,0,0,1,13.0,13.0,0.0%,FA,5,2020
22,Kyle Fuller,6,0,0.0,0,0,1,0,0,1,13.0,13.0,0.0%,FA,5,2020
23,Jessie Bates III,6,1,0.0,2,0,0,0,0,1,12.8,12.8,67.6%,ATL,5,2020
24,Isaiah Oliver,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.1%,NYJ,5,2020
25,Rock Ya-Sin,6,2,0.0,1,0,0,0,0,1,12.0,12.0,0.1%,SF,5,2020
26,Jeremy Chinn,5,4,0.0,1,0,0,0,0,1,12.0,12.0,4.1%,WAS,5,2020
27,Rayshawn Jenkins,7,2,0.0,0,0,0,0,0,1,12.0,12.0,6.4%,SEA,5,2020
28,Rasul Douglas,6,2,0.0,1,0,0,0,0,1,12.0,12.0,2.9%,BUF,5,2020
29,Nasir Adderley,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.7%,FA,5,2020
30,Anthony Brown,1,0,0.0,0,0,0,1,1,1,11.5,11.5,0.1%,CAR,5,2020
31,Logan Ryan,6,3,0.0,0,0,0,0,0,1,11.3,11.3,0.5%,FA,5,2020
32,Bobby McCain,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,MIN,5,2020
