Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Kevin Byard III,6,5,0,2,1,0,0,0,1,23.3,23.3,20.7%,CHI,15,2020
2,Nickell Robey-Coleman,7,2,0,0,0,1,1,0,1,20.0,20.0,0.0%,FA,15,2020
3,Malcolm Jenkins,10,3,0,0,0,0,0,0,1,19.8,19.8,15.0%,FA,15,2020
4,L'Jarius Sneed,1,2,1,3,1,0,0,0,1,19.0,19.0,14.1%,TEN,15,2020
5,Karl Joseph,8,2,0,2,0,0,0,0,1,19.0,19.0,0.0%,FA,15,2020
6,Jourdan Lewis,5,1,1,1,0,0,0,0,1,18.8,18.8,0.4%,DAL,15,2020
7,Marcus Epps,7,0,0,2,1,0,0,0,1,18.5,18.5,0.8%,LV,15,2020
8,Donovan Wilson,6,2,0,2,1,0,0,0,1,18.5,18.5,11.1%,DAL,15,2020
9,Jamal Adams,7,2,1,0,0,0,0,0,1,18.5,18.5,3.5%,TEN,15,2020
10,Adrian Amos,6,1,1,3,0,0,0,0,1,18.3,18.3,0.1%,FA,15,2020
11,Tre'Davious White,3,0,1,2,0,1,0,0,1,18.0,18.0,0.5%,LAR,15,2020
12,Kevin King,6,0,0,0,0,1,1,0,1,17.0,17.0,0.0%,ATL,15,2020
13,Byron Murphy Jr.,4,0,1,3,0,0,0,0,1,17.0,17.0,2.8%,MIN,15,2020
14,Mackensie Alexander,6,0,0,2,1,0,0,0,1,17.0,17.0,0.0%,FA,15,2020
15,D.J. Reed Jr.,4,2,0,3,1,0,0,0,1,17.0,17.0,3.4%,NYJ,15,2020
16,Khari Willis,8,1,0,0,0,1,0,0,1,16.8,16.8,0.1%,FA,15,2020
17,Adrian Phillips,6,1,1,0,0,0,0,0,1,16.3,16.3,0.1%,FA,15,2020
18,Trayvon Mullen Jr.,8,0,0,1,0,0,0,0,1,16.0,16.0,0.0%,BAL,15,2020
19,Vonn Bell,5,2,0,0,0,1,0,0,1,15.5,15.5,1.2%,CIN,15,2020
20,Jarrod Wilson,10,0,0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,15,2020
21,Anthony Brown,4,3,0,1,1,0,0,0,1,14.8,14.8,0.1%,CAR,15,2020
22,Darius Phillips,5,0,0,3,0,0,0,0,1,14.5,14.5,0.0%,FA,15,2020
23,Shaq Griffin,4,0,0,2,1,0,0,0,1,14.0,14.0,0.1%,MIN,15,2020
24,Carlton Davis III,7,2,0,1,0,0,0,0,1,13.5,13.5,1.1%,DET,15,2020
25,Chidobe Awuzie,6,2,0,2,0,0,0,0,1,13.5,13.5,0.4%,TEN,15,2020
26,Vernon Hargreaves III,8,0,0,1,0,0,0,0,1,13.5,13.5,0.0%,FA,15,2020
27,Chris Harris Jr.,4,1,0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,15,2020
28,Isaiah Oliver,6,0,0,0,0,1,0,0,1,13.0,13.0,0.1%,NYJ,15,2020
29,Darnell Savage Jr.,6,0,0,1,0,0,0,0,1,13.0,13.0,0.9%,JAC,15,2020
30,Keanu Neal,7,0,0,0,0,0,0,0,1,13.0,13.0,0.1%,FA,15,2020
31,Malcolm Butler,8,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,15,2020
32,Jamel Dean,4,2,0,0,0,0,0,0,1,12.5,12.5,6.1%,TB,15,2020
33,Sharrod Neasman,2,4,1,0,0,0,0,0,1,12.5,12.5,0.0%,FA,15,2020
34,Minkah Fitzpatrick,6,1,0,0,0,0,0,0,1,12.3,12.3,22.8%,PIT,15,2020
35,Kenny Moore II,6,1,0,0,0,0,0,0,1,12.3,12.3,15.8%,IND,15,2020
36,Logan Ryan,7,2,0,0,0,0,0,0,1,12.0,12.0,0.5%,FA,15,2020
37,Kareem Jackson,7,2,0,0,0,0,0,0,1,12.0,12.0,0.1%,BUF,15,2020
