Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tracy Walker III,9,2,1,0,0,0,0,0,1,21.5,21.5,0.2%,SF,17,2020
2,Andrew Wingard,4,1,0,1,1,0,0,0,1,20.8,20.8,0.1%,JAC,17,2020
3,Troy Hill,3,2,0,2,1,0,0,1,1,20.0,20.0,0.3%,CAR,17,2020
4,Josh Norman,4,0,0,2,1,0,0,1,1,20.0,20.0,3.0%,FA,17,2020
5,Harrison Smith,7,2,0,1,1,0,0,0,1,18.5,18.5,5.9%,MIN,17,2020
6,Xavier McKinney,4,4,0,1,1,0,0,0,1,18.0,18.0,39.0%,GB,17,2020
7,Kenny Moore II,5,3,1,1,0,0,0,0,1,17.8,17.8,15.8%,IND,17,2020
8,Sean Murphy-Bunting,5,1,0,1,0,1,1,0,1,17.8,17.8,1.6%,ARI,17,2020
9,Adrian Amos,6,3,0,1,1,0,0,0,1,17.8,17.8,0.1%,FA,17,2020
10,Tre Boston,4,6,1,0,0,0,0,0,1,17.0,17.0,1.0%,FA,17,2020
11,Michael Ojemudia,5,2,0,0,0,2,0,0,1,17.0,17.0,0.0%,FA,17,2020
12,Donovan Wilson,1,3,1,1,1,0,0,0,1,16.8,16.8,11.1%,DAL,17,2020
13,Kevin King,7,3,0,2,0,0,0,0,1,15.8,15.8,0.0%,ATL,17,2020
14,Byron Jones,6,0,0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,17,2020
15,Marcus Maye,7,3,0,0,0,0,0,0,1,15.3,15.3,0.2%,MIA,17,2020
16,Duron Harmon,9,0,0,1,0,0,0,0,1,15.0,15.0,0.0%,FA,17,2020
17,DeAndre Baker,4,1,1,1,0,0,0,0,1,14.8,14.8,0.0%,FA,17,2020
18,Grant Haley,5,1,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,17,2020
19,A.J. Moore Jr.,4,6,0,0,0,1,0,0,1,14.5,14.5,0.0%,FA,17,2020
20,Dean Marlowe,1,0,0,2,2,0,0,0,1,14.5,14.5,0.0%,FA,17,2020
21,Antoine Winfield Jr.,5,2,0,1,0,0,1,0,1,14.5,14.5,66.8%,TB,17,2020
22,Anthony Harris,7,1,0,2,0,0,0,0,1,14.3,14.3,0.0%,FA,17,2020
23,Jalen Ramsey,5,0,0,4,0,0,0,0,1,13.5,13.5,4.2%,MIA,17,2020
24,Darnell Savage Jr.,8,2,0,0,0,0,0,0,1,13.5,13.5,0.9%,JAC,17,2020
25,P.J. Williams,4,1,0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,17,2020
26,Ricardo Allen,4,1,0,1,1,0,0,0,1,13.3,13.3,0.0%,FA,17,2020
27,Chuck Clark,3,1,0,2,1,0,0,0,1,13.3,13.3,1.5%,NYJ,17,2020
28,Nevin Lawson,8,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,17,2020
29,Kareem Jackson,1,1,0,1,1,0,1,0,1,12.8,12.8,0.1%,BUF,17,2020
30,Jason Verrett,8,1,0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,17,2020
31,J.C. Jackson,4,0,0,1,1,0,0,0,1,12.5,12.5,0.1%,FA,17,2020
32,Xavien Howard,4,0,0,1,1,0,0,0,1,12.5,12.5,0.6%,FA,17,2020
33,Malcolm Jenkins,4,0,0,1,1,0,0,0,1,12.5,12.5,15.0%,FA,17,2020
34,Jeremy Reaves,4,0,0,1,1,0,0,0,1,12.5,12.5,0.0%,WAS,17,2020
35,Jonathan Jones,4,0,0,1,1,0,0,0,1,12.5,12.5,0.2%,NE,17,2020
36,Parnell Motley,3,3,0,1,0,0,1,0,1,12.3,12.3,0.0%,FA,17,2020
37,Marcus Allen,6,1,0,0,0,0,0,0,1,12.3,12.3,0.0%,FA,17,2020
38,M.J. Stewart Jr.,3,1,0,1,1,0,0,0,1,11.8,11.8,7.6%,HOU,17,2020
39,Desmond King II,3,1,1,0,0,0,0,0,1,11.8,11.8,3.4%,FA,17,2020
40,Justin Simmons,2,1,0,2,1,0,0,0,1,11.8,11.8,2.8%,ATL,17,2020
41,T.J. Carrie,5,0,0,0,0,0,1,0,1,11.5,11.5,1.0%,FA,17,2020
42,Tre Herndon,7,1,0,0,0,0,0,0,1,11.3,11.3,0.1%,FA,17,2020
43,Dontae Johnson,2,2,1,0,0,0,0,0,1,11.0,11.0,0.1%,FA,17,2020
44,Kamren Curl,3,0,0,1,1,0,0,0,1,11.0,11.0,13.3%,LAR,17,2020
45,Marcus Epps,2,2,0,1,1,0,0,0,1,11.0,11.0,0.8%,LV,17,2020
46,Julian Love,5,2,0,1,0,0,0,0,1,10.5,10.5,31.7%,SEA,17,2020
47,Sean Davis,6,0,0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,17,2020
48,Dane Jackson,3,0,0,2,0,0,0,0,1,10.0,10.0,0.3%,CAR,17,2020
49,Julian Blackmon,5,0,0,0,0,0,0,0,1,10.0,10.0,6.1%,IND,17,2020
50,Grayland Arnold,3,2,0,1,0,0,0,0,1,10.0,10.0,1.6%,FA,17,2020
51,Chris Claybrooks,6,1,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,17,2020
52,Bopete Keyes,6,1,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,17,2020
53,Ronnie Harrison Jr.,5,1,0,1,0,0,0,0,1,9.8,9.8,3.1%,FA,17,2020
54,Jessie Bates III,5,3,0,0,0,0,0,0,1,9.8,9.8,67.6%,ATL,17,2020
55,Jabrill Peppers,4,3,0,1,0,0,0,0,1,9.8,9.8,4.0%,NE,17,2020
56,Budda Baker,4,1,0,2,0,0,0,0,1,9.8,9.8,20.2%,ARI,17,2020
57,Jaire Alexander,2,1,0,1,0,1,0,0,1,9.3,9.3,2.9%,GB,17,2020
58,Kenny Vaccaro,5,2,0,0,0,0,0,0,1,9.0,9.0,4.0%,FA,17,2020
59,Jamel Dean,6,0,0,0,0,0,0,0,1,9.0,9.0,6.1%,TB,17,2020
60,Shaq Griffin,6,0,0,0,0,0,0,0,1,9.0,9.0,0.1%,MIN,17,2020
61,Terrance Mitchell,5,0,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
62,Armani Watts,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
63,Eric Rowe,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
64,Lamar Jackson,5,0,0,1,0,0,0,0,1,9.0,9.0,0.1%,CAR,17,2020
65,Jarrod Wilson,3,6,0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
66,Trevon Diggs,4,0,0,2,0,0,0,0,1,9.0,9.0,11.9%,DAL,17,2020
67,Vernon Hargreaves III,4,2,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
68,Robert Jackson,5,0,0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,17,2020
69,Janoris Jenkins,5,0,0,1,0,0,0,0,1,9.0,9.0,1.0%,FA,17,2020
70,Amani Hooker,1,1,0,1,1,0,0,0,1,8.8,8.8,19.7%,TEN,17,2020
71,Ugo Amadi,4,0,0,0,0,0,0,0,1,8.5,8.5,0.6%,NO,17,2020
72,Quandre Diggs,5,1,0,0,0,0,0,0,1,8.3,8.3,0.7%,TEN,17,2020
73,Taron Johnson,3,3,0,1,0,0,0,0,1,8.3,8.3,17.2%,BUF,17,2020
74,K'Von Wallace,5,1,0,0,0,0,0,0,1,8.3,8.3,0.2%,SEA,17,2020
75,Keanu Neal,4,3,0,0,0,0,0,0,1,8.3,8.3,0.1%,FA,17,2020
76,Chandon Sullivan,3,3,0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,17,2020
77,Malcolm Butler,5,1,0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,17,2020
78,Minkah Fitzpatrick,4,1,0,1,0,0,0,0,1,8.3,8.3,22.8%,PIT,17,2020
79,Michael Davis,3,1,0,2,0,0,0,0,1,8.3,8.3,0.1%,WAS,17,2020
80,Devin McCourty,5,1,0,0,0,0,0,0,1,8.3,8.3,4.4%,FA,17,2020
81,Marcus Peters,1,0,0,1,1,0,0,0,1,8.0,8.0,2.0%,FA,17,2020
82,Darryl Roberts,3,2,0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,17,2020
83,Jordan Whitehead,5,0,0,0,0,0,0,0,1,7.5,7.5,6.6%,TB,17,2020
84,Kyle Dugger,5,0,0,0,0,0,0,0,1,7.5,7.5,17.4%,NE,17,2020
85,James Bradberry IV,4,0,0,1,0,0,0,0,1,7.5,7.5,0.2%,PHI,17,2020
86,Nasir Adderley,5,0,0,0,0,0,0,0,1,7.5,7.5,0.7%,FA,17,2020
87,Jamal Adams,3,0,0,0,0,0,0,0,1,7.0,7.0,3.5%,TEN,17,2020
88,Chidobe Awuzie,1,2,0,0,0,0,1,0,1,7.0,7.0,0.4%,TEN,17,2020
89,Xavier Woods,3,0,0,0,0,0,0,0,1,7.0,7.0,1.6%,CAR,17,2020
90,Damon Arnette,3,0,0,0,0,0,0,0,1,7.0,7.0,0.0%,FA,17,2020
91,Jalen Thompson,4,1,0,0,0,0,0,0,1,6.8,6.8,8.1%,ARI,17,2020
92,Juan Thornhill,4,1,0,0,0,0,0,0,1,6.8,6.8,0.8%,CLE,17,2020
93,Johnathan Abram,3,1,0,1,0,0,0,0,1,6.8,6.8,0.1%,NO,17,2020
94,Keion Crossen,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,17,2020
95,Lamarcus Joyner,3,1,0,1,0,0,0,0,1,6.8,6.8,0.0%,FA,17,2020
96,Donte Jackson,2,3,0,1,0,0,0,0,1,6.8,6.8,0.3%,PIT,17,2020
97,LeShaun Sims,3,1,0,1,0,0,0,0,1,6.8,6.8,0.0%,FA,17,2020
98,D.J. Reed Jr.,2,3,0,1,0,0,0,0,1,6.8,6.8,3.4%,NYJ,17,2020
99,Joejuan Williams,2,3,0,1,0,0,0,0,1,6.8,6.8,0.0%,FA,17,2020
100,Kendall Fuller,3,1,0,1,0,0,0,0,1,6.8,6.8,2.0%,MIA,17,2020
101,Karl Joseph,3,3,0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,17,2020
102,Kendall Sheffield,4,1,0,0,0,0,0,0,1,6.8,6.8,0.0%,NYJ,17,2020
103,Marshon Lattimore,0,0,0,1,1,0,0,0,1,6.5,6.5,1.4%,NO,17,2020
104,Ken Crawley,0,0,0,1,1,0,0,0,1,6.5,6.5,0.0%,FA,17,2020
105,Byron Murphy Jr.,1,1,0,0,0,0,1,0,1,6.3,6.3,2.8%,MIN,17,2020
106,Javelin Guidry,1,1,0,0,0,1,0,0,1,6.3,6.3,0.0%,FA,17,2020
107,Jeremy Chinn,1,6,0,0,0,0,0,0,1,6.0,6.0,4.1%,WAS,17,2020
108,Adoree' Jackson,4,0,0,0,0,0,0,0,1,6.0,6.0,0.3%,NYG,17,2020
109,Tavon Wilson,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,17,2020
110,John Johnson III,4,0,0,0,0,0,0,0,1,6.0,6.0,0.4%,LAR,17,2020
111,Steven Nelson,3,0,0,1,0,0,0,0,1,6.0,6.0,0.2%,FA,17,2020
112,Kevin Byard III,4,0,0,0,0,0,0,0,1,6.0,6.0,20.7%,CHI,17,2020
113,Jeff Gladney,3,0,0,1,0,0,0,0,1,6.0,6.0,0.0%,FA,17,2020
114,Tarvarius Moore,4,0,0,0,0,0,0,0,1,6.0,6.0,0.0%,CHI,17,2020
115,Anthony Averett,2,0,0,2,0,0,0,0,1,6.0,6.0,0.0%,PIT,17,2020
116,Isaiah Oliver,2,0,0,0,0,0,0,0,1,5.5,5.5,0.1%,NYJ,17,2020
117,Ryan Neal,3,1,0,0,0,0,0,0,1,5.3,5.3,0.1%,FA,17,2020
118,Kyle Fuller,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,17,2020
119,Patrick Peterson,3,1,0,0,0,0,0,0,1,5.3,5.3,0.6%,FA,17,2020
120,Jimmie Ward,3,1,0,0,0,0,0,0,1,5.3,5.3,1.6%,HOU,17,2020
121,Anthony Brown,3,1,0,0,0,0,0,0,1,5.3,5.3,0.1%,CAR,17,2020
122,Siran Neal,2,1,0,1,0,0,0,0,1,5.3,5.3,0.0%,MIA,17,2020
123,Rasul Douglas,3,1,0,0,0,0,0,0,1,5.3,5.3,2.9%,BUF,17,2020
124,Chris Harris Jr.,3,1,0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,17,2020
125,Darious Williams,3,1,0,0,0,0,0,0,1,5.3,5.3,2.2%,LAR,17,2020
126,Amani Oruwariye,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,DAL,17,2020
127,A.J. Terrell,2,0,0,1,0,0,0,0,1,4.5,4.5,0.9%,ATL,17,2020
128,Greg Mabin,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,17,2020
129,Stantley Thomas-Oliver III,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,17,2020
130,Eddie Jackson,2,2,0,0,0,0,0,0,1,4.5,4.5,0.4%,BAL,17,2020
131,Jordan Fuller,1,4,0,0,0,0,0,0,1,4.5,4.5,4.7%,CAR,17,2020
132,Kindle Vildor,2,0,0,1,0,0,0,0,1,4.5,4.5,0.0%,DET,17,2020
133,Blake Countess,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,17,2020
134,Xavier Rhodes,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,17,2020
135,Dre Kirkpatrick,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,FA,17,2020
136,Jourdan Lewis,3,0,0,0,0,0,0,0,1,4.5,4.5,0.4%,DAL,17,2020
137,Trayvon Mullen Jr.,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,BAL,17,2020
138,Bobby McCain,3,0,0,0,0,0,0,0,1,4.5,4.5,0.0%,MIN,17,2020
139,Levi Wallace,3,0,0,0,0,0,0,0,1,4.5,4.5,0.2%,DEN,17,2020
140,DeAndre Houston-Carson,0,0,0,0,0,0,1,0,1,4.0,4.0,0.0%,FA,17,2020
141,Matthias Farley,1,1,0,1,0,0,0,0,1,3.8,3.8,4.0%,FA,17,2020
142,Rudy Ford,2,1,0,0,0,0,0,0,1,3.8,3.8,0.1%,FA,17,2020
143,Jeff Heath,1,1,0,1,0,0,0,0,1,3.8,3.8,1.0%,FA,17,2020
144,Sharrod Neasman,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,17,2020
145,Ross Cockrell,1,1,0,1,0,0,0,0,1,3.8,3.8,0.0%,FA,17,2020
146,Logan Ryan,2,1,0,0,0,0,0,0,1,3.8,3.8,0.5%,FA,17,2020
147,Lonnie Johnson Jr.,1,3,0,0,0,0,0,0,1,3.8,3.8,0.1%,CAR,17,2020
148,Alijah Holder,2,1,0,0,0,0,0,0,1,3.8,3.8,0.0%,FA,17,2020
149,Bryce Hall,2,1,0,0,0,0,0,0,1,3.8,3.8,0.1%,TB,17,2020
150,Will Harris,1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%,NO,17,2020
151,Tashaun Gipson Sr.,1,2,0,0,0,0,0,0,1,3.0,3.0,0.0%,JAC,17,2020
152,Ahkello Witherspoon,1,0,0,1,0,0,0,0,1,3.0,3.0,0.1%,FA,17,2020
153,Daryl Worley,1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%,FA,17,2020
154,Will Redmond,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,17,2020
155,J.T. Gray,1,0,0,1,0,0,0,0,1,3.0,3.0,0.0%,NO,17,2020
156,Fabian Moreau,1,0,0,1,0,0,0,0,1,3.0,3.0,0.1%,MIN,17,2020
157,Will Parks,1,2,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,17,2020
158,Cameron Sutton,2,0,0,0,0,0,0,0,1,3.0,3.0,0.0%,PIT,17,2020
159,Darius Phillips,1,2,0,0,0,0,0,0,1,3.0,3.0,0.0%,FA,17,2020
160,Vonn Bell,1,2,0,0,0,0,0,0,1,3.0,3.0,1.2%,CIN,17,2020
161,Jordan Poyer,1,1,0,0,0,0,0,0,1,2.3,2.3,3.1%,MIA,17,2020
162,Jason McCourty,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
163,Jamal Perry,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
164,Blidi Wreh-Wilson,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
165,Arthur Maulet,1,1,0,0,0,0,0,0,1,2.3,2.3,0.1%,BAL,17,2020
166,Jaquan Johnson,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
167,Tony Brown II,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,CLE,17,2020
168,Darius Slay Jr.,1,1,0,0,0,0,0,0,1,2.3,2.3,2.7%,PHI,17,2020
169,Dylan Mabin,1,1,0,0,0,0,0,0,1,2.3,2.3,0.0%,FA,17,2020
170,Alohi Gilman,1,1,0,0,0,0,0,0,1,2.3,2.3,6.9%,LAC,17,2020
171,Harrison Hand,1,1,0,0,0,0,0,0,1,2.3,2.3,0.1%,ATL,17,2020
172,Antonio Hamilton Sr.,1,1,0,0,0,0,0,0,1,2.3,2.3,0.1%,ATL,17,2020
173,Kristian Fulton,1,0,0,0,0,0,0,0,1,1.5,1.5,0.2%,LAC,17,2020
174,Cordrea Tankersley,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,17,2020
175,Micah Hyde,1,0,0,0,0,0,0,0,1,1.5,1.5,4.1%,FA,17,2020
176,Josh Jones,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,17,2020
177,Brandon Jones,1,0,0,0,0,0,0,0,1,1.5,1.5,9.2%,DEN,17,2020
178,Ronald Darby,0,0,0,1,0,0,0,0,1,1.5,1.5,0.4%,JAC,17,2020
179,DeShon Elliott,0,2,0,0,0,0,0,0,1,1.5,1.5,2.1%,PIT,17,2020
180,Jalen Davis,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,CIN,17,2020
181,Nate Ebner,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,17,2020
182,Jimmy Moreland,1,0,0,0,0,0,0,0,1,1.5,1.5,0.0%,FA,17,2020
183,Ezekiel Turner,1,0,0,0,0,0,0,0,1,1.5,1.5,20.0%,HOU,17,2020
