Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Tyrann Mathieu,4,2,0.0,2,2,0,0,0,1,23.0,23.0,3.1%,NO,13,2020
2,Jessie Bates III,10,3,0.0,0,0,1,0,0,1,21.3,21.3,67.6%,ATL,13,2020
3,Jamal Adams,8,3,1.0,0,0,0,0,0,1,20.8,20.8,3.5%,TEN,13,2020
4,A.J. Terrell,8,1,0.0,1,0,1,0,0,1,20.8,20.8,0.9%,ATL,13,2020
5,Micah Hyde,6,6,0.0,1,1,0,0,0,1,20.0,20.0,4.1%,FA,13,2020
6,Troy Hill,4,0,0.0,2,1,0,0,1,1,20.0,20.0,0.3%,CAR,13,2020
7,Kenny Moore II,6,2,0.0,3,1,0,0,0,1,20.0,20.0,15.8%,IND,13,2020
8,Cameron Dantzler Sr.,3,1,0.0,1,1,1,1,0,1,19.8,19.8,0.0%,FA,13,2020
9,Budda Baker,10,2,0.0,0,0,0,0,0,1,19.0,19.0,20.2%,ARI,13,2020
10,Jason Verrett,11,0,0.0,1,0,0,0,0,1,18.0,18.0,0.0%,FA,13,2020
11,Harrison Smith,4,2,0.5,2,1,0,0,0,1,17.5,17.5,5.9%,MIN,13,2020
12,Tre Herndon,8,1,0.0,1,0,0,0,0,1,16.8,16.8,0.1%,FA,13,2020
13,Adrian Phillips,7,5,0.0,1,0,0,0,0,1,15.8,15.8,0.1%,FA,13,2020
14,Javelin Guidry,4,2,0.0,0,0,2,0,0,1,15.5,15.5,0.0%,FA,13,2020
15,Darian Thompson,5,2,0.0,1,1,0,0,0,1,15.5,15.5,3.0%,FA,13,2020
16,Jabrill Peppers,3,2,1.0,2,0,0,0,0,1,15.5,15.5,4.0%,NE,13,2020
17,Kareem Jackson,8,2,0.0,1,0,0,0,0,1,15.0,15.0,0.1%,BUF,13,2020
18,Mike Hilton,5,1,0.0,1,0,0,0,0,1,14.8,14.8,4.2%,CIN,13,2020
19,James Bradberry IV,5,2,0.0,1,0,1,0,0,1,14.5,14.5,0.2%,PHI,13,2020
20,Chris Banjo,9,1,0.0,0,0,0,0,0,1,14.3,14.3,0.0%,FA,13,2020
21,Kenny Vaccaro,5,1,0.0,1,0,0,1,0,1,13.8,13.8,4.0%,FA,13,2020
22,Keanu Neal,4,3,0.0,0,0,0,0,0,1,13.3,13.3,0.1%,FA,13,2020
23,Darnay Holmes,4,1,0.0,1,1,0,0,0,1,13.3,13.3,0.1%,LV,13,2020
24,Breon Borders,4,2,0.0,2,0,0,0,0,1,13.0,13.0,0.0%,FA,13,2020
25,Levi Wallace,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.2%,DEN,13,2020
26,John Johnson III,8,1,0.0,0,0,0,0,0,1,12.8,12.8,0.4%,LAR,13,2020
27,Josh Jones,7,3,0.0,0,0,0,0,0,1,12.8,12.8,0.0%,FA,13,2020
28,Xavien Howard,4,0,0.0,1,1,0,0,0,1,12.5,12.5,0.6%,FA,13,2020
29,Justin Reid,6,1,0.0,0,0,0,0,0,1,12.3,12.3,32.1%,KC,13,2020
30,Justin Simmons,5,3,0.0,0,0,0,0,0,1,12.3,12.3,2.8%,ATL,13,2020
31,Jayron Kearse,6,2,0.0,1,0,0,0,0,1,12.0,12.0,0.1%,FA,13,2020
32,M.J. Stewart Jr.,2,1,0.0,2,1,0,0,0,1,11.8,11.8,7.6%,HOU,13,2020
33,Tre'Davious White,3,1,0.0,1,1,0,0,0,1,11.8,11.8,0.5%,LAR,13,2020
34,Malcolm Butler,7,1,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,FA,13,2020
35,Dontae Johnson,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.1%,FA,13,2020
36,Kamren Curl,7,1,0.0,0,0,0,0,0,1,11.3,11.3,13.3%,LAR,13,2020
37,Quandre Diggs,1,2,0.0,2,1,0,0,0,1,11.0,11.0,0.7%,TEN,13,2020
38,A.J. Moore Jr.,2,2,1.0,0,0,0,0,0,1,11.0,11.0,0.0%,FA,13,2020
39,Vonn Bell,3,3,0.0,0,0,0,1,0,1,10.8,10.8,1.2%,CIN,13,2020
40,Marcus Maye,2,1,0.0,2,0,0,1,0,1,10.8,10.8,0.2%,MIA,13,2020
41,Devin McCourty,2,2,0.0,0,0,0,0,0,1,10.5,10.5,4.4%,FA,13,2020
42,Andrew Sendejo,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,13,2020
43,Marcus Williams,5,2,0.0,1,0,0,0,0,1,10.5,10.5,2.8%,BAL,13,2020
44,DeShon Elliott,7,0,0.0,0,0,0,0,0,1,10.5,10.5,2.1%,PIT,13,2020
45,Bryce Hall,7,0,0.0,0,0,0,0,0,1,10.5,10.5,0.1%,TB,13,2020
46,Jeff Heath,7,0,0.0,0,0,0,0,0,1,10.5,10.5,1.0%,FA,13,2020
47,Jourdan Lewis,5,0,0.0,0,0,0,0,0,1,10.0,10.0,0.4%,DAL,13,2020
48,Anthony Averett,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,PIT,13,2020
49,Michael Ojemudia,6,1,0.0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,13,2020
50,Phillip Gaines,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,13,2020
51,J.C. Jackson,1,2,0.0,1,1,0,0,0,1,9.5,9.5,0.1%,FA,13,2020
52,Darnell Savage Jr.,2,0,0.0,1,1,0,0,0,1,9.5,9.5,0.9%,JAC,13,2020
53,Justin Coleman,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,13,2020
54,Terrance Mitchell,3,1,0.0,0,0,1,0,0,1,9.3,9.3,0.0%,FA,13,2020
55,D.J. Reed Jr.,3,3,0.0,0,0,0,0,0,1,9.3,9.3,3.4%,NYJ,13,2020
56,Kevin Johnson,2,1,0.0,1,0,0,1,0,1,9.3,9.3,0.0%,FA,13,2020
57,Taron Johnson,3,3,0.0,0,0,0,0,0,1,9.3,9.3,17.2%,BUF,13,2020
58,Shaq Griffin,4,1,0.0,0,0,0,0,0,1,9.3,9.3,0.1%,MIN,13,2020
59,Anthony Harris,2,3,0.0,1,0,0,0,0,1,9.3,9.3,0.0%,FA,13,2020
60,William Jackson III,3,0,0.0,3,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
61,Kyle Fuller,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
62,Isaac Yiadom,4,0,0.0,2,0,0,0,0,1,9.0,9.0,0.1%,SF,13,2020
63,Marshon Lattimore,4,0,0.0,2,0,0,0,0,1,9.0,9.0,1.4%,NO,13,2020
64,Luq Barcoo,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
65,Erik Harris,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
66,Jordan Poyer,5,2,0.0,0,0,0,0,0,1,9.0,9.0,3.1%,MIA,13,2020
67,LeShaun Sims,4,4,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,13,2020
68,Nik Needham,0,1,0.0,2,1,0,0,0,1,8.8,8.8,0.0%,MIA,13,2020
69,Karl Joseph,3,0,0.0,0,0,0,1,0,1,8.5,8.5,0.0%,FA,13,2020
70,P.J. Williams,2,0,0.0,1,0,0,1,0,1,8.5,8.5,0.0%,FA,13,2020
71,Avonte Maddox,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.1%,PHI,13,2020
72,Ashtyn Davis,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.1%,NYJ,13,2020
73,Buster Skrine,5,1,0.0,0,0,0,0,0,1,8.3,8.3,0.0%,FA,13,2020
74,A.J. Bouye,3,1,0.0,2,0,0,0,0,1,8.3,8.3,0.0%,FA,13,2020
75,Trayvon Mullen Jr.,1,0,0.0,1,1,0,0,0,1,8.0,8.0,0.0%,BAL,13,2020
76,Rodney McLeod Jr.,3,1,0.0,0,0,0,0,0,1,7.8,7.8,0.6%,CLE,13,2020
77,Deshazor Everett,2,2,0.0,2,0,0,0,0,1,7.5,7.5,0.0%,FA,13,2020
78,Terrell Edmunds,3,2,0.0,1,0,0,0,0,1,7.5,7.5,0.6%,JAC,13,2020
79,Isaiah Oliver,3,2,0.0,1,0,0,0,0,1,7.5,7.5,0.1%,NYJ,13,2020
80,Rayshawn Jenkins,5,0,0.0,0,0,0,0,0,1,7.5,7.5,6.4%,SEA,13,2020
81,L'Jarius Sneed,4,2,0.0,0,0,0,0,0,1,7.5,7.5,14.1%,TEN,13,2020
82,Dre Kirkpatrick,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,FA,13,2020
83,Kevin King,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,ATL,13,2020
84,Kevin Byard III,4,2,0.0,0,0,0,0,0,1,7.5,7.5,20.7%,CHI,13,2020
85,Amani Oruwariye,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.0%,DAL,13,2020
86,Marcus Peters,5,0,0.0,0,0,0,0,0,1,7.5,7.5,2.0%,FA,13,2020
87,Jimmie Ward,3,4,0.0,0,0,0,0,0,1,7.5,7.5,1.6%,HOU,13,2020
