Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Darius Phillips,7,2,0.0,2,0,2,0,0,1,23.0,23.0,0.0%,FA,16,2020
2,K'Waun Williams,5,1,1.0,1,0,1,0,0,1,22.8,22.8,0.0%,FA,16,2020
3,Ahkello Witherspoon,7,0,0.0,1,1,0,0,0,1,19.5,19.5,0.1%,FA,16,2020
4,Malcolm Jenkins,6,1,0.5,0,0,1,0,0,1,18.3,18.3,15.0%,FA,16,2020
5,Keion Crossen,8,0,0.0,4,0,0,0,0,1,18.0,18.0,0.0%,FA,16,2020
6,Chris Board,3,0,2.0,0,0,0,0,0,1,17.5,17.5,0.1%,BAL,16,2020
7,Kamren Curl,6,2,0.0,1,1,0,0,0,1,17.0,17.0,13.3%,LAR,16,2020
8,Mike Hilton,2,2,0.0,2,1,0,1,0,1,16.5,16.5,4.2%,CIN,16,2020
9,L'Jarius Sneed,6,1,1.0,0,0,0,0,0,1,16.3,16.3,14.1%,TEN,16,2020
10,Malcolm Butler,6,0,0.0,1,1,0,0,0,1,15.5,15.5,0.0%,FA,16,2020
11,Logan Ryan,7,1,0.0,0,0,0,1,0,1,15.3,15.3,0.5%,FA,16,2020
12,Jonathan Jones,7,1,0.0,0,0,1,0,0,1,15.3,15.3,0.2%,NE,16,2020
13,Greg Mabin,10,0,0.0,0,0,0,0,0,1,15.0,15.0,0.0%,FA,16,2020
14,Tre Boston,5,1,0.0,1,1,0,0,0,1,14.8,14.8,1.0%,FA,16,2020
15,Darnell Savage Jr.,2,3,0.0,3,1,0,0,0,1,14.8,14.8,0.9%,JAC,16,2020
16,Jourdan Lewis,5,1,1.0,0,0,0,0,0,1,14.8,14.8,0.4%,DAL,16,2020
17,Budda Baker,7,2,0.0,0,0,0,0,0,1,14.5,14.5,20.2%,ARI,16,2020
18,Vonn Bell,6,2,0.0,0,0,1,0,0,1,14.5,14.5,1.2%,CIN,16,2020
19,Keanu Neal,5,0,0.0,1,1,0,0,0,1,14.0,14.0,0.1%,FA,16,2020
20,Quandre Diggs,4,2,0.0,1,1,0,0,0,1,14.0,14.0,0.7%,TEN,16,2020
21,Khari Willis,3,2,1.0,1,0,0,0,0,1,14.0,14.0,0.1%,FA,16,2020
22,Jason Verrett,6,1,0.0,1,0,0,0,0,1,13.8,13.8,0.0%,FA,16,2020
23,Tracy Walker III,6,3,0.0,0,0,0,0,0,1,13.8,13.8,0.2%,SF,16,2020
24,Kendall Sheffield,7,2,0.0,1,0,0,0,0,1,13.5,13.5,0.0%,NYJ,16,2020
25,Tarvarius Moore,7,4,0.0,0,0,0,0,0,1,13.5,13.5,0.0%,CHI,16,2020
26,Shaq Griffin,5,2,0.0,1,0,0,0,0,1,13.0,13.0,0.1%,MIN,16,2020
27,Lonnie Johnson Jr.,6,5,0.0,0,0,0,0,0,1,12.8,12.8,0.1%,CAR,16,2020
28,Marlon Humphrey,5,1,0.0,3,0,0,0,0,1,12.8,12.8,1.2%,BAL,16,2020
29,Jahleel Addae,4,4,0.5,1,0,0,0,0,1,12.5,12.5,0.0%,FA,16,2020
30,Kendall Fuller,5,1,0.0,1,0,0,0,0,1,12.3,12.3,2.0%,MIA,16,2020
31,Jamal Adams,6,2,0.0,1,0,0,0,0,1,12.0,12.0,3.5%,TEN,16,2020
32,Michael Davis,5,4,0.0,1,0,0,0,0,1,12.0,12.0,0.1%,WAS,16,2020
33,Minkah Fitzpatrick,6,2,0.0,1,0,0,0,0,1,12.0,12.0,22.8%,PIT,16,2020
34,Jordan Whitehead,4,0,0.0,1,0,0,1,0,1,11.5,11.5,6.6%,TB,16,2020
35,Kevin Byard III,6,3,0.0,0,0,0,0,0,1,11.3,11.3,20.7%,CHI,16,2020
