Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Marcus Maye,7,3,2,2,0,1,0,0,1,32.8,32.8,0.2%,MIA,1,2020
2,Janoris Jenkins,8,1,0,1,1,0,0,1,1,25.3,25.3,1.0%,FA,1,2020
3,Jamal Adams,8,4,1,0,0,0,0,0,1,24.0,24.0,3.5%,TEN,1,2020
4,Adrian Phillips,8,1,0,1,1,0,0,0,1,21.8,21.8,0.1%,FA,1,2020
5,Casey Hayward Jr.,12,0,0,2,0,0,0,0,1,21.0,21.0,0.0%,FA,1,2020
6,Brian Poole,8,1,1,1,0,0,0,0,1,20.8,20.8,0.0%,FA,1,2020
7,Jaire Alexander,4,1,1,1,1,0,0,0,1,19.8,19.8,2.9%,GB,1,2020
8,Johnathan Abram,9,4,0,0,0,0,0,0,1,19.0,19.0,0.1%,NO,1,2020
9,Emmanuel Moseley,10,5,0,0,0,0,0,0,1,18.8,18.8,0.1%,DET,1,2020
10,Budda Baker,10,5,0,0,0,0,0,0,1,18.8,18.8,20.2%,ARI,1,2020
11,Kevin Byard III,8,1,0,1,0,1,0,0,1,18.3,18.3,20.7%,CHI,1,2020
12,Bless Austin,7,1,0,0,0,1,0,0,1,17.8,17.8,0.0%,FA,1,2020
13,C.J. Henderson,5,0,0,3,1,0,0,0,1,17.0,17.0,0.1%,FA,1,2020
14,Tracy Walker III,6,1,0,1,0,0,0,0,1,16.3,16.3,0.2%,SF,1,2020
15,Bradley McDougald,6,2,0,1,0,0,1,0,1,16.0,16.0,0.0%,FA,1,2020
16,C.J. Gardner-Johnson,9,1,0,1,0,0,0,0,1,15.8,15.8,7.9%,PHI,1,2020
17,Jimmy Moreland,5,1,0,1,1,0,0,0,1,14.8,14.8,0.0%,FA,1,2020
18,Darian Thompson,9,1,0,0,0,0,0,0,1,14.3,14.3,3.0%,FA,1,2020
19,Mike Hilton,3,2,1,1,0,0,0,0,1,14.0,14.0,4.2%,CIN,1,2020
20,Rodney McLeod Jr.,6,2,0,2,0,0,0,0,1,13.5,13.5,0.6%,CLE,1,2020
21,Josh Jones,6,6,0,0,0,0,0,0,1,13.5,13.5,0.0%,FA,1,2020
22,Stephon Gilmore,4,1,0,1,1,0,0,0,1,13.3,13.3,1.3%,MIN,1,2020
23,Quandre Diggs,3,1,0,2,1,0,0,0,1,13.3,13.3,0.7%,TEN,1,2020
24,James Bradberry IV,4,0,0,2,0,1,0,0,1,13.0,13.0,0.2%,PHI,1,2020
25,Jaylon Johnson,5,1,0,3,0,0,0,0,1,12.8,12.8,1.8%,CHI,1,2020
26,L'Jarius Sneed,3,0,0,2,1,0,0,0,1,12.5,12.5,14.1%,TEN,1,2020
27,Marquise Blair,4,3,0,0,0,1,0,0,1,12.3,12.3,0.0%,SEA,1,2020
28,Tre Boston,5,1,0,0,0,1,0,0,1,12.3,12.3,1.0%,FA,1,2020
29,Corey Ballentine,7,2,0,0,0,0,0,0,1,12.0,12.0,0.1%,GB,1,2020
30,Holton Hill,7,0,0,1,0,0,0,0,1,12.0,12.0,0.0%,FA,1,2020
31,Brandon Jones,7,2,0,0,0,0,0,0,1,12.0,12.0,9.2%,DEN,1,2020
32,Landon Collins,4,1,0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,1,2020
33,Tavierre Thomas,3,1,1,0,0,0,0,0,1,11.8,11.8,0.1%,TB,1,2020
34,Jaquiski Tartt,3,1,0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,1,2020
35,Kyle Fuller,3,1,0,1,1,0,0,0,1,11.8,11.8,0.0%,FA,1,2020
36,Bradley Roby,6,0,0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,1,2020
37,Kenny Vaccaro,4,2,0,1,0,0,0,0,1,11.5,11.5,4.0%,FA,1,2020
38,Chuck Clark,4,2,0,0,0,1,0,0,1,11.5,11.5,1.5%,NYJ,1,2020
39,Terrell Edmunds,7,1,0,0,0,0,0,0,1,11.3,11.3,0.6%,JAC,1,2020
40,Xavier Woods,6,3,0,0,0,0,0,0,1,11.3,11.3,1.6%,CAR,1,2020
41,J.C. Jackson,2,0,0,2,1,0,0,0,1,11.0,11.0,0.1%,FA,1,2020
42,Tyrann Mathieu,6,2,0,0,0,0,0,0,1,10.5,10.5,3.1%,NO,1,2020
43,Jessie Bates III,5,0,0,2,0,0,0,0,1,10.5,10.5,67.6%,ATL,1,2020
44,Bryce Callahan,6,2,0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,1,2020
45,Jalen Ramsey,6,0,0,1,0,0,0,0,1,10.5,10.5,4.2%,MIA,1,2020
46,Jordan Whitehead,4,2,0,0,0,0,0,0,1,10.0,10.0,6.6%,TB,1,2020
47,Essang Bassey,5,0,0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,1,2020
48,Delano Hill,5,0,0,0,0,0,0,0,1,10.0,10.0,0.0%,FA,1,2020
49,Avonte Maddox,4,0,0,1,0,0,0,0,1,10.0,10.0,0.1%,PHI,1,2020
50,Vonn Bell,5,3,0,0,0,0,0,0,1,9.8,9.8,1.2%,CIN,1,2020
51,Shaq Griffin,4,3,0,1,0,0,0,0,1,9.8,9.8,0.1%,MIN,1,2020
52,Jordan Fuller,5,3,0,0,0,0,0,0,1,9.8,9.8,4.7%,CAR,1,2020
53,Kareem Jackson,5,1,0,1,0,0,0,0,1,9.8,9.8,0.1%,BUF,1,2020
54,Anthony Harris,5,3,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,1,2020
55,Troy Apke,5,3,0,0,0,0,0,0,1,9.8,9.8,0.0%,FA,1,2020
56,Khari Willis,1,2,1,0,0,0,0,0,1,9.5,9.5,0.1%,FA,1,2020
57,Chidobe Awuzie,2,0,0,1,1,0,0,0,1,9.5,9.5,0.4%,TEN,1,2020
58,Marlon Humphrey,1,0,0,2,1,0,0,0,1,9.5,9.5,1.2%,BAL,1,2020
59,Sean Murphy-Bunting,4,1,0,0,0,0,0,0,1,9.3,9.3,1.6%,ARI,1,2020
60,Nate Hairston,4,1,0,0,0,0,0,0,1,9.3,9.3,0.0%,FA,1,2020
61,Tashaun Gipson Sr.,5,2,0,0,0,0,0,0,1,9.0,9.0,0.0%,JAC,1,2020
62,Joe Haden,6,0,0,0,0,0,0,0,1,9.0,9.0,1.0%,FA,1,2020
