Rank,Player,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Trevon Diggs,6,1,0.0,4,2,0,0,0,1,25.8,25.8,11.9%,DAL,8,2020
2,Jessie Bates III,9,2,0.0,2,1,0,0,0,1,23.0,23.0,67.6%,ATL,8,2020
3,Eric Rowe,5,2,0.0,5,1,0,0,0,1,21.5,21.5,0.0%,FA,8,2020
4,Marshon Lattimore,7,1,0.0,1,1,0,0,0,1,20.3,20.3,1.4%,NO,8,2020
5,Donovan Wilson,5,0,1.0,0,0,1,1,0,1,19.5,19.5,11.1%,DAL,8,2020
6,Malcolm Jenkins,5,3,1.0,2,0,0,0,0,1,19.3,19.3,15.0%,FA,8,2020
7,Kenny Moore II,3,0,0.0,2,1,0,0,1,1,18.5,18.5,15.8%,IND,8,2020
8,Rayshawn Jenkins,6,1,0.0,2,1,0,0,0,1,17.8,17.8,6.4%,SEA,8,2020
9,Pierre Desir,6,1,0.0,1,0,1,0,0,1,17.8,17.8,0.0%,FA,8,2020
10,Jabrill Peppers,9,1,0.0,2,0,0,0,0,1,17.3,17.3,4.0%,NE,8,2020
11,D.J. Reed Jr.,6,0,0.0,2,1,0,0,0,1,17.0,17.0,3.4%,NYJ,8,2020
12,Daniel Sorensen,8,1,0.0,0,0,1,0,0,1,16.8,16.8,0.0%,FA,8,2020
13,Jordan Poyer,11,0,0.0,0,0,0,0,0,1,16.5,16.5,3.1%,MIA,8,2020
14,C.J. Gardner-Johnson,7,1,0.0,0,0,0,0,0,1,16.3,16.3,7.9%,PHI,8,2020
15,Eddie Jackson,6,2,0.0,1,0,1,0,0,1,16.0,16.0,0.4%,BAL,8,2020
16,Dean Marlowe,6,0,0.0,0,0,0,1,0,1,15.5,15.5,0.0%,FA,8,2020
17,Marcus Peters,3,2,0.0,1,0,1,1,0,1,15.5,15.5,2.0%,FA,8,2020
18,Johnathan Joseph,8,2,0.0,1,0,0,0,0,1,15.0,15.0,0.0%,FA,8,2020
19,Kareem Jackson,8,4,0.0,0,0,0,0,0,1,15.0,15.0,0.1%,BUF,8,2020
20,Rodney McLeod Jr.,1,0,0.0,2,0,0,1,1,1,14.5,14.5,0.6%,CLE,8,2020
21,Emmanuel Moseley,7,3,0.0,1,0,0,0,0,1,14.3,14.3,0.1%,DET,8,2020
22,Blidi Wreh-Wilson,3,1,0.0,1,1,0,0,0,1,14.3,14.3,0.0%,FA,8,2020
23,Minkah Fitzpatrick,4,3,0.0,1,0,1,0,0,1,13.8,13.8,22.8%,PIT,8,2020
24,Jeremy Chinn,6,4,0.0,1,0,0,0,0,1,13.5,13.5,4.1%,WAS,8,2020
25,Justin Simmons,4,1,0.0,1,1,0,0,0,1,13.3,13.3,2.8%,ATL,8,2020
26,Tre Boston,6,2,0.0,0,0,0,0,0,1,13.0,13.0,1.0%,FA,8,2020
27,Xavien Howard,6,1,0.0,2,0,0,0,0,1,12.8,12.8,0.6%,FA,8,2020
28,J.C. Jackson,3,2,0.0,1,1,0,0,0,1,12.5,12.5,0.1%,FA,8,2020
29,Adrian Amos,6,1,0.0,0,0,0,0,0,1,12.3,12.3,0.1%,FA,8,2020
30,K'Waun Williams,2,0,1.0,0,0,0,0,0,1,12.0,12.0,0.0%,FA,8,2020
31,Sean Murphy-Bunting,3,1,0.0,1,1,0,0,0,1,11.8,11.8,1.6%,ARI,8,2020
32,Carlton Davis III,2,1,0.0,2,1,0,0,0,1,11.8,11.8,1.1%,DET,8,2020
33,Will Parks,4,1,0.0,0,0,0,0,0,1,11.8,11.8,0.0%,FA,8,2020
34,Tre Flowers,4,0,0.0,1,0,1,0,0,1,11.5,11.5,0.0%,JAC,8,2020
35,Jason Verrett,5,2,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,8,2020
36,Bless Austin,6,0,0.0,0,0,0,0,0,1,11.5,11.5,0.0%,FA,8,2020
37,Tracy Walker III,5,5,0.0,0,0,0,0,0,1,11.3,11.3,0.2%,SF,8,2020
38,Harrison Smith,5,3,0.0,1,0,0,0,0,1,11.3,11.3,5.9%,MIN,8,2020
39,Keanu Neal,6,1,0.0,1,0,0,0,0,1,11.3,11.3,0.1%,FA,8,2020
40,Nik Needham,5,5,0.0,0,0,0,0,0,1,11.3,11.3,0.0%,MIA,8,2020
41,Donte Jackson,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.3%,PIT,8,2020
42,Isaiah Oliver,3,0,1.0,0,0,0,0,0,1,11.0,11.0,0.1%,NYJ,8,2020
43,Bryce Callahan,3,0,0.0,1,1,0,0,0,1,11.0,11.0,0.0%,FA,8,2020
44,Buster Skrine,4,1,0.0,0,0,1,0,0,1,10.8,10.8,0.0%,FA,8,2020
45,Jordan Whitehead,4,3,0.0,0,0,0,0,0,1,10.8,10.8,6.6%,TB,8,2020
46,Tashaun Gipson Sr.,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,JAC,8,2020
47,Jeff Gladney,6,2,0.0,0,0,0,0,0,1,10.5,10.5,0.0%,FA,8,2020
48,Ronnie Harrison Jr.,2,8,0.0,1,0,0,0,0,1,10.5,10.5,3.1%,FA,8,2020
49,Isaac Yiadom,4,4,0.0,1,0,0,0,0,1,10.5,10.5,0.1%,SF,8,2020
50,Malcolm Butler,4,4,0.0,1,0,0,0,0,1,10.5,10.5,0.0%,FA,8,2020
51,DeShon Elliott,4,3,0.5,0,0,0,0,0,1,10.3,10.3,2.1%,PIT,8,2020
52,Khari Willis,4,2,0.0,0,0,0,0,0,1,10.0,10.0,0.1%,FA,8,2020
53,Devin McCourty,4,2,0.0,0,0,0,0,0,1,10.0,10.0,4.4%,FA,8,2020
54,Darnay Holmes,4,0,0.0,0,0,0,1,0,1,10.0,10.0,0.1%,LV,8,2020
55,Taylor Rapp,3,0,0.0,1,0,1,0,0,1,10.0,10.0,5.6%,BUF,8,2020
56,Troy Hill,3,2,0.0,0,0,0,1,0,1,10.0,10.0,0.3%,CAR,8,2020
57,Bashaud Breeland,2,2,0.0,1,0,0,1,0,1,10.0,10.0,1.0%,FA,8,2020
58,Denzel Ward,4,0,0.0,0,0,1,0,0,1,10.0,10.0,1.3%,CLE,8,2020
59,Tyrann Mathieu,5,0,0.0,0,0,0,0,0,1,10.0,10.0,3.1%,NO,8,2020
60,Kevin Byard III,4,3,0.0,1,0,0,0,0,1,9.8,9.8,20.7%,CHI,8,2020
61,Antoine Winfield Jr.,6,1,0.0,0,0,0,0,0,1,9.8,9.8,66.8%,TB,8,2020
62,Joe Haden,6,1,0.0,0,0,0,0,0,1,9.8,9.8,1.0%,FA,8,2020
63,A.J. Bouye,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2020
64,Anthony Harris,5,1,0.0,1,0,0,0,0,1,9.8,9.8,0.0%,FA,8,2020
65,Jamel Dean,6,1,0.0,0,0,0,0,0,1,9.8,9.8,6.1%,TB,8,2020
66,LeShaun Sims,6,0,0.0,0,0,0,0,0,1,9.0,9.0,0.0%,FA,8,2020
67,Jalen Mills,5,0,0.0,1,0,0,0,0,1,9.0,9.0,0.1%,FA,8,2020
68,Nasir Adderley,5,2,0.0,0,0,0,0,0,1,9.0,9.0,0.7%,FA,8,2020
69,Janoris Jenkins,4,0,0.0,0,0,0,0,0,1,8.5,8.5,1.0%,FA,8,2020
70,Jourdan Lewis,3,2,0.0,0,0,0,0,0,1,8.5,8.5,0.4%,DAL,8,2020
71,Nickell Robey-Coleman,4,0,0.0,0,0,0,0,0,1,8.5,8.5,0.0%,FA,8,2020
72,Chris Board,1,1,0.5,0,0,1,0,0,1,8.3,8.3,0.1%,BAL,8,2020
73,Jimmie Ward,5,1,0.0,0,0,0,0,0,1,8.3,8.3,1.6%,HOU,8,2020
74,Nevin Lawson,4,1,0.0,1,0,0,0,0,1,8.3,8.3,0.0%,FA,8,2020
75,Anthony Brown,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.1%,CAR,8,2020
76,Quinton Dunbar,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,8,2020
77,Jason McCourty,4,0,0.0,1,0,0,0,0,1,7.5,7.5,0.0%,FA,8,2020
78,Jonathan Jones,4,2,0.0,0,0,0,0,0,1,7.5,7.5,0.2%,NE,8,2020
79,Avonte Maddox,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.1%,PHI,8,2020
80,Jeff Okudah,5,0,0.0,0,0,0,0,0,1,7.5,7.5,0.6%,HOU,8,2020
81,Jaire Alexander,5,0,0.0,0,0,0,0,0,1,7.5,7.5,2.9%,GB,8,2020
82,Jayron Kearse,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.1%,FA,8,2020
83,Cameron Sutton,2,0,0.0,0,0,1,0,0,1,7.0,7.0,0.0%,PIT,8,2020
84,Andrew Sendejo,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,8,2020
85,A.J. Terrell,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.9%,ATL,8,2020
86,Josh Jackson,4,1,0.0,0,0,0,0,0,1,6.8,6.8,0.0%,FA,8,2020
87,Vonn Bell,2,3,0.0,1,0,0,0,0,1,6.8,6.8,1.2%,CIN,8,2020
88,Quandre Diggs,3,3,0.0,0,0,0,0,0,1,6.8,6.8,0.7%,TEN,8,2020
89,Johnathan Abram,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,NO,8,2020
90,Marcell Harris,1,4,0.0,1,0,0,0,0,1,6.0,6.0,0.0%,FA,8,2020
91,Justin Coleman,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,8,2020
92,Terrance Mitchell,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.0%,FA,8,2020
93,Ryan Neal,3,2,0.0,0,0,0,0,0,1,6.0,6.0,0.1%,FA,8,2020
94,Steven Nelson,4,0,0.0,0,0,0,0,0,1,6.0,6.0,0.2%,FA,8,2020
95,Taron Johnson,4,0,0.0,0,0,0,0,0,1,6.0,6.0,17.2%,BUF,8,2020
96,Michael Davis,3,0,0.0,1,0,0,0,0,1,6.0,6.0,0.1%,WAS,8,2020
97,Chuck Clark,2,0,0.0,0,0,0,0,0,1,5.5,5.5,1.5%,NYJ,8,2020
98,Ashtyn Davis,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.1%,NYJ,8,2020
99,Kevin Johnson,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2020
100,Tre'Davious White,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.5%,LAR,8,2020
101,Julian Blackmon,3,1,0.0,0,0,0,0,0,1,5.3,5.3,6.1%,IND,8,2020
102,James Bradberry IV,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.2%,PHI,8,2020
103,Lamarcus Joyner,2,1,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2020
104,Michael Ojemudia,3,1,0.0,0,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2020
105,Troy Pride Jr.,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2020
106,Brian Poole,1,3,0.0,1,0,0,0,0,1,5.3,5.3,0.0%,FA,8,2020
