RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,WEEK
16,Chris Godwin (TB),5.0,7.0,54.0,10.8,31.0,2.0,1.0,1.0,14.0,0.0,0.0,1.0,17.8,17.8,92.0%,8.0
17,Garrett Wilson (NYJ),7.0,13.0,100.0,14.3,29.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,17.6,17.6,98.0%,8.0
18,Terry McLaurin (WAS),5.0,12.0,63.0,12.6,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.3,17.3,94.1%,8.0
19,Amon-Ra St. Brown (DET),6.0,9.0,108.0,18.0,44.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,16.8,16.8,100.0%,8.0
20,Diontae Johnson (PIT),8.0,14.0,85.0,10.6,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.5,16.5,84.4%,8.0
21,Stefon Diggs (BUF),9.0,12.0,70.0,7.8,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,100.0%,8.0
22,Brandon Aiyuk (SF),5.0,9.0,109.0,21.8,31.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,15.9,15.9,97.5%,8.0
23,Marquise Brown (ARI),6.0,9.0,33.0,5.5,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.3,15.3,90.0%,8.0
24,Adam Thielen (CAR),8.0,11.0,72.0,9.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,15.2,95.2%,8.0
25,Khalil Shakir (BUF),6.0,6.0,92.0,15.3,30.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,15.2,15.2,10.8%,8.0
26,Amari Cooper (CLE),6.0,11.0,89.0,14.8,24.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,14.9,96.1%,8.0
27,Keenan Allen (LAC),8.0,10.0,69.0,8.6,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.9,14.9,99.4%,8.0
28,Calvin Ridley (JAC),6.0,10.0,83.0,13.8,27.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,14.3,14.3,95.0%,8.0
29,Josh Downs (IND),7.0,9.0,72.0,10.3,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.2,14.2,50.8%,8.0
30,Brandin Cooks (DAL),3.0,4.0,49.0,16.3,25.0,1.0,1.0,1.0,3.0,0.0,0.0,1.0,14.2,14.2,58.1%,8.0
31,Tyler Boyd (CIN),3.0,3.0,40.0,13.3,22.0,1.0,1.0,1.0,6.0,0.0,0.0,1.0,13.6,13.6,62.3%,8.0
32,Jerry Jeudy (DEN),2.0,6.0,50.0,25.0,39.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,13.0,13.0,70.4%,8.0
33,Mike Evans (TB),3.0,6.0,39.0,13.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.9,12.9,97.1%,8.0
34,Kendrick Bourne (NE),3.0,4.0,36.0,12.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.6,12.6,6.7%,8.0
35,Jaxon Smith-Njigba (SEA),3.0,4.0,36.0,12.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.6,12.6,60.6%,8.0
36,Jayden Reed (GB),4.0,6.0,83.0,20.8,34.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,35.9%,8.0
37,Tee Higgins (CIN),5.0,6.0,69.0,13.8,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.9,11.9,92.1%,8.0
38,Romeo Doubs (GB),4.0,9.0,18.0,4.5,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,48.7%,8.0
39,DK Metcalf (SEA),5.0,14.0,67.0,13.4,43.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,98.1%,8.0
40,Courtland Sutton (DEN),2.0,3.0,29.0,14.5,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,83.4%,8.0
41,Michael Thomas (NO),4.0,7.0,68.0,17.0,31.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,57.7%,8.0
42,Jake Bobo (SEA),2.0,2.0,23.0,11.5,15.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,10.6,10.6,0.8%,8.0
43,Drake London (ATL),5.0,7.0,55.0,11.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,84.2%,8.0
44,KhaDarel Hodge (ATL),3.0,3.0,75.0,25.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,0.1%,8.0
45,Nick Westbrook-Ikhine (TEN),1.0,2.0,33.0,33.0,33.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.8%,8.0
46,Jonathan Mingo (CAR),4.0,5.0,62.0,15.5,40.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,6.6%,8.0
47,Quentin Johnston (LAC),5.0,6.0,50.0,10.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,30.3%,8.0
48,Michael Wilson (ARI),4.0,6.0,58.0,14.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,9.0%,8.0
49,Chris Olave (NO),5.0,9.0,46.0,9.2,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,98.3%,8.0
50,Rashee Rice (KC),4.0,5.0,56.0,14.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,60.2%,8.0
51,DJ Moore (CHI),4.0,6.0,55.0,13.8,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,97.2%,8.0
52,Scott Miller (ATL),2.0,2.0,14.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,0.0%,8.0
53,George Pickens (PIT),1.0,5.0,22.0,22.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,84.5%,8.0
54,Ben Skowronek (LAR),1.0,1.0,20.0,20.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.1%,8.0
55,Noah Brown (HOU),3.0,5.0,57.0,19.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.7,8.7,43.0%,8.0
56,Christian Kirk (JAC),4.0,5.0,46.0,11.5,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,91.6%,8.0
57,Demario Douglas (NE),5.0,7.0,25.0,5.0,13.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,7.9,7.9,31.2%,8.0
58,Simi Fehoko (LAC),1.0,2.0,9.0,9.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,0.0%,8.0
59,Julio Jones (PHI),1.0,2.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,2.4%,8.0
60,Allen Lazard (NYJ),3.0,6.0,45.0,15.0,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,13.1%,8.0
61,JuJu Smith-Schuster (NE),1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,21.7%,8.0
62,Puka Nacua (LAR),3.0,7.0,43.0,14.3,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,95.5%,8.0
63,Andrei Iosivas (CIN),1.0,1.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.2,7.2,0.1%,8.0
64,Rashod Bateman (BAL),2.0,2.0,34.0,17.0,29.0,1.0,0.0,1.0,18.0,0.0,0.0,1.0,7.2,7.2,10.5%,8.0
65,Alec Pierce (IND),3.0,5.0,41.0,13.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,1.3%,8.0
66,Cedrick Wilson Jr. (MIA),1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.2%,8.0
67,Nico Collins (HOU),4.0,6.0,30.0,7.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,87.8%,8.0
68,Zay Flowers (BAL),5.0,7.0,19.0,3.8,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,86.7%,8.0
69,Tutu Atwell (LAR),2.0,4.0,21.0,10.5,20.0,1.0,0.0,2.0,8.0,0.0,0.0,1.0,6.9,6.9,26.1%,8.0
70,Christian Watson (GB),3.0,8.0,33.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,68.0%,8.0
71,Ray-Ray McCloud III (SF),2.0,2.0,43.0,21.5,41.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,1.1%,8.0
72,Justin Watson (KC),2.0,3.0,42.0,21.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,2.0%,8.0
73,Curtis Samuel (WAS),4.0,4.0,22.0,5.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.2,6.2,32.7%,8.0
74,Cooper Kupp (LAR),4.0,10.0,21.0,5.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,6.1,99.9%,8.0
75,Tank Dell (HOU),3.0,4.0,16.0,5.3,9.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,6.1,6.1,87.3%,8.0
76,Kyle Philips (TEN),3.0,3.0,24.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,0.7%,8.0
77,Van Jefferson (ATL),3.0,5.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,2.6%,8.0
78,Joshua Palmer (LAC),3.0,4.0,24.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,26.4%,8.0
79,Darnell Mooney (CHI),1.0,4.0,41.0,41.0,41.0,3.0,0.0,1.0,3.0,0.0,0.0,1.0,5.4,5.4,20.0%,8.0
80,Trey Palmer (TB),3.0,6.0,22.0,7.3,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,0.9%,8.0
81,Elijah Moore (CLE),2.0,5.0,30.0,15.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,39.1%,8.0
82,Calvin Austin III (PIT),2.0,2.0,19.0,9.5,12.0,0.0,0.0,2.0,10.0,0.0,0.0,1.0,4.9,4.9,1.1%,8.0
83,Dontayvion Wicks (GB),2.0,4.0,28.0,14.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.4%,8.0
84,Mack Hollins (ATL),2.0,3.0,27.0,13.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.7,4.7,0.4%,8.0
85,Trenton Irwin (CIN),2.0,2.0,24.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,4.4%,8.0
86,DJ Chark Jr. (CAR),2.0,4.0,23.0,11.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,17.9%,8.0
87,Kalif Raymond (DET),2.0,4.0,24.0,12.0,14.0,0.0,0.0,1.0,-2.0,0.0,0.0,1.0,4.2,4.2,1.2%,8.0
88,Rondale Moore (ARI),2.0,3.0,10.0,5.0,6.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,4.1,4.1,26.0%,8.0
89,Michael Gallup (DAL),2.0,3.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,22.5%,8.0
90,Hunter Renfrow (LV),2.0,4.0,19.0,9.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,2.5%,8.0
91,Jameson Williams (DET),2.0,3.0,16.0,8.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,18.3%,8.0
92,Jakobi Meyers (LV),1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,81.6%,8.0
93,Braxton Berrios (MIA),2.0,3.0,8.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,1.6%,8.0
94,Marquez Valdes-Scantling (KC),2.0,4.0,27.0,13.5,14.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.7,2.7,4.3%,8.0
95,Chase Claypool (MIA),1.0,2.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,2.7%,8.0
96,DeVante Parker (NE),1.0,2.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,1.5%,8.0
97,Derius Davis (LAC),2.0,2.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.3%,8.0
98,KaVontae Turpin (DAL),1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.7%,8.0
99,Brandon Powell (MIN),1.0,3.0,10.0,10.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,2.2,2.2,2.1%,8.0
100,Davante Adams (LV),1.0,7.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,100.0%,8.0
101,Tyler Scott (CHI),1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.1%,8.0
102,Terrace Marshall Jr. (CAR),1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.3%,8.0
103,Rakim Jarrett (TB),1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0%,8.0
104,Skyy Moore (KC),1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,21.4%,8.0
105,Wan'Dale Robinson (NYG),0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,0.0,0.0,1.0,1.7,1.7,8.6%,8.0
106,Mecole Hardman Jr. (KC),2.0,2.0,13.0,6.5,12.0,0.0,0.0,1.0,3.0,0.0,1.0,1.0,1.6,1.6,3.2%,8.0
107,Olamide Zaccheaus (PHI),1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,8.0
108,Velus Jones Jr. (CHI),1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.1%,8.0
109,Kadarius Toney (KC),1.0,1.0,4.0,4.0,4.0,0.0,0.0,1.0,-3.0,0.0,0.0,1.0,1.1,1.1,14.5%,8.0
110,Marvin Mims Jr. (DEN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,6.4%,8.0
111,Darius Slayton (NYG),1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.9,2.4%,8.0
112,Xavier Gipson (NYJ),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.3,0.3,0.1%,8.0
113,Josh Reynolds (DET),1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,0.3,14.5%,8.0
114,Shi Smith (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
115,Anthony Schwartz (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
116,Seth Williams (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
117,Ihmir Smith-Marsette (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
118,Dyami Brown (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,8.0
119,Dez Fitzpatrick (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
120,Dan Chisena (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
121,Andre Baccellia (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
122,Jaylon Moore (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
123,Lil'Jordan Humphrey (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
124,Greg Dortch (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,8.0
125,David Sills (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
126,Keelan Doss (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
127,Cody Thompson (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
128,Parris Campbell (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7%,8.0
129,Andy Isabella (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
130,Tyron Billy-Johnson (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
131,Stanley Morgan Jr. (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
132,Quinton Bell (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
133,Juwann Winfree (IND),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
134,Ashton Dulin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
135,Miles Boykin (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
136,Tyler Johnson (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
137,Collin Johnson (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
138,Deebo Samuel (SF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.9%,8.0
139,N'Keal Harry (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
140,Malik Taylor (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
141,Tylan Wallace (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
142,Justyn Ross (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4%,8.0
143,Freddie Swain (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
144,Quez Watkins (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,8.0
145,Mason Kinsey (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
146,Lawrence Cager (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
147,Tyrie Cleveland (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
148,Trishton Jackson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,8.0
149,Jauan Jennings (SF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8%,8.0
150,Lynn Bowden Jr. (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
151,Kristian Wilkerson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
152,Scotty Washington (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
153,Marquez Callaway (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
154,Steven Sims Jr. (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
155,D.J. Montgomery (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
156,Jalen Guyton (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9%,8.0
157,Nsimba Webster (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
158,Alex Bachman (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
159,Deonte Harty (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3%,8.0
160,Easop Winston Jr. (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
161,Donovan Peoples-Jones (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9%,8.0
162,Quintez Cephus (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
163,Isaiah Hodgins (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2%,8.0
164,James Proche II (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
165,Denzel Mims (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
166,Devin Duvernay (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,8.0
167,KJ Hamler (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
168,Justin Jefferson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4%,8.0
169,Laviska Shenault Jr. (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,8.0
170,Jalen Reagor (NE),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,8.0
171,Gunner Olszewski (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
172,Irvin Charles (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
173,Raleigh Webb (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
