RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,WEEK
16,Adam Thielen (CAR),7.0,9.0,54.0,7.7,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,20.4,20.4,95.2%,2.0
17,Davante Adams (LV),6.0,8.0,84.0,14.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.4,20.4,100.0%,2.0
18,Marvin Mims Jr. (DEN),2.0,2.0,113.0,56.5,60.0,8.0,1.0,2.0,10.0,0.0,0.0,1.0,20.3,20.3,6.4%,2.0
19,Tank Dell (HOU),7.0,10.0,72.0,10.3,23.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,20.2,20.2,87.3%,2.0
20,Jayden Reed (GB),4.0,8.0,37.0,9.3,10.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,19.7,19.7,35.9%,2.0
21,Drake London (ATL),6.0,8.0,67.0,11.2,24.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,18.7,18.7,84.2%,2.0
22,Marquise Brown (ARI),6.0,10.0,54.0,9.0,22.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,17.4,17.4,90.0%,2.0
23,Nelson Agholor (BAL),5.0,6.0,63.0,12.6,17.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,17.3,17.3,0.7%,2.0
24,Mike Williams (LAC),8.0,13.0,83.0,10.4,20.0,1.0,0.0,1.0,3.0,0.0,0.0,1.0,16.6,16.6,20.0%,2.0
25,Terry McLaurin (WAS),5.0,6.0,54.0,10.8,30.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,16.4,16.4,94.1%,2.0
26,DJ Moore (CHI),6.0,7.0,104.0,17.3,33.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,16.4,16.4,97.2%,2.0
27,Garrett Wilson (NYJ),2.0,8.0,83.0,41.5,68.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,16.3,16.3,98.0%,2.0
28,Jordan Addison (MIN),3.0,5.0,72.0,24.0,62.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,16.2,16.2,91.8%,2.0
29,Skyy Moore (KC),3.0,4.0,70.0,23.3,54.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,21.4%,2.0
30,Amari Cooper (CLE),7.0,10.0,90.0,12.9,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,16.0,96.1%,2.0
31,Tutu Atwell (LAR),7.0,9.0,77.0,11.0,18.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,15.2,15.2,26.1%,2.0
32,Tyreek Hill (MIA),5.0,9.0,40.0,8.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,15.0,100.0%,2.0
33,Chris Olave (NO),6.0,11.0,86.0,14.3,42.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,14.6,14.6,98.3%,2.0
34,Amon-Ra St. Brown (DET),6.0,7.0,102.0,17.0,39.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,14.2,14.2,100.0%,2.0
35,Isaiah Hodgins (NYG),4.0,5.0,40.0,10.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,14.0,1.2%,2.0
36,Kalif Raymond (DET),2.0,3.0,46.0,23.0,36.0,2.0,1.0,1.0,11.0,0.0,0.0,1.0,13.7,13.7,1.2%,2.0
37,Stefon Diggs (BUF),7.0,7.0,66.0,9.4,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,13.6,100.0%,2.0
38,Michael Pittman Jr. (IND),8.0,12.0,56.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.6,13.6,94.8%,2.0
39,DK Metcalf (SEA),6.0,6.0,75.0,12.5,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,98.1%,2.0
40,Robert Woods (HOU),6.0,9.0,74.0,12.3,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,13.4,13.4,8.5%,2.0
41,Chase Claypool (MIA),3.0,8.0,36.0,12.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,12.6,12.6,2.7%,2.0
42,Michael Thomas (NO),7.0,9.0,55.0,7.9,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.5,12.5,57.7%,2.0
43,K.J. Osborn (MIN),3.0,6.0,34.0,11.3,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.4,12.4,31.2%,2.0
44,Jaylen Waddle (MIA),4.0,6.0,86.0,21.5,32.0,3.0,0.0,1.0,-2.0,0.0,0.0,1.0,12.4,12.4,99.4%,2.0
45,Dontayvion Wicks (GB),2.0,4.0,40.0,20.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.4%,2.0
46,DeVante Parker (NE),6.0,8.0,57.0,9.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.7,11.7,1.5%,2.0
47,Courtland Sutton (DEN),5.0,7.0,66.0,13.2,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,11.6,11.6,83.4%,2.0
48,Nick Westbrook-Ikhine (TEN),3.0,3.0,25.0,8.3,14.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,0.8%,2.0
49,Tyler Boyd (CIN),6.0,8.0,52.0,8.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.2,62.3%,2.0
50,Jalin Hyatt (NYG),2.0,2.0,89.0,44.5,58.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,2.4%,2.0
51,Zay Flowers (BAL),4.0,5.0,62.0,15.5,52.0,4.0,0.0,1.0,6.0,0.0,0.0,1.0,10.8,10.8,86.7%,2.0
52,Chris Godwin (TB),5.0,8.0,58.0,11.6,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,92.0%,2.0
53,Treylon Burks (TEN),3.0,4.0,76.0,25.3,70.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,10.6,10.6,20.0%,2.0
54,Rashid Shaheed (NO),4.0,4.0,63.0,15.8,45.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,38.2%,2.0
55,Darius Slayton (NYG),3.0,6.0,62.0,20.7,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,2.4%,2.0
56,Mack Hollins (ATL),3.0,6.0,60.0,20.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,0.4%,2.0
57,Kadarius Toney (KC),5.0,5.0,35.0,7.0,17.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,8.8,8.8,14.5%,2.0
58,Michael Wilson (ARI),3.0,3.0,56.0,18.7,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.6,8.6,9.0%,2.0
59,Jaxon Smith-Njigba (SEA),5.0,6.0,34.0,6.8,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,8.4,60.6%,2.0
60,Khalil Shakir (BUF),1.0,1.0,11.0,11.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.1,8.1,10.8%,2.0
61,Ja'Marr Chase (CIN),5.0,8.0,31.0,6.2,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.1,8.1,100.0%,2.0
62,DeAndre Hopkins (TEN),4.0,5.0,40.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,95.8%,2.0
63,JuJu Smith-Schuster (NE),5.0,6.0,28.0,5.6,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,21.7%,2.0
64,Josh Downs (IND),4.0,5.0,37.0,9.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.7,7.7,50.8%,2.0
65,Brandon Aiyuk (SF),3.0,6.0,43.0,14.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,97.5%,2.0
66,Justin Watson (KC),3.0,5.0,62.0,20.7,34.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,7.2,7.2,2.0%,2.0
67,Elijah Moore (CLE),3.0,9.0,36.0,12.0,16.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,7.1,7.1,39.1%,2.0
68,Jauan Jennings (SF),2.0,3.0,51.0,25.5,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.8%,2.0
69,Kendrick Bourne (NE),4.0,9.0,29.0,7.3,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,6.7%,2.0
70,A.J. Brown (PHI),4.0,6.0,29.0,7.3,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,100.0%,2.0
71,Curtis Samuel (WAS),3.0,3.0,19.0,6.3,14.0,0.0,0.0,1.0,13.0,0.0,0.0,1.0,6.2,6.2,32.7%,2.0
72,Parris Campbell (NYG),4.0,6.0,21.0,5.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1,6.1,2.7%,2.0
73,Charlie Jones (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,2.0
74,Chris Moore (TEN),1.0,1.0,49.0,49.0,49.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,5.9,0.1%,2.0
75,Odell Beckham Jr. (BAL),3.0,4.0,29.0,9.7,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.9,5.9,48.2%,2.0
76,David Bell (CLE),3.0,3.0,27.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,0.1%,2.0
77,Jonathan Mingo (CAR),3.0,8.0,26.0,8.7,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,6.6%,2.0
78,Jerry Jeudy (DEN),3.0,5.0,25.0,8.3,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,70.4%,2.0
79,Dyami Brown (WAS),3.0,3.0,25.0,8.3,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,2.0
80,River Cracraft (MIA),2.0,2.0,34.0,17.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,0.1%,2.0
81,Jahan Dotson (WAS),3.0,5.0,22.0,7.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,66.7%,2.0
82,Calvin Ridley (JAC),2.0,8.0,32.0,16.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.2,5.2,95.0%,2.0
83,Romeo Doubs (GB),2.0,3.0,30.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,48.7%,2.0
84,Braxton Berrios (MIA),2.0,3.0,28.0,14.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,1.6%,2.0
85,Jalen Tolbert (DAL),3.0,4.0,18.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.2%,2.0
86,Alec Pierce (IND),2.0,2.0,28.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,1.3%,2.0
87,Rashod Bateman (BAL),3.0,3.0,18.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,10.5%,2.0
88,Joshua Palmer (LAC),3.0,5.0,13.0,4.3,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,26.4%,2.0
89,Allen Lazard (NYJ),2.0,4.0,23.0,11.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,13.1%,2.0
90,Rashee Rice (KC),2.0,2.0,20.0,10.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,60.2%,2.0
91,Tre Tucker (LV),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,34.0,0.0,0.0,1.0,3.4,3.4,0.1%,2.0
92,Hunter Renfrow (LV),1.0,1.0,23.0,23.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,2.5%,2.0
93,Marquez Valdes-Scantling (KC),2.0,3.0,13.0,6.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,4.3%,2.0
94,Allen Robinson II (PIT),2.0,3.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,1.7%,2.0
95,Ben Skowronek (LAR),1.0,1.0,10.0,10.0,10.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,3.1,3.1,0.1%,2.0
96,Trey Palmer (TB),1.0,2.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.9%,2.0
97,John Metchie III (HOU),1.0,1.0,17.0,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7,2.7,0.9%,2.0
98,KaVontae Turpin (DAL),1.0,1.0,9.0,9.0,9.0,0.0,0.0,2.0,6.0,0.0,0.0,1.0,2.5,2.5,0.7%,2.0
99,DJ Chark Jr. (CAR),1.0,1.0,15.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5,2.5,17.9%,2.0
100,Rondale Moore (ARI),1.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,26.0%,2.0
101,Deonte Harty (BUF),2.0,3.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.3%,2.0
102,Van Jefferson (ATL),1.0,4.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,2.6%,2.0
103,Zach Pascal (ARI),1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.0%,2.0
104,Demario Douglas (NE),2.0,2.0,19.0,9.5,10.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.9,1.9,31.2%,2.0
105,Calvin Austin III (PIT),1.0,4.0,10.0,10.0,10.0,0.0,0.0,1.0,-2.0,0.0,0.0,1.0,1.8,1.8,1.1%,2.0
106,Donovan Peoples-Jones (DET),1.0,4.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,2.9%,2.0
107,Rakim Jarrett (TB),1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.0%,2.0
108,Isaiah McKenzie (IND),1.0,1.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,0.3%,2.0
109,Quentin Johnston (LAC),1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,30.3%,2.0
110,Samori Toure (GB),1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.1%,2.0
111,Mecole Hardman Jr. (KC),1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,3.2%,2.0
112,Jamal Agnew (JAC),1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,2.0
113,Devin Duvernay (BAL),0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,15.0,0.0,0.0,1.0,1.5,1.5,0.6%,2.0
114,Miles Boykin (PIT),1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,2.0
115,Sterling Shepard (NYG),1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.2%,2.0
116,Byron Pringle (WAS),1.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0%,2.0
117,Lil'Jordan Humphrey (DEN),1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0%,2.0
118,Jake Bobo (SEA),1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.8%,2.0
119,Michael Gallup (DAL),1.0,2.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,22.5%,2.0
120,Antoine Green (DET),1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.1%,2.0
121,Deven Thompkins (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,1.0,1.1,1.1,0.3%,2.0
122,Derius Davis (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,0.3%,2.0
123,Laviska Shenault Jr. (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,1.0,0.7,0.7,0.1%,2.0
124,Erik Ezukanma (MIA),0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1.0,0.5,0.5,0.0%,2.0
125,Dez Fitzpatrick (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
126,Anthony Schwartz (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
127,Shi Smith (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
128,Ihmir Smith-Marsette (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
129,Seth Williams (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
130,Dan Chisena (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
131,Diontae Johnson (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4%,2.0
132,Jakobi Meyers (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.6%,2.0
133,Greg Dortch (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,2.0
134,David Sills (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
135,Keelan Doss (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
136,Cody Thompson (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
137,Andy Isabella (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
138,Stanley Morgan Jr. (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
139,Tyron Billy-Johnson (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
140,Tyler Johnson (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
141,Trenton Irwin (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4%,2.0
142,Scott Miller (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
143,Quinton Bell (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
144,Juwann Winfree (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
145,Ashton Dulin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
146,Collin Johnson (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
147,N'Keal Harry (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
148,KhaDarel Hodge (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,2.0
149,Malik Taylor (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
150,Andre Baccellia (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
151,Jaylon Moore (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
152,Scotty Washington (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
153,Darnell Mooney (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0%,2.0
154,Tylan Wallace (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
155,Justyn Ross (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4%,2.0
156,Kirk Merritt (FA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
157,Freddie Swain (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
158,Quez Watkins (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3%,2.0
159,Mason Kinsey (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
160,Lawrence Cager (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
161,Tyrie Cleveland (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
162,Trishton Jackson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,2.0
163,Kristian Wilkerson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,2.0
164,Steven Sims Jr. (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
165,D.J. Montgomery (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
166,Jalen Guyton (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9%,2.0
167,Nsimba Webster (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
168,Alex Bachman (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
169,Olamide Zaccheaus (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,2.0
170,Lynn Bowden Jr. (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
171,Denzel Mims (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
172,Marquez Callaway (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
173,Easop Winston Jr. (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,2.0
