RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,WEEK
29,Jameson Williams (DET),2.0,3.0,53.0,26.5,45.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,18.3%,6.0
30,Josh Downs (IND),5.0,8.0,21.0,4.2,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.1,13.1,50.8%,6.0
31,Nico Collins (HOU),4.0,6.0,80.0,20.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,87.8%,6.0
32,Jordan Addison (MIN),3.0,5.0,28.0,9.3,15.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.8,11.8,91.8%,6.0
33,Brandon Aiyuk (SF),4.0,10.0,76.0,19.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,11.6,11.6,97.5%,6.0
34,Rashee Rice (KC),4.0,4.0,72.0,18.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.2,11.2,60.2%,6.0
35,DK Metcalf (SEA),4.0,9.0,69.0,17.3,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,98.1%,6.0
36,Darius Slayton (NYG),4.0,6.0,69.0,17.3,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.9,10.9,2.4%,6.0
37,DJ Moore (CHI),5.0,8.0,51.0,10.2,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.1,10.1,97.2%,6.0
38,Joshua Palmer (LAC),4.0,7.0,60.0,15.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,10.0,26.4%,6.0
39,Michael Thomas (NO),5.0,8.0,45.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.5,9.5,57.7%,6.0
40,DeVonta Smith (PHI),5.0,11.0,44.0,8.8,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.4,9.4,98.3%,6.0
41,Kadarius Toney (KC),3.0,6.0,9.0,3.0,5.0,0.0,1.0,2.0,-5.0,0.0,0.0,1.0,9.4,9.4,14.5%,6.0
42,Michael Wilson (ARI),3.0,4.0,62.0,20.7,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,9.0%,6.0
43,Mike Evans (TB),4.0,10.0,49.0,12.3,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,97.1%,6.0
44,Jaxon Smith-Njigba (SEA),4.0,5.0,48.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,60.6%,6.0
45,K.J. Osborn (MIN),4.0,5.0,48.0,12.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.8,8.8,31.2%,6.0
46,Tre Tucker (LV),2.0,2.0,57.0,28.5,48.0,3.0,0.0,1.0,4.0,0.0,0.0,1.0,8.1,8.1,0.1%,6.0
47,Josh Reynolds (DET),3.0,3.0,50.0,16.7,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,14.5%,6.0
48,Robert Woods (HOU),1.0,3.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,8.5%,6.0
49,Marquise Brown (ARI),4.0,11.0,34.0,8.5,22.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.4,7.4,90.0%,6.0
50,Deonte Harty (BUF),1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.3%,6.0
51,Andrei Iosivas (CIN),1.0,1.0,3.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.3,7.3,0.1%,6.0
52,Mack Hollins (ATL),3.0,4.0,41.0,13.7,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.1,7.1,0.4%,6.0
53,Darnell Mooney (CHI),2.0,3.0,48.0,24.0,39.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,20.0%,6.0
54,Elijah Moore (CLE),4.0,7.0,19.0,4.8,9.0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,6.7,6.7,39.1%,6.0
55,Trey Palmer (TB),2.0,7.0,47.0,23.5,26.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.7,6.7,0.9%,6.0
56,Calvin Ridley (JAC),4.0,8.0,30.0,7.5,10.0,0.0,0.0,1.0,-4.0,0.0,0.0,1.0,6.6,6.6,95.0%,6.0
57,Rondale Moore (ARI),4.0,7.0,30.0,7.5,9.0,0.0,0.0,3.0,-4.0,0.0,0.0,1.0,6.6,6.6,26.0%,6.0
58,Puka Nacua (LAR),4.0,7.0,26.0,6.5,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.6,6.6,95.5%,6.0
59,Jake Bobo (SEA),2.0,2.0,43.0,21.5,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.8%,6.0
60,Nelson Agholor (BAL),2.0,3.0,40.0,20.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.7%,6.0
61,Noah Brown (HOU),2.0,5.0,37.0,18.5,34.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.7,5.7,43.0%,6.0
62,DJ Chark Jr. (CAR),3.0,6.0,26.0,8.7,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.6,5.6,17.9%,6.0
63,Kalif Raymond (DET),3.0,3.0,23.0,7.7,12.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,5.6,5.6,1.2%,6.0
64,Alec Pierce (IND),3.0,6.0,25.0,8.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,1.3%,6.0
65,Nick Westbrook-Ikhine (TEN),3.0,4.0,25.0,8.3,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.8%,6.0
66,Michael Gallup (DAL),3.0,10.0,24.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,22.5%,6.0
67,Odell Beckham Jr. (BAL),2.0,4.0,34.0,17.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,5.4,5.4,48.2%,6.0
68,Jalin Hyatt (NYG),3.0,4.0,21.0,7.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.1,5.1,2.4%,6.0
69,Davante Adams (LV),2.0,5.0,29.0,14.5,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,100.0%,6.0
70,Brandon Powell (MIN),3.0,4.0,20.0,6.7,9.0,0.0,0.0,1.0,-1.0,0.0,0.0,1.0,4.9,4.9,2.1%,6.0
71,Laviska Shenault Jr. (CAR),3.0,3.0,15.0,5.0,8.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,4.7,4.7,0.1%,6.0
72,Jauan Jennings (SF),2.0,4.0,26.0,13.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.6,4.6,0.8%,6.0
73,Jerry Jeudy (DEN),3.0,5.0,14.0,4.7,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.4,4.4,70.4%,6.0
74,Isaiah McKenzie (IND),2.0,2.0,23.0,11.5,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,0.3%,6.0
75,Skyy Moore (KC),2.0,4.0,22.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,21.4%,6.0
76,Jonathan Mingo (CAR),2.0,3.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,6.6%,6.0
77,Tee Higgins (CIN),2.0,4.0,20.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,92.1%,6.0
78,Braxton Berrios (MIA),2.0,2.0,20.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.6%,6.0
79,Tutu Atwell (LAR),1.0,1.0,30.0,30.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,26.1%,6.0
80,Ray-Ray McCloud III (SF),1.0,2.0,4.0,4.0,4.0,0.0,0.0,2.0,23.0,0.0,0.0,1.0,3.7,3.7,1.1%,6.0
81,Rashod Bateman (BAL),2.0,3.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,10.5%,6.0
82,Marquise Goodwin (CLE),1.0,2.0,4.0,4.0,4.0,0.0,0.0,1.0,20.0,0.0,0.0,1.0,3.4,3.4,0.1%,6.0
83,Tyler Scott (CHI),2.0,4.0,12.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.2,3.2,0.1%,6.0
84,Gabe Davis (BUF),3.0,4.0,21.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.1,3.1,82.3%,6.0
85,DeAndre Hopkins (TEN),1.0,5.0,20.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,95.8%,6.0
86,Velus Jones Jr. (CHI),1.0,1.0,5.0,5.0,5.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,3.0,3.0,0.1%,6.0
87,Deven Thompkins (TB),2.0,4.0,-2.0,-1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,1.0,2.3,2.3,0.3%,6.0
88,Khalil Shakir (BUF),1.0,1.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,10.8%,6.0
89,Randall Cobb (NYJ),0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.4%,6.0
90,Allen Lazard (NYJ),1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,13.1%,6.0
91,Xavier Gipson (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,0.0,1.0,1.8,1.8,0.1%,6.0
92,DeVante Parker (NE),1.0,3.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,1.5%,6.0
93,Tyquan Thornton (NE),1.0,2.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.9%,6.0
94,Chris Moore (TEN),1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.1%,6.0
95,David Bell (CLE),1.0,3.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,0.1%,6.0
96,Olamide Zaccheaus (PHI),1.0,2.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,6.0
97,Xavier Hutchinson (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.0,1.0,1.5,1.5,0.0%,6.0
98,Marvin Jones Jr. (FA),1.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.7%,6.0
99,Scott Miller (ATL),1.0,2.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,0.0%,6.0
100,Deebo Samuel (SF),0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,1.0,1.1,1.1,97.9%,6.0
101,Seth Williams (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
102,Anthony Schwartz (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
103,Dez Fitzpatrick (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
104,Dyami Brown (WAS),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,6.0
105,Ihmir Smith-Marsette (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
106,Andre Baccellia (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
107,Dan Chisena (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
108,Shi Smith (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
109,Amari Rodgers (FA),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
110,Lil'Jordan Humphrey (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
111,Mecole Hardman Jr. (KC),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.2%,6.0
112,Greg Dortch (ARI),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,6.0
113,David Sills (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
114,Keelan Doss (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
115,Cody Thompson (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
116,KaVontae Turpin (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7%,6.0
117,Parris Campbell (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.7%,6.0
118,Andy Isabella (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
119,Tyron Billy-Johnson (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
120,Trenton Irwin (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.4%,6.0
121,Diontae Johnson (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4%,6.0
122,Quinton Bell (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
123,Juwann Winfree (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
124,Ashton Dulin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
125,Miles Boykin (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
126,Tyler Johnson (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
127,Chase Claypool (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7%,6.0
128,Stanley Morgan Jr. (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
129,Hunter Renfrow (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.5%,6.0
130,Collin Johnson (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
131,N'Keal Harry (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
132,KhaDarel Hodge (ATL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,6.0
133,Mason Kinsey (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
134,Tylan Wallace (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
135,Justyn Ross (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4%,6.0
136,Freddie Swain (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
137,Quez Watkins (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,6.0
138,Lawrence Cager (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
139,Tyrie Cleveland (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
140,Trishton Jackson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,6.0
141,Lynn Bowden Jr. (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
142,Easop Winston Jr. (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
143,Kristian Wilkerson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
144,Jaylon Moore (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
145,Scotty Washington (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
146,Marquez Callaway (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
147,Van Jefferson (ATL),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6%,6.0
148,D.J. Montgomery (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
149,Steven Sims Jr. (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
150,Jalen Guyton (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9%,6.0
151,Nsimba Webster (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
152,Alex Bachman (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
153,Malik Taylor (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
154,Devin Duvernay (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,6.0
155,Quintez Cephus (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
156,Isaiah Hodgins (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2%,6.0
157,James Proche II (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
158,Denzel Mims (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
159,Donovan Peoples-Jones (DET),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.9%,6.0
160,KJ Hamler (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
161,Justin Jefferson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.4%,6.0
162,Jalen Reagor (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,6.0
163,Gunner Olszewski (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
164,Irvin Charles (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,6.0
165,Raleigh Webb (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
166,Lance McCutcheon (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
167,Kaden Davis (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
168,Rodney Williams (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
169,Kwamie Lassiter II (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
170,Kendric Pryor (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
171,Maurice Alexander (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
172,Bryce Ford-Wheaton (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,6.0
173,Charlie Jones (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,6.0
