RANK,PLAYER,REC,TGT,YDS,Y/R,LG,20+,TD,ATT,YDS,TD,FL,G,FPTS,FPTS/G,ROST,WEEK
23,Rashee Rice (KC),4.0,5.0,33.0,8.3,13.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.3,13.3,60.2%,5.0
24,DJ Chark Jr. (CAR),3.0,6.0,42.0,14.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13.2,13.2,17.9%,5.0
25,Zay Flowers (BAL),5.0,11.0,73.0,14.6,29.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,86.7%,5.0
26,Christian Watson (GB),3.0,7.0,91.0,30.3,77.0,4.0,0.0,1.0,-5.0,0.0,0.0,1.0,11.6,11.6,68.0%,5.0
27,Deebo Samuel (SF),3.0,3.0,55.0,18.3,42.0,3.0,0.0,5.0,30.0,0.0,0.0,1.0,11.5,11.5,97.9%,5.0
28,Zay Jones (JAC),3.0,5.0,23.0,7.7,10.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,19.2%,5.0
29,Jerry Jeudy (DEN),6.0,7.0,50.0,8.3,23.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,70.4%,5.0
30,Rondale Moore (ARI),3.0,5.0,26.0,8.7,19.0,0.0,0.0,3.0,50.0,0.0,0.0,1.0,10.6,10.6,26.0%,5.0
31,Michael Thomas (NO),4.0,7.0,65.0,16.3,26.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,57.7%,5.0
32,Nelson Agholor (BAL),4.0,5.0,64.0,16.0,30.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,10.4,10.4,0.7%,5.0
33,Michael Pittman Jr. (IND),5.0,7.0,52.0,10.4,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.2,10.2,94.8%,5.0
34,Tyler Boyd (CIN),6.0,7.0,39.0,6.5,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,62.3%,5.0
35,K.J. Osborn (MIN),5.0,9.0,49.0,9.8,27.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.9,9.9,31.2%,5.0
36,Jonathan Mingo (CAR),5.0,7.0,48.0,9.6,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,6.6%,5.0
37,Brandon Aiyuk (SF),4.0,7.0,58.0,14.5,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,97.5%,5.0
38,KaVontae Turpin (DAL),1.0,1.0,26.0,26.0,26.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,9.6,9.6,0.7%,5.0
39,Cedrick Wilson Jr. (MIA),4.0,4.0,52.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,0.2%,5.0
40,Brandon Powell (MIN),4.0,6.0,43.0,10.8,26.0,1.0,0.0,1.0,9.0,0.0,0.0,1.0,9.2,9.2,2.1%,5.0
41,Chris Olave (NO),2.0,5.0,12.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.2,9.2,98.3%,5.0
42,CeeDee Lamb (DAL),4.0,5.0,49.0,12.3,29.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,100.0%,5.0
43,Terry McLaurin (WAS),4.0,5.0,49.0,12.3,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,94.1%,5.0
44,Tutu Atwell (LAR),2.0,5.0,9.0,4.5,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8.9,8.9,26.1%,5.0
45,Davante Adams (LV),4.0,4.0,45.0,11.3,21.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,100.0%,5.0
46,Garrett Wilson (NYJ),3.0,7.0,54.0,18.0,32.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.4,8.4,98.0%,5.0
47,Tank Dell (HOU),3.0,4.0,57.0,19.0,29.0,2.0,0.0,2.0,-4.0,0.0,0.0,1.0,8.3,8.3,87.3%,5.0
48,Deonte Harty (BUF),2.0,2.0,62.0,31.0,43.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,8.2,8.2,0.3%,5.0
49,Allen Robinson II (PIT),5.0,9.0,29.0,5.8,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.9,7.9,1.7%,5.0
50,Kadarius Toney (KC),5.0,6.0,26.0,5.2,9.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.7,7.7,14.5%,5.0
51,Justin Watson (KC),2.0,3.0,56.0,28.0,33.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,7.6,7.6,2.0%,5.0
52,Kalif Raymond (DET),3.0,3.0,45.0,15.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,1.2%,5.0
53,Nico Collins (HOU),3.0,4.0,39.0,13.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.9,6.9,87.8%,5.0
54,Wan'Dale Robinson (NYG),5.0,6.0,18.0,3.6,7.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,6.9,6.9,8.6%,5.0
55,Kendrick Bourne (NE),2.0,5.0,43.0,21.5,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,6.7%,5.0
56,Allen Lazard (NYJ),3.0,4.0,33.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,13.1%,5.0
57,Jahan Dotson (WAS),3.0,5.0,30.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,66.7%,5.0
58,Robert Woods (HOU),3.0,9.0,30.0,10.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,8.5%,5.0
59,Justin Jefferson (MIN),3.0,6.0,28.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.8,5.8,99.4%,5.0
60,Darius Slayton (NYG),2.0,4.0,35.0,17.5,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,2.4%,5.0
61,Mack Hollins (ATL),2.0,2.0,29.0,14.5,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.9,4.9,0.4%,5.0
62,Justyn Ross (KC),2.0,4.0,28.0,14.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.4%,5.0
63,Rashid Shaheed (NO),2.0,2.0,28.0,14.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,38.2%,5.0
64,Parris Campbell (NYG),2.0,2.0,23.0,11.5,17.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.3,4.3,2.7%,5.0
65,Marvin Jones Jr. (FA),2.0,2.0,22.0,11.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.2,4.2,0.7%,5.0
66,Jamison Crowder (WAS),2.0,2.0,21.0,10.5,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.1,4.1,0.6%,5.0
67,DeVante Parker (NE),2.0,4.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,1.5%,5.0
68,John Metchie III (HOU),2.0,2.0,20.0,10.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.9%,5.0
69,Isaiah Hodgins (NYG),2.0,2.0,19.0,9.5,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.9,3.9,1.2%,5.0
70,JuJu Smith-Schuster (NE),3.0,4.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.6,3.6,21.7%,5.0
71,Michael Gallup (DAL),2.0,5.0,15.0,7.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.5,3.5,22.5%,5.0
72,Demario Douglas (NE),1.0,2.0,24.0,24.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3.4,3.4,31.2%,5.0
73,Odell Beckham Jr. (BAL),2.0,4.0,13.0,6.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,48.2%,5.0
74,Braxton Berrios (MIA),2.0,2.0,13.0,6.5,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.3,3.3,1.6%,5.0
75,Skyy Moore (KC),2.0,2.0,11.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1,3.1,21.4%,5.0
76,Scott Miller (ATL),2.0,2.0,10.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,5.0
77,Jauan Jennings (SF),1.0,1.0,19.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9,2.9,0.8%,5.0
78,Michael Wilson (ARI),1.0,2.0,18.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8,2.8,9.0%,5.0
79,Laviska Shenault Jr. (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,27.0,0.0,0.0,1.0,2.7,2.7,0.1%,5.0
80,Quez Watkins (PHI),2.0,3.0,4.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4,2.4,0.3%,5.0
81,Courtland Sutton (DEN),1.0,3.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,83.4%,5.0
82,Brandin Cooks (DAL),1.0,4.0,7.0,7.0,7.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,2.3,2.3,58.1%,5.0
83,Sterling Shepard (NYG),1.0,2.0,13.0,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,5.0
84,Marquez Valdes-Scantling (KC),1.0,2.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,4.3%,5.0
85,Jameson Williams (DET),2.0,3.0,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.2,2.2,18.3%,5.0
86,Khalil Shakir (BUF),1.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,10.8%,5.0
87,KhaDarel Hodge (ATL),1.0,1.0,11.0,11.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.1,2.1,0.1%,5.0
88,Dyami Brown (WAS),1.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.1,2.1,0.1%,5.0
89,Alec Pierce (IND),1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1.3%,5.0
90,Byron Pringle (WAS),1.0,2.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0%,5.0
91,Dontayvion Wicks (GB),1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.4%,5.0
92,Andrei Iosivas (CIN),1.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.1%,5.0
93,Nick Westbrook-Ikhine (TEN),1.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.8%,5.0
94,Brandon Johnson (DEN),1.0,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,1.9,0.1%,5.0
95,Rashod Bateman (BAL),1.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.8,1.8,10.5%,5.0
96,Hunter Renfrow (LV),1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,2.5%,5.0
97,Jayden Reed (GB),1.0,2.0,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.7,1.7,35.9%,5.0
98,Tre Tucker (LV),0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,1.0,1.6,1.6,0.1%,5.0
99,DeVonta Smith (PHI),1.0,5.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6,1.6,98.3%,5.0
100,Romeo Doubs (GB),1.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,1.4,48.7%,5.0
101,Trent Sherfield (BUF),1.0,1.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.3,1.3,0.1%,5.0
102,Kwamie Lassiter II (CIN),1.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.2,1.2,0.0%,5.0
103,Keith Kirkwood (NO),1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,0.0%,5.0
104,Ray-Ray McCloud III (SF),1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.1,1.1,1.1%,5.0
105,Isaiah McKenzie (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,0.4,0.4,0.3%,5.0
106,DeAndre Carter (LV),0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.3,0.3,0.1%,5.0
107,Jamal Agnew (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.1,0.1,0.2%,5.0
108,Amari Rodgers (FA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
109,Shi Smith (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
110,Anthony Schwartz (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
111,Seth Williams (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
112,Ihmir Smith-Marsette (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
113,Elijah Moore (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.1%,5.0
114,Dez Fitzpatrick (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
115,Dan Chisena (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
116,Andre Baccellia (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
117,Jaylon Moore (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
118,Diontae Johnson (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.4%,5.0
119,Lil'Jordan Humphrey (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
120,Mecole Hardman Jr. (KC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2%,5.0
121,Greg Dortch (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,5.0
122,David Sills (DEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
123,Keelan Doss (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
124,Cody Thompson (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
125,Andy Isabella (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
126,Stanley Morgan Jr. (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
127,Tyron Billy-Johnson (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
128,Chase Claypool (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7%,5.0
129,Quinton Bell (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
130,Juwann Winfree (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
131,Ashton Dulin (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
132,Miles Boykin (PIT),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
133,Tyler Johnson (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
134,DK Metcalf (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.1%,5.0
135,Collin Johnson (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
136,N'Keal Harry (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
137,Malik Taylor (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
138,Darnell Mooney (CHI),0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,20.0%,5.0
139,Tylan Wallace (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
140,Amon-Ra St. Brown (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0%,5.0
141,Freddie Swain (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
142,Scotty Washington (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
143,Mason Kinsey (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
144,Lawrence Cager (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
145,Tyrie Cleveland (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
146,Trishton Jackson (MIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,5.0
147,Lynn Bowden Jr. (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
148,Kristian Wilkerson (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
149,Steven Sims Jr. (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
150,D.J. Montgomery (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
151,Jalen Guyton (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9%,5.0
152,Nsimba Webster (CHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
153,Alex Bachman (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
154,Olamide Zaccheaus (PHI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,5.0
155,Marquez Callaway (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
156,Easop Winston Jr. (SEA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
157,Van Jefferson (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.6%,5.0
158,Quintez Cephus (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
159,James Proche II (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
160,Denzel Mims (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
161,Donovan Peoples-Jones (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9%,5.0
162,Devin Duvernay (BAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6%,5.0
163,KJ Hamler (IND),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
164,Jalen Reagor (NE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,5.0
165,Tee Higgins (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1%,5.0
166,Irvin Charles (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
167,Raleigh Webb (TB),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
168,Lance McCutcheon (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
169,Kaden Davis (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
170,Rodney Williams (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,5.0
171,Kendric Pryor (CIN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
172,Josh Ali (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
173,Bryce Ford-Wheaton (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,5.0
