Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Rachaad White,20,73,3.7,16,0,2,4,4,46,11.5,0,0,1,27.9,27.9,99.0%,TB,9,2023
2,Rhamondre Stevenson,9,87,9.7,64,1,1,4,6,42,10.5,0,0,1,22.9,22.9,95.2%,NE,9,2023
3,Josh Jacobs,26,98,3.8,15,0,2,0,0,0,0.0,0,0,1,21.8,21.8,99.4%,GB,9,2023
4,Austin Ekeler,14,47,3.4,20,1,2,2,7,23,11.5,0,0,1,21.0,21.0,87.4%,WAS,9,2023
5,Keaton Mitchell,9,138,15.3,60,2,1,1,1,-4,-4.0,0,0,1,20.4,20.4,8.5%,BAL,9,2023
6,Derrick Henry,17,75,4.4,15,0,1,3,4,27,9.0,0,0,1,19.2,19.2,99.9%,BAL,9,2023
7,Aaron Jones,20,73,3.7,9,0,1,4,6,26,6.5,0,1,1,17.9,17.9,96.1%,MIN,9,2023
8,Jonathan Taylor,18,47,2.6,13,0,0,5,5,22,4.4,1,0,1,17.9,17.9,99.9%,IND,9,2023
9,Joe Mixon,14,37,2.6,12,0,1,5,6,31,6.2,0,0,1,17.8,17.8,99.1%,HOU,9,2023
10,Alexander Mattison,16,44,2.8,8,0,0,2,2,49,24.5,1,0,1,17.3,17.3,7.9%,LV,9,2023
11,Gus Edwards,5,52,10.4,42,1,2,0,0,0,0.0,0,0,1,17.2,17.2,78.0%,LAC,9,2023
12,Najee Harris,16,69,4.3,25,1,1,2,4,7,3.5,0,0,1,15.6,15.6,93.3%,PIT,9,2023
13,Raheem Mostert,12,85,7.1,25,1,1,0,1,0,0.0,0,0,1,14.5,14.5,92.7%,MIA,9,2023
14,Jaylen Warren,11,88,8.0,22,1,0,3,3,25,8.3,0,0,1,14.3,14.3,87.9%,PIT,9,2023
15,Saquon Barkley,16,90,5.6,26,1,0,3,4,23,7.7,0,0,1,14.3,14.3,100.0%,PHI,9,2023
16,Jerome Ford,20,44,2.2,9,0,0,5,7,33,6.6,0,0,1,12.7,12.7,80.4%,CLE,9,2023
17,Antonio Gibson,6,34,5.7,12,0,0,5,5,42,8.4,0,0,1,12.6,12.6,34.1%,NE,9,2023
18,Brian Robinson Jr.,18,63,3.5,9,0,1,1,2,4,4.0,0,1,1,11.7,11.7,90.8%,WAS,9,2023
19,Alvin Kamara,9,26,2.9,13,0,0,4,5,44,11.0,0,0,1,11.0,11.0,98.5%,NO,9,2023
20,Tyler Allgeier,12,39,3.3,13,0,1,2,3,-9,-4.5,0,0,1,11.0,11.0,48.2%,ATL,9,2023
21,Chuba Hubbard,16,58,3.6,20,1,0,4,6,9,2.3,0,0,1,10.7,10.7,61.7%,CAR,9,2023
22,Jerick McKinnon,1,2,2.0,2,0,0,2,2,22,11.0,1,0,1,10.4,10.4,0.1%,FA,9,2023
23,Breece Hall,16,50,3.1,10,0,0,4,4,10,2.5,0,0,1,10.0,10.0,100.0%,NYJ,9,2023
24,Kareem Hunt,14,38,2.7,10,0,1,0,1,0,0.0,0,0,1,9.8,9.8,0.2%,FA,9,2023
25,D'Andre Swift,18,43,2.4,8,0,0,2,2,31,15.5,0,0,1,9.4,9.4,94.7%,CHI,9,2023
26,Tony Pollard,12,51,4.3,15,0,0,3,5,12,4.0,0,0,1,9.3,9.3,90.8%,TEN,9,2023
27,Kenneth Gainwell,3,22,7.3,12,0,1,1,1,1,1.0,0,0,1,9.3,9.3,3.0%,PHI,9,2023
28,Miles Sanders,6,39,6.5,11,0,0,3,5,22,7.3,0,0,1,9.1,9.1,8.5%,CAR,9,2023
29,Michael Carter,0,0,0.0,0,0,0,6,6,24,4.0,0,0,1,8.4,8.4,0.3%,ARI,9,2023
30,D'Onta Foreman,20,83,4.2,22,1,0,0,0,0,0.0,0,0,1,8.3,8.3,2.4%,CLE,9,2023
31,James Cook,6,20,3.3,8,0,0,4,4,19,4.8,0,0,1,7.9,7.9,99.1%,BUF,9,2023
32,Jeff Wilson Jr.,2,6,3.0,6,0,0,3,4,32,10.7,0,0,1,6.8,6.8,0.1%,MIA,9,2023
33,Cam Akers,8,25,3.1,19,0,0,3,3,13,4.3,0,0,1,6.8,6.8,1.5%,HOU,9,2023
34,Isiah Pacheco,16,66,4.1,9,0,0,0,1,0,0.0,0,0,1,6.6,6.6,99.9%,KC,9,2023
35,Ezekiel Elliott,6,17,2.8,8,0,0,3,5,15,5.0,0,0,1,6.2,6.2,81.8%,DAL,9,2023
36,Tyjae Spears,5,18,3.6,8,0,0,4,6,4,1.0,0,0,1,6.2,6.2,87.2%,TEN,9,2023
37,Bijan Robinson,11,51,4.6,14,0,0,2,4,8,4.0,0,1,1,5.9,5.9,100.0%,ATL,9,2023
38,Darrell Henderson Jr.,10,19,1.9,6,0,0,2,2,16,8.0,0,0,1,5.5,5.5,5.0%,FA,9,2023
39,AJ Dillon,9,40,4.4,12,0,0,1,1,3,3.0,0,0,1,5.3,5.3,1.9%,GB,9,2023
