Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Saquon Barkley,14,83,5.9,36,2,0,4,5,57,14.3,2,0,1,30.0,30.0,100.0%,PHI,11,2023
2,Jaylen Warren,9,129,14.3,74,2,1,3,3,16,5.3,0,0,1,23.5,23.5,87.9%,PIT,11,2023
3,Jahmyr Gibbs,8,36,4.5,14,0,1,6,6,59,9.8,0,0,1,21.5,21.5,99.9%,DET,11,2023
4,Christian McCaffrey,21,78,3.7,12,0,0,5,5,25,5.0,1,0,1,21.3,21.3,100.0%,SF,11,2023
5,Joe Mixon,16,69,4.3,14,0,0,5,5,31,6.2,1,0,1,21.0,21.0,99.1%,HOU,11,2023
6,Gus Edwards,12,62,5.2,26,1,2,2,2,8,4.0,0,0,1,21.0,21.0,78.0%,LAC,11,2023
7,Brian Robinson Jr.,17,73,4.3,18,0,0,7,9,59,8.4,0,0,1,20.2,20.2,90.8%,WAS,11,2023
8,Devin Singletary,22,112,5.1,21,1,1,2,2,6,3.0,0,0,1,19.8,19.8,87.8%,NYG,11,2023
9,D'Andre Swift,12,76,6.3,35,1,1,3,3,31,10.3,0,0,1,19.7,19.7,94.7%,CHI,11,2023
10,James Cook,17,73,4.3,12,0,0,3,4,29,9.7,1,0,1,19.2,19.2,99.1%,BUF,11,2023
11,Breece Hall,10,23,2.3,14,0,0,5,6,50,10.0,1,0,1,18.3,18.3,100.0%,NYJ,11,2023
12,Tony Pollard,12,61,5.1,22,2,1,4,5,19,4.8,0,0,1,18.0,18.0,90.8%,TEN,11,2023
13,David Montgomery,12,76,6.3,20,1,1,2,2,22,11.0,0,0,1,17.8,17.8,95.7%,DET,11,2023
14,Rachaad White,9,30,3.3,7,0,1,6,7,28,4.7,0,0,1,17.8,17.8,99.0%,TB,11,2023
15,Ty Chandler,10,73,7.3,31,1,0,4,4,37,9.3,0,0,1,15.0,15.0,43.5%,MIN,11,2023
16,Ty Johnson,3,11,3.7,13,0,0,3,3,47,15.7,1,0,1,14.8,14.8,0.9%,BUF,11,2023
17,Samaje Perine,1,7,7.0,7,0,0,7,7,60,8.6,0,0,1,13.7,13.7,2.1%,KC,11,2023
18,Darrell Henderson Jr.,6,1,0.2,4,0,1,4,7,28,7.0,0,0,1,12.9,12.9,5.0%,FA,11,2023
19,Zach Charbonnet,15,47,3.1,11,0,0,6,6,22,3.7,0,0,1,12.9,12.9,56.2%,SEA,11,2023
20,Salvon Ahmed,3,6,2.0,3,0,0,3,3,25,8.3,1,0,1,12.1,12.1,0.0%,FA,11,2023
