Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
20,Rhamondre Stevenson,20,88,4.4,10,0,0,3,5,14,4.7,0,0,1,13.2,13.2,95.2%,NE,10,2023
21,Josh Jacobs,27,116,4.3,40,1,0,2,2,11,5.5,0,1,1,12.7,12.7,99.4%,GB,10,2023
22,Joe Mixon,11,46,4.2,15,0,1,2,3,-1,-0.5,0,0,1,12.5,12.5,99.1%,HOU,10,2023
23,James Cook,12,109,9.1,42,1,0,2,2,11,5.5,0,1,1,12.0,12.0,99.1%,BUF,10,2023
24,Jerome Ford,17,107,6.3,28,1,0,1,1,2,2.0,0,0,1,11.9,11.9,80.4%,CLE,10,2023
25,Ezekiel Elliott,13,54,4.2,9,0,0,2,2,34,17.0,0,0,1,10.8,10.8,81.8%,DAL,10,2023
26,Kyle Juszczyk,0,0,0.0,0,0,0,2,3,26,13.0,1,0,1,10.6,10.6,0.6%,SF,10,2023
27,Breece Hall,13,28,2.2,7,0,0,3,3,47,15.7,0,0,1,10.5,10.5,100.0%,NYJ,10,2023
28,Ty Chandler,15,45,3.0,13,0,1,0,0,0,0.0,0,0,1,10.5,10.5,43.5%,MIN,10,2023
29,Zach Charbonnet,6,44,7.3,12,0,0,4,5,18,4.5,0,0,1,10.2,10.2,56.2%,SEA,10,2023
30,Tyjae Spears,5,18,3.6,15,0,0,4,5,42,10.5,0,0,1,10.0,10.0,87.2%,TEN,10,2023
31,Gus Edwards,11,24,2.2,6,0,1,1,1,4,4.0,0,0,1,9.8,9.8,78.0%,LAC,10,2023
32,Aaron Jones,13,35,2.7,9,0,0,4,6,19,4.8,0,0,1,9.4,9.4,96.1%,MIN,10,2023
33,Kareem Hunt,10,32,3.2,13,0,1,0,0,0,0.0,0,0,1,9.2,9.2,0.2%,FA,10,2023
34,AJ Dillon,9,70,7.8,40,1,0,1,3,11,11.0,0,0,1,9.1,9.1,1.9%,GB,10,2023
35,James Conner,16,73,4.6,11,0,0,0,0,0,0.0,0,0,1,7.3,7.3,94.4%,ARI,10,2023
36,Samaje Perine,1,8,8.0,8,0,0,3,3,35,11.7,0,0,1,7.3,7.3,2.1%,KC,10,2023
37,Roschon Johnson,5,18,3.6,6,0,0,4,6,14,3.5,0,0,1,7.2,7.2,2.9%,CHI,10,2023
38,Saquon Barkley,13,66,5.1,21,1,0,1,3,-5,-5.0,0,0,1,7.1,7.1,100.0%,PHI,10,2023
39,Travis Etienne Jr.,9,35,3.9,16,0,0,2,4,9,4.5,0,0,1,6.4,6.4,99.9%,JAC,10,2023
40,D'Ernest Johnson,3,12,4.0,5,0,0,2,2,28,14.0,0,0,1,6.0,6.0,0.4%,JAC,10,2023
41,Chuba Hubbard,9,23,2.6,9,0,0,2,2,16,8.0,0,0,1,5.9,5.9,61.7%,CAR,10,2023
42,Tony Pollard,15,55,3.7,15,0,0,0,0,0,0.0,0,0,1,5.5,5.5,90.8%,TEN,10,2023
43,Tyler Allgeier,9,31,3.4,8,0,0,1,1,7,7.0,0,0,1,4.8,4.8,48.2%,ATL,10,2023
44,Jashaun Corbin,1,1,1.0,1,0,0,3,3,12,4.0,0,0,1,4.3,4.3,0.0%,FA,10,2023
45,Alexander Mattison,8,27,3.4,9,0,0,1,2,6,6.0,0,0,1,4.3,4.3,7.9%,LV,10,2023
46,Cordarrelle Patterson,3,13,4.3,6,0,0,2,2,7,3.5,0,0,1,4.0,4.0,1.7%,PIT,10,2023
47,Jaleel McLaughlin,6,8,1.3,5,0,0,2,2,4,2.0,0,0,1,3.2,3.2,36.0%,DEN,10,2023
48,Miles Sanders,2,-5,-2.5,1,0,0,2,2,15,7.5,0,0,1,3.0,3.0,8.5%,CAR,10,2023
49,Derrick Henry,11,24,2.2,8,0,0,1,1,-4,-4.0,0,0,1,3.0,3.0,99.9%,BAL,10,2023
50,Dalvin Cook,4,26,6.5,10,0,0,0,1,0,0.0,0,0,1,2.6,2.6,12.7%,DAL,10,2023
51,Mike Boone,0,0,0.0,0,0,0,2,3,6,3.0,0,0,1,2.6,2.6,0.0%,CAR,10,2023
52,Elijah Mitchell,8,23,2.9,8,0,0,0,0,0,0.0,0,0,1,2.3,2.3,5.6%,SF,10,2023
53,Raheem Blackshear,2,7,3.5,4,0,0,1,1,6,6.0,0,0,1,2.3,2.3,0.2%,CAR,10,2023
54,Jamaal Williams,4,7,1.8,3,0,0,1,1,3,3.0,0,0,1,2.0,2.0,5.0%,NO,10,2023
55,Deuce Vaughn,1,-2,-2.0,0,0,0,1,1,11,11.0,0,0,1,1.9,1.9,1.0%,DAL,10,2023
56,Chase Edmonds,4,9,2.3,9,0,0,1,1,-2,-2.0,0,0,1,1.7,1.7,0.3%,TB,10,2023
57,Joshua Kelley,5,16,3.2,4,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,10,2023
58,Ameer Abdullah,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.4%,LV,10,2023
59,Alex Armah Jr.,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.0%,FA,10,2023
60,Tony Jones Jr.,1,13,13.0,13,0,0,0,0,0,0.0,0,0,1,1.3,1.3,0.0%,FA,10,2023
61,Trayveon Williams,0,0,0.0,0,0,0,1,1,2,2.0,0,0,1,1.2,1.2,0.3%,CIN,10,2023
62,Kene Nwangwu,2,9,4.5,8,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.1%,FA,10,2023
63,Justice Hill,2,7,3.5,4,0,0,0,0,0,0.0,0,0,1,0.7,0.7,3.1%,BAL,10,2023
64,Tank Bigsby,3,5,1.7,3,0,0,0,1,0,0.0,0,0,1,0.5,0.5,4.9%,JAC,10,2023
65,Darrynton Evans,2,5,2.5,3,0,0,0,2,0,0.0,0,0,1,0.5,0.5,0.0%,BUF,10,2023
66,Zamir White,1,5,5.0,5,0,0,0,0,0,0.0,0,0,1,0.5,0.5,93.2%,LV,10,2023
67,Matt Breida,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,10,2023
68,Zack Moss,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,85.3%,CIN,10,2023
69,Keaontay Ingram,2,2,1.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.1%,KC,10,2023
70,Ty Johnson,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.9%,BUF,10,2023
71,Clyde Edwards-Helaire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.3%,KC,10,2023
72,Trey Sermon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.0%,IND,10,2023
73,Anthony McFarland Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2023
74,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,10,2023
75,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,10,2023
76,Cam Akers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,HOU,10,2023
77,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,61.0%,LAC,10,2023
78,D'Andre Swift,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,94.7%,CHI,10,2023
79,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,10,2023
80,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,10,2023
81,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,10,2023
82,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,DET,10,2023
83,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,10,2023
84,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
85,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,10,2023
86,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,10,2023
87,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,10,2023
88,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,10,2023
89,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,10,2023
90,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,10,2023
91,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,10,2023
92,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,10,2023
93,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,64.0%,ARI,10,2023
94,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,10,2023
95,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,10,2023
96,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,IND,10,2023
97,Chase Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,80.4%,CIN,10,2023
98,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,10,2023
99,Emari Demercado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,ARI,10,2023
100,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,10,2023
101,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,NO,10,2023
102,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,10,2023
103,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,10,2023
104,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,10,2023
105,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,10,2023
106,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
107,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,JAC,10,2023
108,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,10,2023
109,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,10,2023
110,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,10,2023
111,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,KC,10,2023
112,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.5%,LAC,10,2023
113,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,10,2023
114,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,10,2023
115,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,10,2023
116,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,DET,10,2023
117,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,10,2023
118,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,10,2023
119,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,BUF,10,2023
120,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,10,2023
121,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,10,2023
122,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,10,2023
123,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,10,2023
124,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,10,2023
125,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,LV,10,2023
126,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,77.8%,CAR,10,2023
127,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,10,2023
128,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,NYJ,10,2023
129,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DAL,10,2023
130,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,10,2023
131,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.1%,GB,10,2023
132,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,10,2023
133,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,10,2023
134,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,10,2023
135,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,10,2023
136,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,BUF,10,2023
137,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,16.1%,TB,10,2023
138,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,22.5%,MIA,10,2023
139,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BAL,10,2023
140,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NYJ,10,2023
141,Tyler Goodson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,IND,10,2023
142,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,10,2023
143,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,10,2023
144,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,NYG,10,2023
145,Jordan Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,21.4%,SF,10,2023
146,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,10,2023
147,Dameon Pierce,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,6.1%,HOU,10,2023
148,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.6%,PHI,10,2023
149,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.5%,LAR,10,2023
150,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,10,2023
151,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NYG,10,2023
152,Kyren Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,LAR,10,2023
153,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,DEN,10,2023
154,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,10,2023
155,Khalil Herbert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,26.2%,CHI,10,2023
156,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,10,2023
157,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,10,2023
158,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CIN,10,2023
159,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,10,2023
160,Michael Carter,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.3%,ARI,10,2023
161,Ronnie Rivers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAR,10,2023
162,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,10,2023
163,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,10,2023
164,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,TB,10,2023
165,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.4%,NYJ,10,2023
166,Isiah Pacheco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,KC,10,2023
167,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,10,2023
168,Pierre Strong Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.8%,CLE,10,2023
169,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,10,2023
170,De'Von Achane,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.3%,MIA,10,2023
171,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.6%,GB,10,2023
172,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,10,2023
173,Nate McCrary,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,10,2023
174,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,10,2023
175,Kenneth Gainwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.0%,PHI,10,2023
176,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,10,2023
177,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,10,2023
178,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,10,2023
179,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,10,2023
180,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,10,2023
181,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,10,2023
182,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,10,2023
183,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,10,2023
184,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,10,2023
185,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,10,2023
186,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,10,2023
187,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,10,2023
188,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
189,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,10,2023
190,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,10,2023
191,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,10,2023
192,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,10,2023
193,Jeff Wilson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,10,2023
194,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,CLE,10,2023
195,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,10,2023
196,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.5%,CLE,10,2023
197,Patrick Ricard,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,10,2023
198,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,10,2023
199,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,10,2023
200,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2023
201,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2023
202,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,10,2023
203,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,10,2023
204,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,10,2023
205,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2023
206,Ty Montgomery II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,10,2023
207,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.7%,MIA,10,2023
208,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,10,2023
