Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
25,Chuba Hubbard,23,83,3.6,17,0,0,2,2,9,4.5,0,0,1,11.2,11.2,61.7%,CAR,18,2023
26,Ty Chandler,12,69,5.8,19,0,0,2,3,20,10.0,0,0,1,10.9,10.9,43.5%,MIN,18,2023
27,Brian Robinson Jr.,9,25,2.8,9,0,0,3,3,10,3.3,1,1,1,10.5,10.5,90.8%,WAS,18,2023
28,David Montgomery,10,40,4.0,8,0,1,0,0,0,0.0,0,0,1,10.0,10.0,95.7%,DET,18,2023
29,Kenneth Walker III,17,78,4.6,16,0,0,1,1,3,3.0,0,0,1,9.1,9.1,98.0%,SEA,18,2023
30,Jahmyr Gibbs,13,30,2.3,8,0,1,0,1,0,0.0,0,0,1,9.0,9.0,99.9%,DET,18,2023
31,James Cook,13,36,2.8,14,0,0,3,4,16,5.3,0,0,1,8.2,8.2,99.1%,BUF,18,2023
32,Jaylen Warren,9,33,3.7,23,1,0,5,5,17,3.4,0,1,1,8.0,8.0,87.9%,PIT,18,2023
33,Zach Charbonnet,5,32,6.4,14,0,0,2,2,28,14.0,0,0,1,8.0,8.0,56.2%,SEA,18,2023
34,Antonio Gibson,2,8,4.0,6,0,0,3,4,28,9.3,0,0,1,6.6,6.6,34.1%,NE,18,2023
35,Pierre Strong Jr.,14,65,4.6,20,1,0,0,1,0,0.0,0,0,1,6.5,6.5,0.8%,CLE,18,2023
36,Tyler Allgeier,6,24,4.0,8,0,0,3,3,10,3.3,0,0,1,6.4,6.4,48.2%,ATL,18,2023
37,Chase Brown,11,43,3.9,27,1,0,1,2,10,10.0,0,0,1,6.3,6.3,80.4%,CIN,18,2023
38,Kenneth Gainwell,7,62,8.9,32,1,0,0,1,0,0.0,0,0,1,6.2,6.2,3.0%,PHI,18,2023
39,Khalil Herbert,12,28,2.3,9,0,0,2,2,13,6.5,0,0,1,6.1,6.1,26.2%,CHI,18,2023
40,Samaje Perine,3,7,2.3,5,0,0,3,4,23,7.7,0,0,1,6.0,6.0,2.1%,KC,18,2023
41,Jordan Mason,6,36,6.0,16,0,0,1,1,12,12.0,0,0,1,5.8,5.8,21.4%,SF,18,2023
42,Justice Hill,0,0,0.0,0,0,0,3,10,26,8.7,0,0,1,5.6,5.6,3.1%,BAL,18,2023
43,Ronnie Rivers,13,52,4.0,10,0,0,0,0,0,0.0,0,0,1,5.2,5.2,0.1%,LAR,18,2023
44,Jerome Ford,3,6,2.0,4,0,0,2,3,26,13.0,0,0,1,5.2,5.2,80.4%,CLE,18,2023
45,Jeff Wilson Jr.,9,45,5.0,13,0,0,0,0,0,0.0,0,0,1,4.5,4.5,0.1%,MIA,18,2023
46,Alexander Mattison,7,24,3.4,11,0,0,1,1,5,5.0,0,0,1,3.9,3.9,7.9%,LV,18,2023
47,Eric Gray,3,19,6.3,12,0,0,1,1,9,9.0,0,0,1,3.8,3.8,1.1%,NYG,18,2023
48,Chase Edmonds,4,27,6.8,21,1,0,1,1,-3,-3.0,0,0,1,3.4,3.4,0.3%,TB,18,2023
49,Zack Moss,6,30,5.0,11,0,0,0,0,0,0.0,0,0,1,3.0,3.0,85.3%,CIN,18,2023
50,Michael Carter,4,17,4.3,15,0,0,1,2,2,2.0,0,0,1,2.9,2.9,0.3%,ARI,18,2023
51,Gus Edwards,10,48,4.8,29,1,0,0,0,0,0.0,0,1,1,2.8,2.8,78.0%,LAC,18,2023
52,Royce Freeman,4,2,0.5,4,0,0,1,1,13,13.0,0,0,1,2.5,2.5,0.2%,FA,18,2023
53,Ty Johnson,1,5,5.0,5,0,0,1,1,9,9.0,0,0,1,2.4,2.4,0.9%,BUF,18,2023
54,Clyde Edwards-Helaire,2,1,0.5,6,0,0,1,2,9,9.0,0,0,1,2.0,2.0,7.3%,KC,18,2023
55,Leonard Fournette,7,20,2.9,5,0,0,0,0,0,0.0,0,0,1,2.0,2.0,2.1%,FA,18,2023
56,Cordarrelle Patterson,5,20,4.0,7,0,0,0,0,0,0.0,0,0,1,2.0,2.0,1.7%,PIT,18,2023
57,Alex Armah Jr.,0,0,0.0,0,0,0,1,1,10,10.0,0,0,1,2.0,2.0,0.0%,FA,18,2023
58,Roschon Johnson,5,20,4.0,8,0,0,0,0,0,0.0,0,0,1,2.0,2.0,2.9%,CHI,18,2023
59,Miles Sanders,3,18,6.0,13,0,0,0,0,0,0.0,0,0,1,1.8,1.8,8.5%,CAR,18,2023
60,Kevin Harris,3,4,1.3,2,0,0,1,1,4,4.0,0,0,1,1.8,1.8,0.0%,NE,18,2023
61,Ameer Abdullah,0,0,0.0,0,0,0,1,1,7,7.0,0,0,1,1.7,1.7,0.4%,LV,18,2023
62,Rashaad Penny,6,16,2.7,7,0,0,0,0,0,0.0,0,0,1,1.6,1.6,0.0%,FA,18,2023
63,Tank Bigsby,3,16,5.3,8,0,0,0,0,0,0.0,0,0,1,1.6,1.6,4.9%,JAC,18,2023
64,Kareem Hunt,0,0,0.0,0,0,0,1,1,5,5.0,0,0,1,1.5,1.5,0.2%,FA,18,2023
65,Israel Abanikanda,3,6,2.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.2%,NYJ,18,2023
66,Jaleel McLaughlin,4,6,1.5,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,36.0%,DEN,18,2023
67,Raheem Blackshear,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.2%,CAR,18,2023
68,Boston Scott,3,5,1.7,2,0,0,0,1,0,0.0,0,0,1,0.5,0.5,0.0%,PIT,18,2023
69,Zach Evans,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,18,2023
70,Derrick Gore,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,18,2023
71,Joshua Kelley,2,1,0.5,5,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,18,2023
72,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,18,2023
73,AJ Dillon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.9%,GB,18,2023
74,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,18,2023
75,Cam Akers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,HOU,18,2023
76,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,61.0%,LAC,18,2023
77,D'Andre Swift,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,94.7%,CHI,18,2023
78,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,DET,18,2023
79,Trey Sermon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,IND,18,2023
80,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,18,2023
81,Patrick Taylor Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,SF,18,2023
82,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,18,2023
83,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,18,2023
84,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,18,2023
85,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,18,2023
86,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,18,2023
87,Andrew Beck,0,0,0.0,0,0,0,2,2,9,4.5,1,0,1,0.0,0.0,0.0%,GB,18,2023
88,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
89,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,18,2023
90,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,18,2023
91,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,18,2023
92,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,18,2023
93,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,PIT,18,2023
94,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,64.0%,ARI,18,2023
95,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.5%,BAL,18,2023
96,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,18,2023
97,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,18,2023
98,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,IND,18,2023
99,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,18,2023
100,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,18,2023
101,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,18,2023
102,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,18,2023
103,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,18,2023
104,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,18,2023
105,Emari Demercado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,ARI,18,2023
106,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,KC,18,2023
107,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,18,2023
108,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,JAC,18,2023
109,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,18,2023
110,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,18,2023
111,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,18,2023
112,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,18,2023
113,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.5%,LAC,18,2023
114,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,18,2023
115,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,18,2023
116,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,DET,18,2023
117,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,18,2023
118,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,18,2023
119,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,LV,18,2023
120,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,18,2023
121,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,18,2023
122,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,18,2023
123,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,18,2023
124,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,18,2023
125,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,BUF,18,2023
126,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,NYJ,18,2023
127,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DAL,18,2023
128,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,18,2023
129,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.1%,GB,18,2023
130,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,18,2023
131,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,BUF,18,2023
132,Jordan Mims,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.0%,NO,18,2023
133,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,18,2023
134,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,18,2023
135,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,18,2023
136,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,16.1%,TB,18,2023
137,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,77.8%,CAR,18,2023
138,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,22.5%,MIA,18,2023
139,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BAL,18,2023
140,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,18,2023
141,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,18,2023
142,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,18,2023
143,Deuce Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,DAL,18,2023
144,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,NYG,18,2023
145,Tyler Goodson,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.2%,IND,18,2023
146,Jashaun Corbin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
147,Dameon Pierce,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,6.1%,HOU,18,2023
148,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.6%,PHI,18,2023
149,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,18,2023
150,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,18,2023
151,Kyren Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,LAR,18,2023
152,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,DEN,18,2023
153,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.5%,LAR,18,2023
154,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,18,2023
155,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,18,2023
156,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,18,2023
157,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,18,2023
158,Rhamondre Stevenson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.2%,NE,18,2023
159,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,18,2023
160,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,18,2023
161,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TB,18,2023
162,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.4%,NYJ,18,2023
163,Isiah Pacheco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,KC,18,2023
164,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,18,2023
165,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,18,2023
166,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,18,2023
167,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.6%,GB,18,2023
168,Nate McCrary,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,18,2023
169,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,18,2023
170,Ben Mason,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
171,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,18,2023
172,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,18,2023
173,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,18,2023
174,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,18,2023
175,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,18,2023
176,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,18,2023
177,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,SF,18,2023
178,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,18,2023
179,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,18,2023
180,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,18,2023
181,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,18,2023
182,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,18,2023
183,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,18,2023
184,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,18,2023
185,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,18,2023
186,Dare Ogunbowale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,18,2023
187,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,18,2023
188,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,WAS,18,2023
189,Matt Breida,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
190,Alvin Kamara,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.5%,NO,18,2023
191,D'Onta Foreman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,CLE,18,2023
192,Christian McCaffrey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,100.0%,SF,18,2023
193,Dalvin Cook,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,12.7%,DAL,18,2023
194,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,18,2023
195,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,18,2023
196,Josh Jacobs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.4%,GB,18,2023
197,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,18,2023
198,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.5%,CLE,18,2023
199,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,BAL,18,2023
200,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
201,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,CLE,18,2023
202,Jason Cabinda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,18,2023
203,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,18,2023
204,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,18,2023
205,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,18,2023
206,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,18,2023
207,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.7%,MIA,18,2023
208,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,18,2023
209,D'Ernest Johnson,1,-1,-1.0,0,0,0,0,0,0,0.0,0,0,1,-0.1,-0.1,0.4%,JAC,18,2023
210,Trayveon Williams,1,-2,-2.0,0,0,0,0,0,0,0.0,0,0,1,-0.2,-0.2,0.3%,CIN,18,2023
211,Melvin Gordon III,7,18,2.6,6,0,0,0,0,0,0.0,0,1,1,-0.2,-0.2,0.0%,FA,18,2023
