Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
25,Kenneth Gainwell,2,5,2.5,3,0,0,5,6,42,8.4,0,0,1,9.7,9.7,3.0%,PHI,13,2023
26,AJ Dillon,18,73,4.1,10,0,0,1,1,14,14.0,0,0,1,9.7,9.7,1.9%,GB,13,2023
27,Zack Moss,19,51,2.7,5,0,0,2,3,6,3.0,0,0,1,7.7,7.7,85.3%,CIN,13,2023
28,Jaylen Warren,9,59,6.6,18,0,0,1,3,-4,-4.0,0,0,1,6.5,6.5,87.9%,PIT,13,2023
29,Jahmyr Gibbs,8,60,7.5,36,1,0,1,2,-6,-6.0,0,0,1,6.4,6.4,99.9%,DET,13,2023
30,Chase Brown,9,61,6.8,31,1,0,0,0,0,0.0,0,0,1,6.1,6.1,80.4%,CIN,13,2023
31,Kareem Hunt,12,48,4.0,7,0,0,1,1,0,0.0,0,0,1,5.8,5.8,0.2%,FA,13,2023
32,Brian Robinson Jr.,7,53,7.6,29,1,0,0,0,0,0.0,0,0,1,5.3,5.3,90.8%,WAS,13,2023
33,Devin Singletary,8,36,4.5,14,0,0,1,1,4,4.0,0,0,1,5.0,5.0,87.8%,NYG,13,2023
34,Austin Ekeler,14,18,1.3,4,0,0,2,3,9,4.5,0,0,1,4.7,4.7,87.4%,WAS,13,2023
35,Joshua Kelley,6,16,2.7,7,0,0,2,3,9,4.5,0,0,1,4.5,4.5,0.0%,FA,13,2023
36,Jaleel McLaughlin,4,15,3.8,8,0,0,2,2,6,3.0,0,0,1,4.1,4.1,36.0%,DEN,13,2023
37,D'Andre Swift,6,13,2.2,4,0,0,2,6,7,3.5,0,0,1,4.0,4.0,94.7%,CHI,13,2023
38,Boston Scott,1,2,2.0,2,0,0,1,1,27,27.0,0,0,1,3.9,3.9,0.0%,PIT,13,2023
39,Miles Sanders,8,23,2.9,8,0,0,1,2,6,6.0,0,0,1,3.9,3.9,8.5%,CAR,13,2023
40,Dalvin Cook,9,35,3.9,14,0,0,1,2,11,11.0,0,1,1,3.6,3.6,12.7%,DAL,13,2023
41,Rico Dowdle,5,15,3.0,8,0,0,1,1,7,7.0,0,0,1,3.2,3.2,41.2%,DAL,13,2023
42,Tyler Goodson,0,0,0.0,0,0,0,2,2,11,5.5,0,0,1,3.1,3.1,0.2%,IND,13,2023
43,Patrick Taylor Jr.,2,29,14.5,24,1,0,0,1,0,0.0,0,0,1,2.9,2.9,0.0%,SF,13,2023
44,Rhamondre Stevenson,9,39,4.3,9,0,0,1,1,0,0.0,0,1,1,2.9,2.9,95.2%,NE,13,2023
45,Chris Rodriguez Jr.,7,29,4.1,15,0,0,0,0,0,0.0,0,0,1,2.9,2.9,0.1%,WAS,13,2023
46,Cordarrelle Patterson,5,11,2.2,7,0,0,1,2,6,6.0,0,0,1,2.7,2.7,1.7%,PIT,13,2023
47,Tyler Allgeier,8,26,3.3,6,0,0,0,0,0,0.0,0,0,1,2.6,2.6,48.2%,ATL,13,2023
48,Jamaal Williams,5,10,2.0,4,0,0,1,1,6,6.0,0,0,1,2.6,2.6,5.0%,NO,13,2023
49,Samaje Perine,1,1,1.0,1,0,0,2,2,5,2.5,0,0,1,2.6,2.6,2.1%,KC,13,2023
50,Dare Ogunbowale,1,1,1.0,1,0,0,1,1,14,14.0,0,0,1,2.5,2.5,0.2%,HOU,13,2023
51,Michael Carter,4,25,6.3,19,0,0,0,0,0,0.0,0,0,1,2.5,2.5,0.3%,ARI,13,2023
52,Clyde Edwards-Helaire,2,6,3.0,5,0,0,1,2,8,8.0,0,0,1,2.4,2.4,7.3%,KC,13,2023
53,Pierre Strong Jr.,2,20,10.0,13,0,0,0,0,0,0.0,0,0,1,2.0,2.0,0.8%,CLE,13,2023
54,Chase Edmonds,2,7,3.5,4,0,0,1,1,2,2.0,0,0,1,1.9,1.9,0.3%,TB,13,2023
55,D'Ernest Johnson,5,4,0.8,4,0,0,1,1,5,5.0,0,0,1,1.9,1.9,0.4%,JAC,13,2023
56,Elijah Mitchell,3,13,4.3,11,0,0,0,0,0,0.0,0,0,1,1.3,1.3,5.6%,SF,13,2023
57,Jeff Wilson Jr.,4,11,2.8,6,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.1%,MIA,13,2023
58,James Robinson,1,2,2.0,2,0,0,1,1,-2,-2.0,0,0,1,1.0,1.0,0.0%,FA,13,2023
59,Jordan Mason,2,10,5.0,6,0,0,0,0,0,0.0,0,0,1,1.0,1.0,21.4%,SF,13,2023
60,Alec Ingold,0,0,0.0,0,0,0,1,1,-3,-3.0,0,0,1,0.7,0.7,0.1%,MIA,13,2023
61,DeeJay Dallas,1,6,6.0,6,0,0,0,2,0,0.0,0,0,1,0.6,0.6,0.1%,ARI,13,2023
62,Raheem Blackshear,1,6,6.0,6,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.2%,CAR,13,2023
63,Michael Burton,1,4,4.0,4,0,0,0,0,0,0.0,0,0,1,0.4,0.4,0.0%,DEN,13,2023
64,Ty Montgomery II,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,13,2023
65,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,61.0%,LAC,13,2023
66,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,13,2023
67,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,13,2023
68,Cam Akers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,HOU,13,2023
69,Jonathan Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.9%,IND,13,2023
70,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,13,2023
71,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,DET,13,2023
72,Trey Sermon,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,1.0%,IND,13,2023
73,Ty Chandler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,43.5%,MIN,13,2023
74,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,13,2023
75,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
76,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
77,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,13,2023
78,Ty Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.9%,BUF,13,2023
79,Alexander Mattison,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.9%,LV,13,2023
80,Khari Blasingame,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
81,Andrew Beck,0,0,0.0,0,0,0,1,2,5,5.0,0,0,1,0.0,0.0,0.0%,GB,13,2023
82,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,13,2023
83,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,13,2023
84,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,13,2023
85,Zamir White,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,93.2%,LV,13,2023
86,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,13,2023
87,Jonathan Ward,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,13,2023
88,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,64.0%,ARI,13,2023
89,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.5%,BAL,13,2023
90,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,13,2023
91,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,13,2023
92,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,IND,13,2023
93,Roschon Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.9%,CHI,13,2023
94,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,13,2023
95,Emari Demercado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,ARI,13,2023
96,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
97,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,13,2023
98,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,13,2023
99,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,13,2023
100,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
101,Henry Pearson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2023
102,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,NO,13,2023
103,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
104,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,JAC,13,2023
105,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,13,2023
106,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,13,2023
107,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,13,2023
108,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,KC,13,2023
109,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.5%,LAC,13,2023
110,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,13,2023
111,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,13,2023
112,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,13,2023
113,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,DET,13,2023
114,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,13,2023
115,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,13,2023
116,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,BUF,13,2023
117,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,13,2023
118,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,13,2023
119,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,13,2023
120,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
121,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,13,2023
122,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,LV,13,2023
123,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,77.8%,CAR,13,2023
124,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,13,2023
125,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,NYJ,13,2023
126,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DAL,13,2023
127,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,13,2023
128,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.1%,GB,13,2023
129,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,13,2023
130,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,13,2023
131,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,13,2023
132,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
133,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,BUF,13,2023
134,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,16.1%,TB,13,2023
135,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,22.5%,MIA,13,2023
136,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BAL,13,2023
137,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,13,2023
138,Deuce Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,DAL,13,2023
139,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,NYG,13,2023
140,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,13,2023
141,James Cook,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.1%,BUF,13,2023
142,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.6%,PHI,13,2023
143,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,13,2023
144,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.5%,LAR,13,2023
145,Eric Gray,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.1%,NYG,13,2023
146,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,DEN,13,2023
147,Kenneth Walker III,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,98.0%,SEA,13,2023
148,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,13,2023
149,Tank Bigsby,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,4.9%,JAC,13,2023
150,Khalil Herbert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,26.2%,CHI,13,2023
151,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,13,2023
152,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,13,2023
153,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,13,2023
154,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
155,Ronnie Rivers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAR,13,2023
156,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,13,2023
157,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,13,2023
158,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TB,13,2023
159,Israel Abanikanda,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NYJ,13,2023
160,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.4%,NYJ,13,2023
161,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,13,2023
162,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,13,2023
163,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,13,2023
164,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.6%,GB,13,2023
165,Kevin Harris,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,13,2023
166,Nate McCrary,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,13,2023
167,Adam Prentice,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,NO,13,2023
168,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,13,2023
169,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,13,2023
170,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,13,2023
171,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,13,2023
172,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,13,2023
173,Kyle Juszczyk,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.6%,SF,13,2023
174,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,13,2023
175,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,13,2023
176,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,13,2023
177,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,13,2023
178,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,13,2023
179,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,13,2023
180,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,13,2023
181,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
182,Aaron Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,96.1%,MIN,13,2023
183,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,13,2023
184,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,13,2023
185,D'Onta Foreman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,CLE,13,2023
186,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIN,13,2023
187,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,13,2023
188,Josh Jacobs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.4%,GB,13,2023
189,Justice Hill,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,3.1%,BAL,13,2023
190,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,13,2023
191,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.5%,CLE,13,2023
192,Royce Freeman,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,FA,13,2023
193,Saquon Barkley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,100.0%,PHI,13,2023
194,Patrick Ricard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BAL,13,2023
195,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,CLE,13,2023
196,Gus Edwards,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,78.0%,LAC,13,2023
197,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2023
198,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,13,2023
199,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2023
200,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2023
201,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,13,2023
202,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,13,2023
203,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,13,2023
204,Ameer Abdullah,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.4%,LV,13,2023
205,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,13,2023
