Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
44,Kenneth Gainwell,2,5,2.5,3,0,0,4,4,15,3.8,0,0,1,6.7,6.7,3.0%,PHI,17,2023
45,Jeff Wilson Jr.,3,21,7.0,15,0,0,3,4,13,4.3,0,0,1,6.4,6.4,0.1%,MIA,17,2023
46,Trey Sermon,5,32,6.4,27,1,0,2,2,9,4.5,0,0,1,6.1,6.1,1.0%,IND,17,2023
47,Tony Pollard,16,49,3.1,18,0,0,1,3,0,0.0,0,0,1,5.9,5.9,90.8%,TEN,17,2023
48,Antonio Gibson,4,19,4.8,16,0,0,2,4,17,8.5,0,0,1,5.6,5.6,34.1%,NE,17,2023
49,James Cook,16,48,3.0,8,0,0,1,3,-4,-4.0,0,0,1,5.4,5.4,99.1%,BUF,17,2023
50,Kyle Juszczyk,0,0,0.0,0,0,0,3,3,23,7.7,0,0,1,5.3,5.3,0.6%,SF,17,2023
51,Jahmyr Gibbs,15,43,2.9,17,0,0,1,3,0,0.0,0,0,1,5.3,5.3,99.9%,DET,17,2023
52,Israel Abanikanda,2,3,1.5,3,0,0,4,7,27,6.8,0,1,1,5.0,5.0,0.2%,NYJ,17,2023
53,Alexander Mattison,3,17,5.7,9,0,0,2,2,13,6.5,0,0,1,5.0,5.0,7.9%,LV,17,2023
54,Chase Brown,3,5,1.7,3,0,0,2,2,23,11.5,0,0,1,4.8,4.8,80.4%,CIN,17,2023
55,Samaje Perine,4,10,2.5,5,0,0,2,2,16,8.0,0,0,1,4.6,4.6,2.1%,KC,17,2023
56,Derrick Henry,12,42,3.5,16,0,0,0,1,0,0.0,0,0,1,4.2,4.2,99.9%,BAL,17,2023
57,Miles Sanders,2,10,5.0,7,0,0,2,2,12,6.0,0,0,1,4.2,4.2,8.5%,CAR,17,2023
58,Austin Ekeler,13,46,3.5,6,0,0,1,2,4,4.0,0,1,1,4.0,4.0,87.4%,WAS,17,2023
59,Tank Bigsby,10,32,3.2,12,0,0,0,0,0,0.0,0,0,1,3.2,3.2,4.9%,JAC,17,2023
60,Ameer Abdullah,1,4,4.0,4,0,0,1,1,18,18.0,0,0,1,3.2,3.2,0.4%,LV,17,2023
61,Dameon Pierce,8,16,2.0,5,0,0,1,1,5,5.0,0,0,1,3.1,3.1,6.1%,HOU,17,2023
62,Patrick Taylor Jr.,8,30,3.8,10,0,0,0,0,0,0.0,0,0,1,3.0,3.0,0.0%,SF,17,2023
63,Isaiah Spiller,1,-1,-1.0,0,0,0,2,2,10,5.0,0,0,1,2.9,2.9,0.1%,FA,17,2023
64,Alec Ingold,0,0,0.0,0,0,0,1,2,18,18.0,0,0,1,2.8,2.8,0.1%,MIA,17,2023
65,AJ Dillon,7,27,3.9,11,0,0,0,0,0,0.0,0,0,1,2.7,2.7,1.9%,GB,17,2023
66,Adam Prentice,1,7,7.0,7,0,0,1,1,7,7.0,0,0,1,2.4,2.4,0.0%,NO,17,2023
67,Ty Johnson,5,22,4.4,7,0,0,0,0,0,0.0,0,0,1,2.2,2.2,0.9%,BUF,17,2023
68,Deuce Vaughn,2,2,1.0,3,0,0,1,1,10,10.0,0,0,1,2.2,2.2,1.0%,DAL,17,2023
69,Emari Demercado,0,0,0.0,0,0,0,1,3,9,9.0,0,0,1,1.9,1.9,0.2%,ARI,17,2023
70,Nick Bawden,0,0,0.0,0,0,0,1,1,8,8.0,0,0,1,1.8,1.8,0.0%,FA,17,2023
71,Eric Gray,1,2,2.0,2,0,0,1,1,6,6.0,0,0,1,1.8,1.8,1.1%,NYG,17,2023
72,Ronnie Rivers,0,0,0.0,0,0,0,1,1,4,4.0,0,0,1,1.4,1.4,0.1%,LAR,17,2023
73,Chris Brooks,4,12,3.0,7,0,0,0,0,0,0.0,0,0,1,1.2,1.2,0.1%,FA,17,2023
74,Jonathan Ward,3,11,3.7,8,0,0,0,0,0,0.0,0,0,1,1.1,1.1,0.0%,PIT,17,2023
75,Pierre Strong Jr.,4,29,7.3,15,0,0,0,0,0,0.0,0,1,1,0.9,0.9,0.8%,CLE,17,2023
76,Brandon Bolden,2,6,3.0,4,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,17,2023
77,Tyler Goodson,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.2%,IND,17,2023
78,Jordan Mason,2,3,1.5,5,0,0,0,0,0,0.0,0,0,1,0.3,0.3,21.4%,SF,17,2023
79,Trayveon Williams,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.3%,CIN,17,2023
80,Joshua Kelley,2,2,1.0,1,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,17,2023
81,Clyde Edwards-Helaire,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.3%,KC,17,2023
82,Darrynton Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BUF,17,2023
83,Ke'Shawn Vaughn,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2023
84,La'Mical Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,17,2023
85,Cam Akers,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.5%,HOU,17,2023
86,Zack Moss,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,85.3%,CIN,17,2023
87,J.K. Dobbins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,61.0%,LAC,17,2023
88,D'Ernest Johnson,3,0,0.0,1,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,17,2023
89,J.J. Taylor,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,HOU,17,2023
90,Craig Reynolds,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,DET,17,2023
91,DeeJay Dallas,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,ARI,17,2023
92,JaMycal Hasty,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,NE,17,2023
93,Mike Weber,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
94,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
95,Khari Blasingame,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,17,2023
96,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
97,Jakob Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
98,Jaret Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAC,17,2023
99,Reggie Gilliam,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,BUF,17,2023
100,Rico Dowdle,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,41.2%,DAL,17,2023
101,Raheem Blackshear,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,CAR,17,2023
102,Jermar Jefferson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DET,17,2023
103,Trey Benson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,64.0%,ARI,17,2023
104,Keaton Mitchell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,8.5%,BAL,17,2023
105,Xazavian Valladay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYJ,17,2023
106,Kenny McIntosh,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,SEA,17,2023
107,Evan Hull,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,IND,17,2023
108,Jack Colletto,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2023
109,Brittain Brown,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
110,Jabari Small,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
111,Troy Hairston II,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
112,Tyreik McAllister,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,17,2023
113,Julius Chestnut,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,TEN,17,2023
114,Carlos Washington Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
115,Kendre Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,NO,17,2023
116,Carson Steele,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.5%,KC,17,2023
117,Dante Miller,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
118,Louis Rees-Zammit,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,JAC,17,2023
119,Isaac Guerendo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,SF,17,2023
120,Blake Watson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,DEN,17,2023
121,Michael Wiley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,17,2023
122,Jacob Kibodi,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
123,Kimani Vidal,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,7.5%,LAC,17,2023
124,Emani Bailey,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2023
125,Jawhar Jordan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
126,Sione Vaki,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.2%,DET,17,2023
127,Cody Schrader,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LAR,17,2023
128,Colson Yankoff,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
129,Dylan Laube,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.8%,LV,17,2023
130,Terrell Jennings,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2023
131,Jalen Jackson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
132,British Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,HOU,17,2023
133,Ian Wheeler,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
134,Chris Collier,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
135,Ray Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,15.5%,BUF,17,2023
136,Isaiah Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.5%,NYJ,17,2023
137,Hunter Luepke,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DAL,17,2023
138,Ellis Merriweather,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
139,Emanuel Wilson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.1%,GB,17,2023
140,Frank Gore Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.0%,BUF,17,2023
141,Owen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
142,Jordan Mims,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
143,Deneric Prince,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,MIA,17,2023
144,Zavier Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
145,Robert Burns,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
146,Bucky Irving,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,16.1%,TB,17,2023
147,Jonathon Brooks,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,77.8%,CAR,17,2023
148,Jaylen Wright,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,22.5%,MIA,17,2023
149,Rasheen Ali,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,BAL,17,2023
150,Chris Rodriguez Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,17,2023
151,Tyrone Tracy Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.3%,NYG,17,2023
152,Kendall Milton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
153,Will Shipley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,1.6%,PHI,17,2023
154,George Holani,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SEA,17,2023
155,D.J. Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TB,17,2023
156,Tyrion Davis-Price,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PHI,17,2023
157,Keilan Robinson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,JAC,17,2023
158,Audric Estime,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,DEN,17,2023
159,Blake Corum,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,65.5%,LAR,17,2023
160,Jase McClellan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,ATL,17,2023
161,Chris Evans,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
162,Javian Hawkins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
163,Rhamondre Stevenson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,95.2%,NE,17,2023
164,Tyler Badie,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,17,2023
165,Hassan Haskins,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,LAC,17,2023
166,Sean Tucker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,TB,17,2023
167,Braelon Allen,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,9.4%,NYJ,17,2023
168,Malik Davis,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DAL,17,2023
169,Sincere McCormick,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,LV,17,2023
170,Keaontay Ingram,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,KC,17,2023
171,MarShawn Lloyd,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,20.6%,GB,17,2023
172,Nate McCrary,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,GB,17,2023
173,Gary Brightwell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CLE,17,2023
174,Avery Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,ATL,17,2023
175,Kene Nwangwu,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,17,2023
176,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,17,2023
177,Jay Finley,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
178,Shane Bannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,KC,17,2023
179,Latavius Murray,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
180,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,17,2023
181,Kenny Irons,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CIN,17,2023
182,Anthony Alridge,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
183,Chad Simpson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,WAS,17,2023
184,Dantrell Savage,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2023
185,Xavier Omon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,SF,17,2023
186,Samkon Gado,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,TEN,17,2023
187,Garrett Mills,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NE,17,2023
188,Madison Hedgecock,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
189,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
190,Matt Breida,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
191,Dare Ogunbowale,1,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,HOU,17,2023
192,Taquan Mizzell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NYG,17,2023
193,Jeremy McNichols,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.1%,WAS,17,2023
194,D'Onta Foreman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,2.4%,CLE,17,2023
195,Dalvin Cook,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,12.7%,DAL,17,2023
196,C.J. Ham,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,17,2023
197,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CAR,17,2023
198,Josh Jacobs,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,99.4%,GB,17,2023
199,Nick Chubb,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,83.5%,CLE,17,2023
200,Myles Gaskin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,MIN,17,2023
201,Nyheim Hines,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.3%,CLE,17,2023
202,Boston Scott,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,PIT,17,2023
203,Godwin Igwebuike,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,17,2023
204,John Kelly Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,BAL,17,2023
205,Brennan Clay,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,DEN,17,2023
206,Tim Flanders,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,NO,17,2023
207,Willie Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0%,CHI,17,2023
208,Raheem Mostert,0,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,92.7%,MIA,17,2023
209,Michael Burton,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,17,2023
