Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
1,Christian McCaffrey,18,115,6.4,26,1,1,5,5,72,14.4,2,0,1,41.7,41.7,100.0%,SF,15,2023
2,James Cook,25,179,7.2,24,2,1,2,3,42,21.0,1,0,1,36.1,36.1,99.1%,BUF,15,2023
3,Jahmyr Gibbs,11,100,9.1,34,2,1,2,2,8,4.0,1,0,1,24.8,24.8,99.9%,DET,15,2023
4,Ty Chandler,23,132,5.7,30,2,1,3,4,25,8.3,0,0,1,24.7,24.7,43.5%,MIN,15,2023
5,Kyren Williams,27,152,5.6,27,1,1,5,7,3,0.6,0,2,1,24.5,24.5,99.9%,LAR,15,2023
6,Rachaad White,21,89,4.2,22,1,0,2,2,50,25.0,1,0,1,21.9,21.9,99.0%,TB,15,2023
7,Devin Singletary,26,121,4.7,19,0,0,4,5,49,12.3,0,0,1,21.0,21.0,87.8%,NYG,15,2023
8,Kenneth Walker III,19,86,4.5,23,1,1,3,3,26,8.7,0,0,1,20.2,20.2,98.0%,SEA,15,2023
9,Clyde Edwards-Helaire,13,37,2.8,20,1,0,4,4,64,16.0,1,0,1,20.1,20.1,7.3%,KC,15,2023
10,Raheem Mostert,15,42,2.8,18,0,2,2,2,1,0.5,0,0,1,18.3,18.3,92.7%,MIA,15,2023
11,James Conner,14,86,6.1,44,1,1,3,3,3,1.0,0,0,1,17.9,17.9,94.4%,ARI,15,2023
12,Zamir White,17,69,4.1,15,0,1,3,4,16,5.3,0,0,1,17.5,17.5,93.2%,LV,15,2023
13,Jerick McKinnon,4,11,2.8,4,0,0,3,3,19,6.3,1,0,1,16.2,16.2,0.1%,FA,15,2023
14,Alvin Kamara,16,66,4.1,15,0,0,5,5,44,8.8,0,0,1,16.0,16.0,98.5%,NO,15,2023
15,Joe Mixon,10,47,4.7,10,0,1,3,3,14,4.7,0,0,1,15.1,15.1,99.1%,HOU,15,2023
16,Emari Demercado,4,64,16.0,49,1,1,1,3,6,6.0,0,0,1,14.0,14.0,0.2%,ARI,15,2023
17,Gus Edwards,16,58,3.6,20,1,1,1,1,11,11.0,0,0,1,13.9,13.9,78.0%,LAC,15,2023
18,Chuba Hubbard,22,87,4.0,22,2,0,2,2,16,8.0,0,0,1,12.3,12.3,61.7%,CAR,15,2023
19,Zack Moss,4,13,3.3,5,0,0,3,3,20,6.7,1,0,1,12.3,12.3,85.3%,CIN,15,2023
20,Jaylen Warren,10,40,4.0,11,0,0,5,6,28,5.6,0,0,1,11.8,11.8,87.9%,PIT,15,2023
21,Aaron Jones,13,53,4.1,20,1,0,4,4,16,4.0,0,0,1,10.9,10.9,96.1%,MIN,15,2023
22,Keaton Mitchell,9,73,8.1,24,1,0,2,2,15,7.5,0,0,1,10.8,10.8,8.5%,BAL,15,2023
23,David Montgomery,17,85,5.0,13,0,0,2,3,-3,-1.5,0,0,1,10.2,10.2,95.7%,DET,15,2023
24,Roschon Johnson,5,36,7.2,22,1,0,4,6,24,6.0,0,0,1,10.0,10.0,2.9%,CHI,15,2023
25,Travis Etienne Jr.,10,31,3.1,7,0,0,4,6,28,7.0,0,0,1,9.9,9.9,99.9%,JAC,15,2023
26,Tyler Goodson,11,69,6.3,31,1,0,2,2,10,5.0,0,0,1,9.9,9.9,0.2%,IND,15,2023
27,Ezekiel Elliott,11,25,2.3,5,0,0,5,6,21,4.2,0,0,1,9.6,9.6,81.8%,DAL,15,2023
28,D'Andre Swift,18,74,4.1,11,0,0,2,3,1,0.5,0,0,1,9.5,9.5,94.7%,CHI,15,2023
29,De'Von Achane,9,32,3.6,10,0,0,3,3,30,10.0,0,0,1,9.2,9.2,99.3%,MIA,15,2023
30,Trey Sermon,17,88,5.2,19,0,0,0,0,0,0.0,0,0,1,8.8,8.8,1.0%,IND,15,2023
31,Antonio Gibson,4,15,3.8,8,0,0,5,5,20,4.0,0,0,1,8.5,8.5,34.1%,NE,15,2023
32,Kevin Harris,4,25,6.3,18,0,1,0,0,0,0.0,0,0,1,8.5,8.5,0.0%,NE,15,2023
