RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
84,Rudy Ford (GB),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,6.0%,8.0
85,Stephon Gilmore (DAL),4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,3.0%,8.0
86,Myles Bryant (NE),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,3.5%,8.0
87,Amik Robertson (LV),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.1%,8.0
88,J.C. Jackson (NE),3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.6%,8.0
89,Denzel Ward (CLE),4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,2.8%,8.0
90,Tony Brown (IND),4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.1%,8.0
91,Jessie Bates III (ATL),3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,24.5%,8.0
92,Adoree' Jackson (NYG),4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,3.7%,8.0
93,Charvarius Ward (SF),2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,10.4%,8.0
94,Jalen Ramsey (MIA),0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,7.3,7.3,10.0%,8.0
95,Jayron Kearse (DAL),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.1%,8.0
96,Trent McDuffie (KC),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,9.8%,8.0
97,Joey Porter Jr. (PIT),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,1.2%,8.0
98,Tavierre Thomas (HOU),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,1.4%,8.0
99,Brian Branch (DET),3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,7.4%,8.0
100,Dax Hill (CIN),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,23.7%,8.0
101,CJ Henderson (CAR),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,1.1%,8.0
102,Elijah Molden (TEN),2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.9%,8.0
103,Russ Yeast (LAR),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.4%,8.0
104,Xavier McKinney (NYG),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,15.8%,8.0
105,Micah Hyde (BUF),3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,1.3%,8.0
106,Ja'Sir Taylor (LAC),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.5,6.5,0.1%,8.0
107,Antonio Johnson (JAC),0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,6.5,6.5,0.1%,8.0
108,Ashtyn Davis (NYJ),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,3.1%,8.0
109,Rasul Douglas (BUF),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,3.8%,8.0
110,Dane Jackson (BUF),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.7%,8.0
111,Jaylon Johnson (CHI),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.6%,8.0
112,Elijah Hicks (CHI),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,8.0
113,Antoine Winfield Jr. (TB),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,34.6%,8.0
114,Jammie Robinson (CAR),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.0%,8.0
115,Ahkello Witherspoon (LAR),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.5%,8.0
116,Amari Burney (LV),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,8.0
117,Jonathan Jones (NE),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.2%,8.0
118,Eric Garror (TEN),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.3%,8.0
119,Pat Surtain II (DEN),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,4.4%,8.0
120,Dee Alford (ATL),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.2%,8.0
121,Miles Killebrew (PIT),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.5,5.5,0.1%,8.0
122,Dean Marlowe (LAC),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,8.0
123,A.J. Terrell (ATL),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,2.0%,8.0
124,Danny Johnson (WAS),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,8.0
125,Jack Jones (LV),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,8.0
126,James Bradberry (PHI),2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,1.1%,8.0
127,Mike Edwards (KC),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.3%,8.0
128,Jaire Alexander (GB),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,2.4%,8.0
129,Eli Ricks (PHI),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.0%,8.0
130,Tre Herndon (JAC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.8,4.8,0.1%,8.0
131,Kyler Gordon (CHI),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,1.5%,8.0
132,Cor'Dale Flott (NYG),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1%,8.0
133,Rayshawn Jenkins (JAC),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,20.6%,8.0
134,Rodney Thomas II (IND),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.3%,8.0
135,P.J. Locke (DEN),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.2%,8.0
136,L'Jarius Sneed (KC),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,38.7%,8.0
137,Darius Slay (PHI),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,8.1%,8.0
138,Marco Wilson (ARI),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,4.0%,8.0
139,Eli Apple (MIA),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.2%,8.0
140,Michael Davis (LAC),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,4.1%,8.0
141,Mekhi Blackmon (MIN),0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1%,8.0
142,Arthur Maulet (BAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,0.1%,8.0
143,Jaylon Jones (IND),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.0%,8.0
144,Nick Scott (CIN),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,1.9%,8.0
145,Alontae Taylor (NO),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,1.2%,8.0
146,Tyrann Mathieu (NO),1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,5.1%,8.0
147,Michael Carter II (NYJ),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.0%,8.0
148,Jason Pinnock (NYG),0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,10.0%,8.0
149,Jonathan Owens (GB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,4.1%,8.0
150,Patrick Peterson (PIT),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.9%,8.0
151,Greg Newsome II (CLE),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.3%,8.0
152,Troy Hill (CAR),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,8.0
153,Minkah Fitzpatrick (PIT),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,26.0%,8.0
154,Jourdan Lewis (DAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,8.0
155,Steven Nelson (HOU),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.2%,8.0
156,D.J. Reed Jr. (NYJ),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.8%,8.0
157,Starling Thomas V (ARI),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,8.0
158,Jordan Battle (CIN),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.8%,8.0
159,DJ Turner II (CIN),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,8.0
160,Montaric Brown (JAC),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,8.0
161,Cameron Mitchell (CLE),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,8.0
162,Jerry Jacobs (DET),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,16.1%,8.0
163,Tre Brown (SEA),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.7%,8.0
164,Bryan Cook (KC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.4%,8.0
165,Christian Izien (TB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,8.0
166,Byron Murphy Jr. (MIN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,2.0%,8.0
167,Theo Jackson (MIN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,8.0
168,Devon Witherspoon (SEA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,24.2%,8.0
169,Jartavius Martin (WAS),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,8.0
170,Sean Murphy-Bunting (TEN),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.9%,8.0
171,Andrew Booth Jr. (MIN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,8.0
172,Taylor Rapp (BUF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,8.0
173,Isaiah Pola-Mao (LV),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
174,Ugo Amadi (NO),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
175,Adrian Phillips (NE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.3%,8.0
176,Malik Hooker (DAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.4%,8.0
177,Alohi Gilman (LAC),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2.7%,8.0
178,David Long Jr. (CAR),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
179,Cameron Sutton (DET),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.3%,8.0
180,Garrett Williams (ARI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
181,Kevon Seymour (BAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
182,Essang Bassey (LAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
183,Rodney McLeod Jr. (CLE),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.2%,8.0
184,Jaylon Jones (CHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,8.0
185,Terrell Edmunds (TEN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.9%,8.0
186,Emmanuel Forbes (WAS),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.9%,8.0
187,Chandon Sullivan (PIT),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,8.0
188,Mike Hughes (ATL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0%,8.0
189,Isaac Yiadom (NO),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.0%,8.0
190,Jalen Mills (NE),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,8.0
191,Bobby Price (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0%,8.0
192,C.J. Gardner-Johnson (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5%,8.0
193,Kendall Sheffield (FA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
194,Tevaughn Campbell (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0%,8.0
195,Will Harris (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2%,8.0
196,Kyron Brown (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
197,Rashad Fenton (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
198,Duke Shelley (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1%,8.0
199,Cam Lewis (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
200,Micah Abernathy (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
201,Bryce Hall (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6%,8.0
202,Herb Miller (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
203,D'Angelo Ross (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,8.0
204,Roderic Teamer (LV),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,8.0
