RANK,PLAYER,TACKLE,ASSIST,SACK,PD,INT,FF,FR,DEF TD,G,FPTS,FPTS/G,ROST,WEEK
17,Mike Hilton (CIN),6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,14.5,14.5,3.3%,10.0
18,Jaquan Brisker (CHI),5.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.5,14.5,22.3%,10.0
19,Julian Blackmon (IND),4.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,9.7%,10.0
20,Darnay Holmes (NYG),5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,14.0,14.0,0.1%,10.0
21,Xavier McKinney (NYG),8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,15.8%,10.0
22,Paulson Adebo (NO),5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,13.5,13.5,7.4%,10.0
23,Damontae Kazee (PIT),4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.3,13.3,0.8%,10.0
24,Fabian Moreau (DEN),2.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,13.3,13.3,0.5%,10.0
25,Roger McCreary (TEN),4.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.3,13.3,2.6%,10.0
26,Antoine Winfield Jr. (TB),3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,13.3,13.3,34.6%,10.0
27,Taron Johnson (BUF),5.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,13.0,13.0,8.7%,10.0
28,Jonathan Owens (GB),7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,4.1%,10.0
29,Kamren Curl (WAS),7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,37.2%,10.0
30,Rudy Ford (GB),7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.8,12.8,6.0%,10.0
31,Ambry Thomas (SF),3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,12.5,12.5,0.1%,10.0
32,Alontae Taylor (NO),4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.3,12.3,1.2%,10.0
33,Rasul Douglas (BUF),5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,12.3,12.3,3.8%,10.0
34,Richie Grant (ATL),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,18.3%,10.0
35,Jordan Poyer (BUF),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,24.6%,10.0
36,Jason Pinnock (NYG),7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,10.0%,10.0
37,Donte Jackson (CAR),5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,0.6%,10.0
38,Benjamin St-Juste (WAS),5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,7.1%,10.0
39,Shaquill Griffin (HOU),2.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.8,11.8,0.3%,10.0
40,DaRon Bland (DAL),3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,11.8,11.8,27.9%,10.0
41,Tony Adams (NYJ),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,1.2%,10.0
42,Marcus Maye (NO),6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,2.8%,10.0
43,Cameron Sutton (DET),5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.5,11.5,0.3%,10.0
44,Dax Hill (CIN),4.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,23.7%,10.0
45,Alohi Gilman (LAC),6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,2.7%,10.0
46,Budda Baker (ARI),5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,30.6%,10.0
47,Chidobe Awuzie (CIN),5.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,3.0%,10.0
48,Tyrann Mathieu (NO),7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.3,11.3,5.1%,10.0
49,Mekhi Blackmon (MIN),2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,0.1%,10.0
50,Mike Ford (CLE),2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,11.0,11.0,0.1%,10.0
51,Grant Delpit (CLE),4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.8,10.8,17.9%,10.0
52,Elijah Molden (TEN),6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,0.9%,10.0
53,Martin Emerson Jr. (CLE),6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.5,10.5,0.5%,10.0
54,Taylor Rapp (BUF),4.0,3.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,10.3,10.3,0.2%,10.0
55,Corey Ballentine (GB),3.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,9.8,9.8,1.0%,10.0
56,Cor'Dale Flott (NYG),2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.5,9.5,0.1%,10.0
57,Myles Bryant (NE),2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.5,9.5,3.5%,10.0
58,Rodney Thomas II (IND),2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,9.5,9.5,0.3%,10.0
59,Michael Carter II (NYJ),3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.3,9.3,0.0%,10.0
60,Jamal Adams (SEA),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,3.5%,10.0
61,Eric Garror (TEN),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.3,9.3,0.3%,10.0
62,Tavierre Thomas (HOU),4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,1.4%,10.0
63,Nate Hobbs (LV),5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,11.0%,10.0
64,Riq Woolen (SEA),1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,8.5,8.5,2.0%,10.0
65,Josh Metellus (MIN),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,17.8%,10.0
66,Jabrill Peppers (NE),3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.5,8.5,5.5%,10.0
67,Kenny Moore II (IND),5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,24.6%,10.0
68,Deommodore Lenoir (SF),4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,10.5%,10.0
69,Tracy Walker III (DET),5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,4.8%,10.0
70,Kendall Fuller (WAS),5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.3,8.3,2.9%,10.0
71,Joey Porter Jr. (PIT),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.8,7.8,1.2%,10.0
72,Tre Brown (SEA),5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.7%,10.0
73,DiCaprio Bootle (CAR),4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.1%,10.0
74,Rayshawn Jenkins (JAC),3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,20.6%,10.0
75,Zyon McCollum (TB),3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7.5,7.5,0.1%,10.0
76,Shaun Wade (NE),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,0.0%,10.0
77,Marlon Humphrey (BAL),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.1%,10.0
78,Sauce Gardner (NYJ),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,10.3%,10.0
79,Xavier Woods (CAR),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.9%,10.0
80,Geno Stone (BAL),2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,2.4%,10.0
81,Amani Hooker (TEN),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,9.5%,10.0
82,Jaylon Jones (IND),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,0.0%,10.0
83,Harrison Smith (MIN),4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.8,6.8,27.0%,10.0
84,Elijah Riley (PIT),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3,6.3,0.0%,10.0
85,Jamel Dean (TB),1.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.8%,10.0
86,Jakorian Bennett (LV),4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,0.1%,10.0
87,Marco Wilson (ARI),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0%,10.0
88,Deonte Banks (NYG),3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.2%,10.0
89,A.J. Terrell (ATL),2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0%,10.0
90,Andrew Wingard (JAC),2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,1.1%,10.0
91,Jerry Jacobs (DET),2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,16.1%,10.0
92,Keisean Nixon (GB),2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6.0,6.0,18.6%,10.0
93,Tre Herndon (JAC),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,10.0
94,Kyle Dugger (NE),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,15.3%,10.0
95,Marshon Lattimore (NO),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,4.5%,10.0
96,Dane Jackson (BUF),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.7%,10.0
97,Marcus Epps (LV),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,1.1%,10.0
98,Ja'Sir Taylor (LAC),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,10.0
99,Delarrin Turner-Yell (DEN),2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,10.0
100,Julian Love (SEA),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,7.6%,10.0
101,Brian Branch (DET),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,7.4%,10.0
102,Darrell Baker Jr. (IND),3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.3,5.3,0.1%,10.0
103,Patrick Peterson (PIT),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.9%,10.0
104,DJ Turner II (CIN),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1%,10.0
105,Tre'von Moehrig (LV),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,4.9%,10.0
106,Nick McCloud (NYG),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.0%,10.0
107,Jayron Kearse (DAL),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,2.1%,10.0
108,Vonn Bell (CAR),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,2.3%,10.0
109,Andre Cisco (JAC),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,1.6%,10.0
110,Danny Johnson (WAS),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.1%,10.0
111,D.J. Reed Jr. (NYJ),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,3.8%,10.0
112,Tyrique Stevenson (CHI),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,6.4%,10.0
113,Tyler Hall (LV),3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.0%,10.0
114,Israel Mukuamu (DAL),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.0%,10.0
115,Camryn Bynum (MIN),1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,46.6%,10.0
116,Stephon Gilmore (DAL),1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,3.0%,10.0
117,Steven Nelson (HOU),2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,0.2%,10.0
118,Charvarius Ward (SF),2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.5,4.5,10.4%,10.0
119,Ashtyn Davis (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,3.1%,10.0
120,Ryan Neal (TB),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,6.4%,10.0
121,Akayleb Evans (MIN),1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,3.2%,10.0
122,Amik Robertson (LV),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,10.0
123,Donovan Wilson (DAL),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,3.3%,10.0
124,Jordan Battle (CIN),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.8%,10.0
125,Jartavius Martin (WAS),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,10.0
126,Jalen Mills (NE),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.1%,10.0
127,Jalen Thompson (ARI),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,6.8%,10.0
128,Juan Thornhill (CLE),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,0.5%,10.0
129,Tyson Campbell (JAC),2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.8,3.8,1.6%,10.0
130,Jammie Robinson (CAR),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,10.0
131,Markquese Bell (DAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.7%,10.0
132,Juanyeh Thomas (DAL),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,10.0
133,Tashaun Gipson Sr. (SF),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.4%,10.0
134,Jack Jones (LV),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,10.0
135,Eddie Jackson (CHI),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,7.2%,10.0
136,Clark Phillips III (ATL),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,10.0
137,Nahshon Wright (DAL),1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.0%,10.0
138,Jourdan Lewis (DAL),2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.1%,10.0
139,Nick Scott (CIN),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,1.9%,10.0
140,Malik Hooker (DAL),1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,0.4%,10.0
141,Starling Thomas V (ARI),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,10.0
142,Pat Surtain II (DEN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,4.4%,10.0
143,P.J. Locke (DEN),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,10.0
144,Cam Lewis (BUF),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,10.0
145,Christian Izien (TB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,10.0
146,Carrington Valentine (GB),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.2%,10.0
147,Quandre Diggs (SEA),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,1.9%,10.0
148,Gregory Junior (JAC),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.0%,10.0
149,Troy Hill (CAR),1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.3,2.3,0.1%,10.0
150,Shemar Jean-Charles (SF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,10.0
151,Bobby McCain (NYG),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
152,Jonathan Jones (NE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.2%,10.0
153,Amari Burney (LV),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
154,Kristian Fulton (TEN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,1.8%,10.0
155,Asante Samuel Jr. (LAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2.5%,10.0
156,Andrew Booth Jr. (MIN),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
157,Damar Hamlin (BUF),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.4%,10.0
158,Jaylon Johnson (CHI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.6%,10.0
159,Marcus Williams (BAL),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2.2%,10.0
160,Theo Jackson (MIN),0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,10.0
161,Dean Marlowe (LAC),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
162,Garrett Williams (ARI),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,10.0
163,Denzel Ward (CLE),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,2.8%,10.0
164,Lonnie Johnson Jr. (NO),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.0%,10.0
165,Darious Williams (JAC),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,8.7%,10.0
166,Dee Delaney (TB),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
167,Tre Hawkins III (NYG),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
168,Chandon Sullivan (PIT),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
169,Rock Ya-Sin (BAL),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.1%,10.0
170,Levi Wallace (PIT),1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,1.5,0.7%,10.0
171,Rodney McLeod Jr. (CLE),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2%,10.0
172,Jeff Okudah (ATL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0%,10.0
173,Will Harris (DET),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.2%,10.0
174,Anthony Johnson Jr. (GB),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,10.0
175,Mike Hughes (ATL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.0%,10.0
176,Brandon Stephens (BAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,7.4%,10.0
177,Arthur Maulet (BAL),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.1%,10.0
178,Damarri Mathis (DEN),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,1.3%,10.0
179,Ji'Ayir Brown (SF),0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.8,0.7%,10.0
180,Lukas Denis (ATL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
181,Trayvon Mullen Jr. (BAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
182,Kris Boyd (HOU),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
183,Johnathan Abram (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
184,Amani Oruwariye (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
185,Trevon Diggs (DAL),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4%,10.0
186,Tae Hayes (NYJ),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
187,Andre Chachere (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0%,10.0
188,Tevaughn Campbell (JAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0%,10.0
189,Terrell Burgess (WAS),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
190,Thomas Graham Jr. (CLE),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
191,Shyheim Carter (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
192,K'Von Wallace (TEN),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7%,10.0
193,Michael Ojemudia (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
194,C.J. Gardner-Johnson (DET),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5%,10.0
195,Essang Bassey (LAC),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
196,Isaiah Simmons (NYG),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.6%,10.0
197,Kyron Brown (BUF),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
198,CJ Henderson (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1%,10.0
199,Duke Shelley (LAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1%,10.0
200,Brandon Jones (MIA),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3%,10.0
201,Cameron Dantzler Sr. (NO),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
202,Lamar Jackson (CAR),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
203,Rashad Fenton (ARI),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
204,Luq Barcoo (PIT),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0%,10.0
