Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
40,Justin Jackson,7,59,8.4,40,1,0,1,1,5,5.0,0,0,1,7.4,7.4,0.0%,FA,2,2019
41,Christian McCaffrey,16,37,2.3,10,0,0,2,6,16,8.0,0,0,1,7.3,7.3,100.0%,SF,2,2019
42,Ty Montgomery II,3,25,8.3,15,0,0,3,3,15,5.0,0,0,1,7.0,7.0,0.0%,FA,2,2019
43,Alvin Kamara,13,45,3.5,12,0,0,1,3,15,15.0,0,0,1,7.0,7.0,98.5%,NO,2,2019
44,Miles Sanders,10,28,2.8,5,0,0,3,4,9,3.0,0,0,1,6.7,6.7,8.5%,CAR,2,2019
45,Ito Smith,4,32,8.0,28,1,0,2,3,13,6.5,0,0,1,6.5,6.5,0.0%,FA,2,2019
46,Joe Mixon,11,17,1.5,9,0,0,3,5,10,3.3,0,0,1,5.7,5.7,99.1%,HOU,2,2019
47,Malcolm Brown,6,37,6.2,13,0,0,1,1,10,10.0,0,0,1,5.7,5.7,0.0%,FA,2,2019
48,Ty Johnson,5,30,6.0,17,0,0,2,2,6,3.0,0,0,1,5.6,5.6,0.9%,BUF,2,2019
49,DeAndre Washington,3,9,3.0,4,0,0,2,2,26,13.0,0,0,1,5.5,5.5,11.0%,FA,2,2019
50,LeSean McCoy,11,23,2.1,6,0,0,3,3,0,0.0,0,0,1,5.3,5.3,2.0%,FA,2,2019
51,C.J. Prosise,2,7,3.5,5,0,0,3,3,13,4.3,0,0,1,5.0,5.0,0.0%,FA,2,2019
52,Tarik Cohen,4,18,4.5,9,0,0,2,5,7,3.5,0,0,1,4.5,4.5,0.0%,FA,2,2019
53,Jaylen Samuels,3,18,6.0,7,0,0,1,1,13,13.0,0,0,1,4.1,4.1,0.0%,FA,2,2019
54,Chase Edmonds,1,2,2.0,2,0,0,2,2,15,7.5,0,0,1,3.7,3.7,0.3%,TB,2,2019
55,Mark Walton,3,15,5.0,6,0,0,1,2,12,12.0,0,0,1,3.7,3.7,2.0%,FA,2,2019
56,Jordan Howard,8,18,2.3,5,0,0,1,1,8,8.0,0,0,1,3.6,3.6,0.0%,FA,2,2019
57,Tony Pollard,4,22,5.5,10,0,0,1,1,3,3.0,0,0,1,3.5,3.5,90.8%,TEN,2,2019
58,Wendell Smallwood,1,4,4.0,4,0,0,2,2,9,4.5,0,0,1,3.3,3.3,0.0%,FA,2,2019
59,Latavius Murray,5,7,1.4,4,0,0,1,1,16,16.0,0,0,1,3.3,3.3,0.0%,FA,2,2019
60,Duke Johnson Jr.,6,31,5.2,19,0,0,0,1,0,0.0,0,0,1,3.1,3.1,0.0%,FA,2,2019
61,Jalen Richard,2,3,1.5,3,0,0,2,3,2,1.0,0,0,1,2.5,2.5,1.0%,FA,2,2019
62,Alexander Mattison,4,25,6.3,14,0,0,0,0,0,0.0,0,0,1,2.5,2.5,7.9%,LV,2,2019
63,Darren Sproles,0,0,0.0,0,0,0,2,3,5,2.5,0,0,1,2.5,2.5,0.1%,FA,2,2019
64,Justice Hill,1,4,4.0,4,0,0,1,2,10,10.0,0,0,1,2.4,2.4,3.1%,BAL,2,2019
65,Dion Lewis,3,9,3.0,4,0,0,1,1,5,5.0,0,0,1,2.4,2.4,2.0%,FA,2,2019
66,Nyheim Hines,2,9,4.5,5,0,0,1,2,5,5.0,0,0,1,2.4,2.4,0.3%,CLE,2,2019
67,Benny Snell Jr.,1,23,23.0,23,1,0,0,0,0,0.0,0,0,1,2.3,2.3,0.0%,FA,2,2019
68,Giovani Bernard,6,6,1.0,5,0,0,1,3,7,7.0,0,0,1,2.3,2.3,0.0%,FA,2,2019
69,Kalen Ballage,4,6,1.5,3,0,0,1,5,6,6.0,0,0,1,2.2,2.2,0.0%,FA,2,2019
70,Kyle Juszczyk,1,6,6.0,6,0,0,1,2,5,5.0,0,0,1,2.1,2.1,0.6%,SF,2,2019
71,Dare Ogunbowale,0,0,0.0,0,0,0,1,1,9,9.0,0,0,1,1.9,1.9,0.2%,HOU,2,2019
72,Patrick DiMarco,1,1,1.0,1,0,0,1,1,3,3.0,0,0,1,1.4,1.4,0.0%,FA,2,2019
73,Patrick Ricard,0,0,0.0,0,0,0,1,1,3,3.0,0,0,1,1.3,1.3,0.1%,BAL,2,2019
74,Derek Watt,0,0,0.0,0,0,0,1,2,3,3.0,0,0,1,1.3,1.3,0.0%,FA,2,2019
75,Gus Edwards,3,11,3.7,4,0,0,0,0,0,0.0,0,0,1,1.1,1.1,78.0%,LAC,2,2019
76,Ronald Jones II,4,9,2.3,12,0,0,0,0,0,0.0,0,0,1,0.9,0.9,0.0%,FA,2,2019
77,C.J. Anderson,5,8,1.6,7,0,0,0,0,0,0.0,0,0,1,0.8,0.8,1.0%,FA,2,2019
78,James Develin,2,3,1.5,2,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,2,2019
79,Ameer Abdullah,1,2,2.0,2,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.4%,LV,2,2019
80,J.D. McKissic,2,2,1.0,4,0,0,0,0,0,0.0,0,0,1,0.2,0.2,0.0%,FA,2,2019
81,Mike Davis,3,1,0.3,2,0,0,0,0,0,0.0,0,0,1,0.1,0.1,1.0%,FA,2,2019
82,Darwin Thompson,1,1,1.0,1,0,0,0,0,0,0.0,0,0,1,0.1,0.1,0.0%,FA,2,2019
83,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,2,2019
84,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
85,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
86,Nick Bellore,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,7.0%,WAS,2,2019
87,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
88,Kenjon Barner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
89,Zach Line,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
90,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
91,Cordarrelle Patterson,2,50,25.0,46,1,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,2,2019
92,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
93,C.J. Ham,0,0,0.0,0,0,0,0,2,0,0.0,0,0,1,0.0,0.0,0.1%,MIN,2,2019
94,Elijhaa Penny,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
95,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
96,T.J. Logan,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
97,Samaje Perine,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,2.1%,KC,2,2019
98,Wayne Gallman Jr.,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
99,Patrick Laird,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
100,Travis Homer,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CHI,2,2019
101,Alec Ingold,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,MIA,2,2019
102,Ryquell Armstead,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.2%,FA,2,2019
103,Buddy Howell,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
104,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
105,Trenton Cannon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
106,Darrel Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
107,Reggie Bonnafon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
108,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,2,2019
109,Keith Smith,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
110,Devontae Booker,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
111,Tyler Ervin,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
112,T.J. Yeldon,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
113,Danny Vitale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
114,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
115,D.J. Foster,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,2,2019
116,Corey Clement,0,0,0.0,0,0,0,0,0,0,0.0,0,1,1,-2.0,-2.0,0.0%,FA,2,2019
