Rank,Player,ATT,YDS,Y/A,LG,20+,TD,REC,TGT,YDS.1,Y/R,TD.1,FL,G,FPTS,FPTS/G,ROST,Team,Week,Year
45,Sony Michel,10,33,3.3,12,0,0,2,4,11,5.5,0,0,1,6.4,6.4,0.0%,FA,11,2019
46,Duke Johnson Jr.,6,40,6.7,17,0,0,2,2,4,2.0,0,0,1,6.4,6.4,0.0%,FA,11,2019
47,David Montgomery,14,31,2.2,5,0,0,1,3,19,19.0,0,0,1,6.0,6.0,95.7%,DET,11,2019
48,Patrick Ricard,0,0,0.0,0,0,0,3,3,27,9.0,0,0,1,5.7,5.7,0.1%,BAL,11,2019
49,Bilal Powell,7,42,6.0,17,0,0,1,2,5,5.0,0,0,1,5.7,5.7,0.0%,FA,11,2019
50,Giovani Bernard,3,30,10.0,18,0,0,1,3,16,16.0,0,0,1,5.6,5.6,0.0%,FA,11,2019
51,Frank Gore,11,27,2.5,6,0,0,1,2,18,18.0,0,0,1,5.5,5.5,12.1%,FA,11,2019
52,Royce Freeman,8,31,3.9,10,0,0,1,1,14,14.0,0,0,1,5.5,5.5,0.2%,FA,11,2019
53,Latavius Murray,10,27,2.7,12,0,0,2,3,5,2.5,0,0,1,5.2,5.2,0.0%,FA,11,2019
54,Adrian Peterson,9,25,2.8,8,0,0,2,2,5,2.5,0,0,1,5.0,5.0,2.4%,FA,11,2019
55,Brian Hill,15,30,2.0,11,0,0,1,3,8,8.0,0,0,1,4.8,4.8,0.0%,FA,11,2019
56,Raheem Mostert,6,13,2.2,6,0,0,2,3,14,7.0,0,0,1,4.7,4.7,92.7%,MIA,11,2019
57,Dare Ogunbowale,2,0,0.0,0,0,0,3,4,10,3.3,0,0,1,4.0,4.0,0.2%,HOU,11,2019
58,Ryquell Armstead,1,6,6.0,6,0,0,2,2,13,6.5,0,0,1,3.9,3.9,0.2%,FA,11,2019
59,Justice Hill,5,18,3.6,9,0,0,1,1,9,9.0,0,0,1,3.7,3.7,3.1%,BAL,11,2019
60,Ronald Jones II,4,13,3.3,6,0,0,2,4,1,0.5,0,0,1,3.4,3.4,0.0%,FA,11,2019
61,DeAndre Washington,2,-1,-0.5,1,0,0,2,2,14,7.0,0,0,1,3.3,3.3,11.0%,FA,11,2019
62,Reggie Bonnafon,0,0,0.0,0,0,0,2,3,8,4.0,0,0,1,2.8,2.8,0.0%,FA,11,2019
63,James Conner,5,10,2.0,7,0,0,1,2,6,6.0,0,0,1,2.6,2.6,94.4%,ARI,11,2019
64,Boston Scott,7,26,3.7,12,0,0,0,0,0,0.0,0,0,1,2.6,2.6,0.0%,PIT,11,2019
65,Damien Williams,4,7,1.8,3,0,0,1,1,6,6.0,0,0,1,2.3,2.3,0.0%,FA,11,2019
66,T.J. Logan,0,0,0.0,0,0,0,1,1,11,11.0,0,0,1,2.1,2.1,0.0%,FA,11,2019
67,Wendell Smallwood,0,0,0.0,0,0,0,1,3,11,11.0,0,0,1,2.1,2.1,0.0%,FA,11,2019
68,Zach Line,1,5,5.0,5,0,0,1,1,5,5.0,0,0,1,2.0,2.0,0.0%,FA,11,2019
69,Jalen Richard,2,0,0.0,4,0,0,1,1,7,7.0,0,0,1,1.7,1.7,1.0%,FA,11,2019
70,C.J. Ham,1,0,0.0,0,0,0,1,1,6,6.0,0,0,1,1.6,1.6,0.1%,MIN,11,2019
71,Ty Johnson,2,6,3.0,5,0,0,1,1,0,0.0,0,0,1,1.6,1.6,0.9%,BUF,11,2019
72,Ameer Abdullah,1,5,5.0,5,0,0,2,2,11,5.5,0,1,1,1.6,1.6,0.4%,LV,11,2019
73,Ty Montgomery II,2,11,5.5,9,0,0,0,1,0,0.0,0,0,1,1.1,1.1,0.0%,FA,11,2019
74,Josh Adams,4,6,1.5,3,0,0,0,0,0,0.0,0,0,1,0.6,0.6,0.0%,FA,11,2019
75,Alexander Mattison,3,5,1.7,6,0,0,0,0,0,0.0,0,0,1,0.5,0.5,7.9%,LV,11,2019
76,Buddy Howell,2,5,2.5,4,0,0,0,0,0,0.0,0,0,1,0.5,0.5,0.0%,FA,11,2019
77,Devontae Booker,1,4,4.0,4,0,0,0,2,0,0.0,0,0,1,0.4,0.4,0.0%,FA,11,2019
78,Keith Smith,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.0%,FA,11,2019
79,Alec Ingold,1,3,3.0,3,0,0,0,0,0,0.0,0,0,1,0.3,0.3,0.1%,MIA,11,2019
80,Andrew Beck,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,GB,11,2019
81,Cullen Gillaspia,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
82,Chandler Cox,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
83,Devine Ozigbo,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
84,D'Ernest Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.4%,JAC,11,2019
85,Anthony Sherman,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
86,Taiwan Jones,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
87,Patrick DiMarco,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
88,Brandon Bolden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
89,Jamize Olawale,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
90,Cordarrelle Patterson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,1.7%,PIT,11,2019
91,Alex Armah Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
92,Cethan Carter,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
93,J.P. Holtz,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
94,Troymaine Pope,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
95,De'Lance Turner,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.1%,FA,11,2019
96,Dontrell Hilliard,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
97,Darrell Henderson Jr.,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,5.0%,FA,11,2019
98,Trayveon Williams,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.3%,CIN,11,2019
99,Jordan Scarlett,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
100,Myles Gaskin,1,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,MIN,11,2019
101,Nick Bawden,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
102,Mike Boone,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,CAR,11,2019
103,Ryan Nall,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
104,Senorise Perry,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
105,Dwayne Washington,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
106,Derek Watt,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
107,David Johnson,0,0,0.0,0,0,0,0,0,0,0.0,0,0,1,0.0,0.0,0.0%,FA,11,2019
108,Michael Burton,0,0,0.0,0,0,0,0,1,0,0.0,0,0,1,0.0,0.0,0.0%,DEN,11,2019
109,Tony Brooks-James,1,-4,-4.0,0,0,0,0,0,0,0.0,0,0,1,-0.4,-0.4,0.0%,FA,11,2019
